Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
39.0,16831.0,1360000.0,TS_Lin_MSE,0.02,58336,1529491708.0,0.0001,0.02,0.0020955027298154767,0.0009788713059936758
40.0,16859.0,1370000.0,TS_Lin_MSE,0.02,58336,1529491779.0,0.0001,0.02,0.0013967113928351612,0.0009819212336348551
40.0,16892.0,1380000.0,TS_Lin_MSE,0.02,58336,1529491851.0,0.0001,0.02,0.0018964894982213213,0.0009885485398999762
40.0,16934.0,1390000.0,TS_Lin_MSE,0.02,58336,1529491921.0,0.0001,0.02,0.001795506369608617,0.0009943539919122651
41.0,16964.0,1400000.0,TS_Lin_MSE,0.02,58336,1529491993.0,0.0001,0.02,0.000997804728833971,0.0009943786400331233
41.0,16999.0,1410000.0,TS_Lin_MSE,0.02,58336,1529492066.0,0.0001,0.02,0.002494206013689473,0.001005015713605155
42.0,17035.0,1420000.0,TS_Lin_MSE,0.02,58336,1529492140.0,0.0001,0.02,0.002093801261559355,0.0010126832174639892
42.0,17069.0,1430000.0,TS_Lin_MSE,0.02,58336,1529492215.0,0.0001,0.02,0.0011010044210302903,0.0010133008482581592
42.0,17097.0,1440000.0,TS_Lin_MSE,0.02,58336,1529492289.0,0.0001,0.02,0.001798964595192254,0.0010187568465007523
42.0,17136.0,1450000.0,TS_Lin_MSE,0.02,58336,1529492368.0,0.0001,0.02,0.001497782725458728,0.0010220604732521811
43.0,17166.0,1460000.0,TS_Lin_MSE,0.02,58336,1529492448.0,0.0001,0.02,0.0017939485868424556,0.0010273473781397889
43.0,17210.0,1470000.0,TS_Lin_MSE,0.02,58336,1529492529.0,0.0001,0.02,0.0008014413646076006,0.001025810602537527
44.0,17244.0,1480000.0,TS_Lin_MSE,0.02,58336,1529492610.0,0.0001,0.02,0.002789749947547314,0.001037729111625432
46.0,17280.0,1490000.0,TS_Lin_MSE,0.02,58336,1529492694.0,0.0001,0.02,0.0019912787148139246,0.001044128773391799
46.0,17320.0,1500000.0,TS_Lin_MSE,0.02,58336,1529492774.0,0.0001,0.02,0.0010990208144948136,0.0010444947203324907
47.0,17361.0,1510000.0,TS_Lin_MSE,0.02,58336,1529492855.0,0.0001,0.02,0.001397159903388883,0.0010468302513461211
48.0,17392.0,1520000.0,TS_Lin_MSE,0.02,58336,1529492937.0,0.0001,0.02,0.0020922712923781388,0.001053708152931856
50.0,17433.0,1530000.0,TS_Lin_MSE,0.02,58336,1529493020.0,0.0001,0.02,0.0008999555413417056,0.001052703233901855
50.0,17464.0,1540000.0,TS_Lin_MSE,0.02,58336,1529493104.0,0.0001,0.02,0.0009996759980136203,0.0010523589012012805
50.0,17512.0,1550000.0,TS_Lin_MSE,0.02,58336,1529493186.0,0.0001,0.02,0.0015972634030523474,0.0010558744141164584
50.0,17545.0,1560000.0,TS_Lin_MSE,0.02,58336,1529493270.0,0.0001,0.02,0.0017952441149824243,0.0010606139634809786
51.0,17588.0,1570000.0,TS_Lin_MSE,0.02,58336,1529493356.0,0.0001,0.02,0.0015952629929700242,0.0010640193713121133
51.0,17622.0,1580000.0,TS_Lin_MSE,0.02,58336,1529493442.0,0.0001,0.02,0.0011979403811121973,0.0010648669726399552
52.0,17659.0,1590000.0,TS_Lin_MSE,0.02,58336,1529493526.0,0.0001,0.02,0.0020934399561648295,0.0010713359851149522
52.0,17696.0,1600000.0,TS_Lin_MSE,0.02,58336,1529493611.0,0.0001,0.02,0.001995682965578933,0.001077113153742846
52.0,17728.0,1610000.0,TS_Lin_MSE,0.02,58336,1529493697.0,0.0001,0.02,0.0013984605908965318,0.001079109100557458
52.0,17771.0,1620000.0,TS_Lin_MSE,0.02,58336,1529493781.0,0.0001,0.02,0.0014982556279950912,0.001081696424800904
52.0,17821.0,1630000.0,TS_Lin_MSE,0.02,58336,1529493863.0,0.0001,0.02,0.0014006738664807327,0.001083653341621017
52.0,17860.0,1640000.0,TS_Lin_MSE,0.02,58336,1529493948.0,0.0001,0.02,0.0019944961785166733,0.00108920726135819
53.0,17895.0,1650000.0,TS_Lin_MSE,0.02,58336,1529494031.0,0.0001,0.02,0.0016962438118211943,0.0010928862707549412
53.0,17942.0,1660000.0,TS_Lin_MSE,0.02,58336,1529494116.0,0.0001,0.02,0.001397546545249062,0.0010947215736133364
53.0,17980.0,1670000.0,TS_Lin_MSE,0.02,58336,1529494204.0,0.0001,0.02,0.0013969386027231996,0.0010965312564223668
54.0,18028.0,1680000.0,TS_Lin_MSE,0.02,58336,1529494290.0,0.0001,0.02,0.0014950176065168608,0.0010989031989824564
54.0,18086.0,1690000.0,TS_Lin_MSE,0.02,58336,1529494376.0,0.0001,0.02,0.001596876468027861,0.0011018497863732523
54.0,18121.0,1700000.0,TS_Lin_MSE,0.02,58336,1529494462.0,0.0001,0.02,0.001398164676477927,0.0011035928151385773
55.0,18162.0,1710000.0,TS_Lin_MSE,0.02,58336,1529494551.0,0.0001,0.02,0.0017945891414380042,0.0011076337293274687
55.0,18203.0,1720000.0,TS_Lin_MSE,0.02,58336,1529494637.0,0.0001,0.02,0.0012979498300346648,0.0011087402182850703
55.0,18248.0,1730000.0,TS_Lin_MSE,0.02,58336,1529494722.0,0.0001,0.02,0.0012004055281398345,0.0011092700755674682
55.0,18288.0,1740000.0,TS_Lin_MSE,0.02,58336,1529494810.0,0.0001,0.02,0.0007992881400489495,0.0011074885701909307
56.0,18323.0,1750000.0,TS_Lin_MSE,0.02,58336,1529494897.0,0.0001,0.02,0.0017964091527839442,0.0011114252592343214
56.0,18348.0,1760000.0,TS_Lin_MSE,0.02,58336,1529494986.0,0.0001,0.02,0.0019936411261665555,0.0011164378493873513
56.0,18395.0,1770000.0,TS_Lin_MSE,0.02,58336,1529495075.0,0.0001,0.02,0.0017950330669334877,0.0011202717206729219
56.0,18432.0,1780000.0,TS_Lin_MSE,0.02,58336,1529495164.0,0.0001,0.02,0.0011997841107870145,0.001120718419493782
56.0,18473.0,1790000.0,TS_Lin_MSE,0.02,58336,1529495253.0,0.0001,0.02,0.0014982654307746192,0.0011228276206741233
57.0,18518.0,1800000.0,TS_Lin_MSE,0.02,58336,1529495344.0,0.0001,0.02,0.0013960382034939745,0.0011243454572453424
57.0,18552.0,1810000.0,TS_Lin_MSE,0.02,58336,1529495435.0,0.0001,0.02,0.0016964116991895538,0.0011275060442174053
57.0,18583.0,1820000.0,TS_Lin_MSE,0.02,58336,1529495529.0,0.0001,0.02,0.001199031349832419,0.0011278990404020967
57.0,18609.0,1830000.0,TS_Lin_MSE,0.02,58336,1529495626.0,0.0001,0.02,0.0021939877188608234,0.0011337246615958647
57.0,18652.0,1840000.0,TS_Lin_MSE,0.02,58336,1529495724.0,0.0001,0.02,0.0014994792049817054,0.0011357124580273041
57.0,18697.0,1850000.0,TS_Lin_MSE,0.02,58336,1529495824.0,0.0001,0.02,0.0011997433644804166,0.0011360585710351655
57.0,18741.0,1860000.0,TS_Lin_MSE,0.02,58336,1529495927.0,0.0001,0.02,0.0025899161791056056,0.0011438750097882255
57.0,18777.0,1870000.0,TS_Lin_MSE,0.02,58336,1529496027.0,0.0001,0.02,0.0016958025304904182,0.0011468264938561455
58.0,18812.0,1880000.0,TS_Lin_MSE,0.02,58336,1529496130.0,0.0001,0.02,0.00238769777856063,0.0011534268730301104
58.0,18851.0,1890000.0,TS_Lin_MSE,0.02,58336,1529496231.0,0.0001,0.02,0.0007974637750880768,0.0011515434703955052
58.0,18885.0,1900000.0,TS_Lin_MSE,0.02,58336,1529496335.0,0.0001,0.02,0.0011991264903973397,0.001151793907342885
59.0,18911.0,1910000.0,TS_Lin_MSE,0.02,58336,1529496441.0,0.0001,0.02,0.0017942765541673136,0.001155157690834121
59.0,18945.0,1920000.0,TS_Lin_MSE,0.02,58336,1529496550.0,0.0001,0.02,0.001694461495084622,0.0011579665648145986
