Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
6,26675,260000,Random,1534245339000,0.000225,0.000225,0.334,3.01e+04,0.000369,inf,0.109,0.0,0.891,1.0,0.109,2.75e+02,-2.74e+02,12,0.2,0.2,0.0,0.2
6,28719,270000,Random,1534246466000,0.000209,0.000209,0.334,3.01e+04,0.000357,inf,0.105,0.0,0.895,1.0,0.105,2.84e+02,-2.83e+02,12,0.2,0.2,0.0,0.2
8,30726,280000,Random,1534247578000,0.00026,0.00026,0.334,3.01e+04,0.000347,inf,0.131,0.0,0.869,1.0,0.131,2.84e+02,-2.83e+02,12,0.2,0.2,0.0,0.2
10,32802,290000,Random,1534248715000,0.000305,0.000305,0.334,3.01e+04,0.000363,inf,0.145,0.0,0.855,1.0,0.145,2.7e+02,-2.69e+02,12,0.2,0.2,0.0,0.2
10,34786,300000,Random,1534249893000,0.000287,0.000287,0.334,3.01e+04,0.000342,inf,0.145,0.0,0.855,1.0,0.145,2.84e+02,-2.83e+02,12,0.2,0.2,0.0,0.2
10,36753,310000,Random,1534251093000,0.000272,0.000272,0.334,3.01e+04,0.000345,inf,0.137,0.0,0.863,1.0,0.137,2.84e+02,-2.83e+02,12,0.2,0.2,0.0,0.2
10,38844,320000,Random,1534252353000,0.000257,0.000257,0.334,3.01e+04,0.000337,inf,0.133,0.0,0.867,1.0,0.133,2.91e+02,-2.9e+02,12,0.2,0.2,0.0,0.2
12,40726,330000,Random,1534253764000,0.000295,0.000295,0.334,3e+04,0.00033,inf,0.152,0.0,0.848,1.0,0.152,2.9e+02,-2.89e+02,12,0.2,0.2,0.0,0.2
12,42682,340000,Random,1534255114000,0.000281,0.000281,0.334,3e+04,0.000371,inf,0.132,0.0,0.868,1.0,0.132,2.67e+02,-2.66e+02,12,0.2,0.2,0.0,0.2
16,44706,350000,Random,1534256564000,0.000358,0.000358,0.334,3.01e+04,0.000382,inf,0.158,0.0,0.842,1.0,0.158,2.54e+02,-2.53e+02,12,0.2,0.2,0.0,0.2
16,46744,360000,Random,1534258244000,0.000342,0.000342,0.334,3.01e+04,0.00037,inf,0.157,0.0,0.843,1.0,0.157,2.61e+02,-2.6e+02,12,0.2,0.2,0.0,0.2
16,48830,370000,Random,1534259936000,0.000328,0.000328,0.334,3.01e+04,0.000395,inf,0.143,0.0,0.857,1.0,0.143,2.5e+02,-2.49e+02,12,0.2,0.2,0.0,0.2
18,50888,380000,Random,1534262094000,0.000354,0.000354,0.334,3.01e+04,0.000396,inf,0.153,0.0,0.847,1.0,0.153,2.47e+02,-2.46e+02,12,0.2,0.2,0.0,0.2
18,52789,390000,Random,1534264314000,0.000341,0.000341,0.334,3.01e+04,0.000388,inf,0.15,0.0,0.85,1.0,0.15,2.52e+02,-2.51e+02,12,0.2,0.2,0.0,0.2
18,54762,400000,Random,1534266636000,0.000329,0.000329,0.334,3.01e+04,0.000411,inf,0.138,0.0,0.862,1.0,0.138,2.43e+02,-2.42e+02,12,0.2,0.2,0.0,0.2
20,56789,410000,Random,1534269019000,0.000352,0.000352,0.334,3.01e+04,0.00041,inf,0.147,0.0,0.853,1.0,0.147,2.41e+02,-2.4e+02,12,0.2,0.2,0.0,0.2
24,58853,420000,Random,1534271688000,0.000408,0.000408,0.334,3.01e+04,0.00041,inf,0.167,0.0,0.833,1.0,0.167,2.36e+02,-2.35e+02,12,0.2,0.2,0.0,0.2
24,60825,430000,Random,1534274162000,0.0,0.000395,0.334,3.01e+04,0.000413,inf,0.161,0.0,0.839,1.0,0.161,2.36e+02,-2.35e+02,12,0.2,0.2,0.0,0.2
24,62970,440000,Random,1534276692000,0.0,0.000381,0.334,3.01e+04,0.000425,inf,0.153,0.0,0.847,1.0,0.153,2.32e+02,-2.31e+02,12,0.2,0.2,0.0,0.2
26,64980,450000,Random,1534279528000,0.000406,0.0004,0.334,3.01e+04,0.000443,inf,0.154,0.0,0.846,1.0,0.154,2.23e+02,-2.22e+02,12,0.2,0.2,0.0,0.2
30,66952,460000,Random,1534284241000,0.00087,0.000448,0.334,3.01e+04,0.000478,inf,0.159,0.0,0.841,1.0,0.159,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
32,68896,470000,Random,1534304679000,0.000905,0.000464,0.334,3e+04,0.000476,inf,0.164,0.0,0.836,1.0,0.164,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
32,70850,480000,Random,1534306825000,0.000741,0.000452,0.334,3e+04,0.000496,inf,0.155,0.0,0.845,1.0,0.155,2.02e+02,-2.01e+02,12,0.2,0.2,0.0,0.2
32,72879,490000,Random,1534309120000,0.000624,0.000439,0.334,3e+04,0.000505,inf,0.149,0.0,0.851,1.0,0.149,2e+02,-1.99e+02,12,0.2,0.2,0.0,0.2
32,74960,500000,Random,1534310729000,0.000537,0.000427,0.334,3e+04,0.000512,inf,0.143,0.0,0.857,1.0,0.143,1.98e+02,-1.97e+02,12,0.2,0.2,0.0,0.2
34,76999,510000,Random,1534311980000,0.00059,0.000442,0.334,3e+04,0.000499,inf,0.151,0.0,0.849,1.0,0.151,2.02e+02,-2.01e+02,12,0.2,0.2,0.0,0.2
34,79009,520000,Random,1534313422000,0.000528,0.00043,0.334,3e+04,0.000497,inf,0.148,0.0,0.852,1.0,0.148,2.03e+02,-2.02e+02,12,0.2,0.2,0.0,0.2
34,80988,530000,Random,1534314592000,0.000478,0.00042,0.334,3e+04,0.000497,inf,0.145,0.0,0.855,1.0,0.145,2.04e+02,-2.03e+02,12,0.2,0.2,0.0,0.2
34,82969,540000,Random,1534315720000,0.000436,0.00041,0.334,3e+04,0.000485,inf,0.145,0.0,0.855,1.0,0.145,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
36,84911,550000,Random,1534316769000,0.00252,0.000424,0.334,3e+04,0.000478,inf,0.151,0.0,0.849,1.0,0.151,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
36,86915,560000,Random,1534317850000,0.000715,0.000414,0.334,3e+04,0.000467,inf,0.151,0.0,0.849,1.0,0.151,2.14e+02,-2.13e+02,12,0.2,0.2,0.0,0.2
36,88854,570000,Random,1534318932000,0.000422,0.000405,0.334,3e+04,0.000483,inf,0.144,0.0,0.856,1.0,0.144,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
36,90837,580000,Random,1534319972000,0.000298,0.000396,0.334,3e+04,0.000482,inf,0.142,0.0,0.858,1.0,0.142,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
42,92805,590000,Random,1534321134000,0.000921,0.000453,0.334,3e+04,0.00048,inf,0.159,0.0,0.841,1.0,0.159,2.07e+02,-2.06e+02,12,0.2,0.2,0.0,0.2
44,94779,600000,Random,1534322524000,0.000938,0.000464,0.334,3e+04,0.000474,inf,0.164,0.0,0.836,1.0,0.164,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
44,96719,610000,Random,1534323746000,0.000794,0.000455,0.334,3e+04,0.000464,inf,0.164,0.0,0.836,1.0,0.164,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
44,98739,620000,Random,1534324921000,0.000684,0.000446,0.334,3e+04,0.000463,inf,0.162,0.0,0.838,1.0,0.162,2.13e+02,-2.12e+02,12,0.2,0.2,0.0,0.2
44,100750,630000,Random,1534326084000,0.000601,0.000437,0.334,3e+04,0.000461,inf,0.159,0.0,0.841,1.0,0.159,2.14e+02,-2.13e+02,12,0.2,0.2,0.0,0.2
44,102728,640000,Random,1534327233000,0.000537,0.000428,0.334,3e+04,0.000478,inf,0.152,0.0,0.848,1.0,0.152,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
46,104654,650000,Random,1534328140000,0.000584,0.00044,0.333,3e+04,0.000476,inf,0.156,0.0,0.844,1.0,0.156,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
46,106758,660000,Random,1534329074000,0.00053,0.000431,0.334,3e+04,0.000467,inf,0.156,0.0,0.844,1.0,0.156,2.13e+02,-2.12e+02,12,0.2,0.2,0.0,0.2
46,108796,670000,Random,1534330025000,0.000486,0.000423,0.334,3e+04,0.000462,inf,0.155,0.0,0.845,1.0,0.155,2.15e+02,-2.14e+02,12,0.2,0.2,0.0,0.2
48,110712,680000,Random,1534331025000,0.000526,0.000434,0.334,3e+04,0.000463,inf,0.158,0.0,0.842,1.0,0.158,2.14e+02,-2.13e+02,12,0.2,0.2,0.0,0.2
50,112721,690000,Random,1534332151000,0.000559,0.000444,0.334,3e+04,0.000455,inf,0.163,0.0,0.837,1.0,0.163,2.16e+02,-2.15e+02,12,0.2,0.2,0.0,0.2
52,114663,700000,Random,1534333318000,0.000589,0.000454,0.333,3e+04,0.00045,inf,0.168,0.0,0.832,1.0,0.168,2.17e+02,-2.16e+02,12,0.2,0.2,0.0,0.2
52,116674,710000,Random,1534334407000,0.000553,0.000446,0.334,3e+04,0.00045,inf,0.166,0.0,0.834,1.0,0.166,2.18e+02,-2.17e+02,12,0.2,0.2,0.0,0.2
54,118645,720000,Random,1534335633000,0.000579,0.000455,0.333,3e+04,0.000449,inf,0.169,0.0,0.831,1.0,0.169,2.17e+02,-2.16e+02,12,0.2,0.2,0.0,0.2
56,120567,730000,Random,1534336864000,0.000604,0.000464,0.333,3e+04,0.00045,inf,0.171,0.0,0.829,1.0,0.171,2.16e+02,-2.15e+02,12,0.2,0.2,0.0,0.2
62,122599,740000,Random,1534338117000,0.000728,0.000506,0.333,3e+04,0.000446,inf,0.185,0.0,0.815,1.0,0.185,2.15e+02,-2.14e+02,12,0.2,0.2,0.0,0.2
64,124702,750000,Random,1534339493000,0.000739,0.000513,0.334,3e+04,0.000451,inf,0.186,0.0,0.814,1.0,0.186,2.13e+02,-2.12e+02,12,0.2,0.2,0.0,0.2
66,126762,760000,Random,1534340814000,0.00075,0.000521,0.334,3e+04,0.000454,inf,0.187,0.0,0.813,1.0,0.187,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
66,128800,770000,Random,1534342157000,0.000716,0.000512,0.334,3e+04,0.000453,inf,0.185,0.0,0.815,1.0,0.185,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
66,130865,780000,Random,1534343767000,0.000685,0.000504,0.334,3e+04,0.000449,inf,0.184,0.0,0.816,1.0,0.184,2.14e+02,-2.13e+02,12,0.2,0.2,0.0,0.2
66,132753,790000,Random,1534345259000,0.000658,0.000497,0.334,3e+04,0.000442,inf,0.184,0.0,0.816,1.0,0.184,2.17e+02,-2.16e+02,12,0.2,0.2,0.0,0.2
70,134771,800000,Random,1534347265000,0.000711,0.000519,0.334,3e+04,0.000447,inf,0.189,0.0,0.811,1.0,0.189,2.14e+02,-2.13e+02,12,0.2,0.2,0.0,0.2
76,136888,810000,Random,1534349299000,0.000796,0.000555,0.334,3e+04,0.000447,inf,0.199,0.0,0.801,1.0,0.199,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
76,138897,820000,Random,1534351452000,0.000767,0.000547,0.334,3e+04,0.000452,inf,0.195,0.0,0.805,1.0,0.195,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
78,140889,830000,Random,1534353710000,0.000775,0.000554,0.334,3e+04,0.000454,inf,0.196,0.0,0.804,1.0,0.196,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
82,142927,840000,Random,1534356205000,0.000816,0.000574,0.334,3e+04,0.000462,inf,0.2,0.0,0.8,1.0,0.2,2.05e+02,-2.04e+02,12,0.2,0.2,0.0,0.2
82,144927,850000,Random,1534358628000,0.000789,0.000566,0.334,3.01e+04,0.000461,inf,0.198,0.0,0.802,1.0,0.198,2.06e+02,-2.05e+02,12,0.2,0.2,0.0,0.2
84,146879,860000,Random,1534361260000,0.00168,0.000572,0.334,3e+04,0.000465,inf,0.198,0.0,0.802,1.0,0.198,2.04e+02,-2.03e+02,12,0.2,0.2,0.0,0.2
84,148884,870000,Random,1534363549000,0.000625,0.000564,0.334,3e+04,0.000467,inf,0.195,0.0,0.805,1.0,0.195,2.04e+02,-2.03e+02,12,0.2,0.2,0.0,0.2
84,150847,880000,Random,1534366648000,0.000387,0.000557,0.334,3e+04,0.000466,inf,0.193,0.0,0.807,1.0,0.193,2.05e+02,-2.04e+02,12,0.2,0.2,0.0,0.2
84,152843,890000,Random,1534370794000,0.000279,0.00055,0.334,3e+04,0.000464,inf,0.192,0.0,0.808,1.0,0.192,2.06e+02,-2.05e+02,12,0.2,0.2,0.0,0.2
88,154852,900000,Random,1534391221000,0.000655,0.000568,0.334,3e+04,0.000468,inf,0.196,0.0,0.804,1.0,0.196,2.03e+02,-2.02e+02,12,0.2,0.2,0.0,0.2
88,156771,910000,Random,1534391862000,0.000541,0.000561,0.334,3e+04,0.000468,inf,0.194,0.0,0.806,1.0,0.194,2.04e+02,-2.03e+02,12,0.2,0.2,0.0,0.2
92,158825,920000,Random,1534396871000,0.000761,0.000579,0.334,3e+04,0.000464,inf,0.2,0.0,0.8,1.0,0.2,2.04e+02,-2.03e+02,12,0.2,0.2,0.0,0.2
94,160929,930000,Random,1534397704000,0.000787,0.000584,0.334,3e+04,0.000468,inf,0.2,0.0,0.8,1.0,0.2,2.02e+02,-2.01e+02,12,0.2,0.2,0.0,0.2
94,162862,940000,Random,1534398794000,0.000699,0.000577,0.334,3e+04,0.000466,inf,0.199,0.0,0.801,1.0,0.199,2.04e+02,-2.03e+02,12,0.2,0.2,0.0,0.2
94,164847,950000,Random,1534400119000,0.000626,0.00057,0.334,3e+04,0.000463,inf,0.198,0.0,0.802,1.0,0.198,2.05e+02,-2.04e+02,12,0.2,0.2,0.0,0.2
98,166894,960000,Random,1534401202000,0.000754,0.000587,0.334,3e+04,0.00046,inf,0.204,0.0,0.796,1.0,0.204,2.05e+02,-2.04e+02,12,0.2,0.2,0.0,0.2
100,168940,970000,Random,1534402264000,0.000774,0.000592,0.334,3e+04,0.000454,inf,0.207,0.0,0.793,1.0,0.207,2.06e+02,-2.05e+02,12,0.2,0.2,0.0,0.2
102,170997,980000,Random,1534403257000,0.0,0.000597,0.334,3e+04,0.000454,inf,0.209,0.0,0.791,1.0,0.209,2.06e+02,-2.05e+02,12,0.2,0.2,0.0,0.2
102,173016,990000,Random,1534404343000,0.0,0.00059,0.334,3e+04,0.000451,inf,0.208,0.0,0.792,1.0,0.208,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
106,175130,1000000,Random,1534405387000,0.000778,0.000605,0.334,3e+04,0.00045,inf,0.212,0.0,0.788,1.0,0.212,2.07e+02,-2.06e+02,12,0.2,0.2,0.0,0.2
106,177157,1010000,Random,1534406390000,0.000558,0.000598,0.334,3e+04,0.000452,inf,0.21,0.0,0.79,1.0,0.21,2.07e+02,-2.06e+02,12,0.2,0.2,0.0,0.2
106,179246,1020000,Random,1534407528000,0.000432,0.000591,0.334,3.01e+04,0.000447,inf,0.21,0.0,0.79,1.0,0.21,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
106,181274,1030000,Random,1534408706000,0.000354,0.000585,0.334,3.01e+04,0.000444,inf,0.209,0.0,0.791,1.0,0.209,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
108,183264,1040000,Random,1534409870000,0.000452,0.000589,0.334,3.01e+04,0.000442,inf,0.211,0.0,0.789,1.0,0.211,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
112,185259,1050000,Random,1534411003000,0.000655,0.000605,0.334,3.01e+04,0.000441,inf,0.216,0.0,0.784,1.0,0.216,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
114,187239,1060000,Random,1534412086000,0.000696,0.000609,0.334,3.01e+04,0.000445,inf,0.216,0.0,0.784,1.0,0.216,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
114,189244,1070000,Random,1534413170000,0.000623,0.000602,0.334,3.01e+04,0.000444,inf,0.214,0.0,0.786,1.0,0.214,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
114,191271,1080000,Random,1534414195000,0.000564,0.000596,0.334,3.01e+04,0.000444,inf,0.212,0.0,0.788,1.0,0.212,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
114,193283,1090000,Random,1534415120000,0.000515,0.00059,0.334,3.01e+04,0.000444,inf,0.211,0.0,0.789,1.0,0.211,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
116,195178,1100000,Random,1534416026000,0.000556,0.000594,0.334,3e+04,0.000445,inf,0.211,0.0,0.789,1.0,0.211,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
116,197246,1110000,Random,1534417004000,0.000514,0.000588,0.334,3.01e+04,0.000441,inf,0.211,0.0,0.789,1.0,0.211,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
116,199234,1120000,Random,1534418055000,0.000479,0.000582,0.334,3e+04,0.000438,inf,0.211,0.0,0.789,1.0,0.211,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
118,201263,1130000,Random,1534419185000,0.000512,0.000586,0.334,3e+04,0.000443,inf,0.21,0.0,0.79,1.0,0.21,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
120,203189,1140000,Random,1534420302000,0.000542,0.000591,0.334,3e+04,0.000442,inf,0.211,0.0,0.789,1.0,0.211,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
120,205153,1150000,Random,1534421464000,0.000512,0.000585,0.334,3e+04,0.000438,inf,0.211,0.0,0.789,1.0,0.211,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
122,207163,1160000,Random,1534422786000,0.000538,0.000589,0.334,3e+04,0.000434,inf,0.214,0.0,0.786,1.0,0.214,2.13e+02,-2.12e+02,12,0.2,0.2,0.0,0.2
122,209134,1170000,Random,1534424080000,0.000511,0.000583,0.334,3e+04,0.000432,inf,0.213,0.0,0.787,1.0,0.213,2.15e+02,-2.14e+02,12,0.2,0.2,0.0,0.2
124,211195,1180000,Random,1534425352000,0.000534,0.000587,0.334,3e+04,0.000429,inf,0.215,0.0,0.785,1.0,0.215,2.15e+02,-2.14e+02,12,0.2,0.2,0.0,0.2
126,213279,1190000,Random,1534426583000,0.000554,0.000591,0.334,3e+04,0.000427,inf,0.217,0.0,0.783,1.0,0.217,2.16e+02,-2.15e+02,12,0.2,0.2,0.0,0.2
126,215234,1200000,Random,1534427891000,0.00053,0.000585,0.334,3e+04,0.000423,inf,0.217,0.0,0.783,1.0,0.217,2.17e+02,-2.16e+02,12,0.2,0.2,0.0,0.2
128,217193,1210000,Random,1534429217000,0.000551,0.000589,0.334,3e+04,0.000421,inf,0.219,0.0,0.781,1.0,0.219,2.18e+02,-2.17e+02,12,0.2,0.2,0.0,0.2
130,219125,1220000,Random,1534430754000,0.00057,0.000593,0.334,3e+04,0.000417,inf,0.222,0.0,0.778,1.0,0.222,2.19e+02,-2.18e+02,12,0.2,0.2,0.0,0.2
134,221143,1230000,Random,1534432518000,0.000626,0.000606,0.334,3e+04,0.000415,inf,0.226,0.0,0.774,1.0,0.226,2.19e+02,-2.18e+02,12,0.2,0.2,0.0,0.2
136,223134,1240000,Random,1534434603000,0.00064,0.000609,0.334,3e+04,0.000413,inf,0.228,0.0,0.772,1.0,0.228,2.19e+02,-2.18e+02,12,0.2,0.2,0.0,0.2
138,225174,1250000,Random,1534436809000,0.000652,0.000613,0.334,3e+04,0.000411,inf,0.23,0.0,0.77,1.0,0.23,2.2e+02,-2.19e+02,12,0.2,0.2,0.0,0.2
140,227264,1260000,Random,1534439468000,0.000663,0.000616,0.334,3e+04,0.000417,inf,0.229,0.0,0.771,1.0,0.229,2.18e+02,-2.17e+02,12,0.2,0.2,0.0,0.2
142,229203,1270000,Random,1534442078000,0.000676,0.00062,0.334,3e+04,0.00042,inf,0.228,0.0,0.772,1.0,0.228,2.16e+02,-2.15e+02,12,0.2,0.2,0.0,0.2
142,231239,1280000,Random,1534444754000,0.000653,0.000614,0.334,3e+04,0.000422,inf,0.226,0.0,0.774,1.0,0.226,2.16e+02,-2.15e+02,12,0.2,0.2,0.0,0.2
146,233270,1290000,Random,1534447040000,0.00456,0.000626,0.334,3e+04,0.000431,inf,0.226,0.0,0.774,1.0,0.226,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
146,235256,1300000,Random,1534449184000,0.0014,0.000621,0.334,3e+04,0.000432,inf,0.224,0.0,0.776,1.0,0.224,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
146,237221,1310000,Random,1534451911000,0.000828,0.000615,0.334,3e+04,0.000434,inf,0.222,0.0,0.778,1.0,0.222,2.12e+02,-2.11e+02,12,0.2,0.2,0.0,0.2
146,239224,1320000,Random,1534456941000,0.000585,0.00061,0.334,3e+04,0.000438,inf,0.218,0.0,0.782,1.0,0.218,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
146,241392,1330000,Random,1534471250000,0.000444,0.000605,0.334,3e+04,0.000441,inf,0.216,0.0,0.784,1.0,0.216,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
148,243380,1340000,Random,1534479549000,0.000546,0.000608,0.334,3e+04,0.000442,inf,0.216,0.0,0.784,1.0,0.216,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
148,245423,1350000,Random,1534481405000,0.00046,0.000603,0.334,3e+04,0.00044,inf,0.216,0.0,0.784,1.0,0.216,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
150,247585,1360000,Random,1534483345000,0.000527,0.000606,0.334,3e+04,0.000443,inf,0.216,0.0,0.784,1.0,0.216,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
150,249658,1370000,Random,1534484490000,0.000463,0.000601,0.334,3e+04,0.000446,inf,0.213,0.0,0.787,1.0,0.213,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
150,251672,1380000,Random,1534485782000,0.000415,0.000596,0.334,3e+04,0.000447,inf,0.211,0.0,0.789,1.0,0.211,2.08e+02,-2.07e+02,12,0.2,0.2,0.0,0.2
150,253694,1390000,Random,1534486941000,0.000376,0.000591,0.334,3e+04,0.000446,inf,0.21,0.0,0.79,1.0,0.21,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
150,255724,1400000,Random,1534487954000,0.000343,0.000587,0.334,3e+04,0.000445,inf,0.209,0.0,0.791,1.0,0.209,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
150,257726,1410000,Random,1534489013000,0.000316,0.000582,0.334,3e+04,0.000447,inf,0.207,0.0,0.793,1.0,0.207,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
152,259671,1420000,Random,1534489967000,0.00125,0.000585,0.334,3e+04,0.000446,inf,0.209,0.0,0.791,1.0,0.209,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
154,261820,1430000,Random,1534491040000,0.00107,0.000588,0.334,3e+04,0.000448,inf,0.209,0.0,0.791,1.0,0.209,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
156,263844,1440000,Random,1534492068000,0.00104,0.000591,0.334,3e+04,0.000447,inf,0.21,0.0,0.79,1.0,0.21,2.09e+02,-2.08e+02,12,0.2,0.2,0.0,0.2
156,265829,1450000,Random,1534493072000,0.000773,0.000587,0.334,3e+04,0.000445,inf,0.209,0.0,0.791,1.0,0.209,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
158,267859,1460000,Random,1534494317000,0.000817,0.00059,0.334,3e+04,0.000443,inf,0.211,0.0,0.789,1.0,0.211,2.1e+02,-2.09e+02,12,0.2,0.2,0.0,0.2
158,269869,1470000,Random,1534495579000,0.000678,0.000585,0.334,3e+04,0.00044,inf,0.211,0.0,0.789,1.0,0.211,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
162,271906,1480000,Random,1534496810000,0.000867,0.000596,0.334,3e+04,0.00044,inf,0.214,0.0,0.786,1.0,0.214,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
164,273828,1490000,Random,1534497708000,0.000888,0.000599,0.334,3e+04,0.000438,inf,0.216,0.0,0.784,1.0,0.216,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
166,275707,1500000,Random,1534498724000,0.000907,0.000602,0.334,3e+04,0.000439,inf,0.216,0.0,0.784,1.0,0.216,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
166,277748,1510000,Random,1534499860000,0.000813,0.000598,0.334,3e+04,0.000438,inf,0.215,0.0,0.785,1.0,0.215,2.11e+02,-2.1e+02,12,0.2,0.2,0.0,0.2
166,279762,1520000,Random,1534500766000,0.000737,0.000593,0.334,3e+04,0.000434,inf,0.215,0.0,0.785,1.0,0.215,2.13e+02,-2.12e+02,12,0.2,0.2,0.0,0.2
