SimulationId,Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,LearningRate,HiddenLayers
0,3,615,110000,1531044493000,0.00488,0.00488,0.747,2.24e+02,0.0,nan,1.0,0.0,0.0,1.0,1.0,2.52e+02,-2.51e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,24,2684,120000,1531046231000,0.00894,0.00894,0.747,2.24e+02,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.5e+02,-1.49e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,47,4742,130000,1531048017000,0.00991,0.00991,0.747,2.24e+02,4.36e-05,nan,0.979,0.0,0.0208,1.0,0.979,1.35e+02,-1.34e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,86,6842,140000,1531049805000,0.0126,0.0126,0.746,2.24e+02,3.04e-05,nan,0.989,0.0,0.0115,1.0,0.989,1.11e+02,-1.1e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,116,8945,150000,1531051599000,0.013,0.013,0.746,2.24e+02,2.33e-05,nan,0.991,0.0,0.00855,1.0,0.991,1.08e+02,-1.07e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,148,10920,160000,1531053310000,0.0136,0.0136,0.745,2.24e+02,1.89e-05,nan,0.993,0.0,0.00671,1.0,0.993,1.05e+02,-1.04e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,171,12813,170000,1531054948000,0.0133,0.0133,0.744,2.24e+02,3.18e-05,nan,0.988,0.0,0.0116,1.0,0.988,1.07e+02,-1.06e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,193,14493,180000,1531056675000,0.0133,0.0133,0.743,2.24e+02,2.74e-05,nan,0.99,0.0,0.0103,1.0,0.99,1.09e+02,-1.08e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,215,16231,190000,1531058328000,0.0132,0.0132,0.742,2.23e+02,0.000121,nan,0.956,0.0,0.0444,1.0,0.956,1.07e+02,-1.06e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,248,18065,200000,1531059941000,0.0137,0.0137,0.742,2.23e+02,0.000118,nan,0.958,0.0,0.0425,1.0,0.958,1.05e+02,-1.04e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,278,19779,210000,1531061809000,0.0141,0.0141,0.741,2.23e+02,0.000117,nan,0.959,0.0,0.0414,1.0,0.959,1.04e+02,-1.03e+02,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,321,21520,220000,1531063581000,0.0149,0.0149,0.741,2.23e+02,0.000133,nan,0.955,0.0,0.0446,1.0,0.955,99.0,-98.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,349,23243,230000,1531065314000,0.015,0.015,0.741,2.23e+02,0.000122,nan,0.959,0.0,0.0412,1.0,0.959,99.3,-98.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,382,25094,240000,1531067084000,0.0152,0.0152,0.741,2.23e+02,0.00012,nan,0.96,0.0,0.0402,1.0,0.96,98.4,-97.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,489,27091,250000,1531068933000,0.0181,0.0181,0.74,2.23e+02,0.000126,nan,0.964,0.0,0.0355,1.0,0.964,85.2,-84.2,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,566,29008,260000,1531070560000,0.0195,0.0195,0.74,2.23e+02,0.000118,nan,0.969,0.0,0.0308,1.0,0.969,80.0,-79.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,632,31010,270000,1531071931000,0.0204,0.0204,0.74,2.23e+02,0.000123,nan,0.969,0.0,0.0307,1.0,0.969,76.9,-75.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,696,33060,280000,1531073370000,0.0211,0.0211,0.74,2.23e+02,0.000162,nan,0.961,0.0,0.0387,1.0,0.961,74.0,-73.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,739,35052,290000,1531074828000,0.0211,0.0211,0.741,2.23e+02,0.000175,nan,0.958,0.0,0.0415,1.0,0.958,73.6,-72.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,787,36906,300000,1531076102000,0.0213,0.0213,0.741,2.23e+02,0.000176,nan,0.959,0.0,0.0414,1.0,0.959,73.0,-72.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,833,38833,310000,1531077460000,0.0215,0.0215,0.74,2.23e+02,0.000197,nan,0.954,0.0,0.0458,1.0,0.954,72.4,-71.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,898,40870,320000,1531078853000,0.022,0.022,0.741,2.23e+02,0.000202,nan,0.954,0.0,0.0457,1.0,0.954,70.8,-69.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,958,42770,330000,1531080285000,0.0224,0.0224,0.741,2.23e+02,0.000197,nan,0.956,0.0,0.0439,1.0,0.956,69.8,-68.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1019,44780,340000,1531081775000,0.0228,0.0228,0.741,2.23e+02,0.000206,nan,0.955,0.0,0.045,1.0,0.955,68.7,-67.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1090,46772,350000,1531083470000,0.0233,0.0233,0.741,2.23e+02,0.000214,nan,0.954,0.0,0.0455,1.0,0.954,67.2,-66.2,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1168,48803,360000,1531085548000,0.0239,0.0239,0.741,2.23e+02,0.000221,nan,0.954,0.0,0.0458,1.0,0.954,65.6,-64.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1227,50759,370000,1531091700000,0.00901,0.0242,0.74,2.23e+02,0.000213,nan,0.956,0.0,0.0436,1.0,0.956,65.0,-64.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1281,52523,380000,1531109678000,0.024,0.0244,0.737,2.22e+02,0.000223,nan,0.955,0.0,0.0455,1.0,0.955,64.3,-63.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1328,54534,390000,1531114011000,0.0237,0.0244,0.735,2.22e+02,0.000216,nan,0.956,0.0,0.0439,1.0,0.956,64.1,-63.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1359,57058,400000,1531116623000,0.0196,0.0238,0.734,2.21e+02,0.000208,nan,0.957,0.0,0.043,1.0,0.957,64.5,-63.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1376,59947,410000,1531118649000,0.0157,0.023,0.732,2.21e+02,0.000201,nan,0.958,0.0,0.0424,1.0,0.958,65.6,-64.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1392,63049,420000,1531120418000,0.0132,0.0221,0.731,2.2e+02,0.000211,nan,0.955,0.0,0.0453,1.0,0.955,66.4,-65.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1409,66495,430000,1531122132000,0.0114,0.0212,0.73,2.2e+02,0.000204,nan,0.955,0.0,0.0447,1.0,0.955,67.4,-66.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1423,69838,440000,1531123856000,0.0102,0.0204,0.729,2.2e+02,0.000207,nan,0.954,0.0,0.0462,1.0,0.954,68.4,-67.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1433,73152,450000,1531125068000,0.00919,0.0196,0.729,2.2e+02,0.000201,nan,0.954,0.0,0.0459,1.0,0.954,69.6,-68.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1451,76330,460000,1531126436000,0.00877,0.019,0.728,2.19e+02,0.000196,nan,0.955,0.0,0.0454,1.0,0.955,70.5,-69.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1465,79391,470000,1531128328000,0.00833,0.0185,0.727,2.19e+02,0.00019,nan,0.955,0.0,0.045,1.0,0.955,71.5,-70.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1468,82874,480000,1531129175000,0.00754,0.0177,0.727,2.19e+02,0.000185,nan,0.955,0.0,0.0449,1.0,0.955,73.0,-72.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1476,86248,490000,1531130018000,0.00706,0.0171,0.727,2.19e+02,0.00018,nan,0.955,0.0,0.0447,1.0,0.955,74.2,-73.2,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1490,90556,500000,1531130800000,0.00296,0.0165,0.725,2.18e+02,0.000178,nan,0.955,0.0,0.0449,1.0,0.955,75.0,-74.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1495,94944,510000,1531131712000,0.00183,0.0157,0.723,2.18e+02,0.000176,nan,0.955,0.0,0.0453,1.0,0.955,76.1,-75.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1517,98122,520000,1531133341000,0.00341,0.0155,0.721,2.17e+02,0.000179,nan,0.953,0.0,0.0465,1.0,0.953,76.3,-75.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1534,101567,530000,1531134827000,0.00379,0.0151,0.719,2.16e+02,0.000175,nan,0.954,0.0,0.046,1.0,0.954,76.9,-75.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1544,105544,540000,1531136175000,0.0035,0.0146,0.717,2.16e+02,0.000171,nan,0.954,0.0,0.0457,1.0,0.954,77.7,-76.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1554,109037,550000,1531137754000,0.0034,0.0143,0.715,2.15e+02,0.000169,nan,0.954,0.0,0.046,1.0,0.954,78.5,-77.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1576,112498,560000,1531139459000,0.00381,0.014,0.713,2.15e+02,0.000166,nan,0.955,0.0,0.0454,1.0,0.955,78.8,-77.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1614,115995,570000,1531141094000,0.00469,0.0139,0.711,2.14e+02,0.000171,nan,0.953,0.0,0.0467,1.0,0.953,78.3,-77.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1631,119248,580000,1531142751000,0.00475,0.0137,0.709,2.14e+02,0.000169,nan,0.953,0.0,0.0468,1.0,0.953,78.7,-77.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1658,122731,590000,1531144525000,0.00505,0.0135,0.708,2.13e+02,0.000166,nan,0.954,0.0,0.046,1.0,0.954,78.8,-77.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1688,126120,600000,1531146406000,0.00538,0.0134,0.706,2.13e+02,0.000162,nan,0.955,0.0,0.0452,1.0,0.955,78.8,-77.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1714,129554,610000,1531148524000,0.00556,0.0132,0.705,2.12e+02,0.000159,nan,0.955,0.0,0.0446,1.0,0.955,78.9,-77.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1741,132704,620000,1531150653000,0.00577,0.0131,0.703,2.12e+02,0.000162,nan,0.954,0.0,0.0455,1.0,0.954,78.9,-77.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1773,135852,630000,1531152831000,0.00606,0.0131,0.702,2.11e+02,0.000163,nan,0.954,0.0,0.0457,1.0,0.954,78.7,-77.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1799,138772,640000,1531154931000,0.00623,0.013,0.7,2.11e+02,0.000163,nan,0.954,0.0,0.0461,1.0,0.954,78.8,-77.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1823,141604,650000,1531156919000,0.00634,0.0129,0.699,2.1e+02,0.000166,nan,0.953,0.0,0.047,1.0,0.953,78.8,-77.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1865,144221,660000,1531158796000,0.00679,0.0129,0.697,2.1e+02,0.000163,nan,0.954,0.0,0.046,1.0,0.954,78.4,-77.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1920,146648,670000,1531160992000,0.00745,0.0131,0.696,2.09e+02,0.000169,nan,0.953,0.0,0.0471,1.0,0.953,77.3,-76.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1945,149065,680000,1531162911000,0.00756,0.013,0.694,2.09e+02,0.000171,nan,0.952,0.0,0.048,1.0,0.952,77.4,-76.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,1980,151589,690000,1531164809000,0.00781,0.0131,0.693,2.09e+02,0.000172,nan,0.952,0.0,0.0481,1.0,0.952,77.1,-76.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2024,154014,700000,1531166846000,0.00819,0.0131,0.691,2.08e+02,0.000177,nan,0.951,0.0,0.0493,1.0,0.951,76.5,-75.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2079,156728,710000,1531168918000,0.00867,0.0133,0.69,2.08e+02,0.000181,nan,0.95,0.0,0.0498,1.0,0.95,75.6,-74.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2149,159140,720000,1531171813000,0.00936,0.0135,0.689,2.07e+02,0.000184,nan,0.95,0.0,0.05,1.0,0.95,74.4,-73.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2204,161324,730000,1531185503000,0.0177,0.0137,0.687,2.07e+02,0.000188,nan,0.95,0.0,0.0504,1.0,0.95,73.5,-72.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2233,163429,740000,1531196969000,0.0155,0.0137,0.684,2.06e+02,0.000191,nan,0.949,0.0,0.0514,1.0,0.949,73.3,-72.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2289,166181,750000,1531200364000,0.0175,0.0138,0.682,2.05e+02,0.000194,nan,0.948,0.0,0.0518,1.0,0.948,72.4,-71.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2312,169420,760000,1531202607000,0.0141,0.0136,0.68,2.05e+02,0.000196,nan,0.948,0.0,0.0525,1.0,0.948,72.4,-71.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2328,172754,770000,1531204516000,0.0117,0.0135,0.678,2.04e+02,0.000193,nan,0.948,0.0,0.0521,1.0,0.948,72.7,-71.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2339,176322,780000,1531206234000,0.00988,0.0133,0.676,2.04e+02,0.00019,nan,0.948,0.0,0.0519,1.0,0.948,73.1,-72.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2357,180150,790000,1531207753000,0.00892,0.0131,0.674,2.03e+02,0.00019,nan,0.948,0.0,0.0523,1.0,0.948,73.3,-72.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2378,183996,800000,1531209349000,0.00837,0.0129,0.673,2.03e+02,0.000188,nan,0.948,0.0,0.0518,1.0,0.948,73.4,-72.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2394,187709,810000,1531211009000,0.00783,0.0128,0.671,2.02e+02,0.000185,nan,0.948,0.0,0.0515,1.0,0.948,73.7,-72.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2410,191607,820000,1531212747000,0.00738,0.0126,0.669,2.02e+02,0.000184,nan,0.948,0.0,0.0516,1.0,0.948,73.9,-72.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2415,195346,830000,1531214477000,0.00675,0.0124,0.668,2.01e+02,0.000181,nan,0.949,0.0,0.0515,1.0,0.949,74.5,-73.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2425,199219,840000,1531216000000,0.00634,0.0122,0.666,2.01e+02,0.000179,nan,0.949,0.0,0.0513,1.0,0.949,74.9,-73.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2427,202816,850000,1531217491000,0.0,0.012,0.664,2e+02,0.000182,nan,0.947,0.0,0.0527,1.0,0.947,75.3,-74.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2434,206509,860000,1531218803000,0.00129,0.0118,0.662,1.99e+02,0.000181,nan,0.947,0.0,0.0529,1.0,0.947,75.7,-74.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2442,209884,870000,1531220183000,0.0017,0.0116,0.659,1.98e+02,0.00018,nan,0.947,0.0,0.0531,1.0,0.947,76.0,-75.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2454,213482,880000,1531221660000,0.00218,0.0115,0.657,1.98e+02,0.000185,nan,0.945,0.0,0.0551,1.0,0.945,76.0,-75.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2470,216932,890000,1531223228000,0.00271,0.0114,0.654,1.97e+02,0.000198,nan,0.941,0.0,0.059,1.0,0.941,75.9,-74.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2484,220321,900000,1531224925000,0.00296,0.0113,0.652,1.96e+02,0.000207,nan,0.938,0.0,0.0619,1.0,0.938,75.8,-74.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2493,223721,910000,1531226586000,0.00291,0.0111,0.65,1.96e+02,0.000208,nan,0.937,0.0,0.0628,1.0,0.937,76.0,-75.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2497,227310,920000,1531228193000,0.00267,0.011,0.648,1.95e+02,0.000209,nan,0.936,0.0,0.0637,1.0,0.936,76.4,-75.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2502,230727,930000,1531229863000,0.00253,0.0108,0.645,1.94e+02,0.000209,nan,0.936,0.0,0.0643,1.0,0.936,76.7,-75.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2517,234167,940000,1531231690000,0.00272,0.0107,0.643,1.94e+02,0.000213,nan,0.934,0.0,0.0657,1.0,0.934,76.7,-75.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2526,237572,950000,1531233614000,0.00271,0.0106,0.641,1.93e+02,0.000228,nan,0.929,0.0,0.0706,1.0,0.929,76.6,-75.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2542,240883,960000,1531235598000,0.00289,0.0106,0.639,1.92e+02,0.000237,nan,0.926,0.0,0.0736,1.0,0.926,76.5,-75.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2554,244175,970000,1531237572000,0.00295,0.0105,0.637,1.92e+02,0.000238,nan,0.926,0.0,0.0743,1.0,0.926,76.6,-75.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2576,247498,980000,1531239731000,0.00321,0.0104,0.635,1.91e+02,0.000266,nan,0.917,0.0,0.0826,1.0,0.917,76.0,-75.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2596,250601,990000,1531241737000,0.00341,0.0104,0.633,1.91e+02,0.000275,nan,0.914,0.0,0.0856,1.0,0.914,75.7,-74.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2617,253598,1000000,1531243738000,0.00362,0.0103,0.631,1.9e+02,0.000293,nan,0.909,0.0,0.091,1.0,0.909,75.3,-74.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2635,256336,1010000,1531245667000,0.00376,0.0103,0.629,1.89e+02,0.000303,nan,0.906,0.0,0.0942,1.0,0.906,75.1,-74.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2648,258874,1020000,1531247731000,0.00382,0.0102,0.627,1.89e+02,0.000314,nan,0.902,0.0,0.0978,1.0,0.902,75.0,-74.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2686,261420,1030000,1531249459000,0.00429,0.0103,0.625,1.88e+02,0.000324,nan,0.9,0.0,0.1,1.0,0.9,74.3,-73.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2713,263706,1040000,1531251643000,0.00457,0.0103,0.623,1.88e+02,0.000339,nan,0.896,0.0,0.104,1.0,0.896,73.8,-72.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2751,266135,1050000,1531253665000,0.00498,0.0103,0.621,1.87e+02,0.000346,nan,0.894,0.0,0.106,1.0,0.894,73.3,-72.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2775,268317,1060000,1531256223000,0.00518,0.0103,0.62,1.86e+02,0.000355,nan,0.891,0.0,0.109,1.0,0.891,73.0,-72.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2794,270508,1070000,1531263018000,0.00271,0.0103,0.617,1.86e+02,0.000363,nan,0.889,0.0,0.111,1.0,0.889,72.7,-71.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2798,272209,1080000,1531280274000,0.00246,0.0103,0.615,1.85e+02,0.000364,nan,0.888,0.0,0.112,1.0,0.888,72.9,-71.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2812,274103,1090000,1531284669000,0.00461,0.0103,0.612,1.84e+02,0.000371,nan,0.885,0.0,0.115,1.0,0.885,72.7,-71.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2821,276285,1100000,1531287508000,0.00445,0.0102,0.609,1.83e+02,0.000386,nan,0.88,0.0,0.12,1.0,0.88,72.5,-71.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2829,279019,1110000,1531289836000,0.004,0.0101,0.607,1.83e+02,0.000387,nan,0.879,0.0,0.121,1.0,0.879,72.6,-71.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2833,282013,1120000,1531291626000,0.00335,0.01,0.605,1.82e+02,0.000388,nan,0.878,0.0,0.122,1.0,0.878,72.7,-71.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2837,284784,1130000,1531293077000,0.003,0.00996,0.602,1.81e+02,0.000392,nan,0.876,0.0,0.124,1.0,0.876,72.8,-71.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2840,287599,1140000,1531294497000,0.00269,0.00987,0.6,1.81e+02,0.000393,nan,0.875,0.0,0.125,1.0,0.875,73.0,-72.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2847,290568,1150000,1531295902000,0.00264,0.0098,0.598,1.8e+02,0.000395,nan,0.874,0.0,0.126,1.0,0.874,73.1,-72.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2851,293294,1160000,1531297173000,0.00251,0.00972,0.596,1.79e+02,0.000395,nan,0.873,0.0,0.127,1.0,0.873,73.3,-72.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2854,295988,1170000,1531298617000,0.00236,0.00964,0.594,1.79e+02,0.000392,nan,0.873,0.0,0.127,1.0,0.873,73.5,-72.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2858,298504,1180000,1531300121000,0.0023,0.00957,0.592,1.78e+02,0.000397,nan,0.87,0.0,0.13,1.0,0.87,73.6,-72.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2862,301187,1190000,1531301576000,0.00223,0.0095,0.59,1.77e+02,0.000398,nan,0.869,0.0,0.131,1.0,0.869,73.7,-72.7,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2869,303966,1200000,1531303080000,0.00225,0.00944,0.588,1.77e+02,0.000397,nan,0.869,0.0,0.131,1.0,0.869,73.8,-72.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2870,306589,1210000,1531304333000,0.000423,0.00936,0.585,1.76e+02,0.0004,nan,0.867,0.0,0.133,1.0,0.867,73.9,-72.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2870,309295,1220000,1531305532000,0.000197,0.00928,0.582,1.75e+02,0.000403,nan,0.865,0.0,0.135,1.0,0.865,74.0,-73.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2871,312015,1230000,1531307017000,0.000257,0.0092,0.58,1.74e+02,0.000409,nan,0.862,0.0,0.138,1.0,0.862,74.1,-73.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2871,314972,1240000,1531308567000,0.000186,0.00912,0.577,1.74e+02,0.000414,nan,0.86,0.0,0.14,1.0,0.86,74.1,-73.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2879,318087,1250000,1531310326000,0.000721,0.00905,0.575,1.73e+02,0.000419,nan,0.857,0.0,0.143,1.0,0.857,74.0,-73.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2879,321093,1260000,1531312103000,0.000593,0.00897,0.572,1.72e+02,0.000427,nan,0.854,0.0,0.146,1.0,0.854,74.0,-73.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2883,324176,1270000,1531313779000,0.000702,0.00889,0.57,1.71e+02,0.000428,nan,0.853,0.0,0.147,1.0,0.853,74.1,-73.1,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2883,327193,1280000,1531315640000,0.00061,0.00881,0.567,1.71e+02,0.00043,nan,0.851,0.0,0.149,1.0,0.851,74.2,-73.2,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2883,330087,1290000,1531317423000,0.000541,0.00873,0.565,1.7e+02,0.000434,nan,0.849,0.0,0.151,1.0,0.849,74.3,-73.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2883,333113,1300000,1531319405000,0.000485,0.00865,0.563,1.69e+02,0.000438,nan,0.846,0.0,0.154,1.0,0.846,74.3,-73.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2884,336154,1310000,1531321200000,0.00047,0.00858,0.56,1.69e+02,0.000443,nan,0.844,0.0,0.156,1.0,0.844,74.4,-73.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2884,339118,1320000,1531323186000,0.00043,0.0085,0.558,1.68e+02,0.000449,nan,0.841,0.0,0.159,1.0,0.841,74.4,-73.4,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2884,341916,1330000,1531325396000,0.000398,0.00843,0.556,1.67e+02,0.000464,nan,0.836,0.0,0.164,1.0,0.836,74.2,-73.2,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2885,344730,1340000,1531327624000,0.000395,0.00837,0.554,1.67e+02,0.000479,nan,0.83,0.0,0.17,1.0,0.83,74.0,-73.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2886,347285,1350000,1531329744000,0.000395,0.00831,0.552,1.66e+02,0.000503,nan,0.822,0.0,0.178,1.0,0.822,73.6,-72.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2887,349623,1360000,1531331783000,0.000396,0.00826,0.549,1.65e+02,0.000521,nan,0.816,0.0,0.184,1.0,0.816,73.3,-72.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2891,351840,1370000,1531334066000,0.000462,0.00822,0.547,1.65e+02,0.000535,nan,0.81,0.0,0.19,1.0,0.81,73.0,-72.0,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2897,353724,1380000,1531335903000,0.000566,0.00819,0.545,1.64e+02,0.000542,nan,0.808,0.0,0.192,1.0,0.808,72.9,-71.9,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2899,355714,1390000,1531338119000,0.000583,0.00815,0.543,1.63e+02,0.000565,nan,0.8,0.0,0.2,1.0,0.8,72.5,-71.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2899,357729,1400000,1531340225000,0.000561,0.0081,0.541,1.63e+02,0.000569,nan,0.798,0.0,0.202,1.0,0.798,72.5,-71.5,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2900,359567,1410000,1531342924000,0.00056,0.00807,0.539,1.62e+02,0.000581,nan,0.793,0.0,0.207,1.0,0.793,72.3,-71.3,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2905,361189,1420000,1531351318000,0.00138,0.00804,0.536,1.61e+02,0.000604,nan,0.786,0.0,0.214,1.0,0.786,71.8,-70.8,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2905,362739,1430000,1531369501000,0.00044,0.00801,0.534,1.61e+02,0.000617,nan,0.781,0.0,0.219,1.0,0.781,71.6,-70.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
0,2906,364644,1440000,1531373800000,0.000479,0.00797,0.531,1.6e+02,0.000617,nan,0.78,0.0,0.22,1.0,0.78,71.6,-70.6,NN,12,0.0,0.2,0.2,0.2,0.01,10
