SimulationId,CTRMultiplier,Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
2,0.1,0,404,110000,1531044493000,0.0,0.0,4.17e-06,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,0,1824,120000,1531046231000,0.0,0.0,4.4e-06,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,1,3257,130000,1531048017000,0.000307,0.000307,4.57e-05,0.94,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.7,-0.7,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,2,4530,140000,1531049805000,0.000442,0.000442,6.22e-05,0.944,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.36,-0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,3,5959,150000,1531051599000,0.000503,0.000503,7.12e-05,0.947,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.26,-0.255,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,3,7219,160000,1531053310000,0.000416,0.000416,5.87e-05,0.947,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.44,-0.436,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,6,8485,170000,1531054948000,0.000707,0.000707,9.56e-05,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.04,-0.0396,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,8,9947,180000,1531056675000,0.000804,0.000804,0.000109,0.951,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.963,0.0372,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,8,11359,190000,1531058328000,0.000704,0.000704,9.66e-05,0.951,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.03,-0.0343,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,10,12752,200000,1531059941000,0.000784,0.000784,0.000107,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.979,0.0207,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,10,14163,210000,1531061809000,0.000706,0.000706,9.75e-05,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,1.04,-0.0394,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,13,15555,220000,1531063581000,0.000836,0.000836,0.000115,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.954,0.046,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,13,16841,230000,1531065314000,0.000772,0.000772,0.000106,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.995,0.00482,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,14,18219,240000,1531067084000,0.000768,0.000768,0.000105,0.952,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.998,0.0021,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,23,19811,250000,1531068933000,0.00116,0.00116,0.000159,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.829,0.171,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,37,21221,260000,1531070560000,0.00174,0.00174,0.000236,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.711,0.289,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,47,22660,270000,1531071931000,0.00207,0.00207,0.00028,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.675,0.325,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,58,24230,280000,1531073370000,0.00239,0.00239,0.000324,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.649,0.351,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,59,25565,290000,1531074828000,0.00231,0.00231,0.000312,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.657,0.343,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,59,27033,300000,1531076102000,0.00218,0.00218,0.000296,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.668,0.332,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,62,28399,310000,1531077460000,0.00218,0.00218,0.000296,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.669,0.331,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,68,29832,320000,1531078853000,0.00228,0.00228,0.000309,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.662,0.338,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,74,31288,330000,1531080285000,0.00237,0.00237,0.000321,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.657,0.343,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,83,32729,340000,1531081775000,0.00254,0.00254,0.000345,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,91,34235,350000,1531083470000,0.00266,0.00266,0.000362,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.64,0.36,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,94,35871,360000,1531085548000,0.00262,0.00262,0.000359,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,97,37459,370000,1531091700000,0.0,0.00259,0.000357,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.648,0.352,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,99,38968,380000,1531109678000,0.000929,0.00254,0.000352,0.95,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.653,0.347,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,103,40669,390000,1531114011000,0.00156,0.00253,0.000353,0.949,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.653,0.347,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,103,42357,400000,1531116623000,0.00108,0.00243,0.000341,0.949,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.66,0.34,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,103,43989,410000,1531118649000,0.000836,0.00234,0.00033,0.949,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.667,0.333,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,104,45754,420000,1531120418000,0.000783,0.00227,0.000323,0.948,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.671,0.329,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,107,47387,430000,1531122132000,0.000946,0.00226,0.000322,0.948,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.671,0.329,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,109,49039,440000,1531123856000,0.000982,0.00222,0.000318,0.947,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.672,0.328,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,113,50592,450000,1531125068000,0.00116,0.00223,0.00032,0.946,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.669,0.331,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,113,52317,460000,1531126436000,0.00103,0.00216,0.000311,0.946,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.675,0.325,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,114,53849,470000,1531128328000,0.000998,0.00212,0.000305,0.946,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.677,0.323,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,114,55454,480000,1531129175000,0.000912,0.00206,0.000297,0.946,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.682,0.318,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,117,57169,490000,1531130018000,0.000983,0.00205,0.000297,0.945,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.68,0.32,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,119,58582,500000,1531130800000,0.00336,0.00203,0.000294,0.944,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.68,0.32,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,119,59733,510000,1531131712000,0.00115,0.00199,0.000287,0.944,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.682,0.318,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,122,60899,520000,1531133341000,0.00172,0.002,0.000287,0.944,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.679,0.321,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,125,62085,530000,1531134827000,0.00195,0.00201,0.000287,0.943,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.675,0.325,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,127,63273,540000,1531136175000,0.00189,0.00201,0.000285,0.943,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.674,0.326,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,127,64400,550000,1531137754000,0.00156,0.00197,0.000279,0.943,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.676,0.324,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,128,65652,560000,1531139459000,0.00144,0.00195,0.000275,0.943,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.678,0.322,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,139,66853,570000,1531141094000,0.00248,0.00208,0.000291,0.94,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.66,0.34,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,141,68098,580000,1531142751000,0.00237,0.00207,0.000289,0.94,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.66,0.34,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,144,69352,590000,1531144525000,0.00238,0.00208,0.000289,0.94,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.658,0.342,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,149,70607,600000,1531146406000,0.00254,0.00211,0.000293,0.939,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.653,0.347,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,152,71997,610000,1531148524000,0.0025,0.00211,0.000293,0.939,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.651,0.349,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,153,73515,620000,1531150653000,0.00232,0.00208,0.000289,0.939,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.654,0.346,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,157,75091,630000,1531152831000,0.00234,0.00209,0.000291,0.938,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.651,0.349,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,161,76773,640000,1531154931000,0.00234,0.0021,0.000293,0.938,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.65,0.35,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,162,78470,650000,1531156919000,0.0022,0.00206,0.000289,0.937,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.653,0.347,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,169,80191,660000,1531158796000,0.00234,0.00211,0.000296,0.937,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.648,0.352,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,178,81896,670000,1531160992000,0.00255,0.00217,0.000306,0.936,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.641,0.359,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,178,83644,680000,1531162911000,0.00238,0.00213,0.000301,0.936,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,180,85423,690000,1531164809000,0.0023,0.00211,0.000299,0.936,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,185,87229,700000,1531166846000,0.00233,0.00212,0.000302,0.936,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.646,0.354,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,195,89096,710000,1531168918000,0.00251,0.00219,0.000313,0.935,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.639,0.361,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,199,90917,720000,1531171813000,0.00249,0.00219,0.000314,0.935,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.64,0.36,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,206,92705,730000,1531185503000,0.000784,0.00222,0.00032,0.934,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.638,0.362,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,206,94360,740000,1531196969000,0.000341,0.00218,0.000316,0.934,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.641,0.359,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,212,95949,750000,1531200364000,0.00155,0.00221,0.00032,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.638,0.362,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,217,97355,760000,1531202607000,0.00203,0.00223,0.000322,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.635,0.365,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,219,98717,770000,1531204516000,0.00192,0.00222,0.00032,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.635,0.365,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,219,100017,780000,1531206234000,0.00163,0.00219,0.000316,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.636,0.364,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,220,101222,790000,1531207753000,0.00153,0.00217,0.000313,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.637,0.363,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,220,102434,800000,1531209349000,0.00136,0.00215,0.000309,0.933,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.638,0.362,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,222,103875,810000,1531211009000,0.00137,0.00214,0.000307,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.638,0.362,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,223,105343,820000,1531212747000,0.00129,0.00212,0.000304,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.639,0.361,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,223,106753,830000,1531214477000,0.00117,0.00209,0.000301,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.641,0.359,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,223,108308,840000,1531216000000,0.00107,0.00206,0.000297,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,225,109722,850000,1531217491000,0.00309,0.00205,0.000296,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.642,0.358,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,227,111096,860000,1531218803000,0.00198,0.00204,0.000294,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.642,0.358,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,227,112517,870000,1531220183000,0.00116,0.00202,0.000291,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,228,113959,880000,1531221660000,0.00102,0.002,0.000289,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,230,115527,890000,1531223228000,0.00108,0.00199,0.000287,0.932,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,233,116973,900000,1531224925000,0.00127,0.00199,0.000288,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,234,118423,910000,1531226586000,0.00118,0.00198,0.000285,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,235,119856,920000,1531228193000,0.00111,0.00196,0.000283,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,236,121330,930000,1531229863000,0.00106,0.00195,0.000281,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,239,122929,940000,1531231690000,0.00115,0.00194,0.000281,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,240,124594,950000,1531233614000,0.0011,0.00193,0.00028,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,243,126324,960000,1531235598000,0.00116,0.00192,0.00028,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,244,128231,970000,1531237572000,0.0011,0.0019,0.000278,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,246,130277,980000,1531239731000,0.00108,0.00189,0.000277,0.931,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,251,132388,990000,1531241737000,0.0012,0.0019,0.000279,0.93,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,254,134568,1000000,1531243738000,0.00122,0.00189,0.00028,0.93,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,255,136653,1010000,1531245667000,0.00116,0.00187,0.000278,0.93,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,255,138789,1020000,1531247731000,0.00108,0.00184,0.000275,0.93,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.65,0.35,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,261,140945,1030000,1531249459000,0.00119,0.00185,0.000278,0.929,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.648,0.352,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,266,143160,1040000,1531251643000,0.00126,0.00186,0.000281,0.929,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,271,145370,1050000,1531253665000,0.00132,0.00186,0.000283,0.928,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.646,0.354,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,273,147354,1060000,1531256223000,0.00131,0.00185,0.000282,0.928,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,274,149296,1070000,1531263018000,0.0,0.00184,0.00028,0.928,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.649,0.351,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,277,150951,1080000,1531280274000,0.00138,0.00184,0.000281,0.928,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,282,152787,1090000,1531284669000,0.002,0.00185,0.000283,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,284,154464,1100000,1531287508000,0.00176,0.00184,0.000282,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,286,156044,1110000,1531289836000,0.00165,0.00183,0.000281,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,287,157611,1120000,1531291626000,0.00147,0.00182,0.00028,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,287,158972,1130000,1531293077000,0.00128,0.00181,0.000277,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,289,160369,1140000,1531294497000,0.00129,0.0018,0.000276,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,292,161840,1150000,1531295902000,0.00138,0.0018,0.000277,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.642,0.358,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,294,163144,1160000,1531297173000,0.00139,0.0018,0.000276,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.641,0.359,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,294,164479,1170000,1531298617000,0.00127,0.00179,0.000274,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.642,0.358,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,295,165849,1180000,1531300121000,0.00123,0.00178,0.000272,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.642,0.358,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,295,167178,1190000,1531301576000,0.00114,0.00176,0.00027,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,295,168564,1200000,1531303080000,0.00106,0.00175,0.000268,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,297,169936,1210000,1531304333000,0.00162,0.00175,0.000267,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,297,171371,1220000,1531305532000,0.000749,0.00173,0.000265,0.927,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,299,172770,1230000,1531307017000,0.000983,0.00173,0.000265,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.642,0.358,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,299,174202,1240000,1531308567000,0.000727,0.00172,0.000262,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,300,175592,1250000,1531310326000,0.000725,0.00171,0.000261,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.643,0.357,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,300,177064,1260000,1531312103000,0.000598,0.00169,0.000259,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,301,178441,1270000,1531313779000,0.000616,0.00169,0.000258,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.644,0.356,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,301,179856,1280000,1531315640000,0.000538,0.00167,0.000256,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.645,0.355,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,301,181306,1290000,1531317423000,0.000476,0.00166,0.000254,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.646,0.354,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,301,182892,1300000,1531319405000,0.000423,0.00165,0.000252,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.647,0.353,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,303,184602,1310000,1531321200000,0.000503,0.00164,0.000252,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.646,0.354,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,303,186445,1320000,1531323186000,0.000451,0.00163,0.00025,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.648,0.352,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,304,188369,1330000,1531325396000,0.000458,0.00161,0.000249,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.649,0.351,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,304,190384,1340000,1531327624000,0.000415,0.0016,0.000248,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.65,0.35,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,309,192473,1350000,1531329744000,0.000589,0.00161,0.000249,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.648,0.352,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,311,194525,1360000,1531331783000,0.00062,0.0016,0.000249,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.649,0.351,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,312,196624,1370000,1531334066000,0.000609,0.00159,0.000248,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.65,0.35,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,314,198565,1380000,1531335903000,0.000636,0.00158,0.000248,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.65,0.35,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,316,200540,1390000,1531338119000,0.00066,0.00158,0.000248,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.65,0.35,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,316,202500,1400000,1531340225000,0.000621,0.00156,0.000246,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.652,0.348,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,318,204536,1410000,1531342924000,0.000642,0.00155,0.000246,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.652,0.348,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
2,0.1,320,206422,1420000,1531351318000,0.00146,0.00155,0.000246,0.926,0.0,nan,1.0,0.0,0.0,1.0,1.0,0.653,0.347,LinUCB_Disjoint,12,0.001,0.0,0.2,0.2
