4,100,0.00,SRandom
11,200,0.00,SRandom
13,300,0.00,SRandom
20,400,0.00,SRandom
22,500,0.00,SRandom
25,600,0.00,SRandom
29,700,0.00,SRandom
35,800,0.00,SRandom
39,900,0.00,SRandom
42,1000,0.00,SRandom
50,1100,0.00,SRandom
57,1200,0.00,SRandom
67,1300,0.00,SRandom
71,1400,0.00,SRandom
75,1500,0.00,SRandom
80,1600,0.00,SRandom
89,1700,0.00,SRandom
90,1800,0.00,SRandom
97,1900,0.00,SRandom
103,2000,0.00,SRandom
105,2100,0.00,SRandom
114,2200,0.00,SRandom
118,2300,0.00,SRandom
120,2400,0.00,SRandom
128,2500,0.00,SRandom
129,2600,0.00,SRandom
132,2700,0.00,SRandom
136,2800,0.00,SRandom
139,2900,0.00,SRandom
149,3000,0.00,SRandom
153,3100,0.00,SRandom
159,3200,0.00,SRandom
164,3300,0.00,SRandom
164,3400,0.00,SRandom
169,3500,0.00,SRandom
177,3600,0.00,SRandom
184,3700,0.00,SRandom
185,3800,0.00,SRandom
188,3900,0.00,SRandom
191,4000,0.00,SRandom
194,4100,0.00,SRandom
201,4200,0.00,SRandom
203,4300,0.00,SRandom
205,4400,0.00,SRandom
209,4500,0.00,SRandom
215,4600,0.00,SRandom
219,4700,0.00,SRandom
223,4800,0.00,SRandom
226,4900,0.00,SRandom
231,5000,0.00,SRandom
238,5100,0.00,SRandom
245,5200,0.00,SRandom
249,5300,0.00,SRandom
253,5400,0.00,SRandom
259,5500,0.00,SRandom
264,5600,0.00,SRandom
268,5700,0.00,SRandom
274,5800,0.00,SRandom
284,5900,0.00,SRandom
289,6000,0.00,SRandom
295,6100,0.00,SRandom
300,6200,0.00,SRandom
303,6300,0.00,SRandom
307,6400,0.00,SRandom
312,6500,0.00,SRandom
314,6600,0.00,SRandom
325,6700,0.00,SRandom
329,6800,0.00,SRandom
330,6900,0.00,SRandom
332,7000,0.00,SRandom
336,7100,0.00,SRandom
342,7200,0.00,SRandom
347,7300,0.00,SRandom
352,7400,0.00,SRandom
356,7500,0.00,SRandom
363,7600,0.00,SRandom
366,7700,0.00,SRandom
374,7800,0.00,SRandom
378,7900,0.00,SRandom
380,8000,0.00,SRandom
387,8100,0.00,SRandom
389,8200,0.00,SRandom
391,8300,0.00,SRandom
398,8400,0.00,SRandom
402,8500,0.00,SRandom
407,8600,0.00,SRandom
414,8700,0.00,SRandom
421,8800,0.00,SRandom
424,8900,0.00,SRandom
430,9000,0.00,SRandom
439,9100,0.00,SRandom
442,9200,0.00,SRandom
448,9300,0.00,SRandom
451,9400,0.00,SRandom
452,9500,0.00,SRandom
456,9600,0.00,SRandom
462,9700,0.00,SRandom
466,9800,0.00,SRandom
471,9900,0.00,SRandom
481,10000,0.00,SRandom
12,100,0.00,SEGreedy
17,200,0.00,SEGreedy
21,300,0.00,SEGreedy
26,400,0.00,SEGreedy
32,500,0.00,SEGreedy
39,600,0.00,SEGreedy
44,700,0.00,SEGreedy
48,800,0.00,SEGreedy
55,900,0.00,SEGreedy
60,1000,0.00,SEGreedy
160,1100,0.00,SEGreedy
260,1200,0.00,SEGreedy
360,1300,0.00,SEGreedy
460,1400,0.00,SEGreedy
560,1500,0.00,SEGreedy
660,1600,0.00,SEGreedy
760,1700,0.00,SEGreedy
860,1800,0.00,SEGreedy
960,1900,0.00,SEGreedy
1060,2000,0.00,SEGreedy
1160,2100,0.00,SEGreedy
1258,2200,0.00,SEGreedy
1358,2300,0.00,SEGreedy
1458,2400,0.00,SEGreedy
1558,2500,0.00,SEGreedy
1656,2600,0.00,SEGreedy
1756,2700,0.00,SEGreedy
1854,2800,0.00,SEGreedy
1954,2900,0.00,SEGreedy
2052,3000,0.00,SEGreedy
2152,3100,0.00,SEGreedy
2252,3200,0.00,SEGreedy
2352,3300,0.00,SEGreedy
2452,3400,0.00,SEGreedy
2552,3500,0.00,SEGreedy
2652,3600,0.00,SEGreedy
2752,3700,0.00,SEGreedy
2852,3800,0.00,SEGreedy
2952,3900,0.00,SEGreedy
3052,4000,0.00,SEGreedy
3152,4100,0.00,SEGreedy
3250,4200,0.00,SEGreedy
3346,4300,0.00,SEGreedy
3445,4400,0.00,SEGreedy
3544,4500,0.00,SEGreedy
3644,4600,0.00,SEGreedy
3740,4700,0.00,SEGreedy
3838,4800,0.00,SEGreedy
3934,4900,0.00,SEGreedy
4034,5000,0.00,SEGreedy
4134,5100,0.00,SEGreedy
4226,5200,0.00,SEGreedy
4326,5300,0.00,SEGreedy
4426,5400,0.00,SEGreedy
4526,5500,0.00,SEGreedy
4626,5600,0.00,SEGreedy
4726,5700,0.00,SEGreedy
4826,5800,0.00,SEGreedy
4926,5900,0.00,SEGreedy
5026,6000,0.00,SEGreedy
5126,6100,0.00,SEGreedy
5226,6200,0.00,SEGreedy
5322,6300,0.00,SEGreedy
5418,6400,0.00,SEGreedy
5518,6500,0.00,SEGreedy
5618,6600,0.00,SEGreedy
5718,6700,0.00,SEGreedy
5818,6800,0.00,SEGreedy
5914,6900,0.00,SEGreedy
6010,7000,0.00,SEGreedy
6110,7100,0.00,SEGreedy
6210,7200,0.00,SEGreedy
6300,7300,0.00,SEGreedy
6400,7400,0.00,SEGreedy
6490,7500,0.00,SEGreedy
