3283,4300,0.00,SEGreedy
3377,4400,0.00,SEGreedy
3467,4500,0.00,SEGreedy
3563,4600,0.00,SEGreedy
3663,4700,0.00,SEGreedy
3763,4800,0.00,SEGreedy
3853,4900,0.00,SEGreedy
3949,5000,0.00,SEGreedy
4049,5100,0.00,SEGreedy
4149,5200,0.00,SEGreedy
4249,5300,0.00,SEGreedy
4349,5400,0.00,SEGreedy
4449,5500,0.00,SEGreedy
4547,5600,0.00,SEGreedy
4647,5700,0.00,SEGreedy
4747,5800,0.00,SEGreedy
4847,5900,0.00,SEGreedy
4947,6000,0.00,SEGreedy
5047,6100,0.00,SEGreedy
5147,6200,0.00,SEGreedy
5247,6300,0.00,SEGreedy
5347,6400,0.00,SEGreedy
5447,6500,0.00,SEGreedy
5539,6600,0.00,SEGreedy
5639,6700,0.00,SEGreedy
5731,6800,0.00,SEGreedy
5827,6900,0.00,SEGreedy
5925,7000,0.00,SEGreedy
6025,7100,0.00,SEGreedy
6125,7200,0.00,SEGreedy
6223,7300,0.00,SEGreedy
6323,7400,0.00,SEGreedy
6423,7500,0.00,SEGreedy
6523,7600,0.00,SEGreedy
6623,7700,0.00,SEGreedy
6723,7800,0.00,SEGreedy
6823,7900,0.00,SEGreedy
6923,8000,0.00,SEGreedy
7023,8100,0.00,SEGreedy
7123,8200,0.00,SEGreedy
7223,8300,0.00,SEGreedy
7323,8400,0.00,SEGreedy
7423,8500,0.00,SEGreedy
7523,8600,0.00,SEGreedy
7623,8700,0.00,SEGreedy
7723,8800,0.00,SEGreedy
7823,8900,0.00,SEGreedy
7923,9000,0.00,SEGreedy
8023,9100,0.00,SEGreedy
8123,9200,0.00,SEGreedy
8223,9300,0.00,SEGreedy
8323,9400,0.00,SEGreedy
8421,9500,0.00,SEGreedy
8519,9600,0.00,SEGreedy
8619,9700,0.00,SEGreedy
8719,9800,0.00,SEGreedy
8813,9900,0.00,SEGreedy
8912,10000,0.00,SEGreedy
12,100,0.02,SEGreedy
16,200,0.02,SEGreedy
20,300,0.02,SEGreedy
29,400,0.02,SEGreedy
33,500,0.02,SEGreedy
36,600,0.02,SEGreedy
43,700,0.02,SEGreedy
46,800,0.02,SEGreedy
50,900,0.02,SEGreedy
54,1000,0.02,SEGreedy
153,1100,0.02,SEGreedy
251,1200,0.02,SEGreedy
350,1300,0.02,SEGreedy
444,1400,0.02,SEGreedy
542,1500,0.02,SEGreedy
641,1600,0.02,SEGreedy
735,1700,0.02,SEGreedy
770,1800,0.02,SEGreedy
870,1900,0.02,SEGreedy
953,2000,0.02,SEGreedy
1051,2100,0.02,SEGreedy
1147,2200,0.02,SEGreedy
1239,2300,0.02,SEGreedy
1332,2400,0.02,SEGreedy
1431,2500,0.02,SEGreedy
1527,2600,0.02,SEGreedy
1624,2700,0.02,SEGreedy
1720,2800,0.02,SEGreedy
1817,2900,0.02,SEGreedy
1902,3000,0.02,SEGreedy
1997,3100,0.02,SEGreedy
2091,3200,0.02,SEGreedy
2191,3300,0.02,SEGreedy
2287,3400,0.02,SEGreedy
2384,3500,0.02,SEGreedy
2481,3600,0.02,SEGreedy
2579,3700,0.02,SEGreedy
2668,3800,0.02,SEGreedy
2764,3900,0.02,SEGreedy
2863,4000,0.02,SEGreedy
2960,4100,0.02,SEGreedy
3059,4200,0.02,SEGreedy
3156,4300,0.02,SEGreedy
3247,4400,0.02,SEGreedy
3341,4500,0.02,SEGreedy
3440,4600,0.02,SEGreedy
3539,4700,0.02,SEGreedy
3639,4800,0.02,SEGreedy
3734,4900,0.02,SEGreedy
3830,5000,0.02,SEGreedy
3926,5100,0.02,SEGreedy
4021,5200,0.02,SEGreedy
4110,5300,0.02,SEGreedy
4209,5400,0.02,SEGreedy
4304,5500,0.02,SEGreedy
4401,5600,0.02,SEGreedy
4499,5700,0.02,SEGreedy
4599,5800,0.02,SEGreedy
4694,5900,0.02,SEGreedy
4788,6000,0.02,SEGreedy
4878,6100,0.02,SEGreedy
4973,6200,0.02,SEGreedy
5070,6300,0.02,SEGreedy
5170,6400,0.02,SEGreedy
5268,6500,0.02,SEGreedy
5366,6600,0.02,SEGreedy
5464,6700,0.02,SEGreedy
5562,6800,0.02,SEGreedy
5659,6900,0.02,SEGreedy
5758,7000,0.02,SEGreedy
5857,7100,0.02,SEGreedy
5952,7200,0.02,SEGreedy
6052,7300,0.02,SEGreedy
6151,7400,0.02,SEGreedy
6249,7500,0.02,SEGreedy
6346,7600,0.02,SEGreedy
6445,7700,0.02,SEGreedy
6543,7800,0.02,SEGreedy
6639,7900,0.02,SEGreedy
6736,8000,0.02,SEGreedy
6834,8100,0.02,SEGreedy
6932,8200,0.02,SEGreedy
7030,8300,0.02,SEGreedy
7129,8400,0.02,SEGreedy
7228,8500,0.02,SEGreedy
7328,8600,0.02,SEGreedy
7417,8700,0.02,SEGreedy
7514,8800,0.02,SEGreedy
7613,8900,0.02,SEGreedy
7712,9000,0.02,SEGreedy
7811,9100,0.02,SEGreedy
7903,9200,0.02,SEGreedy
8003,9300,0.02,SEGreedy
8097,9400,0.02,SEGreedy
8192,9500,0.02,SEGreedy
8286,9600,0.02,SEGreedy
8381,9700,0.02,SEGreedy
8446,9800,0.02,SEGreedy
8517,9900,0.02,SEGreedy
8605,10000,0.02,SEGreedy
3,100,0.04,SEGreedy
8,200,0.04,SEGreedy
11,300,0.04,SEGreedy
17,400,0.04,SEGreedy
23,500,0.04,SEGreedy
29,600,0.04,SEGreedy
32,700,0.04,SEGreedy
39,800,0.04,SEGreedy
40,900,0.04,SEGreedy
49,1000,0.04,SEGreedy
149,1100,0.04,SEGreedy
247,1200,0.04,SEGreedy
341,1300,0.04,SEGreedy
420,1400,0.04,SEGreedy
512,1500,0.04,SEGreedy
600,1600,0.04,SEGreedy
696,1700,0.04,SEGreedy
793,1800,0.04,SEGreedy
875,1900,0.04,SEGreedy
969,2000,0.04,SEGreedy
1060,2100,0.04,SEGreedy
1154,2200,0.04,SEGreedy
1252,2300,0.04,SEGreedy
1349,2400,0.04,SEGreedy
1446,2500,0.04,SEGreedy
1545,2600,0.04,SEGreedy
1635,2700,0.04,SEGreedy
1723,2800,0.04,SEGreedy
1821,2900,0.04,SEGreedy
1908,3000,0.04,SEGreedy
2007,3100,0.04,SEGreedy
2104,3200,0.04,SEGreedy
2200,3300,0.04,SEGreedy
2296,3400,0.04,SEGreedy
2393,3500,0.04,SEGreedy
2490,3600,0.04,SEGreedy
2585,3700,0.04,SEGreedy
2682,3800,0.04,SEGreedy
2781,3900,0.04,SEGreedy
2877,4000,0.04,SEGreedy
2972,4100,0.04,SEGreedy
3066,4200,0.04,SEGreedy
3163,4300,0.04,SEGreedy
3261,4400,0.04,SEGreedy
3358,4500,0.04,SEGreedy
3455,4600,0.04,SEGreedy
3548,4700,0.04,SEGreedy
3646,4800,0.04,SEGreedy
3745,4900,0.04,SEGreedy
3840,5000,0.04,SEGreedy
3918,5100,0.04,SEGreedy
4013,5200,0.04,SEGreedy
4101,5300,0.04,SEGreedy
4200,5400,0.04,SEGreedy
4293,5500,0.04,SEGreedy
4384,5600,0.04,SEGreedy
4480,5700,0.04,SEGreedy
4574,5800,0.04,SEGreedy
4672,5900,0.04,SEGreedy
4769,6000,0.04,SEGreedy
4865,6100,0.04,SEGreedy
4961,6200,0.04,SEGreedy
5046,6300,0.04,SEGreedy
5138,6400,0.04,SEGreedy
5235,6500,0.04,SEGreedy
5330,6600,0.04,SEGreedy
5426,6700,0.04,SEGreedy
5523,6800,0.04,SEGreedy
5616,6900,0.04,SEGreedy
5711,7000,0.04,SEGreedy
5809,7100,0.04,SEGreedy
5906,7200,0.04,SEGreedy
6002,7300,0.04,SEGreedy
6100,7400,0.04,SEGreedy
6196,7500,0.04,SEGreedy
6294,7600,0.04,SEGreedy
6394,7700,0.04,SEGreedy
6486,7800,0.04,SEGreedy
6583,7900,0.04,SEGreedy
6677,8000,0.04,SEGreedy
6773,8100,0.04,SEGreedy
6870,8200,0.04,SEGreedy
6967,8300,0.04,SEGreedy
7066,8400,0.04,SEGreedy
7164,8500,0.04,SEGreedy
7261,8600,0.04,SEGreedy
7359,8700,0.04,SEGreedy
7455,8800,0.04,SEGreedy
7551,8900,0.04,SEGreedy
7647,9000,0.04,SEGreedy
7743,9100,0.04,SEGreedy
7839,9200,0.04,SEGreedy
7936,9300,0.04,SEGreedy
8032,9400,0.04,SEGreedy
8129,9500,0.04,SEGreedy
8223,9600,0.04,SEGreedy
8318,9700,0.04,SEGreedy
8414,9800,0.04,SEGreedy
8507,9900,0.04,SEGreedy
8598,10000,0.04,SEGreedy
2,100,0.06,SEGreedy
5,200,0.06,SEGreedy
6,300,0.06,SEGreedy
9,400,0.06,SEGreedy
13,500,0.06,SEGreedy
16,600,0.06,SEGreedy
24,700,0.06,SEGreedy
28,800,0.06,SEGreedy
33,900,0.06,SEGreedy
40,1000,0.06,SEGreedy
135,1100,0.06,SEGreedy
228,1200,0.06,SEGreedy
325,1300,0.06,SEGreedy
419,1400,0.06,SEGreedy
514,1500,0.06,SEGreedy
609,1600,0.06,SEGreedy
703,1700,0.06,SEGreedy
800,1800,0.06,SEGreedy
887,1900,0.06,SEGreedy
979,2000,0.06,SEGreedy
1070,2100,0.06,SEGreedy
1163,2200,0.06,SEGreedy
1251,2300,0.06,SEGreedy
1340,2400,0.06,SEGreedy
1433,2500,0.06,SEGreedy
1528,2600,0.06,SEGreedy
1618,2700,0.06,SEGreedy
1707,2800,0.06,SEGreedy
1796,2900,0.06,SEGreedy
1885,3000,0.06,SEGreedy
1981,3100,0.06,SEGreedy
2075,3200,0.06,SEGreedy
2171,3300,0.06,SEGreedy
2266,3400,0.06,SEGreedy
2361,3500,0.06,SEGreedy
2451,3600,0.06,SEGreedy
2550,3700,0.06,SEGreedy
2641,3800,0.06,SEGreedy
2733,3900,0.06,SEGreedy
2830,4000,0.06,SEGreedy
2926,4100,0.06,SEGreedy
3024,4200,0.06,SEGreedy
3119,4300,0.06,SEGreedy
3216,4400,0.06,SEGreedy
3310,4500,0.06,SEGreedy
3408,4600,0.06,SEGreedy
3501,4700,0.06,SEGreedy
3594,4800,0.06,SEGreedy
3692,4900,0.06,SEGreedy
3788,5000,0.06,SEGreedy
3880,5100,0.06,SEGreedy
3972,5200,0.06,SEGreedy
4059,5300,0.06,SEGreedy
4152,5400,0.06,SEGreedy
4249,5500,0.06,SEGreedy
4340,5600,0.06,SEGreedy
4434,5700,0.06,SEGreedy
4526,5800,0.06,SEGreedy
4620,5900,0.06,SEGreedy
4712,6000,0.06,SEGreedy
4807,6100,0.06,SEGreedy
4903,6200,0.06,SEGreedy
5000,6300,0.06,SEGreedy
5094,6400,0.06,SEGreedy
5186,6500,0.06,SEGreedy
5279,6600,0.06,SEGreedy
5369,6700,0.06,SEGreedy
5459,6800,0.06,SEGreedy
5553,6900,0.06,SEGreedy
5641,7000,0.06,SEGreedy
5732,7100,0.06,SEGreedy
5828,7200,0.06,SEGreedy
5922,7300,0.06,SEGreedy
6015,7400,0.06,SEGreedy
6105,7500,0.06,SEGreedy
6201,7600,0.06,SEGreedy
6299,7700,0.06,SEGreedy
6397,7800,0.06,SEGreedy
6491,7900,0.06,SEGreedy
6585,8000,0.06,SEGreedy
6677,8100,0.06,SEGreedy
6768,8200,0.06,SEGreedy
6866,8300,0.06,SEGreedy
6961,8400,0.06,SEGreedy
7045,8500,0.06,SEGreedy
7123,8600,0.06,SEGreedy
7218,8700,0.06,SEGreedy
7315,8800,0.06,SEGreedy
7411,8900,0.06,SEGreedy
7505,9000,0.06,SEGreedy
7601,9100,0.06,SEGreedy
7699,9200,0.06,SEGreedy
7793,9300,0.06,SEGreedy
7883,9400,0.06,SEGreedy
7979,9500,0.06,SEGreedy
8070,9600,0.06,SEGreedy
8165,9700,0.06,SEGreedy
8260,9800,0.06,SEGreedy
8356,9900,0.06,SEGreedy
8446,10000,0.06,SEGreedy
10,100,0.08,SEGreedy
17,200,0.08,SEGreedy
22,300,0.08,SEGreedy
33,400,0.08,SEGreedy
40,500,0.08,SEGreedy
41,600,0.08,SEGreedy
50,700,0.08,SEGreedy
58,800,0.08,SEGreedy
63,900,0.08,SEGreedy
69,1000,0.08,SEGreedy
168,1100,0.08,SEGreedy
256,1200,0.08,SEGreedy
349,1300,0.08,SEGreedy
444,1400,0.08,SEGreedy
535,1500,0.08,SEGreedy
626,1600,0.08,SEGreedy
714,1700,0.08,SEGreedy
793,1800,0.08,SEGreedy
889,1900,0.08,SEGreedy
979,2000,0.08,SEGreedy
1069,2100,0.08,SEGreedy
1161,2200,0.08,SEGreedy
1255,2300,0.08,SEGreedy
1344,2400,0.08,SEGreedy
1435,2500,0.08,SEGreedy
1529,2600,0.08,SEGreedy
1618,2700,0.08,SEGreedy
1704,2800,0.08,SEGreedy
1791,2900,0.08,SEGreedy
1888,3000,0.08,SEGreedy
1985,3100,0.08,SEGreedy
2077,3200,0.08,SEGreedy
2166,3300,0.08,SEGreedy
2257,3400,0.08,SEGreedy
2352,3500,0.08,SEGreedy
2441,3600,0.08,SEGreedy
2533,3700,0.08,SEGreedy
2625,3800,0.08,SEGreedy
2717,3900,0.08,SEGreedy
2807,4000,0.08,SEGreedy
2899,4100,0.08,SEGreedy
2988,4200,0.08,SEGreedy
3081,4300,0.08,SEGreedy
3171,4400,0.08,SEGreedy
3262,4500,0.08,SEGreedy
3357,4600,0.08,SEGreedy
3445,4700,0.08,SEGreedy
3534,4800,0.08,SEGreedy
3629,4900,0.08,SEGreedy
3716,5000,0.08,SEGreedy
3808,5100,0.08,SEGreedy
3899,5200,0.08,SEGreedy
3985,5300,0.08,SEGreedy
4074,5400,0.08,SEGreedy
4161,5500,0.08,SEGreedy
4248,5600,0.08,SEGreedy
4325,5700,0.08,SEGreedy
4413,5800,0.08,SEGreedy
4505,5900,0.08,SEGreedy
4595,6000,0.08,SEGreedy
4684,6100,0.08,SEGreedy
4768,6200,0.08,SEGreedy
4861,6300,0.08,SEGreedy
4960,6400,0.08,SEGreedy
5050,6500,0.08,SEGreedy
5141,6600,0.08,SEGreedy
5233,6700,0.08,SEGreedy
5320,6800,0.08,SEGreedy
5414,6900,0.08,SEGreedy
5509,7000,0.08,SEGreedy
5600,7100,0.08,SEGreedy
5694,7200,0.08,SEGreedy
5787,7300,0.08,SEGreedy
5882,7400,0.08,SEGreedy
5979,7500,0.08,SEGreedy
6065,7600,0.08,SEGreedy
6160,7700,0.08,SEGreedy
6247,7800,0.08,SEGreedy
6334,7900,0.08,SEGreedy
6410,8000,0.08,SEGreedy
6504,8100,0.08,SEGreedy
6595,8200,0.08,SEGreedy
6688,8300,0.08,SEGreedy
6775,8400,0.08,SEGreedy
6868,8500,0.08,SEGreedy
6965,8600,0.08,SEGreedy
7047,8700,0.08,SEGreedy
7138,8800,0.08,SEGreedy
7230,8900,0.08,SEGreedy
7322,9000,0.08,SEGreedy
7415,9100,0.08,SEGreedy
7504,9200,0.08,SEGreedy
7596,9300,0.08,SEGreedy
7686,9400,0.08,SEGreedy
7777,9500,0.08,SEGreedy
7865,9600,0.08,SEGreedy
7960,9700,0.08,SEGreedy
8051,9800,0.08,SEGreedy
8141,9900,0.08,SEGreedy
8235,10000,0.08,SEGreedy
5,100,0.10,SEGreedy
8,200,0.10,SEGreedy
20,300,0.10,SEGreedy
30,400,0.10,SEGreedy
34,500,0.10,SEGreedy
35,600,0.10,SEGreedy
42,700,0.10,SEGreedy
49,800,0.10,SEGreedy
53,900,0.10,SEGreedy
60,1000,0.10,SEGreedy
150,1100,0.10,SEGreedy
243,1200,0.10,SEGreedy
329,1300,0.10,SEGreedy
424,1400,0.10,SEGreedy
514,1500,0.10,SEGreedy
603,1600,0.10,SEGreedy
687,1700,0.10,SEGreedy
779,1800,0.10,SEGreedy
875,1900,0.10,SEGreedy
957,2000,0.10,SEGreedy
1048,2100,0.10,SEGreedy
1142,2200,0.10,SEGreedy
1219,2300,0.10,SEGreedy
1309,2400,0.10,SEGreedy
1403,2500,0.10,SEGreedy
1491,2600,0.10,SEGreedy
1582,2700,0.10,SEGreedy
1668,2800,0.10,SEGreedy
1755,2900,0.10,SEGreedy
1845,3000,0.10,SEGreedy
1936,3100,0.10,SEGreedy
2032,3200,0.10,SEGreedy
2123,3300,0.10,SEGreedy
2218,3400,0.10,SEGreedy
2313,3500,0.10,SEGreedy
2404,3600,0.10,SEGreedy
2498,3700,0.10,SEGreedy
2584,3800,0.10,SEGreedy
2670,3900,0.10,SEGreedy
2760,4000,0.10,SEGreedy
2849,4100,0.10,SEGreedy
2944,4200,0.10,SEGreedy
3031,4300,0.10,SEGreedy
3122,4400,0.10,SEGreedy
3213,4500,0.10,SEGreedy
3305,4600,0.10,SEGreedy
3391,4700,0.10,SEGreedy
3483,4800,0.10,SEGreedy
3575,4900,0.10,SEGreedy
3666,5000,0.10,SEGreedy
3758,5100,0.10,SEGreedy
3849,5200,0.10,SEGreedy
3939,5300,0.10,SEGreedy
4026,5400,0.10,SEGreedy
4121,5500,0.10,SEGreedy
4211,5600,0.10,SEGreedy
4296,5700,0.10,SEGreedy
4384,5800,0.10,SEGreedy
4474,5900,0.10,SEGreedy
4564,6000,0.10,SEGreedy
4653,6100,0.10,SEGreedy
4741,6200,0.10,SEGreedy
4835,6300,0.10,SEGreedy
4918,6400,0.10,SEGreedy
5010,6500,0.10,SEGreedy
5103,6600,0.10,SEGreedy
5195,6700,0.10,SEGreedy
5284,6800,0.10,SEGreedy
5375,6900,0.10,SEGreedy
5464,7000,0.10,SEGreedy
5555,7100,0.10,SEGreedy
5646,7200,0.10,SEGreedy
5739,7300,0.10,SEGreedy
5831,7400,0.10,SEGreedy
5919,7500,0.10,SEGreedy
6007,7600,0.10,SEGreedy
6097,7700,0.10,SEGreedy
6186,7800,0.10,SEGreedy
6277,7900,0.10,SEGreedy
6372,8000,0.10,SEGreedy
6467,8100,0.10,SEGreedy
6553,8200,0.10,SEGreedy
6644,8300,0.10,SEGreedy
6725,8400,0.10,SEGreedy
6817,8500,0.10,SEGreedy
6910,8600,0.10,SEGreedy
6990,8700,0.10,SEGreedy
7080,8800,0.10,SEGreedy
7169,8900,0.10,SEGreedy
7254,9000,0.10,SEGreedy
7345,9100,0.10,SEGreedy
7438,9200,0.10,SEGreedy
7531,9300,0.10,SEGreedy
7623,9400,0.10,SEGreedy
7712,9500,0.10,SEGreedy
7808,9600,0.10,SEGreedy
7900,9700,0.10,SEGreedy
7989,9800,0.10,SEGreedy
8076,9900,0.10,SEGreedy
8165,10000,0.10,SEGreedy
7,100,0.12,SEGreedy
11,200,0.12,SEGreedy
17,300,0.12,SEGreedy
24,400,0.12,SEGreedy
28,500,0.12,SEGreedy
32,600,0.12,SEGreedy
37,700,0.12,SEGreedy
39,800,0.12,SEGreedy
45,900,0.12,SEGreedy
50,1000,0.12,SEGreedy
138,1100,0.12,SEGreedy
225,1200,0.12,SEGreedy
314,1300,0.12,SEGreedy
405,1400,0.12,SEGreedy
470,1500,0.12,SEGreedy
555,1600,0.12,SEGreedy
645,1700,0.12,SEGreedy
736,1800,0.12,SEGreedy
