Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,LocalCTR,Calibration,NE,RIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
1495.0,49256.0,450000,Regression,1531125068000,0.00111,98.7,0.00215,2.98e+02,0.0304,8.83,2.83,-1.83,12,0.2,0.2,0.1,0.0
1514.0,50787.0,460000,Regression,1531126436000,0.0014,1.71e+02,0.00213,2.96e+02,0.0298,8.67,2.79,-1.79,12,0.2,0.2,0.1,0.0
1528.0,52293.0,470000,Regression,1531128328000,0.00131,1.26e+02,0.00211,2.92e+02,0.0292,8.5,2.75,-1.75,12,0.2,0.2,0.1,0.0
1531.0,53770.0,480000,Regression,1531129175000,0.000605,26.9,0.00208,2.86e+02,0.0285,8.28,2.7,-1.7,12,0.2,0.2,0.1,0.0
1540.0,55208.0,490000,Regression,1531130018000,0.000827,80.8,0.00206,2.82e+02,0.0279,8.11,2.66,-1.66,12,0.2,0.2,0.1,0.0
1554.0,56436.0,500000,Regression,1531130800000,0.00117,1.26e+02,0.00204,2.79e+02,0.0275,8.01,2.32,-1.32,12,0.2,0.2,0.1,0.0
1563.0,57368.0,510000,Regression,1531131712000,0.00109,80.8,0.00202,2.75e+02,0.0272,7.92,2.31,-1.31,12,0.2,0.2,0.1,0.0
1588.0,58573.0,520000,Regression,1531133341000,0.00178,2.24e+02,0.00202,2.74e+02,0.0271,7.89,2.3,-1.3,12,0.2,0.2,0.1,0.0
1606.0,59706.0,530000,Regression,1531134827000,0.00158,1.62e+02,0.00201,2.72e+02,0.0269,7.82,2.29,-1.29,12,0.2,0.2,0.1,0.0
1615.0,60920.0,540000,Regression,1531136175000,0.00127,80.8,0.00199,2.69e+02,0.0265,7.71,2.27,-1.27,12,0.2,0.2,0.1,0.0
1625.0,62055.0,550000,Regression,1531137754000,0.00129,89.8,0.00198,2.65e+02,0.0262,7.62,2.25,-1.25,12,0.2,0.2,0.1,0.0
1647.0,63265.0,560000,Regression,1531139459000,0.00192,1.97e+02,0.00198,2.64e+02,0.026,7.57,2.24,-1.24,12,0.2,0.2,0.1,0.0
1688.0,64514.0,570000,Regression,1531141094000,0.00242,3.68e+02,0.00199,2.66e+02,0.0262,7.61,2.22,-1.22,12,0.2,0.2,0.1,0.0
1706.0,65780.0,580000,Regression,1531142751000,0.00167,1.62e+02,0.00198,2.64e+02,0.0259,7.54,2.21,-1.21,12,0.2,0.2,0.1,0.0
1733.0,67015.0,590000,Regression,1531144525000,0.00195,2.42e+02,0.00198,2.64e+02,0.0259,7.52,2.22,-1.22,12,0.2,0.2,0.1,0.0
1762.0,68233.0,600000,Regression,1531146406000,0.00215,2.6e+02,0.00199,2.64e+02,0.0258,7.51,2.22,-1.22,12,0.2,0.2,0.1,0.0
1790.0,69574.0,610000,Regression,1531148524000,0.00202,2.51e+02,0.00199,2.64e+02,0.0257,7.48,2.21,-1.21,12,0.2,0.2,0.1,0.0
1820.0,71007.0,620000,Regression,1531150653000,0.00224,2.69e+02,0.00199,2.64e+02,0.0256,7.46,2.19,-1.19,12,0.2,0.2,0.1,0.0
1854.0,72475.0,630000,Regression,1531152831000,0.00237,3.05e+02,0.002,2.64e+02,0.0256,7.44,2.18,-1.18,12,0.2,0.2,0.1,0.0
1881.0,74141.0,640000,Regression,1531154931000,0.0023,2.42e+02,0.002,2.64e+02,0.0254,7.38,2.17,-1.17,12,0.2,0.2,0.1,0.0
1908.0,75785.0,650000,Regression,1531156919000,0.00222,2.42e+02,0.002,2.64e+02,0.0252,7.32,2.14,-1.14,12,0.2,0.2,0.1,0.0
1948.0,77492.0,660000,Regression,1531158796000,0.00285,3.59e+02,0.00202,2.65e+02,0.0251,7.31,2.13,-1.13,12,0.2,0.2,0.1,0.0
2009.0,79196.0,670000,Regression,1531160992000,0.00383,5.47e+02,0.00204,2.69e+02,0.0254,7.38,2.12,-1.12,12,0.2,0.2,0.1,0.0
2039.0,80895.0,680000,Regression,1531162911000,0.00263,2.69e+02,0.00205,2.69e+02,0.0252,7.33,2.1,-1.1,12,0.2,0.2,0.1,0.0
2074.0,82608.0,690000,Regression,1531164809000,0.00268,3.14e+02,0.00206,2.7e+02,0.0251,7.3,2.09,-1.09,12,0.2,0.2,0.1,0.0
2124.0,84297.0,700000,Regression,1531166846000,0.0035,4.49e+02,0.00208,2.72e+02,0.0252,7.33,2.11,-1.11,12,0.2,0.2,0.1,0.0
2182.0,86106.0,710000,Regression,1531168918000,0.00384,5.21e+02,0.00211,2.76e+02,0.0253,7.37,2.11,-1.11,12,0.2,0.2,0.1,0.0
2255.0,87910.0,720000,Regression,1531171813000,0.00471,6.55e+02,0.00214,2.81e+02,0.0257,7.46,2.15,-1.15,12,0.2,0.2,0.1,0.0
2315.0,89601.0,730000,Regression,1531185503000,0.00415,5.38e+02,0.00217,2.85e+02,0.0258,7.52,1.93,-0.927,12,0.2,0.2,0.1,0.0
2347.0,91110.0,740000,Regression,1531196969000,0.00249,2.87e+02,0.00217,2.85e+02,0.0258,7.49,1.92,-0.917,12,0.2,0.2,0.1,0.0
2409.0,92524.0,750000,Regression,1531200364000,0.00362,5.56e+02,0.00219,2.88e+02,0.026,7.57,1.94,-0.936,12,0.2,0.2,0.1,0.0
2435.0,93755.0,760000,Regression,1531202607000,0.00194,2.33e+02,0.00219,2.88e+02,0.026,7.55,1.93,-0.928,12,0.2,0.2,0.1,0.0
2451.0,95056.0,770000,Regression,1531204516000,0.00152,1.44e+02,0.00218,2.86e+02,0.0258,7.5,1.92,-0.923,12,0.2,0.2,0.1,0.0
2462.0,96254.0,780000,Regression,1531206234000,0.00133,98.7,0.00217,2.83e+02,0.0256,7.44,1.91,-0.91,12,0.2,0.2,0.1,0.0
2482.0,97460.0,790000,Regression,1531207753000,0.00163,1.79e+02,0.00216,2.82e+02,0.0255,7.41,1.9,-0.897,12,0.2,0.2,0.1,0.0
2502.0,98628.0,800000,Regression,1531209349000,0.00165,1.79e+02,0.00216,2.81e+02,0.0254,7.38,1.88,-0.883,12,0.2,0.2,0.1,0.0
2518.0,99903.0,810000,Regression,1531211009000,0.00149,1.44e+02,0.00215,2.79e+02,0.0252,7.33,1.88,-0.882,12,0.2,0.2,0.1,0.0
2536.0,101266.0,820000,Regression,1531212747000,0.0016,1.62e+02,0.00214,2.78e+02,0.025,7.28,1.87,-0.87,12,0.2,0.2,0.1,0.0
2541.0,102579.0,830000,Regression,1531214477000,0.00128,44.9,0.00213,2.75e+02,0.0248,7.21,1.86,-0.857,12,0.2,0.2,0.1,0.0
2552.0,103865.0,840000,Regression,1531216000000,0.00157,98.7,0.00213,2.73e+02,0.0246,7.15,1.85,-0.849,12,0.2,0.2,0.1,0.0
2559.0,105094.0,850000,Regression,1531217491000,0.0012,62.8,0.00211,2.7e+02,0.0243,7.08,1.8,-0.795,12,0.2,0.2,0.1,0.0
2567.0,106273.0,860000,Regression,1531218803000,0.00138,71.8,0.00211,2.68e+02,0.0242,7.03,1.79,-0.785,12,0.2,0.2,0.1,0.0
2576.0,107499.0,870000,Regression,1531220183000,0.00141,80.8,0.0021,2.66e+02,0.024,6.97,1.78,-0.776,12,0.2,0.2,0.1,0.0
2595.0,108759.0,880000,Regression,1531221660000,0.00183,1.71e+02,0.0021,2.65e+02,0.0239,6.94,1.76,-0.765,12,0.2,0.2,0.1,0.0
2621.0,110129.0,890000,Regression,1531223228000,0.00222,2.33e+02,0.0021,2.64e+02,0.0238,6.92,1.76,-0.758,12,0.2,0.2,0.1,0.0
2646.0,111498.0,900000,Regression,1531224925000,0.00209,2.24e+02,0.0021,2.64e+02,0.0237,6.9,1.75,-0.755,12,0.2,0.2,0.1,0.0
2658.0,112796.0,910000,Regression,1531226586000,0.00163,1.08e+02,0.00209,2.62e+02,0.0236,6.85,1.75,-0.747,12,0.2,0.2,0.1,0.0
2665.0,114080.0,920000,Regression,1531228193000,0.00147,62.8,0.00208,2.6e+02,0.0234,6.8,1.74,-0.735,12,0.2,0.2,0.1,0.0
2672.0,115400.0,930000,Regression,1531229863000,0.00142,62.8,0.00208,2.58e+02,0.0232,6.73,1.73,-0.726,12,0.2,0.2,0.1,0.0
2692.0,116881.0,940000,Regression,1531231690000,0.00212,1.8e+02,0.00208,2.57e+02,0.023,6.7,1.73,-0.725,12,0.2,0.2,0.1,0.0
2716.0,118345.0,950000,Regression,1531233614000,0.00209,2.15e+02,0.00208,2.57e+02,0.023,6.68,1.72,-0.722,12,0.2,0.2,0.1,0.0
2744.0,119891.0,960000,Regression,1531235598000,0.00232,2.51e+02,0.00208,2.57e+02,0.0229,6.66,1.72,-0.716,12,0.2,0.2,0.1,0.0
2759.0,121548.0,970000,Regression,1531237572000,0.00195,1.35e+02,0.00208,2.55e+02,0.0227,6.6,1.7,-0.705,12,0.2,0.2,0.1,0.0
2807.0,123408.0,980000,Regression,1531239731000,0.00343,4.31e+02,0.00209,2.57e+02,0.0227,6.62,1.7,-0.702,12,0.2,0.2,0.1,0.0
2839.0,125203.0,990000,Regression,1531241737000,0.00261,2.87e+02,0.0021,2.57e+02,0.0227,6.6,1.7,-0.7,12,0.2,0.2,0.1,0.0
2878.0,127020.0,1000000,Regression,1531243738000,0.0028,3.5e+02,0.00211,2.58e+02,0.0227,6.59,1.71,-0.707,12,0.2,0.2,0.1,0.0
2907.0,128868.0,1010000,Regression,1531245667000,0.00274,2.6e+02,0.00211,2.58e+02,0.0226,6.56,1.7,-0.702,12,0.2,0.2,0.1,0.0
2933.0,130712.0,1020000,Regression,1531247731000,0.00245,2.33e+02,0.00212,2.58e+02,0.0224,6.53,1.7,-0.701,12,0.2,0.2,0.1,0.0
2985.0,132558.0,1030000,Regression,1531249459000,0.00361,4.67e+02,0.00213,2.6e+02,0.0225,6.55,1.7,-0.703,12,0.2,0.2,0.1,0.0
3029.0,134446.0,1040000,Regression,1531251643000,0.00349,3.95e+02,0.00214,2.61e+02,0.0225,6.55,1.7,-0.697,12,0.2,0.2,0.1,0.0
3077.0,136343.0,1050000,Regression,1531253665000,0.00358,4.31e+02,0.00216,2.63e+02,0.0226,6.56,1.7,-0.701,12,0.2,0.2,0.1,0.0
3113.0,138072.0,1060000,Regression,1531256223000,0.00321,3.23e+02,0.00217,2.64e+02,0.0225,6.56,1.7,-0.704,12,0.2,0.2,0.1,0.0
3144.0,139917.0,1070000,Regression,1531263018000,0.00285,2.78e+02,0.00217,2.64e+02,0.0225,6.54,1.54,-0.536,12,0.2,0.2,0.1,0.0
3152.0,141427.0,1080000,Regression,1531280274000,0.00208,71.8,0.00217,2.62e+02,0.0223,6.48,1.53,-0.531,12,0.2,0.2,0.1,0.0
3178.0,143074.0,1090000,Regression,1531284669000,0.00262,2.33e+02,0.00218,2.62e+02,0.0222,6.46,1.52,-0.523,12,0.2,0.2,0.1,0.0
3204.0,144618.0,1100000,Regression,1531287508000,0.00238,2.33e+02,0.00218,2.62e+02,0.0222,6.44,1.52,-0.521,12,0.2,0.2,0.1,0.0
3218.0,146056.0,1110000,Regression,1531289836000,0.00177,1.26e+02,0.00217,2.6e+02,0.022,6.41,1.52,-0.516,12,0.2,0.2,0.1,0.0
3228.0,147461.0,1120000,Regression,1531291626000,0.00152,89.8,0.00217,2.59e+02,0.0219,6.37,1.51,-0.511,12,0.2,0.2,0.1,0.0
3240.0,148770.0,1130000,Regression,1531293077000,0.0016,1.08e+02,0.00216,2.57e+02,0.0218,6.33,1.51,-0.505,12,0.2,0.2,0.1,0.0
3248.0,150144.0,1140000,Regression,1531294497000,0.0015,71.8,0.00216,2.56e+02,0.0216,6.29,1.5,-0.498,12,0.2,0.2,0.1,0.0
3260.0,151466.0,1150000,Regression,1531295902000,0.00168,1.08e+02,0.00215,2.55e+02,0.0215,6.26,1.49,-0.49,12,0.2,0.2,0.1,0.0
3268.0,152694.0,1160000,Regression,1531297173000,0.00141,71.8,0.00215,2.53e+02,0.0214,6.23,1.48,-0.484,12,0.2,0.2,0.1,0.0
3272.0,154027.0,1170000,Regression,1531298617000,0.0014,35.9,0.00214,2.51e+02,0.0212,6.18,1.48,-0.476,12,0.2,0.2,0.1,0.0
3284.0,155291.0,1180000,Regression,1531300121000,0.00166,1.08e+02,0.00214,2.5e+02,0.0211,6.15,1.47,-0.471,12,0.2,0.2,0.1,0.0
3294.0,156613.0,1190000,Regression,1531301576000,0.00157,89.8,0.00213,2.49e+02,0.021,6.12,1.46,-0.463,12,0.2,0.2,0.1,0.0
3304.0,157962.0,1200000,Regression,1531303080000,0.00156,89.7,0.00213,2.47e+02,0.0209,6.08,1.46,-0.457,12,0.2,0.2,0.1,0.0
3312.0,159227.0,1210000,Regression,1531304333000,0.0014,71.8,0.00212,2.46e+02,0.0208,6.05,1.4,-0.396,12,0.2,0.2,0.1,0.0
3319.0,160617.0,1220000,Regression,1531305532000,0.00133,62.8,0.00211,2.44e+02,0.0207,6.01,1.39,-0.387,12,0.2,0.2,0.1,0.0
3331.0,161965.0,1230000,Regression,1531307017000,0.00161,1.08e+02,0.00211,2.43e+02,0.0206,5.98,1.38,-0.383,12,0.2,0.2,0.1,0.0
3341.0,163427.0,1240000,Regression,1531308567000,0.0017,89.7,0.00211,2.42e+02,0.0204,5.95,1.38,-0.379,12,0.2,0.2,0.1,0.0
3360.0,164790.0,1250000,Regression,1531310326000,0.00204,1.71e+02,0.00211,2.41e+02,0.0204,5.93,1.38,-0.378,12,0.2,0.2,0.1,0.0
3373.0,166196.0,1260000,Regression,1531312103000,0.00177,1.17e+02,0.0021,2.4e+02,0.0203,5.9,1.37,-0.373,12,0.2,0.2,0.1,0.0
3383.0,167505.0,1270000,Regression,1531313779000,0.00165,89.7,0.0021,2.39e+02,0.0202,5.87,1.37,-0.372,12,0.2,0.2,0.1,0.0
3389.0,168917.0,1280000,Regression,1531315640000,0.00162,53.9,0.0021,2.38e+02,0.0201,5.84,1.36,-0.365,12,0.2,0.2,0.1,0.0
3398.0,170228.0,1290000,Regression,1531317423000,0.00159,80.8,0.00209,2.36e+02,0.02,5.81,1.36,-0.359,12,0.2,0.2,0.1,0.0
3410.0,171728.0,1300000,Regression,1531319405000,0.00174,1.08e+02,0.00209,2.35e+02,0.0199,5.78,1.35,-0.355,12,0.2,0.2,0.1,0.0
3421.0,173295.0,1310000,Regression,1531321200000,0.00167,98.7,0.00209,2.34e+02,0.0197,5.74,1.35,-0.348,12,0.2,0.2,0.1,0.0
3434.0,175024.0,1320000,Regression,1531323186000,0.00191,1.17e+02,0.00209,2.34e+02,0.0196,5.71,1.34,-0.343,12,0.2,0.2,0.1,0.0
3455.0,176784.0,1330000,Regression,1531325396000,0.00233,1.88e+02,0.00209,2.33e+02,0.0195,5.68,1.34,-0.339,12,0.2,0.2,0.1,0.0
3480.0,178548.0,1340000,Regression,1531327624000,0.00254,2.24e+02,0.00209,2.33e+02,0.0195,5.67,1.34,-0.338,12,0.2,0.2,0.1,0.0
3516.0,180341.0,1350000,Regression,1531329744000,0.00297,3.23e+02,0.0021,2.34e+02,0.0195,5.67,1.33,-0.335,12,0.2,0.2,0.1,0.0
3547.0,182167.0,1360000,Regression,1531331783000,0.00283,2.78e+02,0.0021,2.34e+02,0.0195,5.66,1.33,-0.335,12,0.2,0.2,0.1,0.0
3575.0,183992.0,1370000,Regression,1531334066000,0.00276,2.51e+02,0.00211,2.34e+02,0.0194,5.65,1.34,-0.337,12,0.2,0.2,0.1,0.0
3597.0,185772.0,1380000,Regression,1531335903000,0.00278,1.97e+02,0.00211,2.34e+02,0.0194,5.63,1.33,-0.334,12,0.2,0.2,0.1,0.0
3634.0,187598.0,1390000,Regression,1531338119000,0.00317,3.32e+02,0.00212,2.35e+02,0.0194,5.63,1.33,-0.333,12,0.2,0.2,0.1,0.0
3646.0,189475.0,1400000,Regression,1531340225000,0.00215,1.08e+02,0.00212,2.34e+02,0.0192,5.6,1.33,-0.332,12,0.2,0.2,0.1,0.0
3670.0,191261.0,1410000,Regression,1531342924000,0.00251,2.15e+02,0.00212,2.34e+02,0.0192,5.58,1.33,-0.327,12,0.2,0.2,0.1,0.0
3710.0,193070.0,1420000,Regression,1531351318000,0.00353,3.59e+02,0.00213,2.35e+02,0.0192,5.59,1.23,-0.235,12,0.2,0.2,0.1,0.0
3733.0,194925.0,1430000,Regression,1531369501000,0.00258,2.06e+02,0.00214,2.34e+02,0.0192,5.57,1.23,-0.227,12,0.2,0.2,0.1,0.0
3739.0,196517.0,1440000,Regression,1531373800000,0.00161,53.9,0.00213,2.33e+02,0.019,5.53,1.22,-0.222,12,0.2,0.2,0.1,0.0
3747.0,197989.0,1450000,Regression,1531376336000,0.00157,71.8,0.00213,2.32e+02,0.0189,5.5,1.22,-0.219,12,0.2,0.2,0.1,0.0
3754.0,199483.0,1460000,Regression,1531378380000,0.00149,62.8,0.00212,2.31e+02,0.0188,5.47,1.21,-0.213,12,0.2,0.2,0.1,0.0
3760.0,200868.0,1470000,Regression,1531380197000,0.00138,53.9,0.00212,2.3e+02,0.0187,5.44,1.21,-0.208,12,0.2,0.2,0.1,0.0
3768.0,202303.0,1480000,Regression,1531381734000,0.00138,71.8,0.00211,2.29e+02,0.0186,5.42,1.2,-0.205,12,0.2,0.2,0.1,0.0
3776.0,203711.0,1490000,Regression,1531383373000,0.00144,71.8,0.00211,2.28e+02,0.0185,5.39,1.2,-0.2,12,0.2,0.2,0.1,0.0
3777.0,205100.0,1500000,Regression,1531385107000,0.00119,8.98,0.0021,2.26e+02,0.0184,5.36,1.2,-0.195,12,0.2,0.2,0.1,0.0
3779.0,206479.0,1510000,Regression,1531386959000,0.00134,17.9,0.0021,2.25e+02,0.0183,5.32,1.19,-0.19,12,0.2,0.2,0.1,0.0
3784.0,207923.0,1520000,Regression,1531388666000,0.00129,44.9,0.00209,2.23e+02,0.0182,5.29,1.19,-0.186,12,0.2,0.2,0.1,0.0
3787.0,209186.0,1530000,Regression,1531390366000,0.00133,26.9,0.00209,2.22e+02,0.0181,5.27,1.16,-0.156,12,0.2,0.2,0.1,0.0
3792.0,210506.0,1540000,Regression,1531391762000,0.00136,44.9,0.00208,2.21e+02,0.018,5.24,1.15,-0.153,12,0.2,0.2,0.1,0.0
3795.0,211823.0,1550000,Regression,1531393262000,0.0013,26.9,0.00208,2.2e+02,0.0179,5.21,1.15,-0.149,12,0.2,0.2,0.1,0.0
3804.0,213134.0,1560000,Regression,1531395080000,0.00152,80.8,0.00207,2.19e+02,0.0178,5.19,1.15,-0.146,12,0.2,0.2,0.1,0.0
3811.0,214450.0,1570000,Regression,1531396997000,0.00158,62.8,0.00207,2.18e+02,0.0178,5.17,1.14,-0.143,12,0.2,0.2,0.1,0.0
3813.0,215791.0,1580000,Regression,1531398777000,0.00139,18.0,0.00207,2.17e+02,0.0177,5.14,1.14,-0.141,12,0.2,0.2,0.1,0.0
3816.0,217124.0,1590000,Regression,1531400537000,0.00136,26.9,0.00206,2.15e+02,0.0176,5.11,1.14,-0.137,12,0.2,0.2,0.1,0.0
3820.0,218478.0,1600000,Regression,1531402278000,0.00149,35.9,0.00206,2.14e+02,0.0175,5.09,1.13,-0.134,12,0.2,0.2,0.1,0.0
3823.0,219887.0,1610000,Regression,1531404354000,0.00146,26.9,0.00206,2.13e+02,0.0174,5.06,1.13,-0.13,12,0.2,0.2,0.1,0.0
3826.0,221235.0,1620000,Regression,1531406176000,0.00148,26.9,0.00205,2.12e+02,0.0173,5.03,1.13,-0.126,12,0.2,0.2,0.1,0.0
3832.0,222675.0,1630000,Regression,1531407973000,0.00164,53.9,0.00205,2.11e+02,0.0172,5.01,1.12,-0.123,12,0.2,0.2,0.1,0.0
3844.0,224224.0,1640000,Regression,1531409990000,0.00199,1.08e+02,0.00205,2.1e+02,0.0171,4.99,1.12,-0.122,12,0.2,0.2,0.1,0.0
3858.0,225881.0,1650000,Regression,1531412247000,0.00217,1.26e+02,0.00205,2.1e+02,0.0171,4.97,1.12,-0.12,12,0.2,0.2,0.1,0.0
3885.0,227653.0,1660000,Regression,1531414664000,0.00281,2.42e+02,0.00205,2.1e+02,0.0171,4.96,1.12,-0.121,12,0.2,0.2,0.1,0.0
3917.0,229353.0,1670000,Regression,1531416880000,0.00282,2.87e+02,0.00206,2.11e+02,0.0171,4.97,1.12,-0.121,12,0.2,0.2,0.1,0.0
3942.0,231099.0,1680000,Regression,1531419218000,0.00272,2.24e+02,0.00206,2.11e+02,0.0171,4.96,1.12,-0.119,12,0.2,0.2,0.1,0.0
3970.0,232822.0,1690000,Regression,1531421594000,0.00294,2.51e+02,0.00207,2.11e+02,0.0171,4.96,1.12,-0.118,12,0.2,0.2,0.1,0.0
3995.0,234462.0,1700000,Regression,1531423831000,0.00291,2.24e+02,0.00207,2.11e+02,0.017,4.96,1.12,-0.117,12,0.2,0.2,0.1,0.0
4008.0,236230.0,1710000,Regression,1531426097000,0.00247,1.17e+02,0.00207,2.1e+02,0.017,4.94,1.11,-0.114,12,0.2,0.2,0.1,0.0
4041.0,238010.0,1720000,Regression,1531428700000,0.00345,2.96e+02,0.00208,2.11e+02,0.017,4.94,1.11,-0.112,12,0.2,0.2,0.1,0.0
4089.0,239879.0,1730000,Regression,1531433991000,0.00403,4.31e+02,0.00209,2.12e+02,0.017,4.96,1.08,-0.0783,12,0.2,0.2,0.1,0.0
4109.0,241494.0,1740000,Regression,1531452298000,0.00268,1.8e+02,0.0021,2.12e+02,0.017,4.95,1.08,-0.0775,12,0.2,0.2,0.1,0.0
4133.0,243156.0,1750000,Regression,1531457863000,0.00247,2.15e+02,0.0021,2.12e+02,0.017,4.94,1.08,-0.0787,12,0.2,0.2,0.1,0.0
4160.0,244675.0,1760000,Regression,1531460622000,0.0024,2.42e+02,0.0021,2.12e+02,0.017,4.95,1.08,-0.082,12,0.2,0.2,0.1,0.0
4178.0,246061.0,1770000,Regression,1531462674000,0.00198,1.62e+02,0.0021,2.12e+02,0.017,4.94,1.08,-0.0804,12,0.2,0.2,0.1,0.0
