Clicks, Impressions, Alpha, Method
56,2000,0.10,TS
82,3000,0.10,TS
118,4000,0.10,TS
148,5000,0.10,TS
170,6000,0.10,TS
197,7000,0.10,TS
227,8000,0.10,TS
250,9000,0.10,TS
282,10000,0.10,TS
310,11000,0.10,TS
333,12000,0.10,TS
358,13000,0.10,TS
392,14000,0.10,TS
425,15000,0.10,TS
462,16000,0.10,TS
510,17000,0.10,TS
542,18000,0.10,TS
586,19000,0.10,TS
625,20000,0.10,TS
666,21000,0.10,TS
703,22000,0.10,TS
738,23000,0.10,TS
785,24000,0.10,TS
823,25000,0.10,TS
874,26000,0.10,TS
917,27000,0.10,TS
967,28000,0.10,TS
1022,29000,0.10,TS
1072,30000,0.10,TS
1119,31000,0.10,TS
1155,32000,0.10,TS
1210,33000,0.10,TS
1264,34000,0.10,TS
1318,35000,0.10,TS
1369,36000,0.10,TS
1409,37000,0.10,TS
1454,38000,0.10,TS
1505,39000,0.10,TS
1563,40000,0.10,TS
1622,41000,0.10,TS
1676,42000,0.10,TS
1730,43000,0.10,TS
1772,44000,0.10,TS
1820,45000,0.10,TS
1873,46000,0.10,TS
1919,47000,0.10,TS
1974,48000,0.10,TS
2027,49000,0.10,TS
2083,50000,0.10,TS
2145,51000,0.10,TS
2198,52000,0.10,TS
2249,53000,0.10,TS
2291,54000,0.10,TS
2365,55000,0.10,TS
2420,56000,0.10,TS
2482,57000,0.10,TS
2525,58000,0.10,TS
2582,59000,0.10,TS
2648,60000,0.10,TS
2704,61000,0.10,TS
2764,62000,0.10,TS
2817,63000,0.10,TS
2856,64000,0.10,TS
2921,65000,0.10,TS
2969,66000,0.10,TS
3035,67000,0.10,TS
3107,68000,0.10,TS
3169,69000,0.10,TS
3236,70000,0.10,TS
3298,71000,0.10,TS
3365,72000,0.10,TS
3420,73000,0.10,TS
3477,74000,0.10,TS
3544,75000,0.10,TS
3615,76000,0.10,TS
3670,77000,0.10,TS
3729,78000,0.10,TS
3785,79000,0.10,TS
3837,80000,0.10,TS
3901,81000,0.10,TS
3961,82000,0.10,TS
4020,83000,0.10,TS
4084,84000,0.10,TS
4147,85000,0.10,TS
4224,86000,0.10,TS
4292,87000,0.10,TS
4360,88000,0.10,TS
4426,89000,0.10,TS
4475,90000,0.10,TS
4544,91000,0.10,TS
4601,92000,0.10,TS
4663,93000,0.10,TS
4712,94000,0.10,TS
4759,95000,0.10,TS
4820,96000,0.10,TS
4875,97000,0.10,TS
4929,98000,0.10,TS
4989,99000,0.10,TS
5055,100000,0.10,TS
5114,101000,0.10,TS
5175,102000,0.10,TS
5242,103000,0.10,TS
5303,104000,0.10,TS
5372,105000,0.10,TS
5438,106000,0.10,TS
5502,107000,0.10,TS
5569,108000,0.10,TS
5631,109000,0.10,TS
5692,110000,0.10,TS
5746,111000,0.10,TS
5815,112000,0.10,TS
5876,113000,0.10,TS
5924,114000,0.10,TS
5973,115000,0.10,TS
6024,116000,0.10,TS
6086,117000,0.10,TS
6147,118000,0.10,TS
6210,119000,0.10,TS
6252,120000,0.10,TS
6307,121000,0.10,TS
6371,122000,0.10,TS
6437,123000,0.10,TS
6484,124000,0.10,TS
6533,125000,0.10,TS
6584,126000,0.10,TS
6636,127000,0.10,TS
6703,128000,0.10,TS
6759,129000,0.10,TS
6808,130000,0.10,TS
6846,131000,0.10,TS
6894,132000,0.10,TS
6942,133000,0.10,TS
6995,134000,0.10,TS
7054,135000,0.10,TS
7106,136000,0.10,TS
7150,137000,0.10,TS
7201,138000,0.10,TS
7246,139000,0.10,TS
7290,140000,0.10,TS
7338,141000,0.10,TS
7390,142000,0.10,TS
7448,143000,0.10,TS
7498,144000,0.10,TS
7562,145000,0.10,TS
7611,146000,0.10,TS
7658,147000,0.10,TS
7695,148000,0.10,TS
7740,149000,0.10,TS
7787,150000,0.10,TS
7832,151000,0.10,TS
7873,152000,0.10,TS
7913,153000,0.10,TS
7969,154000,0.10,TS
8007,155000,0.10,TS
8054,156000,0.10,TS
8106,157000,0.10,TS
8153,158000,0.10,TS
8201,159000,0.10,TS
8253,160000,0.10,TS
8301,161000,0.10,TS
8353,162000,0.10,TS
8407,163000,0.10,TS
8459,164000,0.10,TS
8512,165000,0.10,TS
8549,166000,0.10,TS
8594,167000,0.10,TS
8641,168000,0.10,TS
8683,169000,0.10,TS
8734,170000,0.10,TS
8777,171000,0.10,TS
8820,172000,0.10,TS
8853,173000,0.10,TS
8893,174000,0.10,TS
8924,175000,0.10,TS
8957,176000,0.10,TS
9000,177000,0.10,TS
9035,178000,0.10,TS
9079,179000,0.10,TS
9123,180000,0.10,TS
9164,181000,0.10,TS
9197,182000,0.10,TS
9236,183000,0.10,TS
9282,184000,0.10,TS
9320,185000,0.10,TS
9357,186000,0.10,TS
9396,187000,0.10,TS
9434,188000,0.10,TS
9479,189000,0.10,TS
9527,190000,0.10,TS
9559,191000,0.10,TS
9603,192000,0.10,TS
9647,193000,0.10,TS
9684,194000,0.10,TS
9720,195000,0.10,TS
9760,196000,0.10,TS
9793,197000,0.10,TS
9833,198000,0.10,TS
9875,199000,0.10,TS
9922,200000,0.10,TS
9960,201000,0.10,TS
9998,202000,0.10,TS
10040,203000,0.10,TS
10082,204000,0.10,TS
10137,205000,0.10,TS
10180,206000,0.10,TS
10216,207000,0.10,TS
10257,208000,0.10,TS
10292,209000,0.10,TS
10324,210000,0.10,TS
10358,211000,0.10,TS
10381,212000,0.10,TS
10415,213000,0.10,TS
10452,214000,0.10,TS
10485,215000,0.10,TS
10509,216000,0.10,TS
10538,217000,0.10,TS
28,1000,0.15,TS
60,2000,0.15,TS
81,3000,0.15,TS
103,4000,0.15,TS
129,5000,0.15,TS
158,6000,0.15,TS
185,7000,0.15,TS
208,8000,0.15,TS
233,9000,0.15,TS
259,10000,0.15,TS
281,11000,0.15,TS
310,12000,0.15,TS
335,13000,0.15,TS
367,14000,0.15,TS
403,15000,0.15,TS
435,16000,0.15,TS
472,17000,0.15,TS
507,18000,0.15,TS
549,19000,0.15,TS
589,20000,0.15,TS
626,21000,0.15,TS
669,22000,0.15,TS
709,23000,0.15,TS
756,24000,0.15,TS
803,25000,0.15,TS
848,26000,0.15,TS
901,27000,0.15,TS
942,28000,0.15,TS
993,29000,0.15,TS
1034,30000,0.15,TS
1082,31000,0.15,TS
1114,32000,0.15,TS
1165,33000,0.15,TS
1217,34000,0.15,TS
1258,35000,0.15,TS
