MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.00014596135882417652,0.0018221569641889463,14392073.0,GP_Clustered,0.02,58336,1529830312.0,0.0001
0.0019045283635876788,0.0019045283635876788,458775.0,GP_Clustered,0.02,58336,1529485200.0,1e-05
2.8956705184672756e-05,0.0016941344844712397,907502.0,GP_Clustered,0.02,58336,1529488800.0,1e-05
9.143971735738083e-06,0.0016251354313514658,1454051.0,GP_Clustered,0.02,58336,1529492400.0,1e-05
2.6610244813395512e-05,0.0016150768152981443,1867223.0,GP_Clustered,0.02,58336,1529496000.0,1e-05
1.9541899385674556e-05,0.0015932780847650017,2225254.0,GP_Clustered,0.02,58336,1529499600.0,1e-05
1.0589103438009827e-05,0.001591028199708203,2602816.0,GP_Clustered,0.02,58336,1529503471.0,1e-05
1.6242475218011533e-05,0.0016281152476060202,2972027.0,GP_Clustered,0.02,58336,1529507071.0,1e-05
6.457045063389852e-06,0.0016466026505948207,3281616.0,GP_Clustered,0.02,58336,1529510671.0,1e-05
2.5712510489026015e-10,0.0016641974579875828,3591056.0,GP_Clustered,0.02,58336,1529514271.0,1e-05
3.394710292395526e-05,0.0016843018231860146,3914922.0,GP_Clustered,0.02,58336,1529517871.0,1e-05
3.4741799671823115e-05,0.0016885319329817206,4317689.0,GP_Clustered,0.02,58336,1529521471.0,1e-05
4.125002889178658e-06,0.00169816430273487,4802312.0,GP_Clustered,0.02,58336,1529525071.0,1e-05
1.4531738690165968e-05,0.0017042649931426198,5214999.0,GP_Clustered,0.02,58336,1529528671.0,1e-05
4.904117578333169e-05,0.0017123301995143588,5479951.0,GP_Clustered,0.02,58336,1529532271.0,1e-05
1.2417540387886965e-05,0.0017134305551258968,5640930.0,GP_Clustered,0.02,58336,1529537694.0,1e-05
0.0001262026234649451,0.001717991665867831,5799323.0,GP_Clustered,0.02,58336,1529549298.0,1e-05
6.432291884963124e-05,0.0017152360314365669,5985785.0,GP_Clustered,0.02,58336,1529553149.0,1e-05
1.2842361000971009e-05,0.001700683215264795,6374935.0,GP_Clustered,0.02,58336,1529556749.0,1e-05
6.165554967549398e-06,0.0016842961870248282,6861254.0,GP_Clustered,0.02,58336,1529560349.0,1e-05
1.9906331892039842e-06,0.0016667462812918353,7363462.0,GP_Clustered,0.02,58336,1529563949.0,1e-05
