MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.001881626027806344,0.001881626027806344,225482.0,GP_FITC,0.02,58336,1529483400.0,0.02
