Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
0.0,74.0,180000,Regression,1531044613.0,0.0216,1.34e+03,2.78e-05,2.5,12,0.02,0.02,0.1,0.0
0.0,170.0,190000,Regression,1531045444.0,0.000401,36.0,4.75e-05,4.26,12,0.02,0.02,0.1,0.0
0.0,252.0,200000,Regression,1531046211.0,0.000501,45.0,7.02e-05,6.3,12,0.02,0.02,0.1,0.0
0.0,319.0,210000,Regression,1531046990.0,0.000401,36.0,8.59e-05,7.71,12,0.02,0.02,0.1,0.0
0.0,412.0,220000,Regression,1531047748.0,0.0009,81.0,0.000123,11.0,12,0.02,0.02,0.1,0.0
2.0,515.0,230000,Regression,1531048486.0,0.000797,72.0,0.000152,13.7,12,0.02,0.02,0.1,0.0
2.0,597.0,240000,Regression,1531049274.0,0.0006,54.0,0.000171,15.4,12,0.02,0.02,0.1,0.0
2.0,673.0,250000,Regression,1531050126.0,0.0006,54.0,0.000188,16.9,12,0.02,0.02,0.1,0.0
2.0,732.0,260000,Regression,1531050945.0,0.000402,36.0,0.000196,17.7,12,0.02,0.02,0.1,0.0
3.0,799.0,270000,Regression,1531051787.0,0.000999,90.0,0.000226,20.3,12,0.02,0.02,0.1,0.0
4.0,880.0,280000,Regression,1531052550.0,0.0007,63.0,0.000243,21.9,12,0.02,0.02,0.1,0.0
4.0,952.0,290000,Regression,1531053327.0,0.0006,54.0,0.000255,23.0,12,0.02,0.02,0.1,0.0
4.0,1026.0,300000,Regression,1531054113.0,0.0006,54.0,0.000267,24.0,12,0.02,0.02,0.1,0.0
4.0,1093.0,310000,Regression,1531054870.0,0.0017,1.53e+02,0.000313,28.2,12,0.02,0.02,0.1,0.0
4.0,1191.0,320000,Regression,1531055505.0,0.0006,54.0,0.000322,29.0,12,0.02,0.02,0.1,0.0
4.0,1242.0,330000,Regression,1531056115.0,0.000601,54.0,0.00033,29.7,12,0.02,0.02,0.1,0.0
4.0,1330.0,340000,Regression,1531056691.0,0.0013,1.17e+02,0.000359,32.3,12,0.02,0.02,0.1,0.0
4.0,1407.0,350000,Regression,1531057264.0,0.000401,36.0,0.00036,32.4,12,0.02,0.02,0.1,0.0
4.0,1471.0,360000,Regression,1531057940.0,0.0012,1.08e+02,0.000383,34.5,12,0.02,0.02,0.1,0.0
4.0,1555.0,370000,Regression,1531058583.0,0.001,90.0,0.0004,36.0,12,0.02,0.02,0.1,0.0
4.0,1614.0,380000,Regression,1531059264.0,0.0012,1.08e+02,0.000421,37.9,12,0.02,0.02,0.1,0.0
4.0,1709.0,390000,Regression,1531059863.0,0.000302,27.0,0.000418,37.6,12,0.02,0.02,0.1,0.0
4.0,1785.0,400000,Regression,1531060531.0,0.0013,1.17e+02,0.00044,39.6,12,0.02,0.02,0.1,0.0
4.0,1859.0,410000,Regression,1531061086.0,0.0009,81.0,0.000451,40.6,12,0.02,0.02,0.1,0.0
5.0,1928.0,420000,Regression,1531061568.0,0.0014,1.26e+02,0.000474,42.6,12,0.02,0.02,0.1,0.0
6.0,1987.0,430000,Regression,1531062060.0,0.000799,72.0,0.000481,43.3,12,0.02,0.02,0.1,0.0
6.0,2032.0,440000,Regression,1531062599.0,0.0012,1.08e+02,0.000498,44.8,12,0.02,0.02,0.1,0.0
7.0,2106.0,450000,Regression,1531063107.0,0.000799,72.0,0.000504,45.4,12,0.02,0.02,0.1,0.0
7.0,2163.0,460000,Regression,1531063621.0,0.000801,72.0,0.000511,46.0,12,0.02,0.02,0.1,0.0
9.0,2220.0,470000,Regression,1531064159.0,0.0011,99.0,0.000523,47.1,12,0.02,0.02,0.1,0.0
10.0,2297.0,480000,Regression,1531064725.0,0.000899,81.0,0.000531,47.8,12,0.02,0.02,0.1,0.0
10.0,2354.0,490000,Regression,1531065304.0,0.0011,99.0,0.000543,48.9,12,0.02,0.02,0.1,0.0
10.0,2409.0,500000,Regression,1531065911.0,0.0008,72.0,0.000548,49.3,12,0.02,0.02,0.1,0.0
11.0,2477.0,510000,Regression,1531066571.0,0.0011,99.0,0.000559,50.3,12,0.02,0.02,0.1,0.0
11.0,2552.0,520000,Regression,1531067228.0,0.0007,63.0,0.000561,50.5,12,0.02,0.02,0.1,0.0
11.0,2620.0,530000,Regression,1531067886.0,0.0016,1.44e+02,0.000581,52.3,12,0.02,0.02,0.1,0.0
11.0,2673.0,540000,Regression,1531068550.0,0.000501,45.0,0.00058,52.2,12,0.02,0.02,0.1,0.0
13.0,2757.0,550000,Regression,1531069231.0,0.000699,63.0,0.000582,52.4,12,0.02,0.02,0.1,0.0
13.0,2812.0,560000,Regression,1531069945.0,0.000401,36.0,0.000579,52.1,12,0.02,0.02,0.1,0.0
13.0,2872.0,570000,Regression,1531070594.0,0.000901,81.0,0.000584,52.6,12,0.02,0.02,0.1,0.0
13.0,2927.0,580000,Regression,1531071194.0,0.001,90.0,0.000591,53.2,12,0.02,0.02,0.1,0.0
13.0,2974.0,590000,Regression,1531071789.0,0.000799,72.0,0.000595,53.5,12,0.02,0.02,0.1,0.0
13.0,3053.0,600000,Regression,1531072347.0,0.000601,54.0,0.000595,53.5,12,0.02,0.02,0.1,0.0
13.0,3103.0,610000,Regression,1531072913.0,0.000601,54.0,0.000595,53.6,12,0.02,0.02,0.1,0.0
14.0,3154.0,620000,Regression,1531073483.0,0.000899,81.0,0.0006,54.0,12,0.02,0.02,0.1,0.0
14.0,3213.0,630000,Regression,1531074060.0,0.0012,1.08e+02,0.000609,54.9,12,0.02,0.02,0.1,0.0
14.0,3279.0,640000,Regression,1531074677.0,0.0009,81.0,0.000614,55.3,12,0.02,0.02,0.1,0.0
16.0,3359.0,650000,Regression,1531075301.0,0.000798,72.0,0.000617,55.5,12,0.02,0.02,0.1,0.0
16.0,3418.0,660000,Regression,1531075892.0,0.0011,99.0,0.000624,56.2,12,0.02,0.02,0.1,0.0
18.0,3490.0,670000,Regression,1531076490.0,0.000799,72.0,0.000627,56.4,12,0.02,0.02,0.1,0.0
18.0,3585.0,680000,Regression,1531077122.0,0.0013,1.17e+02,0.000637,57.3,12,0.02,0.02,0.1,0.0
18.0,3646.0,690000,Regression,1531077710.0,0.000601,54.0,0.000636,57.3,12,0.02,0.02,0.1,0.0
18.0,3702.0,700000,Regression,1531078344.0,0.0008,72.0,0.000638,57.5,12,0.02,0.02,0.1,0.0
18.0,3795.0,710000,Regression,1531078999.0,0.0006,54.0,0.000638,57.4,12,0.02,0.02,0.1,0.0
19.0,3876.0,720000,Regression,1531079674.0,0.0012,1.08e+02,0.000646,58.1,12,0.02,0.02,0.1,0.0
19.0,3952.0,730000,Regression,1531080376.0,0.000301,27.0,0.000641,57.7,12,0.02,0.02,0.1,0.0
19.0,4037.0,740000,Regression,1531081082.0,0.0011,99.0,0.000647,58.3,12,0.02,0.02,0.1,0.0
19.0,4109.0,750000,Regression,1531081770.0,0.000301,27.0,0.000643,57.8,12,0.02,0.02,0.1,0.0
19.0,4204.0,760000,Regression,1531082450.0,0.0008,72.0,0.000645,58.0,12,0.02,0.02,0.1,0.0
22.0,4275.0,770000,Regression,1531083135.0,0.0015,1.35e+02,0.000656,59.0,12,0.02,0.02,0.1,0.0
22.0,4343.0,780000,Regression,1531083884.0,0.0009,81.0,0.000659,59.3,12,0.02,0.02,0.1,0.0
22.0,4413.0,790000,Regression,1531084724.0,0.000301,27.0,0.000654,58.9,12,0.02,0.02,0.1,0.0
22.0,4507.0,800000,Regression,1531085634.0,0.000701,63.0,0.000655,58.9,12,0.02,0.02,0.1,0.0
22.0,4568.0,810000,Regression,1531086681.0,0.001,90.0,0.000659,59.3,12,0.02,0.02,0.1,0.0
22.0,4668.0,820000,Regression,1531087873.0,0.0013,1.17e+02,0.000667,60.0,12,0.02,0.02,0.1,0.0
24.0,4781.0,830000,Regression,1531091263.0,0.0004,36.0,0.000664,59.7,12,0.02,0.02,0.1,0.0
24.0,4921.0,840000,Regression,1531104423.0,0.0008,72.0,0.000665,59.9,12,0.02,0.02,0.1,0.0
24.0,5048.0,850000,Regression,1531110202.0,0.0011,99.0,0.00067,60.4,12,0.02,0.02,0.1,0.0
24.0,5151.0,860000,Regression,1531112429.0,0.000302,27.0,0.000666,60.0,12,0.02,0.02,0.1,0.0
24.0,5250.0,870000,Regression,1531113809.0,0.0011,99.0,0.000671,60.4,12,0.02,0.02,0.1,0.0
24.0,5326.0,880000,Regression,1531114947.0,0.001,90.0,0.000675,60.7,12,0.02,0.02,0.1,0.0
24.0,5419.0,890000,Regression,1531115891.0,0.0005,45.0,0.000673,60.6,12,0.02,0.02,0.1,0.0
24.0,5501.0,900000,Regression,1531116740.0,0.000601,54.0,0.000672,60.5,12,0.02,0.02,0.1,0.0
24.0,5590.0,910000,Regression,1531117452.0,0.000502,45.0,0.00067,60.3,12,0.02,0.02,0.1,0.0
24.0,5651.0,920000,Regression,1531118099.0,0.000501,45.0,0.000668,60.2,12,0.02,0.02,0.1,0.0
24.0,5716.0,930000,Regression,1531118696.0,0.000801,72.0,0.00067,60.3,12,0.02,0.02,0.1,0.0
26.0,5812.0,940000,Regression,1531119265.0,0.000399,36.0,0.000667,60.0,12,0.02,0.02,0.1,0.0
26.0,5903.0,950000,Regression,1531119796.0,0.000402,36.0,0.000664,59.8,12,0.02,0.02,0.1,0.0
26.0,5967.0,960000,Regression,1531120219.0,0.000301,27.0,0.00066,59.4,12,0.02,0.02,0.1,0.0
26.0,6042.0,970000,Regression,1531120623.0,0.000601,54.0,0.00066,59.4,12,0.02,0.02,0.1,0.0
26.0,6105.0,980000,Regression,1531121036.0,0.000601,54.0,0.000659,59.3,12,0.02,0.02,0.1,0.0
26.0,6160.0,990000,Regression,1531121471.0,0.000401,36.0,0.000657,59.1,12,0.02,0.02,0.1,0.0
26.0,6245.0,1000000,Regression,1531121902.0,0.000501,45.0,0.000655,58.9,12,0.02,0.02,0.1,0.0
27.0,6332.0,1010000,Regression,1531122334.0,0.000401,36.0,0.000653,58.7,12,0.02,0.02,0.1,0.0
27.0,6438.0,1020000,Regression,1531122744.0,0.000402,36.0,0.00065,58.5,12,0.02,0.02,0.1,0.0
27.0,6520.0,1030000,Regression,1531123165.0,0.000701,63.0,0.000651,58.5,12,0.02,0.02,0.1,0.0
27.0,6608.0,1040000,Regression,1531123612.0,0.000502,45.0,0.000649,58.4,12,0.02,0.02,0.1,0.0
27.0,6697.0,1050000,Regression,1531124040.0,0.000502,45.0,0.000648,58.3,12,0.02,0.02,0.1,0.0
27.0,6762.0,1060000,Regression,1531124453.0,0.0007,63.0,0.000648,58.3,12,0.02,0.02,0.1,0.0
27.0,6832.0,1070000,Regression,1531124866.0,0.000302,27.0,0.000645,58.0,12,0.02,0.02,0.1,0.0
27.0,6920.0,1080000,Regression,1531125273.0,0.000602,54.0,0.000645,58.0,12,0.02,0.02,0.1,0.0
27.0,7011.0,1090000,Regression,1531125681.0,0.000301,27.0,0.000641,57.7,12,0.02,0.02,0.1,0.0
28.0,7105.0,1100000,Regression,1531126074.0,0.001,90.0,0.000645,58.0,12,0.02,0.02,0.1,0.0
28.0,7199.0,1110000,Regression,1531126466.0,0.000102,9.0,0.00064,57.6,12,0.02,0.02,0.1,0.0
29.0,7281.0,1120000,Regression,1531126861.0,0.000599,54.0,0.000639,57.5,12,0.02,0.02,0.1,0.0
29.0,7363.0,1130000,Regression,1531127261.0,0.0007,63.0,0.00064,57.6,12,0.02,0.02,0.1,0.0
29.0,7438.0,1140000,Regression,1531127628.0,0.000601,54.0,0.00064,57.6,12,0.02,0.02,0.1,0.0
29.0,7555.0,1150000,Regression,1531127997.0,0.000702,63.0,0.00064,57.6,12,0.02,0.02,0.1,0.0
29.0,7651.0,1160000,Regression,1531128371.0,0.000301,27.0,0.000637,57.3,12,0.02,0.02,0.1,0.0
29.0,7729.0,1170000,Regression,1531128740.0,0.0009,81.0,0.00064,57.5,12,0.02,0.02,0.1,0.0
29.0,7803.0,1180000,Regression,1531129109.0,0.000501,45.0,0.000638,57.4,12,0.02,0.02,0.1,0.0
29.0,7890.0,1190000,Regression,1531129458.0,0.000302,27.0,0.000636,57.2,12,0.02,0.02,0.1,0.0
29.0,7970.0,1200000,Regression,1531129796.0,0.000601,54.0,0.000635,57.1,12,0.02,0.02,0.1,0.0
29.0,8045.0,1210000,Regression,1531130113.0,0.000601,54.0,0.000635,57.1,12,0.02,0.02,0.1,0.0
29.0,8119.0,1220000,Regression,1531130429.0,0.000701,63.0,0.000635,57.2,12,0.02,0.02,0.1,0.0
29.0,8176.0,1230000,Regression,1531130747.0,1.64e-06,1.64e-06,0.00063,56.7,12,0.02,0.02,0.1,0.0
31.0,8236.0,1240000,Regression,1531131043.0,0.0006,54.0,0.00063,56.7,12,0.02,0.02,0.1,0.0
31.0,8319.0,1250000,Regression,1531131321.0,0.0015,1.35e+02,0.000637,57.3,12,0.02,0.02,0.1,0.0
31.0,8375.0,1260000,Regression,1531131579.0,0.000401,36.0,0.000635,57.1,12,0.02,0.02,0.1,0.0
31.0,8430.0,1270000,Regression,1531131834.0,0.000701,63.0,0.000636,57.2,12,0.02,0.02,0.1,0.0
31.0,8501.0,1280000,Regression,1531132084.0,0.000201,18.0,0.000632,56.9,12,0.02,0.02,0.1,0.0
31.0,8538.0,1290000,Regression,1531132345.0,0.000301,27.0,0.00063,56.7,12,0.02,0.02,0.1,0.0
31.0,8606.0,1300000,Regression,1531132604.0,0.000602,54.0,0.000629,56.6,12,0.02,0.02,0.1,0.0
32.0,8682.0,1310000,Regression,1531132867.0,0.000502,45.0,0.000629,56.5,12,0.02,0.02,0.1,0.0
32.0,8781.0,1320000,Regression,1531133148.0,0.000101,9.0,0.000625,56.2,12,0.02,0.02,0.1,0.0
32.0,8852.0,1330000,Regression,1531133436.0,0.000101,9.0,0.000621,55.8,12,0.02,0.02,0.1,0.0
32.0,8924.0,1340000,Regression,1531133715.0,0.000402,36.0,0.000619,55.7,12,0.02,0.02,0.1,0.0
32.0,8985.0,1350000,Regression,1531133999.0,0.000202,18.0,0.000616,55.4,12,0.02,0.02,0.1,0.0
32.0,9102.0,1360000,Regression,1531134312.0,0.0007,63.0,0.000616,55.5,12,0.02,0.02,0.1,0.0
32.0,9194.0,1370000,Regression,1531134626.0,0.000701,63.0,0.000617,55.5,12,0.02,0.02,0.1,0.0
32.0,9278.0,1380000,Regression,1531134946.0,0.000898,81.0,0.000619,55.7,12,0.02,0.02,0.1,0.0
32.0,9369.0,1390000,Regression,1531135282.0,0.000401,36.0,0.000618,55.6,12,0.02,0.02,0.1,0.0
32.0,9467.0,1400000,Regression,1531135622.0,0.000501,45.0,0.000617,55.5,12,0.02,0.02,0.1,0.0
33.0,9575.0,1410000,Regression,1531135960.0,0.0007,63.0,0.000617,55.5,12,0.02,0.02,0.1,0.0
33.0,9675.0,1420000,Regression,1531136318.0,0.000401,36.0,0.000616,55.4,12,0.02,0.02,0.1,0.0
33.0,9781.0,1430000,Regression,1531136673.0,0.000501,45.0,0.000615,55.3,12,0.02,0.02,0.1,0.0
33.0,9880.0,1440000,Regression,1531137011.0,0.000602,54.0,0.000615,55.3,12,0.02,0.02,0.1,0.0
33.0,9984.0,1450000,Regression,1531137335.0,0.000401,36.0,0.000613,55.2,12,0.02,0.02,0.1,0.0
33.0,10086.0,1460000,Regression,1531137673.0,0.000401,36.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
33.0,10172.0,1470000,Regression,1531138039.0,0.000302,27.0,0.00061,54.9,12,0.02,0.02,0.1,0.0
33.0,10252.0,1480000,Regression,1531138404.0,0.000202,18.0,0.000607,54.6,12,0.02,0.02,0.1,0.0
33.0,10325.0,1490000,Regression,1531138767.0,0.000801,72.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
33.0,10406.0,1500000,Regression,1531139142.0,0.000602,54.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
33.0,10503.0,1510000,Regression,1531139528.0,0.000502,45.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
33.0,10616.0,1520000,Regression,1531139930.0,0.000401,36.0,0.000606,54.5,12,0.02,0.02,0.1,0.0
33.0,10753.0,1530000,Regression,1531140338.0,0.000602,54.0,0.000606,54.5,12,0.02,0.02,0.1,0.0
35.0,10870.0,1540000,Regression,1531140747.0,0.000899,81.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
35.0,10956.0,1550000,Regression,1531141165.0,0.000402,36.0,0.000607,54.6,12,0.02,0.02,0.1,0.0
35.0,11052.0,1560000,Regression,1531141596.0,0.000701,63.0,0.000607,54.6,12,0.02,0.02,0.1,0.0
35.0,11133.0,1570000,Regression,1531142052.0,0.000501,45.0,0.000607,54.6,12,0.02,0.02,0.1,0.0
35.0,11221.0,1580000,Regression,1531142470.0,0.000201,18.0,0.000604,54.3,12,0.02,0.02,0.1,0.0
35.0,11329.0,1590000,Regression,1531142916.0,0.000401,36.0,0.000603,54.2,12,0.02,0.02,0.1,0.0
35.0,11436.0,1600000,Regression,1531143385.0,0.000301,27.0,0.000601,54.1,12,0.02,0.02,0.1,0.0
35.0,11507.0,1610000,Regression,1531143848.0,0.000301,27.0,0.000599,53.9,12,0.02,0.02,0.1,0.0
35.0,11582.0,1620000,Regression,1531144299.0,0.000301,27.0,0.000597,53.7,12,0.02,0.02,0.1,0.0
35.0,11644.0,1630000,Regression,1531144747.0,0.000201,18.0,0.000595,53.5,12,0.02,0.02,0.1,0.0
35.0,11713.0,1640000,Regression,1531145229.0,0.000301,27.0,0.000593,53.3,12,0.02,0.02,0.1,0.0
35.0,11798.0,1650000,Regression,1531145702.0,0.000401,36.0,0.000592,53.2,12,0.02,0.02,0.1,0.0
35.0,11899.0,1660000,Regression,1531146175.0,0.000102,9.0,0.000589,53.0,12,0.02,0.02,0.1,0.0
35.0,11994.0,1670000,Regression,1531146683.0,0.000301,27.0,0.000587,52.8,12,0.02,0.02,0.1,0.0
35.0,12075.0,1680000,Regression,1531147210.0,0.001,90.0,0.00059,53.0,12,0.02,0.02,0.1,0.0
35.0,12157.0,1690000,Regression,1531147759.0,0.000701,63.0,0.00059,53.1,12,0.02,0.02,0.1,0.0
35.0,12224.0,1700000,Regression,1531148308.0,0.000801,72.0,0.000592,53.2,12,0.02,0.02,0.1,0.0
35.0,12297.0,1710000,Regression,1531148948.0,0.001,90.0,0.000594,53.4,12,0.02,0.02,0.1,0.0
35.0,12368.0,1720000,Regression,1531149581.0,0.000902,81.0,0.000596,53.6,12,0.02,0.02,0.1,0.0
35.0,12439.0,1730000,Regression,1531150140.0,0.001,90.0,0.000598,53.8,12,0.02,0.02,0.1,0.0
35.0,12521.0,1740000,Regression,1531150703.0,0.000999,90.0,0.0006,54.0,12,0.02,0.02,0.1,0.0
35.0,12589.0,1750000,Regression,1531151258.0,0.000702,63.0,0.000601,54.1,12,0.02,0.02,0.1,0.0
35.0,12660.0,1760000,Regression,1531151808.0,0.0006,54.0,0.000601,54.1,12,0.02,0.02,0.1,0.0
35.0,12734.0,1770000,Regression,1531152400.0,0.000701,63.0,0.000602,54.1,12,0.02,0.02,0.1,0.0
35.0,12807.0,1780000,Regression,1531153031.0,0.0011,99.0,0.000604,54.4,12,0.02,0.02,0.1,0.0
35.0,12913.0,1790000,Regression,1531153687.0,0.000801,72.0,0.000605,54.5,12,0.02,0.02,0.1,0.0
35.0,13003.0,1800000,Regression,1531154362.0,0.000501,45.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
35.0,13095.0,1810000,Regression,1531155042.0,0.0007,63.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
35.0,13170.0,1820000,Regression,1531155737.0,0.0007,63.0,0.000606,54.5,12,0.02,0.02,0.1,0.0
35.0,13255.0,1830000,Regression,1531156471.0,0.000502,45.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
35.0,13374.0,1840000,Regression,1531157195.0,0.000702,63.0,0.000606,54.5,12,0.02,0.02,0.1,0.0
35.0,13504.0,1850000,Regression,1531157885.0,0.001,90.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
35.0,13631.0,1860000,Regression,1531158533.0,0.000501,45.0,0.000607,54.6,12,0.02,0.02,0.1,0.0
35.0,13713.0,1870000,Regression,1531159178.0,0.000899,81.0,0.000609,54.8,12,0.02,0.02,0.1,0.0
36.0,13821.0,1880000,Regression,1531159874.0,0.0008,72.0,0.00061,54.9,12,0.02,0.02,0.1,0.0
36.0,13947.0,1890000,Regression,1531160632.0,0.000899,81.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
36.0,14087.0,1900000,Regression,1531161367.0,0.000701,63.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
36.0,14220.0,1910000,Regression,1531162120.0,0.000501,45.0,0.000611,55.0,12,0.02,0.02,0.1,0.0
36.0,14352.0,1920000,Regression,1531162837.0,0.0009,81.0,0.000613,55.1,12,0.02,0.02,0.1,0.0
38.0,14488.0,1930000,Regression,1531163576.0,0.000698,63.0,0.000613,55.2,12,0.02,0.02,0.1,0.0
38.0,14592.0,1940000,Regression,1531164284.0,0.0006,54.0,0.000613,55.2,12,0.02,0.02,0.1,0.0
38.0,14676.0,1950000,Regression,1531164992.0,0.001,90.0,0.000615,55.3,12,0.02,0.02,0.1,0.0
38.0,14768.0,1960000,Regression,1531165706.0,0.000102,9.0,0.000613,55.1,12,0.02,0.02,0.1,0.0
38.0,14886.0,1970000,Regression,1531166450.0,0.000601,54.0,0.000613,55.1,12,0.02,0.02,0.1,0.0
38.0,14994.0,1980000,Regression,1531167186.0,0.000402,36.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
38.0,15102.0,1990000,Regression,1531167962.0,0.000601,54.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
39.0,15223.0,2000000,Regression,1531168857.0,0.000401,36.0,0.00061,54.9,12,0.02,0.02,0.1,0.0
39.0,15341.0,2010000,Regression,1531170059.0,0.000602,54.0,0.00061,54.9,12,0.02,0.02,0.1,0.0
39.0,15408.0,2020000,Regression,1531171706.0,0.000501,45.0,0.00061,54.8,12,0.02,0.02,0.1,0.0
40.0,15505.0,2030000,Regression,1531173639.0,0.000799,72.0,0.000611,54.9,12,0.02,0.02,0.1,0.0
40.0,15605.0,2040000,Regression,1531177254.0,0.0014,1.26e+02,0.000615,55.3,12,0.02,0.02,0.1,0.0
40.0,15769.0,2050000,Regression,1531193108.0,0.000202,18.0,0.000613,55.1,12,0.02,0.02,0.1,0.0
40.0,15861.0,2060000,Regression,1531197761.0,0.000402,36.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
40.0,15933.0,2070000,Regression,1531199334.0,0.0006,54.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
40.0,15991.0,2080000,Regression,1531200504.0,0.0007,63.0,0.000612,55.0,12,0.02,0.02,0.1,0.0
40.0,16053.0,2090000,Regression,1531201551.0,0.000201,18.0,0.00061,54.9,12,0.02,0.02,0.1,0.0
40.0,16124.0,2100000,Regression,1531202487.0,0.000301,27.0,0.000609,54.7,12,0.02,0.02,0.1,0.0
40.0,16207.0,2110000,Regression,1531203341.0,0.0007,63.0,0.000609,54.8,12,0.02,0.02,0.1,0.0
40.0,16255.0,2120000,Regression,1531204106.0,0.000401,36.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
40.0,16342.0,2130000,Regression,1531204870.0,0.000601,54.0,0.000608,54.7,12,0.02,0.02,0.1,0.0
41.0,16426.0,2140000,Regression,1531205594.0,0.0004,36.0,0.000607,54.6,12,0.02,0.02,0.1,0.0
41.0,16483.0,2150000,Regression,1531206232.0,0.000401,36.0,0.000606,54.5,12,0.02,0.02,0.1,0.0
41.0,16547.0,2160000,Regression,1531206796.0,0.0005,45.0,0.000606,54.5,12,0.02,0.02,0.1,0.0
41.0,16636.0,2170000,Regression,1531207346.0,0.000301,27.0,0.000604,54.3,12,0.02,0.02,0.1,0.0
41.0,16705.0,2180000,Regression,1531207920.0,0.000201,18.0,0.000602,54.2,12,0.02,0.02,0.1,0.0
41.0,16772.0,2190000,Regression,1531208506.0,0.000501,45.0,0.000602,54.1,12,0.02,0.02,0.1,0.0
41.0,16852.0,2200000,Regression,1531209088.0,0.000701,63.0,0.000602,54.2,12,0.02,0.02,0.1,0.0
41.0,16909.0,2210000,Regression,1531209689.0,0.0008,72.0,0.000603,54.2,12,0.02,0.02,0.1,0.0
42.0,16968.0,2220000,Regression,1531210297.0,0.001,90.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
42.0,17078.0,2230000,Regression,1531210866.0,0.000601,54.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
42.0,17174.0,2240000,Regression,1531211382.0,0.000699,63.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
42.0,17255.0,2250000,Regression,1531211859.0,0.000302,27.0,0.000604,54.3,12,0.02,0.02,0.1,0.0
42.0,17328.0,2260000,Regression,1531212321.0,0.000702,63.0,0.000604,54.4,12,0.02,0.02,0.1,0.0
43.0,17443.0,2270000,Regression,1531212782.0,0.000799,72.0,0.000605,54.4,12,0.02,0.02,0.1,0.0
43.0,17544.0,2280000,Regression,1531213244.0,0.000302,27.0,0.000604,54.3,12,0.02,0.02,0.1,0.0
43.0,17655.0,2290000,Regression,1531213750.0,0.000502,45.0,0.000604,54.3,12,0.02,0.02,0.1,0.0
43.0,17720.0,2300000,Regression,1531214252.0,0.000301,27.0,0.000602,54.2,12,0.02,0.02,0.1,0.0
43.0,17830.0,2310000,Regression,1531214749.0,0.000301,27.0,0.000601,54.0,12,0.02,0.02,0.1,0.0
43.0,17950.0,2320000,Regression,1531215255.0,0.000301,27.0,0.0006,53.9,12,0.02,0.02,0.1,0.0
43.0,18041.0,2330000,Regression,1531215753.0,0.000301,27.0,0.000598,53.8,12,0.02,0.02,0.1,0.0
43.0,18115.0,2340000,Regression,1531216256.0,0.0004,36.0,0.000598,53.7,12,0.02,0.02,0.1,0.0
43.0,18210.0,2350000,Regression,1531216721.0,0.000201,18.0,0.000596,53.6,12,0.02,0.02,0.1,0.0
43.0,18310.0,2360000,Regression,1531217154.0,0.000501,45.0,0.000595,53.5,12,0.02,0.02,0.1,0.0
44.0,18388.0,2370000,Regression,1531217542.0,0.0006,54.0,0.000595,53.5,12,0.02,0.02,0.1,0.0
44.0,18471.0,2380000,Regression,1531217907.0,0.000201,18.0,0.000594,53.4,12,0.02,0.02,0.1,0.0
44.0,18548.0,2390000,Regression,1531218271.0,0.000301,27.0,0.000593,53.3,12,0.02,0.02,0.1,0.0
44.0,18616.0,2400000,Regression,1531218646.0,0.000699,63.0,0.000593,53.3,12,0.02,0.02,0.1,0.0
44.0,18699.0,2410000,Regression,1531219033.0,0.000201,18.0,0.000591,53.2,12,0.02,0.02,0.1,0.0
44.0,18790.0,2420000,Regression,1531219415.0,0.000701,63.0,0.000592,53.2,12,0.02,0.02,0.1,0.0
44.0,18901.0,2430000,Regression,1531219793.0,0.0007,63.0,0.000592,53.3,12,0.02,0.02,0.1,0.0
45.0,19016.0,2440000,Regression,1531220176.0,0.000599,54.0,0.000592,53.3,12,0.02,0.02,0.1,0.0
45.0,19086.0,2450000,Regression,1531220613.0,0.0004,36.0,0.000592,53.2,12,0.02,0.02,0.1,0.0
45.0,19155.0,2460000,Regression,1531221057.0,0.000101,9.0,0.00059,53.0,12,0.02,0.02,0.1,0.0
45.0,19240.0,2470000,Regression,1531221475.0,0.0005,45.0,0.000589,53.0,12,0.02,0.02,0.1,0.0
45.0,19298.0,2480000,Regression,1531221898.0,0.000301,27.0,0.000588,52.9,12,0.02,0.02,0.1,0.0
45.0,19375.0,2490000,Regression,1531222354.0,0.000401,36.0,0.000587,52.8,12,0.02,0.02,0.1,0.0
