Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
418.0,629255.0,3310000,Random,1531304808.0,0.333,9.3,0.316,54.0,12,0.2,0.2,0.0,0.2
418.0,631328.0,3320000,Random,1531305219.0,0.336,36.3,0.316,53.9,12,0.2,0.2,0.0,0.2
418.0,633390.0,3330000,Random,1531305638.0,0.338,36.2,0.316,53.9,12,0.2,0.2,0.0,0.2
421.0,635356.0,3340000,Random,1531306059.0,0.33,36.2,0.316,53.8,12,0.2,0.2,0.0,0.2
422.0,637266.0,3350000,Random,1531306483.0,0.322,36.2,0.316,53.8,12,0.2,0.2,0.0,0.2
422.0,639240.0,3360000,Random,1531306955.0,0.332,9.31,0.316,53.7,12,0.2,0.2,0.0,0.2
423.0,641201.0,3370000,Random,1531307481.0,0.328,54.1,0.316,53.7,12,0.2,0.2,0.0,0.2
423.0,643330.0,3380000,Random,1531307998.0,0.339,18.3,0.317,53.5,12,0.2,0.2,0.0,0.2
425.0,645272.0,3390000,Random,1531308515.0,0.328,72.1,0.317,53.6,12,0.2,0.2,0.0,0.2
426.0,647270.0,3400000,Random,1531309051.0,0.333,18.3,0.317,53.5,12,0.2,0.2,0.0,0.2
428.0,649251.0,3410000,Random,1531309589.0,0.329,27.2,0.317,53.4,12,0.2,0.2,0.0,0.2
429.0,651192.0,3420000,Random,1531310145.0,0.328,18.3,0.317,53.3,12,0.2,0.2,0.0,0.2
431.0,653163.0,3430000,Random,1531310732.0,0.325,63.1,0.317,53.3,12,0.2,0.2,0.0,0.2
432.0,655069.0,3440000,Random,1531311340.0,0.328,36.2,0.317,53.3,12,0.2,0.2,0.0,0.2
432.0,657062.0,3450000,Random,1531311938.0,0.333,63.2,0.317,53.3,12,0.2,0.2,0.0,0.2
434.0,659144.0,3460000,Random,1531312524.0,0.338,54.2,0.317,53.3,12,0.2,0.2,0.0,0.2
434.0,661179.0,3470000,Random,1531313094.0,0.332,36.2,0.317,53.3,12,0.2,0.2,0.0,0.2
434.0,663181.0,3480000,Random,1531313666.0,0.332,36.2,0.317,53.2,12,0.2,0.2,0.0,0.2
434.0,665183.0,3490000,Random,1531314286.0,0.332,27.3,0.317,53.2,12,0.2,0.2,0.0,0.2
436.0,667173.0,3500000,Random,1531314885.0,0.335,63.1,0.317,53.2,12,0.2,0.2,0.0,0.2
436.0,669237.0,3510000,Random,1531315430.0,0.332,18.3,0.317,53.1,12,0.2,0.2,0.0,0.2
437.0,671165.0,3520000,Random,1531315981.0,0.328,54.2,0.317,53.1,12,0.2,0.2,0.0,0.2
438.0,673193.0,3530000,Random,1531316572.0,0.335,72.2,0.317,53.1,12,0.2,0.2,0.0,0.2
442.0,675167.0,3540000,Random,1531317184.0,0.331,54.1,0.317,53.1,12,0.2,0.2,0.0,0.2
443.0,677052.0,3550000,Random,1531317852.0,0.331,54.2,0.317,53.1,12,0.2,0.2,0.0,0.2
444.0,679060.0,3560000,Random,1531318566.0,0.337,54.2,0.317,53.2,12,0.2,0.2,0.0,0.2
445.0,681019.0,3570000,Random,1531319240.0,0.335,45.2,0.317,53.1,12,0.2,0.2,0.0,0.2
448.0,683092.0,3580000,Random,1531319927.0,0.341,72.0,0.317,53.2,12,0.2,0.2,0.0,0.2
448.0,685094.0,3590000,Random,1531320639.0,0.332,36.2,0.317,53.1,12,0.2,0.2,0.0,0.2
449.0,687071.0,3600000,Random,1531321394.0,0.33,27.2,0.317,53.1,12,0.2,0.2,0.0,0.2
450.0,689097.0,3610000,Random,1531322233.0,0.335,45.2,0.318,53.0,12,0.2,0.2,0.0,0.2
450.0,691173.0,3620000,Random,1531323063.0,0.332,99.0,0.318,53.2,12,0.2,0.2,0.0,0.2
457.0,693087.0,3630000,Random,1531323921.0,0.325,1.44e+02,0.318,53.4,12,0.2,0.2,0.0,0.2
457.0,695072.0,3640000,Random,1531324776.0,0.329,90.1,0.318,53.5,12,0.2,0.2,0.0,0.2
457.0,697000.0,3650000,Random,1531325776.0,0.33,54.2,0.318,53.5,12,0.2,0.2,0.0,0.2
463.0,699076.0,3660000,Random,1531326832.0,0.335,1.26e+02,0.318,53.7,12,0.2,0.2,0.0,0.2
466.0,701139.0,3670000,Random,1531327955.0,0.339,1.35e+02,0.318,53.9,12,0.2,0.2,0.0,0.2
468.0,703135.0,3680000,Random,1531329225.0,0.325,90.0,0.318,54.0,12,0.2,0.2,0.0,0.2
470.0,705223.0,3690000,Random,1531330379.0,0.337,63.1,0.318,54.1,12,0.2,0.2,0.0,0.2
471.0,707219.0,3700000,Random,1531331556.0,0.337,63.2,0.318,54.1,12,0.2,0.2,0.0,0.2
473.0,709309.0,3710000,Random,1531333077.0,0.342,81.1,0.318,54.2,12,0.2,0.2,0.0,0.2
474.0,711147.0,3720000,Random,1531334530.0,0.327,81.1,0.318,54.2,12,0.2,0.2,0.0,0.2
476.0,713051.0,3730000,Random,1531335999.0,0.327,1.71e+02,0.318,54.5,12,0.2,0.2,0.0,0.2
482.0,715009.0,3740000,Random,1531337729.0,0.337,80.9,0.318,54.6,12,0.2,0.2,0.0,0.2
484.0,716994.0,3750000,Random,1531339282.0,0.335,54.1,0.318,54.6,12,0.2,0.2,0.0,0.2
487.0,718899.0,3760000,Random,1531341309.0,0.324,1.08e+02,0.318,54.8,12,0.2,0.2,0.0,0.2
491.0,720945.0,3770000,Random,1531343114.0,0.334,98.9,0.318,54.9,12,0.2,0.2,0.0,0.2
492.0,723037.0,3780000,Random,1531345426.0,0.333,54.2,0.318,54.9,12,0.2,0.2,0.0,0.2
494.0,724970.0,3790000,Random,1531349085.0,0.327,1.53e+02,0.318,55.1,12,0.2,0.2,0.0,0.2
494.0,726882.0,3800000,Random,1531367234.0,0.327,1.17e+02,0.318,55.3,12,0.2,0.2,0.0,0.2
497.0,728802.0,3810000,Random,1531371516.0,0.33,1.35e+02,0.318,55.5,12,0.2,0.2,0.0,0.2
499.0,730833.0,3820000,Random,1531373431.0,0.33,54.1,0.318,55.5,12,0.2,0.2,0.0,0.2
500.0,732983.0,3830000,Random,1531374749.0,0.339,99.0,0.318,55.6,12,0.2,0.2,0.0,0.2
501.0,734922.0,3840000,Random,1531375923.0,0.328,27.2,0.318,55.5,12,0.2,0.2,0.0,0.2
502.0,736832.0,3850000,Random,1531376957.0,0.336,45.2,0.318,55.5,12,0.2,0.2,0.0,0.2
503.0,738858.0,3860000,Random,1531377858.0,0.331,36.2,0.318,55.5,12,0.2,0.2,0.0,0.2
505.0,740932.0,3870000,Random,1531378698.0,0.341,72.1,0.319,55.5,12,0.2,0.2,0.0,0.2
507.0,742960.0,3880000,Random,1531379464.0,0.338,36.2,0.319,55.5,12,0.2,0.2,0.0,0.2
509.0,744895.0,3890000,Random,1531380180.0,0.328,81.0,0.319,55.5,12,0.2,0.2,0.0,0.2
511.0,746793.0,3900000,Random,1531380921.0,0.33,36.2,0.319,55.5,12,0.2,0.2,0.0,0.2
512.0,748685.0,3910000,Random,1531381670.0,0.323,72.1,0.319,55.5,12,0.2,0.2,0.0,0.2
512.0,750728.0,3920000,Random,1531382450.0,0.332,36.2,0.319,55.5,12,0.2,0.2,0.0,0.2
513.0,752667.0,3930000,Random,1531383286.0,0.329,90.2,0.319,55.6,12,0.2,0.2,0.0,0.2
513.0,754734.0,3940000,Random,1531384080.0,0.338,63.1,0.319,55.6,12,0.2,0.2,0.0,0.2
515.0,756798.0,3950000,Random,1531384793.0,0.337,27.2,0.319,55.5,12,0.2,0.2,0.0,0.2
517.0,758817.0,3960000,Random,1531385490.0,0.334,81.1,0.319,55.6,12,0.2,0.2,0.0,0.2
518.0,760831.0,3970000,Random,1531386225.0,0.334,54.2,0.319,55.6,12,0.2,0.2,0.0,0.2
519.0,762830.0,3980000,Random,1531386962.0,0.33,45.2,0.319,55.5,12,0.2,0.2,0.0,0.2
520.0,764907.0,3990000,Random,1531387642.0,0.334,63.2,0.319,55.6,12,0.2,0.2,0.0,0.2
520.0,766861.0,4000000,Random,1531388289.0,0.334,18.3,0.319,55.5,12,0.2,0.2,0.0,0.2
520.0,768842.0,4010000,Random,1531388933.0,0.334,36.2,0.319,55.4,12,0.2,0.2,0.0,0.2
521.0,770734.0,4020000,Random,1531389598.0,0.328,72.1,0.319,55.5,12,0.2,0.2,0.0,0.2
521.0,772803.0,4030000,Random,1531390274.0,0.339,54.3,0.319,55.5,12,0.2,0.2,0.0,0.2
522.0,774874.0,4040000,Random,1531390858.0,0.333,36.2,0.319,55.4,12,0.2,0.2,0.0,0.2
523.0,776902.0,4050000,Random,1531391407.0,0.333,54.1,0.319,55.4,12,0.2,0.2,0.0,0.2
528.0,778793.0,4060000,Random,1531391947.0,0.322,63.0,0.319,55.4,12,0.2,0.2,0.0,0.2
528.0,780749.0,4070000,Random,1531392485.0,0.334,9.32,0.319,55.3,12,0.2,0.2,0.0,0.2
531.0,782772.0,4080000,Random,1531393032.0,0.339,54.1,0.319,55.3,12,0.2,0.2,0.0,0.2
533.0,784852.0,4090000,Random,1531393708.0,0.336,72.2,0.319,55.3,12,0.2,0.2,0.0,0.2
534.0,786776.0,4100000,Random,1531394411.0,0.333,36.2,0.319,55.3,12,0.2,0.2,0.0,0.2
535.0,788755.0,4110000,Random,1531395160.0,0.334,27.3,0.319,55.2,12,0.2,0.2,0.0,0.2
535.0,790806.0,4120000,Random,1531395962.0,0.337,36.3,0.319,55.2,12,0.2,0.2,0.0,0.2
536.0,792771.0,4130000,Random,1531396789.0,0.333,36.2,0.319,55.1,12,0.2,0.2,0.0,0.2
536.0,794803.0,4140000,Random,1531397707.0,0.334,18.3,0.319,55.0,12,0.2,0.2,0.0,0.2
537.0,796808.0,4150000,Random,1531398551.0,0.33,63.1,0.319,55.1,12,0.2,0.2,0.0,0.2
537.0,798753.0,4160000,Random,1531399403.0,0.328,54.2,0.319,55.1,12,0.2,0.2,0.0,0.2
538.0,800665.0,4170000,Random,1531400262.0,0.328,72.1,0.32,55.1,12,0.2,0.2,0.0,0.2
538.0,802694.0,4180000,Random,1531401166.0,0.333,45.2,0.32,55.1,12,0.2,0.2,0.0,0.2
540.0,804621.0,4190000,Random,1531402015.0,0.33,54.1,0.32,55.1,12,0.2,0.2,0.0,0.2
540.0,806606.0,4200000,Random,1531402847.0,0.333,45.3,0.32,55.1,12,0.2,0.2,0.0,0.2
540.0,808529.0,4210000,Random,1531403660.0,0.331,45.2,0.32,55.0,12,0.2,0.2,0.0,0.2
541.0,810510.0,4220000,Random,1531404530.0,0.329,63.2,0.32,55.1,12,0.2,0.2,0.0,0.2
543.0,812474.0,4230000,Random,1531405410.0,0.326,81.0,0.32,55.1,12,0.2,0.2,0.0,0.2
543.0,814434.0,4240000,Random,1531406281.0,0.329,27.3,0.32,55.0,12,0.2,0.2,0.0,0.2
545.0,816515.0,4250000,Random,1531407241.0,0.332,54.1,0.32,55.0,12,0.2,0.2,0.0,0.2
547.0,818575.0,4260000,Random,1531408337.0,0.332,45.1,0.32,55.0,12,0.2,0.2,0.0,0.2
551.0,820735.0,4270000,Random,1531409468.0,0.339,1.26e+02,0.32,55.2,12,0.2,0.2,0.0,0.2
551.0,822721.0,4280000,Random,1531410641.0,0.334,63.1,0.32,55.2,12,0.2,0.2,0.0,0.2
556.0,824684.0,4290000,Random,1531411950.0,0.332,1.8e+02,0.32,55.5,12,0.2,0.2,0.0,0.2
557.0,826696.0,4300000,Random,1531413247.0,0.333,63.1,0.32,55.5,12,0.2,0.2,0.0,0.2
562.0,828664.0,4310000,Random,1531414464.0,0.325,98.9,0.32,55.6,12,0.2,0.2,0.0,0.2
563.0,830550.0,4320000,Random,1531415861.0,0.324,63.1,0.32,55.6,12,0.2,0.2,0.0,0.2
566.0,832467.0,4330000,Random,1531417278.0,0.329,1.08e+02,0.32,55.8,12,0.2,0.2,0.0,0.2
566.0,834475.0,4340000,Random,1531418709.0,0.334,72.1,0.32,55.8,12,0.2,0.2,0.0,0.2
567.0,836567.0,4350000,Random,1531420255.0,0.333,90.1,0.32,55.9,12,0.2,0.2,0.0,0.2
567.0,838539.0,4360000,Random,1531422027.0,0.335,63.2,0.32,55.9,12,0.2,0.2,0.0,0.2
570.0,840506.0,4370000,Random,1531423832.0,0.33,90.0,0.32,56.0,12,0.2,0.2,0.0,0.2
571.0,842558.0,4380000,Random,1531425591.0,0.338,1.35e+02,0.32,56.1,12,0.2,0.2,0.0,0.2
572.0,844553.0,4390000,Random,1531427272.0,0.334,99.1,0.32,56.2,12,0.2,0.2,0.0,0.2
573.0,846573.0,4400000,Random,1531429029.0,0.334,99.1,0.32,56.3,12,0.2,0.2,0.0,0.2
573.0,848544.0,4410000,Random,1531431463.0,0.334,99.2,0.32,56.4,12,0.2,0.2,0.0,0.2
578.0,850554.0,4420000,Random,1531435570.0,0.337,1.71e+02,0.32,56.7,12,0.2,0.2,0.0,0.2
582.0,852506.0,4430000,Random,1531453411.0,0.33,1.44e+02,0.32,56.9,12,0.2,0.2,0.0,0.2
584.0,854528.0,4440000,Random,1531457921.0,0.34,1.08e+02,0.32,57.0,12,0.2,0.2,0.0,0.2
585.0,856489.0,4450000,Random,1531459815.0,0.329,36.2,0.32,57.0,12,0.2,0.2,0.0,0.2
586.0,858373.0,4460000,Random,1531461181.0,0.325,54.1,0.32,57.0,12,0.2,0.2,0.0,0.2
587.0,860358.0,4470000,Random,1531462410.0,0.34,27.2,0.32,56.9,12,0.2,0.2,0.0,0.2
589.0,862326.0,4480000,Random,1531463478.0,0.333,45.2,0.32,56.9,12,0.2,0.2,0.0,0.2
593.0,864382.0,4490000,Random,1531464412.0,0.337,1.08e+02,0.32,57.0,12,0.2,0.2,0.0,0.2
594.0,866360.0,4500000,Random,1531465306.0,0.333,27.2,0.32,56.9,12,0.2,0.2,0.0,0.2
595.0,868319.0,4510000,Random,1531466026.0,0.33,54.2,0.32,56.9,12,0.2,0.2,0.0,0.2
595.0,870314.0,4520000,Random,1531466810.0,0.336,27.2,0.321,56.8,12,0.2,0.2,0.0,0.2
595.0,872288.0,4530000,Random,1531467665.0,0.334,63.2,0.321,56.9,12,0.2,0.2,0.0,0.2
596.0,874245.0,4540000,Random,1531468988.0,0.331,54.2,0.321,56.8,12,0.2,0.2,0.0,0.2
596.0,876292.0,4550000,Random,1531470016.0,0.336,45.3,0.321,56.8,12,0.2,0.2,0.0,0.2
596.0,878254.0,4560000,Random,1531471146.0,0.333,45.2,0.321,56.8,12,0.2,0.2,0.0,0.2
598.0,880319.0,4570000,Random,1531472267.0,0.34,90.1,0.321,56.9,12,0.2,0.2,0.0,0.2
599.0,882301.0,4580000,Random,1531473346.0,0.334,36.2,0.321,56.8,12,0.2,0.2,0.0,0.2
599.0,884255.0,4590000,Random,1531474412.0,0.328,45.3,0.321,56.8,12,0.2,0.2,0.0,0.2
599.0,886172.0,4600000,Random,1531475515.0,0.329,27.3,0.321,56.7,12,0.2,0.2,0.0,0.2
601.0,888170.0,4610000,Random,1531476548.0,0.335,63.1,0.321,56.7,12,0.2,0.2,0.0,0.2
604.0,890224.0,4620000,Random,1531477454.0,0.337,63.1,0.321,56.8,12,0.2,0.2,0.0,0.2
606.0,892210.0,4630000,Random,1531478299.0,0.334,27.2,0.321,56.7,12,0.2,0.2,0.0,0.2
606.0,894108.0,4640000,Random,1531479128.0,0.329,9.31,0.321,56.6,12,0.2,0.2,0.0,0.2
609.0,896098.0,4650000,Random,1531480049.0,0.338,72.1,0.321,56.6,12,0.2,0.2,0.0,0.2
609.0,898024.0,4660000,Random,1531481005.0,0.331,18.3,0.321,56.5,12,0.2,0.2,0.0,0.2
611.0,900007.0,4670000,Random,1531481945.0,0.332,90.0,0.321,56.6,12,0.2,0.2,0.0,0.2
612.0,902047.0,4680000,Random,1531482915.0,0.336,63.1,0.321,56.6,12,0.2,0.2,0.0,0.2
614.0,904100.0,4690000,Random,1531483947.0,0.334,45.2,0.321,56.6,12,0.2,0.2,0.0,0.2
616.0,905941.0,4700000,Random,1531484932.0,0.32,81.1,0.321,56.7,12,0.2,0.2,0.0,0.2
616.0,907898.0,4710000,Random,1531485959.0,0.332,90.1,0.321,56.7,12,0.2,0.2,0.0,0.2
617.0,909878.0,4720000,Random,1531487192.0,0.331,54.2,0.321,56.7,12,0.2,0.2,0.0,0.2
620.0,911851.0,4730000,Random,1531488047.0,0.333,90.1,0.321,56.8,12,0.2,0.2,0.0,0.2
621.0,913919.0,4740000,Random,1531488770.0,0.336,45.2,0.321,56.8,12,0.2,0.2,0.0,0.2
622.0,915981.0,4750000,Random,1531490006.0,0.332,63.1,0.321,56.8,12,0.2,0.2,0.0,0.2
623.0,917908.0,4760000,Random,1531491589.0,0.33,1.35e+02,0.321,56.9,12,0.2,0.2,0.0,0.2
623.0,919876.0,4770000,Random,1531493445.0,0.333,63.1,0.321,57.0,12,0.2,0.2,0.0,0.2
625.0,921844.0,4780000,Random,1531495281.0,0.331,63.1,0.321,57.0,12,0.2,0.2,0.0,0.2
633.0,923759.0,4790000,Random,1531497325.0,0.324,98.8,0.321,57.1,12,0.2,0.2,0.0,0.2
634.0,925740.0,4800000,Random,1531499530.0,0.336,81.1,0.321,57.1,12,0.2,0.2,0.0,0.2
636.0,927789.0,4810000,Random,1531502073.0,0.342,99.1,0.321,57.2,12,0.2,0.2,0.0,0.2
637.0,929764.0,4820000,Random,1531504835.0,0.329,1.08e+02,0.321,57.3,12,0.2,0.2,0.0,0.2
638.0,931583.0,4830000,Random,1531508027.0,0.324,72.1,0.321,57.3,12,0.2,0.2,0.0,0.2
638.0,933535.0,4840000,Random,1531510619.0,0.334,63.1,0.321,57.3,12,0.2,0.2,0.0,0.2
640.0,935502.0,4850000,Random,1531512693.0,0.33,81.0,0.321,57.4,12,0.2,0.2,0.0,0.2
643.0,937458.0,4860000,Random,1531515113.0,0.33,72.1,0.321,57.4,12,0.2,0.2,0.0,0.2
646.0,939522.0,4870000,Random,1531518607.0,0.342,90.1,0.321,57.5,12,0.2,0.2,0.0,0.2
648.0,941421.0,4880000,Random,1531525947.0,0.329,1.08e+02,0.321,57.6,12,0.2,0.2,0.0,0.2
650.0,943405.0,4890000,Random,1531545135.0,0.331,1.26e+02,0.321,57.7,12,0.2,0.2,0.0,0.2
654.0,945401.0,4900000,Random,1531549525.0,0.329,1.26e+02,0.321,57.9,12,0.2,0.2,0.0,0.2
655.0,947483.0,4910000,Random,1531552723.0,0.344,99.0,0.321,58.0,12,0.2,0.2,0.0,0.2
655.0,949448.0,4920000,Random,1531555487.0,0.329,36.2,0.321,57.9,12,0.2,0.2,0.0,0.2
660.0,951393.0,4930000,Random,1531558097.0,0.334,1.17e+02,0.322,58.0,12,0.2,0.2,0.0,0.2
661.0,953397.0,4940000,Random,1531560203.0,0.333,54.2,0.322,58.0,12,0.2,0.2,0.0,0.2
663.0,955404.0,4950000,Random,1531562259.0,0.33,72.1,0.322,58.1,12,0.2,0.2,0.0,0.2
665.0,957321.0,4960000,Random,1531564490.0,0.326,54.1,0.322,58.0,12,0.2,0.2,0.0,0.2
668.0,959300.0,4970000,Random,1531566747.0,0.331,90.0,0.322,58.1,12,0.2,0.2,0.0,0.2
672.0,961251.0,4980000,Random,1531569172.0,0.335,98.9,0.322,58.2,12,0.2,0.2,0.0,0.2
674.0,963233.0,4990000,Random,1531572012.0,0.33,1.08e+02,0.322,58.3,12,0.2,0.2,0.0,0.2
677.0,965218.0,5000000,Random,1531574980.0,0.332,90.0,0.322,58.4,12,0.2,0.2,0.0,0.2
681.0,967158.0,5010000,Random,1531578304.0,0.329,1.26e+02,0.322,58.5,12,0.2,0.2,0.0,0.2
683.0,969153.0,5020000,Random,1531581266.0,0.33,1.17e+02,0.322,58.6,12,0.2,0.2,0.0,0.2
685.0,971133.0,5030000,Random,1531584346.0,0.331,72.2,0.322,58.6,12,0.2,0.2,0.0,0.2
686.0,973160.0,5040000,Random,1531587515.0,0.337,90.1,0.322,58.7,12,0.2,0.2,0.0,0.2
688.0,975139.0,5050000,Random,1531590566.0,0.333,90.1,0.322,58.8,12,0.2,0.2,0.0,0.2
690.0,977071.0,5060000,Random,1531593686.0,0.327,1.26e+02,0.322,58.9,12,0.2,0.2,0.0,0.2
690.0,979099.0,5070000,Random,1531596813.0,0.337,99.1,0.322,59.0,12,0.2,0.2,0.0,0.2
691.0,981133.0,5080000,Random,1531600515.0,0.336,72.1,0.322,59.0,12,0.2,0.2,0.0,0.2
692.0,983105.0,5090000,Random,1531605207.0,0.328,81.1,0.322,59.0,12,0.2,0.2,0.0,0.2
695.0,985062.0,5100000,Random,1531616344.0,0.331,99.0,0.322,59.1,12,0.2,0.2,0.0,0.2
700.0,987025.0,5110000,Random,1531634108.0,0.332,1.44e+02,0.322,59.3,12,0.2,0.2,0.0,0.2
704.0,989026.0,5120000,Random,1531637846.0,0.332,1.08e+02,0.322,59.4,12,0.2,0.2,0.0,0.2
708.0,990959.0,5130000,Random,1531640584.0,0.333,1.17e+02,0.322,59.5,12,0.2,0.2,0.0,0.2
713.0,993042.0,5140000,Random,1531642944.0,0.342,72.0,0.322,59.5,12,0.2,0.2,0.0,0.2
716.0,995133.0,5150000,Random,1531645126.0,0.336,81.0,0.322,59.6,12,0.2,0.2,0.0,0.2
717.0,997089.0,5160000,Random,1531647405.0,0.332,63.1,0.322,59.6,12,0.2,0.2,0.0,0.2
721.0,999126.0,5170000,Random,1531649443.0,0.334,99.0,0.322,59.6,12,0.2,0.2,0.0,0.2
722.0,1001167.0,5180000,Random,1531651394.0,0.333,81.1,0.322,59.7,12,0.2,0.2,0.0,0.2
722.0,1003084.0,5190000,Random,1531653467.0,0.331,54.2,0.322,59.7,12,0.2,0.2,0.0,0.2
722.0,1005202.0,5200000,Random,1531655734.0,0.344,54.2,0.322,59.7,12,0.2,0.2,0.0,0.2
724.0,1007244.0,5210000,Random,1531657988.0,0.339,1.08e+02,0.322,59.8,12,0.2,0.2,0.0,0.2
726.0,1009129.0,5220000,Random,1531660324.0,0.323,1.08e+02,0.322,59.8,12,0.2,0.2,0.0,0.2
728.0,1011185.0,5230000,Random,1531662950.0,0.335,72.1,0.322,59.9,12,0.2,0.2,0.0,0.2
728.0,1013042.0,5240000,Random,1531665526.0,0.321,81.1,0.322,59.9,12,0.2,0.2,0.0,0.2
730.0,1014976.0,5250000,Random,1531668267.0,0.332,81.1,0.322,60.0,12,0.2,0.2,0.0,0.2
730.0,1016932.0,5260000,Random,1531670424.0,0.33,1.53e+02,0.322,60.1,12,0.2,0.2,0.0,0.2
732.0,1018887.0,5270000,Random,1531672637.0,0.329,63.1,0.322,60.1,12,0.2,0.2,0.0,0.2
736.0,1020941.0,5280000,Random,1531674512.0,0.336,98.9,0.322,60.2,12,0.2,0.2,0.0,0.2
740.0,1023002.0,5290000,Random,1531676496.0,0.342,72.0,0.322,60.2,12,0.2,0.2,0.0,0.2
742.0,1025022.0,5300000,Random,1531678181.0,0.334,99.0,0.322,60.3,12,0.2,0.2,0.0,0.2
742.0,1027034.0,5310000,Random,1531679811.0,0.331,81.1,0.322,60.3,12,0.2,0.2,0.0,0.2
746.0,1029015.0,5320000,Random,1531681398.0,0.332,1.17e+02,0.322,60.4,12,0.2,0.2,0.0,0.2
747.0,1031063.0,5330000,Random,1531683247.0,0.341,1.08e+02,0.322,60.5,12,0.2,0.2,0.0,0.2
749.0,1033073.0,5340000,Random,1531685111.0,0.329,99.0,0.322,60.6,12,0.2,0.2,0.0,0.2
753.0,1035108.0,5350000,Random,1531687139.0,0.337,1.44e+02,0.322,60.8,12,0.2,0.2,0.0,0.2
754.0,1037192.0,5360000,Random,1531689720.0,0.34,81.1,0.322,60.8,12,0.2,0.2,0.0,0.2
754.0,1039110.0,5370000,Random,1531694015.0,0.331,1.08e+02,0.322,60.9,12,0.2,0.2,0.0,0.2
758.0,1041187.0,5380000,Random,1531711488.0,0.343,1.35e+02,0.322,61.0,12,0.2,0.2,0.0,0.2
760.0,1043210.0,5390000,Random,1531717223.0,0.33,1.26e+02,0.323,61.1,12,0.2,0.2,0.0,0.2
762.0,1045198.0,5400000,Random,1531719317.0,0.335,63.1,0.323,61.2,12,0.2,0.2,0.0,0.2
764.0,1047231.0,5410000,Random,1531720859.0,0.34,45.1,0.323,61.1,12,0.2,0.2,0.0,0.2
766.0,1049126.0,5420000,Random,1531722209.0,0.325,63.1,0.323,61.1,12,0.2,0.2,0.0,0.2
768.0,1051033.0,5430000,Random,1531723222.0,0.332,90.0,0.323,61.2,12,0.2,0.2,0.0,0.2
770.0,1052962.0,5440000,Random,1531724075.0,0.324,72.0,0.323,61.2,12,0.2,0.2,0.0,0.2
770.0,1054930.0,5450000,Random,1531724876.0,0.332,27.3,0.323,61.1,12,0.2,0.2,0.0,0.2
771.0,1057025.0,5460000,Random,1531725544.0,0.34,45.2,0.323,61.1,12,0.2,0.2,0.0,0.2
773.0,1059011.0,5470000,Random,1531726283.0,0.333,72.0,0.323,61.1,12,0.2,0.2,0.0,0.2
773.0,1060973.0,5480000,Random,1531726980.0,0.333,27.3,0.323,61.1,12,0.2,0.2,0.0,0.2
773.0,1063047.0,5490000,Random,1531727650.0,0.342,63.2,0.323,61.1,12,0.2,0.2,0.0,0.2
774.0,1065006.0,5500000,Random,1531728413.0,0.327,36.2,0.323,61.0,12,0.2,0.2,0.0,0.2
775.0,1067104.0,5510000,Random,1531729179.0,0.341,81.1,0.323,61.1,12,0.2,0.2,0.0,0.2
776.0,1069077.0,5520000,Random,1531729886.0,0.335,72.1,0.323,61.1,12,0.2,0.2,0.0,0.2
778.0,1071163.0,5530000,Random,1531730574.0,0.34,54.1,0.323,61.1,12,0.2,0.2,0.0,0.2
779.0,1073148.0,5540000,Random,1531731266.0,0.329,63.1,0.323,61.1,12,0.2,0.2,0.0,0.2
779.0,1075197.0,5550000,Random,1531732056.0,0.338,36.2,0.323,61.0,12,0.2,0.2,0.0,0.2
781.0,1077158.0,5560000,Random,1531732770.0,0.332,18.2,0.323,61.0,12,0.2,0.2,0.0,0.2
781.0,1079265.0,5570000,Random,1531733478.0,0.341,27.3,0.323,60.9,12,0.2,0.2,0.0,0.2
781.0,1081117.0,5580000,Random,1531734129.0,0.32,0.32,0.323,60.8,12,0.2,0.2,0.0,0.2
781.0,1083068.0,5590000,Random,1531734768.0,0.33,36.2,0.323,60.7,12,0.2,0.2,0.0,0.2
783.0,1085180.0,5600000,Random,1531735446.0,0.342,63.1,0.323,60.7,12,0.2,0.2,0.0,0.2
783.0,1087184.0,5610000,Random,1531736061.0,0.334,9.31,0.323,60.7,12,0.2,0.2,0.0,0.2
783.0,1089140.0,5620000,Random,1531736628.0,0.333,36.2,0.323,60.6,12,0.2,0.2,0.0,0.2
785.0,1091222.0,5630000,Random,1531737200.0,0.337,27.2,0.323,60.5,12,0.2,0.2,0.0,0.2
785.0,1093175.0,5640000,Random,1531737782.0,0.324,18.3,0.323,60.5,12,0.2,0.2,0.0,0.2
786.0,1095155.0,5650000,Random,1531738381.0,0.33,36.2,0.323,60.4,12,0.2,0.2,0.0,0.2
786.0,1097140.0,5660000,Random,1531739070.0,0.333,36.3,0.323,60.4,12,0.2,0.2,0.0,0.2
788.0,1099057.0,5670000,Random,1531739807.0,0.328,81.0,0.323,60.4,12,0.2,0.2,0.0,0.2
788.0,1101111.0,5680000,Random,1531740567.0,0.333,18.3,0.323,60.3,12,0.2,0.2,0.0,0.2
788.0,1103195.0,5690000,Random,1531741340.0,0.337,27.2,0.323,60.3,12,0.2,0.2,0.0,0.2
789.0,1105309.0,5700000,Random,1531742112.0,0.339,36.2,0.323,60.2,12,0.2,0.2,0.0,0.2
789.0,1107318.0,5710000,Random,1531743026.0,0.335,27.3,0.323,60.2,12,0.2,0.2,0.0,0.2
