Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
29,35576,410000,Random,1534251347000,0.000815,0.000815,0.333,3e+04,0.00055,inf,0.228,0.0,0.772,1.0,0.228,1.7e+02,-1.69e+02,12,0.2,0.2,0.0,0.2
35,37448,420000,Random,1534252383000,0.000935,0.000935,0.333,3e+04,0.000584,inf,0.241,0.0,0.759,1.0,0.241,1.58e+02,-1.57e+02,12,0.2,0.2,0.0,0.2
39,39580,430000,Random,1534253790000,0.000985,0.000985,0.333,3e+04,0.000656,inf,0.231,0.0,0.769,1.0,0.231,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.2
41,41555,440000,Random,1534255504000,0.000987,0.000987,0.334,3e+04,0.000644,inf,0.234,0.0,0.766,1.0,0.234,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
43,43573,450000,Random,1534257721000,0.000987,0.000987,0.334,3e+04,0.000632,inf,0.238,0.0,0.762,1.0,0.238,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.2
44,45478,460000,Random,1534259515000,0.000968,0.000968,0.333,3e+04,0.000622,inf,0.237,0.0,0.763,1.0,0.237,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.2
44,47361,470000,Random,1534262103000,0.000929,0.000929,0.333,3e+04,0.000596,inf,0.237,0.0,0.763,1.0,0.237,1.57e+02,-1.56e+02,12,0.2,0.2,0.0,0.2
44,49329,480000,Random,1534264841000,0.000892,0.000892,0.333,3e+04,0.000572,inf,0.237,0.0,0.763,1.0,0.237,1.63e+02,-1.62e+02,12,0.2,0.2,0.0,0.2
48,51359,490000,Random,1534267221000,0.000935,0.000935,0.333,3e+04,0.000565,inf,0.247,0.0,0.753,1.0,0.247,1.62e+02,-1.61e+02,12,0.2,0.2,0.0,0.2
50,53308,500000,Random,1534269272000,0.000938,0.000938,0.333,3e+04,0.000567,inf,0.248,0.0,0.752,1.0,0.248,1.62e+02,-1.61e+02,12,0.2,0.2,0.0,0.2
54,55332,510000,Random,1534271851000,0.000976,0.000976,0.333,3e+04,0.000572,inf,0.254,0.0,0.746,1.0,0.254,1.6e+02,-1.59e+02,12,0.2,0.2,0.0,0.2
54,57324,520000,Random,1534274044000,0.0,0.000942,0.333,3e+04,0.000552,inf,0.254,0.0,0.746,1.0,0.254,1.65e+02,-1.64e+02,12,0.2,0.2,0.0,0.2
62,59260,530000,Random,1534277228000,0.00291,0.00105,0.333,3e+04,0.0006,inf,0.257,0.0,0.743,1.0,0.257,1.52e+02,-1.51e+02,12,0.2,0.2,0.0,0.2
62,61361,540000,Random,1534279618000,0.00165,0.00101,0.334,3e+04,0.000678,inf,0.229,0.0,0.771,1.0,0.229,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
67,63305,550000,Random,1534288438000,0.00191,0.00106,0.333,3e+04,0.000707,inf,0.229,0.0,0.771,1.0,0.229,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
75,65265,560000,Random,1534291956000,0.0024,0.00115,0.333,3e+04,0.000753,inf,0.233,0.0,0.767,1.0,0.233,1.28e+02,-1.27e+02,12,0.2,0.2,0.0,0.2
79,67272,570000,Random,1534296021000,0.00232,0.00117,0.333,3e+04,0.000792,inf,0.228,0.0,0.772,1.0,0.228,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
85,69286,580000,Random,1534300314000,0.00243,0.00123,0.333,3e+04,0.000804,inf,0.233,0.0,0.767,1.0,0.233,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
87,71284,590000,Random,1534303445000,0.00223,0.00122,0.333,3e+04,0.000835,inf,0.225,0.0,0.775,1.0,0.225,1.18e+02,-1.17e+02,12,0.2,0.2,0.0,0.2
99,73256,600000,Random,1534305549000,0.00269,0.00135,0.333,3e+04,0.00088,inf,0.234,0.0,0.766,1.0,0.234,1.12e+02,-1.11e+02,12,0.2,0.2,0.0,0.2
99,75163,610000,Random,1534307072000,0.00241,0.00132,0.333,3e+04,0.000899,inf,0.226,0.0,0.774,1.0,0.226,1.11e+02,-1.1e+02,12,0.2,0.2,0.0,0.2
101,77158,620000,Random,1534308909000,0.00228,0.00131,0.333,3e+04,0.000907,inf,0.223,0.0,0.777,1.0,0.223,1.1e+02,-1.09e+02,12,0.2,0.2,0.0,0.2
101,79014,630000,Random,1534311261000,0.00209,0.00128,0.333,3e+04,0.000889,inf,0.222,0.0,0.778,1.0,0.222,1.12e+02,-1.11e+02,12,0.2,0.2,0.0,0.2
103,81013,640000,Random,1534313168000,0.002,0.00127,0.333,3e+04,0.000877,inf,0.223,0.0,0.777,1.0,0.223,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
105,83117,650000,Random,1534314948000,0.00192,0.00126,0.333,3e+04,0.000861,inf,0.226,0.0,0.774,1.0,0.226,1.15e+02,-1.14e+02,12,0.2,0.2,0.0,0.2
105,85081,660000,Random,1534316676000,0.0,0.00123,0.333,3e+04,0.000855,inf,0.223,0.0,0.777,1.0,0.223,1.16e+02,-1.15e+02,12,0.2,0.2,0.0,0.2
107,87067,670000,Random,1534318300000,0.000879,0.00123,0.333,3e+04,0.000853,inf,0.222,0.0,0.778,1.0,0.222,1.16e+02,-1.15e+02,12,0.2,0.2,0.0,0.2
107,89154,680000,Random,1534319932000,0.000459,0.0012,0.333,3e+04,0.000839,inf,0.222,0.0,0.778,1.0,0.222,1.18e+02,-1.17e+02,12,0.2,0.2,0.0,0.2
109,91196,690000,Random,1534321886000,0.000625,0.0012,0.333,3e+04,0.000825,inf,0.224,0.0,0.776,1.0,0.224,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
111,93161,700000,Random,1534323426000,0.000717,0.00119,0.333,3e+04,0.000812,inf,0.226,0.0,0.774,1.0,0.226,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
111,95130,710000,Random,1534325327000,0.00058,0.00117,0.333,3e+04,0.000807,inf,0.223,0.0,0.777,1.0,0.223,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
115,97096,720000,Random,1534326359000,0.000813,0.00118,0.333,3e+04,0.000811,inf,0.225,0.0,0.775,1.0,0.225,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
117,99188,730000,Random,1534327609000,0.000834,0.00118,0.333,3e+04,0.000841,inf,0.218,0.0,0.782,1.0,0.218,1.18e+02,-1.17e+02,12,0.2,0.2,0.0,0.2
119,101329,740000,Random,1534328469000,0.000847,0.00117,0.333,3e+04,0.00084,inf,0.218,0.0,0.782,1.0,0.218,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
125,103357,750000,Random,1534329226000,0.00108,0.00121,0.333,3e+04,0.000859,inf,0.219,0.0,0.781,1.0,0.219,1.16e+02,-1.15e+02,12,0.2,0.2,0.0,0.2
125,105313,760000,Random,1534329868000,0.000975,0.00119,0.333,3e+04,0.000848,inf,0.218,0.0,0.782,1.0,0.218,1.18e+02,-1.17e+02,12,0.2,0.2,0.0,0.2
132,107319,770000,Random,1534330569000,0.0012,0.00123,0.333,3e+04,0.000858,inf,0.222,0.0,0.778,1.0,0.222,1.16e+02,-1.15e+02,12,0.2,0.2,0.0,0.2
147,109322,780000,Random,1534331374000,0.00171,0.00134,0.333,3e+04,0.000856,inf,0.239,0.0,0.761,1.0,0.239,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
149,111224,790000,Random,1534332053000,0.00166,0.00134,0.333,3e+04,0.000862,inf,0.237,0.0,0.763,1.0,0.237,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
149,113196,800000,Random,1534332858000,0.00155,0.00132,0.333,3e+04,0.000894,inf,0.227,0.0,0.773,1.0,0.227,1.11e+02,-1.1e+02,12,0.2,0.2,0.0,0.2
149,115180,810000,Random,1534334023000,0.00145,0.00129,0.333,3e+04,0.000879,inf,0.227,0.0,0.773,1.0,0.227,1.13e+02,-1.12e+02,12,0.2,0.2,0.0,0.2
151,117147,820000,Random,1534335209000,0.00142,0.00129,0.333,3e+04,0.000867,inf,0.228,0.0,0.772,1.0,0.228,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
151,119231,830000,Random,1534336388000,0.00134,0.00127,0.333,3e+04,0.000856,inf,0.228,0.0,0.772,1.0,0.228,1.15e+02,-1.14e+02,12,0.2,0.2,0.0,0.2
151,121184,840000,Random,1534337576000,0.00126,0.00125,0.333,3e+04,0.000845,inf,0.227,0.0,0.773,1.0,0.227,1.17e+02,-1.16e+02,12,0.2,0.2,0.0,0.2
151,123096,850000,Random,1534338763000,0.0012,0.00123,0.333,3e+04,0.00084,inf,0.225,0.0,0.775,1.0,0.225,1.18e+02,-1.17e+02,12,0.2,0.2,0.0,0.2
151,125023,860000,Random,1534339971000,0.00114,0.00121,0.333,3e+04,0.000826,inf,0.225,0.0,0.775,1.0,0.225,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
151,126924,870000,Random,1534341086000,0.00109,0.00119,0.333,3e+04,0.000813,inf,0.225,0.0,0.775,1.0,0.225,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
153,128972,880000,Random,1534342411000,0.00109,0.00119,0.333,3e+04,0.00081,inf,0.226,0.0,0.774,1.0,0.226,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
153,130889,890000,Random,1534343890000,0.00104,0.00117,0.333,3e+04,0.000804,inf,0.224,0.0,0.776,1.0,0.224,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
153,133027,900000,Random,1534345419000,0.000995,0.00115,0.333,3e+04,0.000801,inf,0.222,0.0,0.778,1.0,0.222,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
153,134953,910000,Random,1534348146000,0.000957,0.00113,0.333,3e+04,0.000789,inf,0.222,0.0,0.778,1.0,0.222,1.25e+02,-1.24e+02,12,0.2,0.2,0.0,0.2
153,136917,920000,Random,1534351818000,0.000921,0.00112,0.333,3e+04,0.00078,inf,0.222,0.0,0.778,1.0,0.222,1.26e+02,-1.25e+02,12,0.2,0.2,0.0,0.2
155,138966,930000,Random,1534354748000,0.000923,0.00112,0.333,3e+04,0.000775,inf,0.223,0.0,0.777,1.0,0.223,1.27e+02,-1.26e+02,12,0.2,0.2,0.0,0.2
155,140966,940000,Random,1534357161000,0.00089,0.0011,0.333,3e+04,0.000772,inf,0.221,0.0,0.779,1.0,0.221,1.27e+02,-1.26e+02,12,0.2,0.2,0.0,0.2
155,143068,950000,Random,1534358971000,0.000858,0.00108,0.333,3e+04,0.000767,inf,0.22,0.0,0.78,1.0,0.22,1.28e+02,-1.27e+02,12,0.2,0.2,0.0,0.2
159,145080,960000,Random,1534360545000,0.0017,0.0011,0.333,3e+04,0.000764,inf,0.222,0.0,0.778,1.0,0.222,1.28e+02,-1.27e+02,12,0.2,0.2,0.0,0.2
163,147144,970000,Random,1534361889000,0.00185,0.00111,0.333,3e+04,0.000771,inf,0.223,0.0,0.777,1.0,0.223,1.27e+02,-1.26e+02,12,0.2,0.2,0.0,0.2
169,149116,980000,Random,1534363057000,0.0023,0.00113,0.333,3e+04,0.000774,inf,0.226,0.0,0.774,1.0,0.226,1.26e+02,-1.25e+02,12,0.2,0.2,0.0,0.2
175,151197,990000,Random,1534364077000,0.00247,0.00116,0.333,3e+04,0.000772,inf,0.23,0.0,0.77,1.0,0.23,1.26e+02,-1.25e+02,12,0.2,0.2,0.0,0.2
181,153250,1000000,Random,1534365137000,0.00257,0.00118,0.333,3e+04,0.000775,inf,0.233,0.0,0.767,1.0,0.233,1.25e+02,-1.24e+02,12,0.2,0.2,0.0,0.2
181,155336,1010000,Random,1534366289000,0.0021,0.00117,0.333,3e+04,0.000794,inf,0.227,0.0,0.773,1.0,0.227,1.24e+02,-1.23e+02,12,0.2,0.2,0.0,0.2
181,157452,1020000,Random,1534367641000,0.00177,0.00115,0.334,3e+04,0.000799,inf,0.223,0.0,0.777,1.0,0.223,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
181,159421,1030000,Random,1534370543000,0.00155,0.00114,0.333,3e+04,0.000798,inf,0.221,0.0,0.779,1.0,0.221,1.24e+02,-1.23e+02,12,0.2,0.2,0.0,0.2
185,161474,1040000,Random,1534375576000,0.00159,0.00115,0.333,3e+04,0.000803,inf,0.222,0.0,0.778,1.0,0.222,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
187,163462,1050000,Random,1534380439000,0.00153,0.00114,0.333,3e+04,0.000818,inf,0.218,0.0,0.782,1.0,0.218,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
187,165442,1060000,Random,1534384194000,0.00139,0.00113,0.333,3e+04,0.000814,inf,0.217,0.0,0.783,1.0,0.217,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
187,167429,1070000,Random,1534387473000,0.00128,0.00112,0.333,3e+04,0.000816,inf,0.215,0.0,0.785,1.0,0.215,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
191,169430,1080000,Random,1534389585000,0.00133,0.00113,0.333,3e+04,0.000816,inf,0.216,0.0,0.784,1.0,0.216,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
193,171409,1090000,Random,1534390951000,0.00131,0.00113,0.333,3e+04,0.000819,inf,0.215,0.0,0.785,1.0,0.215,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
199,173421,1100000,Random,1534392071000,0.00142,0.00115,0.333,3e+04,0.000824,inf,0.218,0.0,0.782,1.0,0.218,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
203,175431,1110000,Random,1534393035000,0.00146,0.00116,0.333,3e+04,0.000828,inf,0.218,0.0,0.782,1.0,0.218,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
203,177477,1120000,Random,1534393930000,0.00137,0.00114,0.333,3e+04,0.000843,inf,0.213,0.0,0.787,1.0,0.213,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
205,179399,1130000,Random,1534394934000,0.00135,0.00114,0.333,3e+04,0.000848,inf,0.212,0.0,0.788,1.0,0.212,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
207,181369,1140000,Random,1534396939000,0.00133,0.00114,0.333,3e+04,0.000849,inf,0.212,0.0,0.788,1.0,0.212,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
207,183406,1150000,Random,1534398897000,0.00127,0.00113,0.333,3e+04,0.000842,inf,0.211,0.0,0.789,1.0,0.211,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
207,185578,1160000,Random,1534400692000,0.0012,0.00112,0.334,3e+04,0.000839,inf,0.21,0.0,0.79,1.0,0.21,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
207,187627,1170000,Random,1534402316000,0.00114,0.0011,0.334,3e+04,0.00083,inf,0.21,0.0,0.79,1.0,0.21,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
207,189596,1180000,Random,1534403697000,0.0,0.00109,0.334,3e+04,0.000824,inf,0.21,0.0,0.79,1.0,0.21,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
207,191573,1190000,Random,1534405063000,0.0,0.00108,0.334,3e+04,0.000817,inf,0.209,0.0,0.791,1.0,0.209,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
207,193526,1200000,Random,1534406379000,0.0,0.00107,0.334,3e+04,0.000813,inf,0.208,0.0,0.792,1.0,0.208,1.24e+02,-1.23e+02,12,0.2,0.2,0.0,0.2
207,195565,1210000,Random,1534408216000,0.0,0.00106,0.334,3e+04,0.000809,inf,0.207,0.0,0.793,1.0,0.207,1.24e+02,-1.23e+02,12,0.2,0.2,0.0,0.2
207,197546,1220000,Random,1534410785000,0.0,0.00105,0.334,3e+04,0.0008,inf,0.207,0.0,0.793,1.0,0.207,1.25e+02,-1.24e+02,12,0.2,0.2,0.0,0.2
210,199654,1230000,Random,1534412887000,0.000263,0.00105,0.334,3e+04,0.000792,inf,0.21,0.0,0.79,1.0,0.21,1.26e+02,-1.25e+02,12,0.2,0.2,0.0,0.2
210,201627,1240000,Random,1534414079000,0.000224,0.00104,0.333,3e+04,0.000787,inf,0.209,0.0,0.791,1.0,0.209,1.27e+02,-1.26e+02,12,0.2,0.2,0.0,0.2
216,203673,1250000,Random,1534415542000,0.000584,0.00106,0.333,3e+04,0.000783,inf,0.213,0.0,0.787,1.0,0.213,1.27e+02,-1.26e+02,12,0.2,0.2,0.0,0.2
220,205712,1260000,Random,1534416689000,0.000745,0.00107,0.334,3e+04,0.000779,inf,0.215,0.0,0.785,1.0,0.215,1.27e+02,-1.26e+02,12,0.2,0.2,0.0,0.2
226,207772,1270000,Random,1534417716000,0.000974,0.00109,0.334,3e+04,0.000783,inf,0.218,0.0,0.782,1.0,0.218,1.26e+02,-1.25e+02,12,0.2,0.2,0.0,0.2
230,209700,1280000,Random,1534418657000,0.00107,0.0011,0.333,3e+04,0.000785,inf,0.218,0.0,0.782,1.0,0.218,1.26e+02,-1.25e+02,12,0.2,0.2,0.0,0.2
236,211670,1290000,Random,1534419359000,0.00124,0.00111,0.333,3e+04,0.000802,inf,0.218,0.0,0.782,1.0,0.218,1.24e+02,-1.23e+02,12,0.2,0.2,0.0,0.2
236,213594,1300000,Random,1534420030000,0.00114,0.0011,0.333,3e+04,0.000819,inf,0.212,0.0,0.788,1.0,0.212,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
238,215564,1310000,Random,1534420676000,0.00114,0.0011,0.333,3e+04,0.000816,inf,0.213,0.0,0.787,1.0,0.213,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
246,217575,1320000,Random,1534421416000,0.00133,0.00113,0.333,3e+04,0.000836,inf,0.213,0.0,0.787,1.0,0.213,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
248,219569,1330000,Random,1534422617000,0.00131,0.00113,0.333,3e+04,0.000847,inf,0.211,0.0,0.789,1.0,0.211,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
250,221614,1340000,Random,1534424323000,0.00129,0.00113,0.333,3e+04,0.000846,inf,0.21,0.0,0.79,1.0,0.21,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
250,223537,1350000,Random,1534426440000,0.00122,0.00112,0.333,3e+04,0.000839,inf,0.21,0.0,0.79,1.0,0.21,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
250,225600,1360000,Random,1534428234000,0.00115,0.00111,0.333,3e+04,0.000835,inf,0.21,0.0,0.79,1.0,0.21,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
252,227629,1370000,Random,1534430006000,0.00114,0.00111,0.333,3e+04,0.000831,inf,0.21,0.0,0.79,1.0,0.21,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
254,229626,1380000,Random,1534432509000,0.00114,0.00111,0.333,3e+04,0.00083,inf,0.21,0.0,0.79,1.0,0.21,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
254,231757,1390000,Random,1534434655000,0.00108,0.0011,0.333,3e+04,0.000823,inf,0.21,0.0,0.79,1.0,0.21,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
254,233844,1400000,Random,1534437232000,0.00103,0.00109,0.334,3e+04,0.000817,inf,0.21,0.0,0.79,1.0,0.21,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
254,235730,1410000,Random,1534439632000,0.00099,0.00108,0.333,3e+04,0.000817,inf,0.209,0.0,0.791,1.0,0.209,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
254,237718,1420000,Random,1534442060000,0.00095,0.00107,0.333,3e+04,0.000816,inf,0.208,0.0,0.792,1.0,0.208,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
256,239718,1430000,Random,1534444075000,0.000952,0.00107,0.333,3e+04,0.000815,inf,0.208,0.0,0.792,1.0,0.208,1.23e+02,-1.22e+02,12,0.2,0.2,0.0,0.2
260,241679,1440000,Random,1534445855000,0.000992,0.00108,0.333,3e+04,0.000829,inf,0.206,0.0,0.794,1.0,0.206,1.22e+02,-1.21e+02,12,0.2,0.2,0.0,0.2
268,243683,1450000,Random,1534447028000,0.00428,0.0011,0.333,3e+04,0.000832,inf,0.209,0.0,0.791,1.0,0.209,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
272,245664,1460000,Random,1534448215000,0.00312,0.00111,0.333,3e+04,0.000834,inf,0.21,0.0,0.79,1.0,0.21,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
274,247629,1470000,Random,1534449520000,0.00241,0.00111,0.333,3e+04,0.000835,inf,0.209,0.0,0.791,1.0,0.209,1.21e+02,-1.2e+02,12,0.2,0.2,0.0,0.2
274,249649,1480000,Random,1534451872000,0.00179,0.0011,0.333,3e+04,0.00084,inf,0.207,0.0,0.793,1.0,0.207,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
274,251738,1490000,Random,1534455694000,0.00141,0.00109,0.333,3e+04,0.000842,inf,0.205,0.0,0.795,1.0,0.205,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
276,253675,1500000,Random,1534460704000,0.00135,0.00109,0.333,3e+04,0.000841,inf,0.206,0.0,0.794,1.0,0.206,1.2e+02,-1.19e+02,12,0.2,0.2,0.0,0.2
279,255684,1510000,Random,1534465402000,0.00137,0.00109,0.333,3e+04,0.000852,inf,0.204,0.0,0.796,1.0,0.204,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
283,257605,1520000,Random,1534469091000,0.00146,0.0011,0.333,3e+04,0.000857,inf,0.204,0.0,0.796,1.0,0.204,1.19e+02,-1.18e+02,12,0.2,0.2,0.0,0.2
285,259492,1530000,Random,1534472768000,0.00141,0.0011,0.333,3e+04,0.000861,inf,0.203,0.0,0.797,1.0,0.203,1.18e+02,-1.17e+02,12,0.2,0.2,0.0,0.2
291,261506,1540000,Random,1534475410000,0.00157,0.00111,0.333,3e+04,0.000873,inf,0.203,0.0,0.797,1.0,0.203,1.17e+02,-1.16e+02,12,0.2,0.2,0.0,0.2
293,263586,1550000,Random,1534477152000,0.00152,0.00111,0.333,3e+04,0.000877,inf,0.202,0.0,0.798,1.0,0.202,1.16e+02,-1.15e+02,12,0.2,0.2,0.0,0.2
299,265710,1560000,Random,1534478467000,0.00163,0.00113,0.333,3e+04,0.00089,inf,0.202,0.0,0.798,1.0,0.202,1.15e+02,-1.14e+02,12,0.2,0.2,0.0,0.2
301,267801,1570000,Random,1534479891000,0.00158,0.00112,0.334,3e+04,0.000898,inf,0.2,0.0,0.8,1.0,0.2,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
307,269798,1580000,Random,1534482051000,0.00168,0.00114,0.333,3e+04,0.000906,inf,0.201,0.0,0.799,1.0,0.201,1.13e+02,-1.12e+02,12,0.2,0.2,0.0,0.2
307,271975,1590000,Random,1534484724000,0.00156,0.00113,0.334,3e+04,0.000901,inf,0.201,0.0,0.799,1.0,0.201,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
309,273909,1600000,Random,1534486829000,0.00153,0.00113,0.334,3e+04,0.000898,inf,0.201,0.0,0.799,1.0,0.201,1.14e+02,-1.13e+02,12,0.2,0.2,0.0,0.2
309,275949,1610000,Random,1534488889000,0.00144,0.00112,0.334,3e+04,0.000895,inf,0.2,0.0,0.8,1.0,0.2,1.15e+02,-1.14e+02,12,0.2,0.2,0.0,0.2
309,278061,1620000,Random,1534490462000,0.0,0.00111,0.334,3e+04,0.00089,inf,0.2,0.0,0.8,1.0,0.2,1.15e+02,-1.14e+02,12,0.2,0.2,0.0,0.2
309,280090,1630000,Random,1534491992000,0.0,0.0011,0.334,3e+04,0.000888,inf,0.199,0.0,0.801,1.0,0.199,1.16e+02,-1.15e+02,12,0.2,0.2,0.0,0.2
