Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
644,121220,4700000,1534334282000,0.00713,0.00531,0.000904,0.996,0.000757,nan,0.164,0.0,0.836,1.0,0.164,0.305,0.695,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
644,122877,4800000,1534336223000,0.00641,0.00524,0.000898,0.996,0.000754,nan,0.161,0.0,0.839,1.0,0.161,0.304,0.696,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
648,124405,4900000,1534338220000,0.00608,0.00521,0.000897,0.996,0.000755,nan,0.159,0.0,0.841,1.0,0.159,0.303,0.697,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
660,126046,5000000,1534340324000,0.00618,0.00524,0.000895,0.996,0.000754,nan,0.159,0.0,0.841,1.0,0.159,0.303,0.697,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
664,127815,5100000,1534342505000,0.00586,0.0052,0.000894,0.996,0.000755,nan,0.156,0.0,0.844,1.0,0.156,0.302,0.698,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
670,129642,5200000,1534345017000,0.00565,0.00517,0.000893,0.996,0.000756,nan,0.155,0.0,0.845,1.0,0.155,0.301,0.699,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
676,131804,5300000,1534348283000,0.0054,0.00513,0.000903,0.996,0.000767,nan,0.151,0.0,0.849,1.0,0.151,0.297,0.703,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
686,134379,5400000,1534352099000,0.00354,0.0051,0.000904,0.996,0.000769,nan,0.15,0.0,0.85,1.0,0.15,0.297,0.703,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
698,137103,5500000,1534355823000,0.00402,0.00509,0.000905,0.996,0.00077,nan,0.15,0.0,0.85,1.0,0.15,0.297,0.703,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
710,140544,5600000,1534359354000,0.0038,0.00505,0.000902,0.996,0.000768,nan,0.15,0.0,0.85,1.0,0.15,0.298,0.702,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
737,144913,5700000,1534362421000,0.00461,0.00509,0.00091,0.996,0.000773,nan,0.151,0.0,0.849,1.0,0.151,0.298,0.702,LinUCB_Disjoint,6,0.001,0.0,0.033,0.033
