Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
6454,2376419,14400000,1534671766000,0.00322,0.00272,0.00105,0.994,0.000585,nan,0.44,0.0,0.56,1.0,0.44,0.607,0.393,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6514,2394516,14500000,1534674837000,0.00322,0.00272,0.00105,0.994,0.000587,nan,0.44,0.0,0.56,1.0,0.44,0.606,0.394,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6611,2416134,14600000,1534677697000,0.00403,0.00274,0.00105,0.994,0.000589,nan,0.441,0.0,0.559,1.0,0.441,0.605,0.395,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6712,2439467,14700000,1534680247000,0.00415,0.00275,0.00106,0.994,0.000589,nan,0.443,0.0,0.557,1.0,0.443,0.606,0.394,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6796,2461272,14800000,1534682924000,0.00407,0.00276,0.00106,0.994,0.000591,nan,0.443,0.0,0.557,1.0,0.443,0.605,0.395,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6841,2479928,14900000,1534685816000,0.00375,0.00276,0.00106,0.994,0.000591,nan,0.443,0.0,0.557,1.0,0.443,0.605,0.395,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6897,2496460,15000000,1534688843000,0.0037,0.00276,0.00106,0.994,0.000592,nan,0.443,0.0,0.557,1.0,0.443,0.604,0.396,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6935,2511332,15100000,1534692274000,0.00357,0.00276,0.00106,0.994,0.000593,nan,0.442,0.0,0.558,1.0,0.442,0.603,0.397,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
6990,2526809,15200000,1534695398000,0.00388,0.00277,0.00107,0.994,0.000593,nan,0.443,0.0,0.557,1.0,0.443,0.603,0.397,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
7041,2542674,15300000,1534698625000,0.00336,0.00277,0.00107,0.994,0.000594,nan,0.442,0.0,0.558,1.0,0.442,0.602,0.398,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
7091,2559221,15400000,1534701627000,0.00321,0.00277,0.00107,0.994,0.000594,nan,0.442,0.0,0.558,1.0,0.442,0.602,0.398,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
7129,2576860,15500000,1534704482000,0.00287,0.00277,0.00107,0.994,0.000594,nan,0.442,0.0,0.558,1.0,0.442,0.602,0.398,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
7179,2596197,15600000,1534707063000,0.0028,0.00277,0.00107,0.994,0.000593,nan,0.443,0.0,0.557,1.0,0.443,0.602,0.398,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
7245,2615920,15700000,1534709673000,0.00291,0.00277,0.00107,0.994,0.000594,nan,0.443,0.0,0.557,1.0,0.443,0.602,0.398,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
