Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,LocalCTR,Calibration,NE,RIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
3.0,396.0,110000,Regression,1531044493000,0.0277,2.18e+03,2.58e-05,2.45,0.00759,2.21,1.5,-0.496,12,0.2,0.2,0.1,0.0
21.0,1745.0,120000,Regression,1531046231000,0.00135,1.62e+02,0.000136,15.7,0.012,3.5,1.72,-0.721,12,0.2,0.2,0.1,0.0
41.0,3130.0,130000,Regression,1531048017000,0.00157,1.8e+02,0.000247,28.3,0.0131,3.81,2.17,-1.17,12,0.2,0.2,0.1,0.0
78.0,4419.0,140000,Regression,1531049805000,0.00232,3.32e+02,0.000395,50.0,0.0177,5.14,2.68,-1.68,12,0.2,0.2,0.1,0.0
106.0,5771.0,150000,Regression,1531051599000,0.00189,2.52e+02,0.000494,63.5,0.0184,5.34,2.76,-1.76,12,0.2,0.2,0.1,0.0
133.0,7003.0,160000,Regression,1531053310000,0.00189,2.43e+02,0.000582,74.7,0.019,5.52,2.69,-1.69,12,0.2,0.2,0.1,0.0
155.0,8413.0,170000,Regression,1531054948000,0.00154,1.98e+02,0.000638,81.9,0.0184,5.36,2.62,-1.62,12,0.2,0.2,0.1,0.0
179.0,9867.0,180000,Regression,1531056675000,0.00173,2.16e+02,0.000699,89.3,0.0181,5.28,2.53,-1.53,12,0.2,0.2,0.1,0.0
210.0,11274.0,190000,Regression,1531058328000,0.00212,2.78e+02,0.000774,99.3,0.0186,5.42,2.66,-1.66,12,0.2,0.2,0.1,0.0
241.0,12655.0,200000,Regression,1531059941000,0.0021,2.78e+02,0.00084,1.08e+02,0.019,5.54,2.63,-1.63,12,0.2,0.2,0.1,0.0
272.0,14066.0,210000,Regression,1531061809000,0.00217,2.78e+02,0.000904,1.16e+02,0.0193,5.63,2.58,-1.58,12,0.2,0.2,0.1,0.0
316.0,15449.0,220000,Regression,1531063581000,0.00283,3.95e+02,0.000991,1.29e+02,0.0205,5.95,2.67,-1.67,12,0.2,0.2,0.1,0.0
347.0,16760.0,230000,Regression,1531065314000,0.00206,2.78e+02,0.00104,1.36e+02,0.0207,6.02,2.73,-1.73,12,0.2,0.2,0.1,0.0
380.0,18061.0,240000,Regression,1531067084000,0.00223,2.96e+02,0.00109,1.42e+02,0.021,6.12,2.83,-1.83,12,0.2,0.2,0.1,0.0
492.0,19629.0,250000,Regression,1531068933000,0.00682,1.01e+03,0.00132,1.77e+02,0.0251,7.29,3.25,-2.25,12,0.2,0.2,0.1,0.0
566.0,21017.0,260000,Regression,1531070560000,0.00467,6.65e+02,0.00145,1.96e+02,0.0269,7.83,3.42,-2.42,12,0.2,0.2,0.1,0.0
632.0,22391.0,270000,Regression,1531071931000,0.00402,5.93e+02,0.00154,2.1e+02,0.0282,8.21,3.55,-2.55,12,0.2,0.2,0.1,0.0
698.0,23935.0,280000,Regression,1531073370000,0.00414,5.93e+02,0.00163,2.24e+02,0.0292,8.48,3.7,-2.7,12,0.2,0.2,0.1,0.0
744.0,25257.0,290000,Regression,1531074828000,0.00296,4.13e+02,0.00168,2.3e+02,0.0295,8.57,3.66,-2.66,12,0.2,0.2,0.1,0.0
793.0,26703.0,300000,Regression,1531076102000,0.00322,4.4e+02,0.00173,2.37e+02,0.0297,8.64,3.74,-2.74,12,0.2,0.2,0.1,0.0
843.0,28065.0,310000,Regression,1531077460000,0.00334,4.49e+02,0.00178,2.44e+02,0.03,8.74,3.77,-2.77,12,0.2,0.2,0.1,0.0
911.0,29522.0,320000,Regression,1531078853000,0.00428,6.11e+02,0.00186,2.56e+02,0.0309,8.98,3.82,-2.82,12,0.2,0.2,0.1,0.0
972.0,30928.0,330000,Regression,1531080285000,0.00389,5.48e+02,0.00192,2.65e+02,0.0314,9.14,3.88,-2.88,12,0.2,0.2,0.1,0.0
1039.0,32343.0,340000,Regression,1531081775000,0.00417,6.02e+02,0.00199,2.75e+02,0.0321,9.34,3.92,-2.92,12,0.2,0.2,0.1,0.0
1118.0,33801.0,350000,Regression,1531083470000,0.00475,7.1e+02,0.00207,2.87e+02,0.0331,9.62,4.0,-3.0,12,0.2,0.2,0.1,0.0
1202.0,35352.0,360000,Regression,1531085548000,0.00515,7.55e+02,0.00215,3e+02,0.034,9.89,4.11,-3.11,12,0.2,0.2,0.1,0.0
1265.0,36813.0,370000,Regression,1531091700000,0.00421,5.66e+02,0.00221,3.07e+02,0.0344,10.0,3.12,-2.12,12,0.2,0.2,0.1,0.0
1323.0,38274.0,380000,Regression,1531109678000,0.00351,5.21e+02,0.00224,3.13e+02,0.0346,10.1,3.12,-2.12,12,0.2,0.2,0.1,0.0
1369.0,39801.0,390000,Regression,1531114011000,0.00281,4.13e+02,0.00226,3.15e+02,0.0344,10.0,3.11,-2.11,12,0.2,0.2,0.1,0.0
1397.0,41425.0,400000,Regression,1531116623000,0.00192,2.51e+02,0.00225,3.14e+02,0.0337,9.81,3.07,-2.07,12,0.2,0.2,0.1,0.0
1414.0,43080.0,410000,Regression,1531118649000,0.00157,1.53e+02,0.00223,3.1e+02,0.0328,9.55,3.01,-2.01,12,0.2,0.2,0.1,0.0
1436.0,44781.0,420000,Regression,1531120418000,0.0016,1.97e+02,0.00222,3.07e+02,0.0321,9.33,2.94,-1.94,12,0.2,0.2,0.1,0.0
1455.0,46396.0,430000,Regression,1531122132000,0.00144,1.71e+02,0.0022,3.04e+02,0.0314,9.12,2.88,-1.88,12,0.2,0.2,0.1,0.0
1470.0,48031.0,440000,Regression,1531123856000,0.0013,1.35e+02,0.00218,3e+02,0.0306,8.9,2.82,-1.82,12,0.2,0.2,0.1,0.0
1480.0,49386.0,450000,Regression,1531125068000,0.00104,89.8,0.00215,2.95e+02,0.03,8.72,2.76,-1.76,12,0.2,0.2,0.1,0.0
1500.0,50896.0,460000,Regression,1531126436000,0.00142,1.8e+02,0.00214,2.93e+02,0.0295,8.57,2.74,-1.74,12,0.2,0.2,0.1,0.0
1515.0,52346.0,470000,Regression,1531128328000,0.00131,1.35e+02,0.00212,2.9e+02,0.0289,8.42,2.7,-1.7,12,0.2,0.2,0.1,0.0
1518.0,53727.0,480000,Regression,1531129175000,0.000588,26.9,0.00209,2.84e+02,0.0283,8.22,2.66,-1.66,12,0.2,0.2,0.1,0.0
1527.0,55117.0,490000,Regression,1531130018000,0.000788,80.8,0.00206,2.8e+02,0.0277,8.06,2.62,-1.62,12,0.2,0.2,0.1,0.0
1541.0,56280.0,500000,Regression,1531130800000,0.00112,1.26e+02,0.00204,2.77e+02,0.0274,7.96,2.22,-1.22,12,0.2,0.2,0.1,0.0
1550.0,57185.0,510000,Regression,1531131712000,0.00108,80.8,0.00202,2.73e+02,0.0271,7.88,2.21,-1.21,12,0.2,0.2,0.1,0.0
1575.0,58366.0,520000,Regression,1531133341000,0.00177,2.24e+02,0.00202,2.72e+02,0.027,7.85,2.21,-1.21,12,0.2,0.2,0.1,0.0
1591.0,59474.0,530000,Regression,1531134827000,0.00151,1.44e+02,0.00201,2.7e+02,0.0268,7.78,2.19,-1.19,12,0.2,0.2,0.1,0.0
1602.0,60651.0,540000,Regression,1531136175000,0.00131,98.7,0.002,2.66e+02,0.0264,7.68,2.16,-1.16,12,0.2,0.2,0.1,0.0
1613.0,61773.0,550000,Regression,1531137754000,0.00129,98.7,0.00198,2.63e+02,0.0261,7.6,2.15,-1.15,12,0.2,0.2,0.1,0.0
1638.0,62991.0,560000,Regression,1531139459000,0.00203,2.24e+02,0.00198,2.63e+02,0.026,7.56,2.15,-1.15,12,0.2,0.2,0.1,0.0
1679.0,64235.0,570000,Regression,1531141094000,0.00241,3.68e+02,0.00199,2.65e+02,0.0261,7.6,2.16,-1.16,12,0.2,0.2,0.1,0.0
1699.0,65470.0,580000,Regression,1531142751000,0.00171,1.8e+02,0.00199,2.63e+02,0.026,7.55,2.14,-1.14,12,0.2,0.2,0.1,0.0
1726.0,66705.0,590000,Regression,1531144525000,0.00201,2.42e+02,0.00199,2.63e+02,0.0259,7.53,2.15,-1.15,12,0.2,0.2,0.1,0.0
1755.0,67934.0,600000,Regression,1531146406000,0.00216,2.6e+02,0.00199,2.63e+02,0.0258,7.51,2.16,-1.16,12,0.2,0.2,0.1,0.0
1780.0,69237.0,610000,Regression,1531148524000,0.00195,2.24e+02,0.00199,2.62e+02,0.0257,7.48,2.16,-1.16,12,0.2,0.2,0.1,0.0
1809.0,70652.0,620000,Regression,1531150653000,0.00223,2.6e+02,0.00199,2.62e+02,0.0256,7.45,2.15,-1.15,12,0.2,0.2,0.1,0.0
1842.0,72120.0,630000,Regression,1531152831000,0.00235,2.96e+02,0.002,2.63e+02,0.0255,7.43,2.14,-1.14,12,0.2,0.2,0.1,0.0
1872.0,73771.0,640000,Regression,1531154931000,0.00238,2.69e+02,0.00201,2.63e+02,0.0254,7.38,2.14,-1.14,12,0.2,0.2,0.1,0.0
1902.0,75447.0,650000,Regression,1531156919000,0.00226,2.69e+02,0.00201,2.63e+02,0.0252,7.33,2.11,-1.11,12,0.2,0.2,0.1,0.0
1944.0,77133.0,660000,Regression,1531158796000,0.00296,3.77e+02,0.00202,2.65e+02,0.0252,7.33,2.11,-1.11,12,0.2,0.2,0.1,0.0
2006.0,78829.0,670000,Regression,1531160992000,0.00391,5.57e+02,0.00205,2.69e+02,0.0254,7.4,2.12,-1.12,12,0.2,0.2,0.1,0.0
2035.0,80495.0,680000,Regression,1531162911000,0.00259,2.6e+02,0.00206,2.69e+02,0.0253,7.35,2.1,-1.1,12,0.2,0.2,0.1,0.0
2070.0,82196.0,690000,Regression,1531164809000,0.00269,3.14e+02,0.00207,2.69e+02,0.0252,7.33,2.08,-1.08,12,0.2,0.2,0.1,0.0
2120.0,83893.0,700000,Regression,1531166846000,0.00354,4.49e+02,0.00209,2.72e+02,0.0253,7.35,2.09,-1.09,12,0.2,0.2,0.1,0.0
2177.0,85684.0,710000,Regression,1531168918000,0.00386,5.12e+02,0.00211,2.75e+02,0.0254,7.39,2.1,-1.1,12,0.2,0.2,0.1,0.0
2251.0,87462.0,720000,Regression,1531171813000,0.00473,6.64e+02,0.00215,2.81e+02,0.0257,7.49,2.14,-1.14,12,0.2,0.2,0.1,0.0
2310.0,89166.0,730000,Regression,1531185503000,0.00412,5.3e+02,0.00218,2.84e+02,0.0259,7.54,1.86,-0.86,12,0.2,0.2,0.1,0.0
2340.0,90680.0,740000,Regression,1531196969000,0.00243,2.69e+02,0.00218,2.84e+02,0.0258,7.51,1.85,-0.854,12,0.2,0.2,0.1,0.0
2399.0,92034.0,750000,Regression,1531200364000,0.00356,5.3e+02,0.0022,2.87e+02,0.0261,7.58,1.86,-0.864,12,0.2,0.2,0.1,0.0
2427.0,93284.0,760000,Regression,1531202607000,0.00199,2.51e+02,0.0022,2.87e+02,0.026,7.57,1.86,-0.865,12,0.2,0.2,0.1,0.0
2444.0,94579.0,770000,Regression,1531204516000,0.00153,1.53e+02,0.00219,2.85e+02,0.0258,7.52,1.86,-0.859,12,0.2,0.2,0.1,0.0
2455.0,95766.0,780000,Regression,1531206234000,0.00131,98.7,0.00218,2.83e+02,0.0256,7.46,1.85,-0.848,12,0.2,0.2,0.1,0.0
2476.0,96981.0,790000,Regression,1531207753000,0.00166,1.88e+02,0.00217,2.81e+02,0.0255,7.43,1.84,-0.842,12,0.2,0.2,0.1,0.0
2498.0,98169.0,800000,Regression,1531209349000,0.00169,1.97e+02,0.00216,2.8e+02,0.0254,7.4,1.84,-0.835,12,0.2,0.2,0.1,0.0
2516.0,99431.0,810000,Regression,1531211009000,0.00153,1.62e+02,0.00216,2.79e+02,0.0253,7.36,1.84,-0.836,12,0.2,0.2,0.1,0.0
2532.0,100773.0,820000,Regression,1531212747000,0.00154,1.44e+02,0.00215,2.77e+02,0.0251,7.31,1.83,-0.828,12,0.2,0.2,0.1,0.0
2539.0,102068.0,830000,Regression,1531214477000,0.0013,62.8,0.00214,2.75e+02,0.0249,7.24,1.81,-0.812,12,0.2,0.2,0.1,0.0
2551.0,103342.0,840000,Regression,1531216000000,0.00157,1.08e+02,0.00213,2.73e+02,0.0247,7.18,1.8,-0.801,12,0.2,0.2,0.1,0.0
2559.0,104555.0,850000,Regression,1531217491000,0.0012,71.8,0.00212,2.7e+02,0.0245,7.12,1.7,-0.704,12,0.2,0.2,0.1,0.0
2568.0,105779.0,860000,Regression,1531218803000,0.00139,80.8,0.00211,2.68e+02,0.0243,7.06,1.69,-0.693,12,0.2,0.2,0.1,0.0
2577.0,106998.0,870000,Regression,1531220183000,0.00138,80.8,0.0021,2.66e+02,0.0241,7.01,1.68,-0.684,12,0.2,0.2,0.1,0.0
2595.0,108258.0,880000,Regression,1531221660000,0.00179,1.62e+02,0.0021,2.65e+02,0.024,6.97,1.68,-0.679,12,0.2,0.2,0.1,0.0
2623.0,109624.0,890000,Regression,1531223228000,0.00227,2.51e+02,0.0021,2.65e+02,0.0239,6.96,1.67,-0.671,12,0.2,0.2,0.1,0.0
2649.0,110969.0,900000,Regression,1531224925000,0.00207,2.33e+02,0.0021,2.64e+02,0.0239,6.94,1.67,-0.666,12,0.2,0.2,0.1,0.0
2660.0,112283.0,910000,Regression,1531226586000,0.00158,98.7,0.0021,2.62e+02,0.0237,6.89,1.66,-0.66,12,0.2,0.2,0.1,0.0
2667.0,113609.0,920000,Regression,1531228193000,0.00144,62.8,0.00209,2.6e+02,0.0235,6.83,1.65,-0.65,12,0.2,0.2,0.1,0.0
2674.0,114959.0,930000,Regression,1531229863000,0.00139,62.8,0.00208,2.58e+02,0.0233,6.77,1.64,-0.642,12,0.2,0.2,0.1,0.0
2696.0,116397.0,940000,Regression,1531231690000,0.00218,1.97e+02,0.00208,2.58e+02,0.0232,6.74,1.64,-0.639,12,0.2,0.2,0.1,0.0
2719.0,117857.0,950000,Regression,1531233614000,0.00201,2.06e+02,0.00208,2.57e+02,0.0231,6.71,1.64,-0.636,12,0.2,0.2,0.1,0.0
2744.0,119428.0,960000,Regression,1531235598000,0.0022,2.24e+02,0.00208,2.57e+02,0.023,6.68,1.63,-0.632,12,0.2,0.2,0.1,0.0
2760.0,121002.0,970000,Regression,1531237572000,0.00193,1.44e+02,0.00208,2.55e+02,0.0228,6.63,1.63,-0.625,12,0.2,0.2,0.1,0.0
2810.0,122844.0,980000,Regression,1531239731000,0.0035,4.49e+02,0.0021,2.57e+02,0.0229,6.65,1.63,-0.628,12,0.2,0.2,0.1,0.0
2841.0,124650.0,990000,Regression,1531241737000,0.00255,2.78e+02,0.0021,2.58e+02,0.0228,6.63,1.62,-0.621,12,0.2,0.2,0.1,0.0
2877.0,126449.0,1000000,Regression,1531243738000,0.00272,3.23e+02,0.00211,2.58e+02,0.0228,6.62,1.63,-0.626,12,0.2,0.2,0.1,0.0
2908.0,128248.0,1010000,Regression,1531245667000,0.00281,2.78e+02,0.00211,2.59e+02,0.0227,6.6,1.62,-0.62,12,0.2,0.2,0.1,0.0
2936.0,130108.0,1020000,Regression,1531247731000,0.00249,2.51e+02,0.00212,2.58e+02,0.0226,6.56,1.62,-0.616,12,0.2,0.2,0.1,0.0
2990.0,131963.0,1030000,Regression,1531249459000,0.00365,4.85e+02,0.00213,2.61e+02,0.0227,6.59,1.63,-0.626,12,0.2,0.2,0.1,0.0
3033.0,133861.0,1040000,Regression,1531251643000,0.00342,3.86e+02,0.00214,2.62e+02,0.0227,6.59,1.62,-0.625,12,0.2,0.2,0.1,0.0
3082.0,135721.0,1050000,Regression,1531253665000,0.00367,4.4e+02,0.00216,2.64e+02,0.0227,6.61,1.63,-0.627,12,0.2,0.2,0.1,0.0
3113.0,137431.0,1060000,Regression,1531256223000,0.00305,2.78e+02,0.00217,2.64e+02,0.0227,6.59,1.62,-0.625,12,0.2,0.2,0.1,0.0
3145.0,139283.0,1070000,Regression,1531263018000,0.00286,2.87e+02,0.00217,2.64e+02,0.0226,6.57,1.51,-0.513,12,0.2,0.2,0.1,0.0
3156.0,140761.0,1080000,Regression,1531280274000,0.0022,98.8,0.00217,2.62e+02,0.0224,6.52,1.51,-0.508,12,0.2,0.2,0.1,0.0
3188.0,142381.0,1090000,Regression,1531284669000,0.00279,2.87e+02,0.00218,2.63e+02,0.0224,6.51,1.5,-0.501,12,0.2,0.2,0.1,0.0
3212.0,143920.0,1100000,Regression,1531287508000,0.00231,2.15e+02,0.00218,2.62e+02,0.0223,6.49,1.5,-0.496,12,0.2,0.2,0.1,0.0
3226.0,145345.0,1110000,Regression,1531289836000,0.00175,1.26e+02,0.00218,2.61e+02,0.0222,6.46,1.49,-0.486,12,0.2,0.2,0.1,0.0
3233.0,146693.0,1120000,Regression,1531291626000,0.00141,62.8,0.00217,2.59e+02,0.022,6.41,1.48,-0.481,12,0.2,0.2,0.1,0.0
3244.0,147958.0,1130000,Regression,1531293077000,0.00156,98.7,0.00217,2.58e+02,0.0219,6.38,1.48,-0.476,12,0.2,0.2,0.1,0.0
3252.0,149277.0,1140000,Regression,1531294497000,0.00148,71.8,0.00216,2.56e+02,0.0218,6.34,1.47,-0.472,12,0.2,0.2,0.1,0.0
3266.0,150624.0,1150000,Regression,1531295902000,0.00172,1.26e+02,0.00216,2.55e+02,0.0217,6.31,1.47,-0.47,12,0.2,0.2,0.1,0.0
3274.0,151869.0,1160000,Regression,1531297173000,0.00139,71.8,0.00215,2.53e+02,0.0216,6.27,1.46,-0.462,12,0.2,0.2,0.1,0.0
3279.0,153168.0,1170000,Regression,1531298617000,0.00141,44.9,0.00214,2.52e+02,0.0214,6.23,1.46,-0.457,12,0.2,0.2,0.1,0.0
3293.0,154434.0,1180000,Regression,1531300121000,0.0017,1.26e+02,0.00214,2.51e+02,0.0213,6.2,1.45,-0.452,12,0.2,0.2,0.1,0.0
3302.0,155741.0,1190000,Regression,1531301576000,0.00152,80.8,0.00213,2.49e+02,0.0212,6.17,1.44,-0.445,12,0.2,0.2,0.1,0.0
3311.0,157072.0,1200000,Regression,1531303080000,0.00152,80.8,0.00213,2.48e+02,0.0211,6.13,1.44,-0.441,12,0.2,0.2,0.1,0.0
3319.0,158353.0,1210000,Regression,1531304333000,0.00138,71.8,0.00212,2.46e+02,0.021,6.1,1.38,-0.382,12,0.2,0.2,0.1,0.0
3326.0,159725.0,1220000,Regression,1531305532000,0.00131,62.8,0.00212,2.45e+02,0.0208,6.06,1.38,-0.376,12,0.2,0.2,0.1,0.0
3337.0,161067.0,1230000,Regression,1531307017000,0.00158,98.8,0.00211,2.44e+02,0.0207,6.03,1.37,-0.37,12,0.2,0.2,0.1,0.0
3347.0,162517.0,1240000,Regression,1531308567000,0.00168,89.8,0.00211,2.42e+02,0.0206,5.99,1.37,-0.365,12,0.2,0.2,0.1,0.0
3368.0,163827.0,1250000,Regression,1531310326000,0.00209,1.88e+02,0.00211,2.42e+02,0.0206,5.98,1.37,-0.367,12,0.2,0.2,0.1,0.0
3381.0,165225.0,1260000,Regression,1531312103000,0.00175,1.17e+02,0.0021,2.41e+02,0.0205,5.95,1.36,-0.359,12,0.2,0.2,0.1,0.0
3392.0,166504.0,1270000,Regression,1531313779000,0.00167,98.7,0.0021,2.4e+02,0.0204,5.93,1.35,-0.354,12,0.2,0.2,0.1,0.0
3400.0,167892.0,1280000,Regression,1531315640000,0.00167,71.8,0.0021,2.38e+02,0.0203,5.89,1.35,-0.348,12,0.2,0.2,0.1,0.0
3410.0,169205.0,1290000,Regression,1531317423000,0.00159,89.8,0.00209,2.37e+02,0.0202,5.86,1.34,-0.343,12,0.2,0.2,0.1,0.0
3417.0,170721.0,1300000,Regression,1531319405000,0.00152,62.8,0.00209,2.36e+02,0.02,5.82,1.34,-0.338,12,0.2,0.2,0.1,0.0
3426.0,172279.0,1310000,Regression,1531321200000,0.00162,80.8,0.00209,2.35e+02,0.0199,5.78,1.34,-0.336,12,0.2,0.2,0.1,0.0
3437.0,173991.0,1320000,Regression,1531323186000,0.00185,98.7,0.00208,2.34e+02,0.0198,5.75,1.33,-0.329,12,0.2,0.2,0.1,0.0
3459.0,175759.0,1330000,Regression,1531325396000,0.00237,1.97e+02,0.00209,2.34e+02,0.0197,5.72,1.32,-0.322,12,0.2,0.2,0.1,0.0
3486.0,177554.0,1340000,Regression,1531327624000,0.00261,2.42e+02,0.00209,2.34e+02,0.0196,5.71,1.32,-0.32,12,0.2,0.2,0.1,0.0
3520.0,179336.0,1350000,Regression,1531329744000,0.0029,3.05e+02,0.0021,2.34e+02,0.0196,5.71,1.32,-0.32,12,0.2,0.2,0.1,0.0
3550.0,181189.0,1360000,Regression,1531331783000,0.00279,2.69e+02,0.0021,2.34e+02,0.0196,5.7,1.32,-0.318,12,0.2,0.2,0.1,0.0
3576.0,183019.0,1370000,Regression,1531334066000,0.00266,2.33e+02,0.00211,2.34e+02,0.0195,5.68,1.32,-0.317,12,0.2,0.2,0.1,0.0
3594.0,184818.0,1380000,Regression,1531335903000,0.00262,1.62e+02,0.00211,2.34e+02,0.0194,5.66,1.31,-0.312,12,0.2,0.2,0.1,0.0
3630.0,186636.0,1390000,Regression,1531338119000,0.00314,3.23e+02,0.00212,2.34e+02,0.0194,5.66,1.31,-0.307,12,0.2,0.2,0.1,0.0
3644.0,188457.0,1400000,Regression,1531340225000,0.00217,1.26e+02,0.00212,2.34e+02,0.0193,5.62,1.3,-0.299,12,0.2,0.2,0.1,0.0
3667.0,190271.0,1410000,Regression,1531342924000,0.00246,2.06e+02,0.00212,2.33e+02,0.0193,5.61,1.3,-0.297,12,0.2,0.2,0.1,0.0
3706.0,192068.0,1420000,Regression,1531351318000,0.00347,3.5e+02,0.00213,2.34e+02,0.0193,5.61,1.2,-0.2,12,0.2,0.2,0.1,0.0
3728.0,193920.0,1430000,Regression,1531369501000,0.00252,1.98e+02,0.00213,2.34e+02,0.0192,5.59,1.2,-0.2,12,0.2,0.2,0.1,0.0
3733.0,195494.0,1440000,Regression,1531373800000,0.00155,44.9,0.00213,2.33e+02,0.0191,5.55,1.19,-0.193,12,0.2,0.2,0.1,0.0
3739.0,196960.0,1450000,Regression,1531376336000,0.00148,53.9,0.00212,2.32e+02,0.019,5.52,1.19,-0.188,12,0.2,0.2,0.1,0.0
3744.0,198494.0,1460000,Regression,1531378380000,0.00142,44.9,0.00212,2.3e+02,0.0189,5.49,1.18,-0.183,12,0.2,0.2,0.1,0.0
3750.0,199833.0,1470000,Regression,1531380197000,0.00135,53.9,0.00211,2.29e+02,0.0188,5.46,1.18,-0.179,12,0.2,0.2,0.1,0.0
3756.0,201276.0,1480000,Regression,1531381734000,0.00131,53.9,0.00211,2.28e+02,0.0187,5.43,1.18,-0.175,12,0.2,0.2,0.1,0.0
3765.0,202671.0,1490000,Regression,1531383373000,0.00148,80.8,0.0021,2.27e+02,0.0186,5.4,1.17,-0.173,12,0.2,0.2,0.1,0.0
3766.0,204098.0,1500000,Regression,1531385107000,0.00116,8.98,0.0021,2.25e+02,0.0185,5.37,1.17,-0.168,12,0.2,0.2,0.1,0.0
3768.0,205440.0,1510000,Regression,1531386959000,0.00131,17.9,0.00209,2.24e+02,0.0183,5.33,1.16,-0.163,12,0.2,0.2,0.1,0.0
3773.0,206888.0,1520000,Regression,1531388666000,0.00127,44.9,0.00209,2.23e+02,0.0182,5.3,1.16,-0.16,12,0.2,0.2,0.1,0.0
3776.0,208167.0,1530000,Regression,1531390366000,0.0013,26.9,0.00208,2.22e+02,0.0181,5.28,1.13,-0.129,12,0.2,0.2,0.1,0.0
3779.0,209469.0,1540000,Regression,1531391762000,0.00129,26.9,0.00208,2.2e+02,0.018,5.25,1.12,-0.125,12,0.2,0.2,0.1,0.0
3782.0,210737.0,1550000,Regression,1531393262000,0.00127,26.9,0.00207,2.19e+02,0.0179,5.22,1.12,-0.122,12,0.2,0.2,0.1,0.0
3790.0,212034.0,1560000,Regression,1531395080000,0.00145,71.8,0.00207,2.18e+02,0.0179,5.2,1.12,-0.118,12,0.2,0.2,0.1,0.0
3796.0,213322.0,1570000,Regression,1531396997000,0.00149,53.9,0.00206,2.17e+02,0.0178,5.18,1.11,-0.114,12,0.2,0.2,0.1,0.0
3798.0,214711.0,1580000,Regression,1531398777000,0.00135,18.0,0.00206,2.16e+02,0.0177,5.15,1.11,-0.11,12,0.2,0.2,0.1,0.0
3801.0,216031.0,1590000,Regression,1531400537000,0.00132,26.9,0.00205,2.15e+02,0.0176,5.12,1.11,-0.107,12,0.2,0.2,0.1,0.0
3806.0,217350.0,1600000,Regression,1531402278000,0.00148,44.9,0.00205,2.14e+02,0.0175,5.09,1.1,-0.105,12,0.2,0.2,0.1,0.0
3809.0,218746.0,1610000,Regression,1531404354000,0.00142,26.9,0.00205,2.12e+02,0.0174,5.06,1.1,-0.101,12,0.2,0.2,0.1,0.0
3812.0,220124.0,1620000,Regression,1531406176000,0.00144,26.9,0.00204,2.11e+02,0.0173,5.04,1.1,-0.0961,12,0.2,0.2,0.1,0.0
3819.0,221529.0,1630000,Regression,1531407973000,0.00166,62.8,0.00204,2.1e+02,0.0172,5.01,1.09,-0.0927,12,0.2,0.2,0.1,0.0
3831.0,223035.0,1640000,Regression,1531409990000,0.00194,1.08e+02,0.00204,2.1e+02,0.0172,5.0,1.09,-0.0916,12,0.2,0.2,0.1,0.0
3850.0,224627.0,1650000,Regression,1531412247000,0.00233,1.71e+02,0.00204,2.09e+02,0.0171,4.99,1.09,-0.0923,12,0.2,0.2,0.1,0.0
3879.0,226421.0,1660000,Regression,1531414664000,0.00287,2.6e+02,0.00205,2.1e+02,0.0171,4.98,1.1,-0.0968,12,0.2,0.2,0.1,0.0
3912.0,228149.0,1670000,Regression,1531416880000,0.00283,2.96e+02,0.00205,2.1e+02,0.0171,4.99,1.1,-0.0965,12,0.2,0.2,0.1,0.0
3938.0,229836.0,1680000,Regression,1531419218000,0.00271,2.33e+02,0.00206,2.1e+02,0.0171,4.98,1.09,-0.0936,12,0.2,0.2,0.1,0.0
3971.0,231586.0,1690000,Regression,1531421594000,0.00312,2.96e+02,0.00206,2.11e+02,0.0171,4.99,1.1,-0.096,12,0.2,0.2,0.1,0.0
4003.0,233214.0,1700000,Regression,1531423831000,0.00304,2.87e+02,0.00207,2.11e+02,0.0172,4.99,1.1,-0.095,12,0.2,0.2,0.1,0.0
4020.0,234952.0,1710000,Regression,1531426097000,0.00256,1.53e+02,0.00207,2.11e+02,0.0171,4.98,1.09,-0.0914,12,0.2,0.2,0.1,0.0
4055.0,236745.0,1720000,Regression,1531428700000,0.00348,3.14e+02,0.00208,2.12e+02,0.0171,4.98,1.09,-0.0926,12,0.2,0.2,0.1,0.0
4098.0,238616.0,1730000,Regression,1531433991000,0.00384,3.86e+02,0.00209,2.13e+02,0.0172,5.0,1.04,-0.0388,12,0.2,0.2,0.1,0.0
4121.0,240226.0,1740000,Regression,1531452298000,0.00273,2.06e+02,0.00209,2.13e+02,0.0172,4.99,1.04,-0.0412,12,0.2,0.2,0.1,0.0
4146.0,241875.0,1750000,Regression,1531457863000,0.00247,2.24e+02,0.00209,2.13e+02,0.0171,4.99,1.04,-0.0424,12,0.2,0.2,0.1,0.0
4173.0,243345.0,1760000,Regression,1531460622000,0.00238,2.42e+02,0.0021,2.13e+02,0.0171,4.99,1.04,-0.0421,12,0.2,0.2,0.1,0.0
4192.0,244709.0,1770000,Regression,1531462674000,0.00199,1.71e+02,0.0021,2.13e+02,0.0171,4.98,1.04,-0.04,12,0.2,0.2,0.1,0.0
4204.0,246124.0,1780000,Regression,1531464475000,0.00172,1.08e+02,0.00209,2.12e+02,0.0171,4.97,1.04,-0.0391,12,0.2,0.2,0.1,0.0
4221.0,247506.0,1790000,Regression,1531466048000,0.00197,1.53e+02,0.00209,2.12e+02,0.0171,4.96,1.04,-0.0374,12,0.2,0.2,0.1,0.0
