Clicks,Impressions,CumClicks,CumImpressions,TotalImpressions,RecommendationSizePercent,Timestamp,Alpha,Method
0.0,130.0,6.0,5173.0,2170000.0,0.01,NA,NA,Regression
0.0,167.0,6.0,5340.0,2180000.0,0.01,NA,NA,Regression
0.0,144.0,6.0,5484.0,2190000.0,0.01,NA,NA,Regression
0.0,173.0,6.0,5657.0,2200000.0,0.01,NA,NA,Regression
0.0,159.0,6.0,5816.0,2210000.0,0.01,NA,NA,Regression
0.0,162.0,6.0,5978.0,2220000.0,0.01,NA,NA,Regression
0.0,172.0,6.0,6150.0,2230000.0,0.01,NA,NA,Regression
1.0,152.0,7.0,6302.0,2240000.0,0.01,NA,NA,Regression
0.0,145.0,7.0,6447.0,2250000.0,0.01,NA,NA,Regression
1.0,193.0,8.0,6640.0,2260000.0,0.01,NA,NA,Regression
0.0,162.0,8.0,6802.0,2270000.0,0.01,NA,NA,Regression
0.0,194.0,8.0,6996.0,2280000.0,0.01,NA,NA,Regression
0.0,170.0,8.0,7166.0,2290000.0,0.01,NA,NA,Regression
0.0,162.0,8.0,7328.0,2300000.0,0.01,NA,NA,Regression
0.0,196.0,8.0,7524.0,2310000.0,0.01,NA,NA,Regression
0.0,206.0,8.0,7730.0,2320000.0,0.01,NA,NA,Regression
1.0,190.0,9.0,7920.0,2330000.0,0.01,NA,NA,Regression
0.0,194.0,9.0,8114.0,2340000.0,0.01,NA,NA,Regression
0.0,205.0,9.0,8319.0,2350000.0,0.01,NA,NA,Regression
1.0,196.0,10.0,8515.0,2360000.0,0.01,NA,NA,Regression
0.0,177.0,10.0,8692.0,2370000.0,0.01,NA,NA,Regression
1.0,185.0,11.0,8877.0,2380000.0,0.01,NA,NA,Regression
0.0,185.0,11.0,9062.0,2390000.0,0.01,NA,NA,Regression
0.0,172.0,11.0,9234.0,2400000.0,0.01,NA,NA,Regression
0.0,213.0,11.0,9447.0,2410000.0,0.01,NA,NA,Regression
2.0,213.0,13.0,9660.0,2420000.0,0.01,NA,NA,Regression
0.0,224.0,13.0,9884.0,2430000.0,0.01,NA,NA,Regression
0.0,186.0,13.0,10070.0,2440000.0,0.01,NA,NA,Regression
0.0,183.0,13.0,10253.0,2450000.0,0.01,NA,NA,Regression
0.0,207.0,13.0,10460.0,2460000.0,0.01,NA,NA,Regression
