Clicks,Impressions,CumClicks,CumImpressions,TotalImpressions,RecommendationSizePercent,Timestamp,Alpha,Method
13.0,7469.0,23.0,15757.0,480000.0,0.02,1529485354.0,0.000,TS_Lin_GRS
16.0,7441.0,39.0,23198.0,490000.0,0.02,1529485426.0,0.000,TS_Lin_GRS
7.0,7521.0,46.0,30719.0,500000.0,0.02,1529485500.0,0.000,TS_Lin_GRS
18.0,7477.0,64.0,38196.0,510000.0,0.02,1529485578.0,0.000,TS_Lin_GRS
10.0,7402.0,74.0,45598.0,520000.0,0.02,1529485659.0,0.000,TS_Lin_GRS
10.0,7464.0,84.0,53062.0,530000.0,0.02,1529485742.0,0.000,TS_Lin_GRS
13.0,7497.0,97.0,60559.0,540000.0,0.02,1529485823.0,0.000,TS_Lin_GRS
7.0,7543.0,104.0,68102.0,550000.0,0.02,1529485906.0,0.000,TS_Lin_GRS
8.0,7428.0,112.0,75530.0,560000.0,0.02,1529485990.0,0.000,TS_Lin_GRS
5.0,7408.0,117.0,82938.0,570000.0,0.02,1529486075.0,0.000,TS_Lin_GRS
10.0,7345.0,127.0,90283.0,580000.0,0.02,1529486160.0,0.000,TS_Lin_GRS
10.0,7357.0,137.0,97640.0,590000.0,0.02,1529486245.0,0.000,TS_Lin_GRS
16.0,7412.0,153.0,105052.0,600000.0,0.02,1529486326.0,0.000,TS_Lin_GRS
11.0,7388.0,164.0,112440.0,610000.0,0.02,1529486407.0,0.000,TS_Lin_GRS
15.0,7373.0,179.0,119813.0,620000.0,0.02,1529486488.0,0.000,TS_Lin_GRS
10.0,7282.0,189.0,127095.0,630000.0,0.02,1529486569.0,0.000,TS_Lin_GRS
14.0,7351.0,203.0,134446.0,640000.0,0.02,1529486652.0,0.000,TS_Lin_GRS
10.0,7264.0,213.0,141710.0,650000.0,0.02,1529486734.0,0.000,TS_Lin_GRS
14.0,7226.0,227.0,148936.0,660000.0,0.02,1529486817.0,0.000,TS_Lin_GRS
16.0,7267.0,243.0,156203.0,670000.0,0.02,1529486899.0,0.000,TS_Lin_GRS
12.0,7419.0,255.0,163622.0,680000.0,0.02,1529486983.0,0.000,TS_Lin_GRS
13.0,7368.0,268.0,170990.0,690000.0,0.02,1529487066.0,0.000,TS_Lin_GRS
8.0,7397.0,276.0,178387.0,700000.0,0.02,1529487149.0,0.000,TS_Lin_GRS
11.0,7302.0,287.0,185689.0,710000.0,0.02,1529487230.0,0.000,TS_Lin_GRS
15.0,7312.0,302.0,193001.0,720000.0,0.02,1529487314.0,0.000,TS_Lin_GRS
6.0,7338.0,308.0,200339.0,730000.0,0.02,1529487394.0,0.000,TS_Lin_GRS
12.0,7350.0,320.0,207689.0,740000.0,0.02,1529487472.0,0.000,TS_Lin_GRS
8.0,7379.0,328.0,215068.0,750000.0,0.02,1529487552.0,0.000,TS_Lin_GRS
12.0,7263.0,340.0,222331.0,760000.0,0.02,1529487630.0,0.000,TS_Lin_GRS
14.0,7354.0,354.0,229685.0,770000.0,0.02,1529487708.0,0.000,TS_Lin_GRS
12.0,7382.0,366.0,237067.0,780000.0,0.02,1529487789.0,0.000,TS_Lin_GRS
7.0,7461.0,373.0,244528.0,790000.0,0.02,1529487870.0,0.000,TS_Lin_GRS
10.0,7257.0,383.0,251785.0,800000.0,0.02,1529487950.0,0.000,TS_Lin_GRS
8.0,7158.0,391.0,258943.0,810000.0,0.02,1529488030.0,0.000,TS_Lin_GRS
11.0,7389.0,402.0,266332.0,820000.0,0.02,1529488109.0,0.000,TS_Lin_GRS
8.0,7223.0,410.0,273555.0,830000.0,0.02,1529488188.0,0.000,TS_Lin_GRS
11.0,7263.0,421.0,280818.0,840000.0,0.02,1529488267.0,0.000,TS_Lin_GRS
9.0,7334.0,430.0,288152.0,850000.0,0.02,1529488344.0,0.000,TS_Lin_GRS
15.0,7268.0,445.0,295420.0,860000.0,0.02,1529488423.0,0.000,TS_Lin_GRS
11.0,7217.0,456.0,302637.0,870000.0,0.02,1529488503.0,0.000,TS_Lin_GRS
11.0,7312.0,467.0,309949.0,880000.0,0.02,1529488582.0,0.000,TS_Lin_GRS
12.0,7237.0,479.0,317186.0,890000.0,0.02,1529488662.0,0.000,TS_Lin_GRS
14.0,7317.0,493.0,324503.0,900000.0,0.02,1529488741.0,0.000,TS_Lin_GRS
13.0,5707.0,506.0,330210.0,910000.0,0.02,1529488819.0,0.000,TS_Lin_GRS
2.0,1104.0,508.0,331314.0,920000.0,0.02,1529488893.0,0.000,TS_Lin_GRS
5.0,1134.0,513.0,332448.0,930000.0,0.02,1529488965.0,0.000,TS_Lin_GRS
3.0,1074.0,516.0,333522.0,940000.0,0.02,1529489033.0,0.000,TS_Lin_GRS
4.0,1081.0,520.0,334603.0,950000.0,0.02,1529489099.0,0.000,TS_Lin_GRS
3.0,1079.0,523.0,335682.0,960000.0,0.02,1529489162.0,0.000,TS_Lin_GRS
2.0,1079.0,525.0,336761.0,970000.0,0.02,1529489226.0,0.000,TS_Lin_GRS
2.0,1090.0,527.0,337851.0,980000.0,0.02,1529489288.0,0.000,TS_Lin_GRS
10.0,1069.0,537.0,338920.0,990000.0,0.02,1529489350.0,0.000,TS_Lin_GRS
3.0,1034.0,540.0,339954.0,1000000.0,0.02,1529489410.0,0.000,TS_Lin_GRS
6.0,1069.0,546.0,341023.0,1010000.0,0.02,1529489472.0,0.000,TS_Lin_GRS
6.0,1010.0,552.0,342033.0,1020000.0,0.02,1529489534.0,0.000,TS_Lin_GRS
4.0,1087.0,556.0,343120.0,1030000.0,0.02,1529489596.0,0.000,TS_Lin_GRS
9.0,998.0,565.0,344118.0,1040000.0,0.02,1529489659.0,0.000,TS_Lin_GRS
5.0,999.0,570.0,345117.0,1050000.0,0.02,1529489721.0,0.000,TS_Lin_GRS
7.0,1015.0,577.0,346132.0,1060000.0,0.02,1529489782.0,0.000,TS_Lin_GRS
1.0,1072.0,578.0,347204.0,1070000.0,0.02,1529489846.0,0.000,TS_Lin_GRS
3.0,1067.0,581.0,348271.0,1080000.0,0.02,1529489910.0,0.000,TS_Lin_GRS
1.0,1074.0,582.0,349345.0,1090000.0,0.02,1529489972.0,0.000,TS_Lin_GRS
8.0,1004.0,590.0,350349.0,1100000.0,0.02,1529490034.0,0.000,TS_Lin_GRS
4.0,1042.0,594.0,351391.0,1110000.0,0.02,1529490096.0,0.000,TS_Lin_GRS
4.0,1135.0,598.0,352526.0,1120000.0,0.02,1529490158.0,0.000,TS_Lin_GRS
4.0,1085.0,602.0,353611.0,1130000.0,0.02,1529490220.0,0.000,TS_Lin_GRS
5.0,1121.0,607.0,354732.0,1140000.0,0.02,1529490283.0,0.000,TS_Lin_GRS
5.0,1108.0,612.0,355840.0,1150000.0,0.02,1529490346.0,0.000,TS_Lin_GRS
1.0,1087.0,613.0,356927.0,1160000.0,0.02,1529490408.0,0.000,TS_Lin_GRS
3.0,1109.0,616.0,358036.0,1170000.0,0.02,1529490471.0,0.000,TS_Lin_GRS
6.0,1043.0,622.0,359079.0,1180000.0,0.02,1529490534.0,0.000,TS_Lin_GRS
5.0,1078.0,627.0,360157.0,1190000.0,0.02,1529490599.0,0.000,TS_Lin_GRS
5.0,1074.0,632.0,361231.0,1200000.0,0.02,1529490664.0,0.000,TS_Lin_GRS
0.0,1106.0,632.0,362337.0,1210000.0,0.02,1529490730.0,0.000,TS_Lin_GRS
2.0,1109.0,634.0,363446.0,1220000.0,0.02,1529490795.0,0.000,TS_Lin_GRS
6.0,1107.0,640.0,364553.0,1230000.0,0.02,1529490860.0,0.000,TS_Lin_GRS
3.0,1064.0,643.0,365617.0,1240000.0,0.02,1529490923.0,0.000,TS_Lin_GRS
2.0,1065.0,645.0,366682.0,1250000.0,0.02,1529490984.0,0.000,TS_Lin_GRS
7.0,1098.0,652.0,367780.0,1260000.0,0.02,1529491047.0,0.000,TS_Lin_GRS
3.0,1059.0,655.0,368839.0,1270000.0,0.02,1529491110.0,0.000,TS_Lin_GRS
4.0,1057.0,659.0,369896.0,1280000.0,0.02,1529491174.0,0.000,TS_Lin_GRS
2.0,1047.0,661.0,370943.0,1290000.0,0.02,1529491238.0,0.000,TS_Lin_GRS
0.0,1090.0,661.0,372033.0,1300000.0,0.02,1529491304.0,0.000,TS_Lin_GRS
3.0,1070.0,664.0,373103.0,1310000.0,0.02,1529491370.0,0.000,TS_Lin_GRS
8.0,1030.0,672.0,374133.0,1320000.0,0.02,1529491436.0,0.000,TS_Lin_GRS
5.0,1110.0,677.0,375243.0,1330000.0,0.02,1529491503.0,0.000,TS_Lin_GRS
4.0,1096.0,681.0,376339.0,1340000.0,0.02,1529491568.0,0.000,TS_Lin_GRS
5.0,1054.0,686.0,377393.0,1350000.0,0.02,1529491638.0,0.000,TS_Lin_GRS
5.0,1113.0,691.0,378506.0,1360000.0,0.02,1529491708.0,0.000,TS_Lin_GRS
4.0,1100.0,695.0,379606.0,1370000.0,0.02,1529491779.0,0.000,TS_Lin_GRS
3.0,1083.0,698.0,380689.0,1380000.0,0.02,1529491851.0,0.000,TS_Lin_GRS
5.0,1172.0,703.0,381861.0,1390000.0,0.02,1529491921.0,0.000,TS_Lin_GRS
5.0,1097.0,708.0,382958.0,1400000.0,0.02,1529491993.0,0.000,TS_Lin_GRS
4.0,1075.0,712.0,384033.0,1410000.0,0.02,1529492066.0,0.000,TS_Lin_GRS
3.0,1106.0,715.0,385139.0,1420000.0,0.02,1529492140.0,0.000,TS_Lin_GRS
1.0,1122.0,716.0,386261.0,1430000.0,0.02,1529492215.0,0.000,TS_Lin_GRS
1.0,1030.0,717.0,387291.0,1440000.0,0.02,1529492289.0,0.000,TS_Lin_GRS
5.0,1153.0,722.0,388444.0,1450000.0,0.02,1529492368.0,0.000,TS_Lin_GRS
7.0,721.0,729.0,389165.0,1460000.0,0.02,1529492448.0,0.000,TS_Lin_GRS
0.0,423.0,729.0,389588.0,1470000.0,0.02,1529492529.0,0.000,TS_Lin_GRS
4.0,439.0,733.0,390027.0,1480000.0,0.02,1529492610.0,0.000,TS_Lin_GRS
8.0,423.0,741.0,390450.0,1490000.0,0.02,1529492694.0,0.000,TS_Lin_GRS
1.0,397.0,742.0,390847.0,1500000.0,0.02,1529492774.0,0.000,TS_Lin_GRS
2.0,404.0,744.0,391251.0,1510000.0,0.02,1529492855.0,0.000,TS_Lin_GRS
4.0,395.0,748.0,391646.0,1520000.0,0.02,1529492937.0,0.000,TS_Lin_GRS
2.0,405.0,750.0,392051.0,1530000.0,0.02,1529493020.0,0.000,TS_Lin_GRS
0.0,377.0,750.0,392428.0,1540000.0,0.02,1529493104.0,0.000,TS_Lin_GRS
0.0,412.0,750.0,392840.0,1550000.0,0.02,1529493186.0,0.000,TS_Lin_GRS
2.0,387.0,752.0,393227.0,1560000.0,0.02,1529493270.0,0.000,TS_Lin_GRS
6.0,451.0,758.0,393678.0,1570000.0,0.02,1529493356.0,0.000,TS_Lin_GRS
2.0,419.0,760.0,394097.0,1580000.0,0.02,1529493442.0,0.000,TS_Lin_GRS
4.0,411.0,764.0,394508.0,1590000.0,0.02,1529493526.0,0.000,TS_Lin_GRS
3.0,423.0,767.0,394931.0,1600000.0,0.02,1529493611.0,0.000,TS_Lin_GRS
0.0,415.0,767.0,395346.0,1610000.0,0.02,1529493697.0,0.000,TS_Lin_GRS
1.0,391.0,768.0,395737.0,1620000.0,0.02,1529493781.0,0.000,TS_Lin_GRS
0.0,433.0,768.0,396170.0,1630000.0,0.02,1529493863.0,0.000,TS_Lin_GRS
3.0,424.0,771.0,396594.0,1640000.0,0.02,1529493948.0,0.000,TS_Lin_GRS
2.0,429.0,773.0,397023.0,1650000.0,0.02,1529494031.0,0.000,TS_Lin_GRS
1.0,391.0,774.0,397414.0,1660000.0,0.02,1529494116.0,0.000,TS_Lin_GRS
2.0,452.0,776.0,397866.0,1670000.0,0.02,1529494204.0,0.000,TS_Lin_GRS
4.0,443.0,780.0,398309.0,1680000.0,0.02,1529494290.0,0.000,TS_Lin_GRS
1.0,438.0,781.0,398747.0,1690000.0,0.02,1529494376.0,0.000,TS_Lin_GRS
2.0,406.0,783.0,399153.0,1700000.0,0.02,1529494462.0,0.000,TS_Lin_GRS
4.0,424.0,787.0,399577.0,1710000.0,0.02,1529494551.0,0.000,TS_Lin_GRS
4.0,376.0,791.0,399953.0,1720000.0,0.02,1529494637.0,0.000,TS_Lin_GRS
1.0,409.0,792.0,400362.0,1730000.0,0.02,1529494722.0,0.000,TS_Lin_GRS
3.0,404.0,795.0,400766.0,1740000.0,0.02,1529494810.0,0.000,TS_Lin_GRS
1.0,407.0,796.0,401173.0,1750000.0,0.02,1529494897.0,0.000,TS_Lin_GRS
2.0,409.0,798.0,401582.0,1760000.0,0.02,1529494986.0,0.000,TS_Lin_GRS
4.0,437.0,802.0,402019.0,1770000.0,0.02,1529495075.0,0.000,TS_Lin_GRS
1.0,447.0,803.0,402466.0,1780000.0,0.02,1529495164.0,0.000,TS_Lin_GRS
2.0,409.0,805.0,402875.0,1790000.0,0.02,1529495253.0,0.000,TS_Lin_GRS
3.0,456.0,808.0,403331.0,1800000.0,0.02,1529495344.0,0.000,TS_Lin_GRS
2.0,450.0,810.0,403781.0,1810000.0,0.02,1529495435.0,0.000,TS_Lin_GRS
2.0,413.0,812.0,404194.0,1820000.0,0.02,1529495529.0,0.000,TS_Lin_GRS
3.0,423.0,815.0,404617.0,1830000.0,0.02,1529495626.0,0.000,TS_Lin_GRS
0.0,446.0,815.0,405063.0,1840000.0,0.02,1529495724.0,0.000,TS_Lin_GRS
0.0,421.0,815.0,405484.0,1850000.0,0.02,1529495824.0,0.000,TS_Lin_GRS
8.0,432.0,823.0,405916.0,1860000.0,0.02,1529495927.0,0.000,TS_Lin_GRS
1.0,348.0,824.0,406264.0,1870000.0,0.02,1529496027.0,0.000,TS_Lin_GRS
4.0,187.0,828.0,406451.0,1880000.0,0.02,1529496130.0,0.000,TS_Lin_GRS
2.0,150.0,830.0,406601.0,1890000.0,0.02,1529496231.0,0.000,TS_Lin_GRS
0.0,161.0,830.0,406762.0,1900000.0,0.02,1529496335.0,0.000,TS_Lin_GRS
3.0,197.0,833.0,406959.0,1910000.0,0.02,1529496441.0,0.000,TS_Lin_GRS
2.0,158.0,835.0,407117.0,1920000.0,0.02,1529496550.0,0.000,TS_Lin_GRS
1.0,156.0,836.0,407273.0,1930000.0,0.02,1529496655.0,0.000,TS_Lin_GRS
2.0,203.0,838.0,407476.0,1940000.0,0.02,1529496762.0,0.000,TS_Lin_GRS
1.0,170.0,839.0,407646.0,1950000.0,0.02,1529496866.0,0.000,TS_Lin_GRS
1.0,173.0,840.0,407819.0,1960000.0,0.02,1529496967.0,0.000,TS_Lin_GRS
1.0,192.0,841.0,408011.0,1970000.0,0.02,1529497068.0,0.000,TS_Lin_GRS
2.0,167.0,843.0,408178.0,1980000.0,0.02,1529497168.0,0.000,TS_Lin_GRS
3.0,175.0,846.0,408353.0,1990000.0,0.02,1529497267.0,0.000,TS_Lin_GRS
2.0,178.0,848.0,408531.0,2000000.0,0.02,1529497367.0,0.000,TS_Lin_GRS
1.0,203.0,849.0,408734.0,2010000.0,0.02,1529497467.0,0.000,TS_Lin_GRS
2.0,190.0,851.0,408924.0,2020000.0,0.02,1529497571.0,0.000,TS_Lin_GRS
1.0,174.0,852.0,409098.0,2030000.0,0.02,1529497673.0,0.000,TS_Lin_GRS
1.0,199.0,853.0,409297.0,2040000.0,0.02,1529497772.0,0.000,TS_Lin_GRS
0.0,175.0,853.0,409472.0,2050000.0,0.02,1529497873.0,0.000,TS_Lin_GRS
1.0,191.0,854.0,409663.0,2060000.0,0.02,1529497977.0,0.000,TS_Lin_GRS
2.0,192.0,856.0,409855.0,2070000.0,0.02,1529498080.0,0.000,TS_Lin_GRS
0.0,181.0,856.0,410036.0,2080000.0,0.02,1529498182.0,0.000,TS_Lin_GRS
2.0,177.0,858.0,410213.0,2090000.0,0.02,1529498282.0,0.000,TS_Lin_GRS
1.0,180.0,859.0,410393.0,2100000.0,0.02,1529498384.0,0.000,TS_Lin_GRS
1.0,207.0,860.0,410600.0,2110000.0,0.02,1529498486.0,0.000,TS_Lin_GRS
0.0,177.0,860.0,410777.0,2120000.0,0.02,1529498586.0,0.000,TS_Lin_GRS
3.0,199.0,863.0,410976.0,2130000.0,0.02,1529498688.0,0.000,TS_Lin_GRS
1.0,180.0,864.0,411156.0,2140000.0,0.02,1529498786.0,0.000,TS_Lin_GRS
1.0,161.0,865.0,411317.0,2150000.0,0.02,1529498886.0,0.000,TS_Lin_GRS
0.0,183.0,865.0,411500.0,2160000.0,0.02,1529498982.0,0.000,TS_Lin_GRS
4.0,174.0,869.0,411674.0,2170000.0,0.02,1529499077.0,0.000,TS_Lin_GRS
1.0,196.0,870.0,411870.0,2180000.0,0.02,1529499170.0,0.000,TS_Lin_GRS
4.0,188.0,874.0,412058.0,2190000.0,0.02,1529499265.0,0.000,TS_Lin_GRS
0.0,166.0,874.0,412224.0,2200000.0,0.02,1529499357.0,0.000,TS_Lin_GRS
3.0,173.0,877.0,412397.0,2210000.0,0.02,1529499453.0,0.000,TS_Lin_GRS
1.0,181.0,878.0,412578.0,2220000.0,0.02,1529499550.0,0.000,TS_Lin_GRS
0.0,151.0,878.0,412729.0,2230000.0,0.02,1529499644.0,0.000,TS_Lin_GRS
0.0,92.0,878.0,412821.0,2240000.0,0.02,1529499740.0,0.000,TS_Lin_GRS
0.0,89.0,878.0,412910.0,2250000.0,0.02,1529499837.0,0.000,TS_Lin_GRS
1.0,101.0,879.0,413011.0,2260000.0,0.02,1529499935.0,0.000,TS_Lin_GRS
0.0,99.0,879.0,413110.0,2270000.0,0.02,1529500037.0,0.000,TS_Lin_GRS
0.0,93.0,879.0,413203.0,2280000.0,0.02,1529500139.0,0.000,TS_Lin_GRS
0.0,86.0,879.0,413289.0,2290000.0,0.02,1529500240.0,0.000,TS_Lin_GRS
1.0,92.0,880.0,413381.0,2300000.0,0.02,1529500341.0,0.000,TS_Lin_GRS
0.0,75.0,880.0,413456.0,2310000.0,0.02,1529500444.0,0.000,TS_Lin_GRS
0.0,84.0,880.0,413540.0,2320000.0,0.02,1529500548.0,0.000,TS_Lin_GRS
1.0,70.0,881.0,413610.0,2330000.0,0.02,1529500653.0,0.000,TS_Lin_GRS
0.0,108.0,881.0,413718.0,2340000.0,0.02,1529500754.0,0.000,TS_Lin_GRS
1.0,95.0,882.0,413813.0,2350000.0,0.02,1529500855.0,0.000,TS_Lin_GRS
2.0,101.0,884.0,413914.0,2360000.0,0.02,1529500958.0,0.000,TS_Lin_GRS
2.0,112.0,886.0,414026.0,2370000.0,0.02,1529501064.0,0.000,TS_Lin_GRS
3.0,85.0,889.0,414111.0,2380000.0,0.02,1529501171.0,0.000,TS_Lin_GRS
1.0,96.0,890.0,414207.0,2390000.0,0.02,1529501276.0,0.000,TS_Lin_GRS
1.0,96.0,891.0,414303.0,2400000.0,0.02,1529501383.0,0.000,TS_Lin_GRS
0.0,79.0,891.0,414382.0,2410000.0,0.02,1529501489.0,0.000,TS_Lin_GRS
2.0,90.0,893.0,414472.0,2420000.0,0.02,1529501593.0,0.000,TS_Lin_GRS
1.0,76.0,894.0,414548.0,2430000.0,0.02,1529501694.0,0.000,TS_Lin_GRS
1.0,85.0,895.0,414633.0,2440000.0,0.02,1529501795.0,0.000,TS_Lin_GRS
0.0,68.0,895.0,414701.0,2450000.0,0.02,1529501896.0,0.000,TS_Lin_GRS
0.0,77.0,895.0,414778.0,2460000.0,0.02,1529502003.0,0.000,TS_Lin_GRS
0.0,77.0,895.0,414855.0,2470000.0,0.02,1529502109.0,0.000,TS_Lin_GRS
2.0,95.0,897.0,414950.0,2480000.0,0.02,1529502218.0,0.000,TS_Lin_GRS
1.0,78.0,898.0,415028.0,2490000.0,0.02,1529502326.0,0.000,TS_Lin_GRS
0.0,77.0,898.0,415105.0,2500000.0,0.02,1529502432.0,0.000,TS_Lin_GRS
0.0,78.0,898.0,415183.0,2510000.0,0.02,1529502542.0,0.000,TS_Lin_GRS
0.0,83.0,898.0,415266.0,2520000.0,0.02,1529502648.0,0.000,TS_Lin_GRS
0.0,96.0,898.0,415362.0,2530000.0,0.02,1529502758.0,0.000,TS_Lin_GRS
0.0,110.0,898.0,415472.0,2540000.0,0.02,1529502867.0,0.000,TS_Lin_GRS
0.0,88.0,898.0,415560.0,2550000.0,0.02,1529502966.0,0.000,TS_Lin_GRS
1.0,92.0,899.0,415652.0,2560000.0,0.02,1529503060.0,0.000,TS_Lin_GRS
0.0,76.0,899.0,415728.0,2570000.0,0.02,1529503154.0,0.000,TS_Lin_GRS
1.0,60.0,900.0,415788.0,2580000.0,0.02,1529503249.0,0.000,TS_Lin_GRS
1.0,64.0,901.0,415852.0,2590000.0,0.02,1529503347.0,0.000,TS_Lin_GRS
0.0,66.0,901.0,415918.0,2600000.0,0.02,1529503444.0,0.000,TS_Lin_GRS
0.0,56.0,901.0,415974.0,2610000.0,0.02,1529503539.0,0.000,TS_Lin_GRS
0.0,50.0,901.0,416024.0,2620000.0,0.02,1529503635.0,0.000,TS_Lin_GRS
0.0,71.0,901.0,416095.0,2630000.0,0.02,1529503729.0,0.000,TS_Lin_GRS
0.0,68.0,901.0,416163.0,2640000.0,0.02,1529503826.0,0.000,TS_Lin_GRS
1.0,58.0,902.0,416221.0,2650000.0,0.02,1529503917.0,0.000,TS_Lin_GRS
1.0,52.0,903.0,416273.0,2660000.0,0.02,1529504012.0,0.000,TS_Lin_GRS
0.0,58.0,903.0,416331.0,2670000.0,0.02,1529504104.0,0.000,TS_Lin_GRS
0.0,69.0,903.0,416400.0,2680000.0,0.02,1529504198.0,0.000,TS_Lin_GRS
2.0,47.0,905.0,416447.0,2690000.0,0.02,1529504289.0,0.000,TS_Lin_GRS
0.0,52.0,905.0,416499.0,2700000.0,0.02,1529504380.0,0.000,TS_Lin_GRS
1.0,54.0,906.0,416553.0,2710000.0,0.02,1529504474.0,0.000,TS_Lin_GRS
0.0,65.0,906.0,416618.0,2720000.0,0.02,1529504565.0,0.000,TS_Lin_GRS
2.0,60.0,908.0,416678.0,2730000.0,0.02,1529504659.0,0.000,TS_Lin_GRS
1.0,66.0,909.0,416744.0,2740000.0,0.02,1529504756.0,0.000,TS_Lin_GRS
0.0,63.0,909.0,416807.0,2750000.0,0.02,1529504851.0,0.000,TS_Lin_GRS
0.0,66.0,909.0,416873.0,2760000.0,0.02,1529504947.0,0.000,TS_Lin_GRS
2.0,75.0,911.0,416948.0,2770000.0,0.02,1529505043.0,0.000,TS_Lin_GRS
2.0,56.0,913.0,417004.0,2780000.0,0.02,1529505140.0,0.000,TS_Lin_GRS
0.0,52.0,913.0,417056.0,2790000.0,0.02,1529505239.0,0.000,TS_Lin_GRS
0.0,53.0,913.0,417109.0,2800000.0,0.02,1529505335.0,0.000,TS_Lin_GRS
0.0,61.0,913.0,417170.0,2810000.0,0.02,1529505433.0,0.000,TS_Lin_GRS
1.0,53.0,914.0,417223.0,2820000.0,0.02,1529505528.0,0.000,TS_Lin_GRS
1.0,76.0,915.0,417299.0,2830000.0,0.02,1529505625.0,0.000,TS_Lin_GRS
