Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,Hours,TrainPart,RecommendationPart,EqClicks,ClusterCount,LengthScale,Nu,Kernel,Alpha
1.0,521.0,110000,GP_Clustered,1531044493.0,0.04630786514607709,0.0010196056344025655,12,0.2,0.2,0.2,10,100,1.5,Matern,1
5.0,2343.0,120000,GP_Clustered,1531046231.0,0.0381703820593702,0.004115503669816512,12,0.2,0.2,0.2,10,100,1.5,Matern,1
8.0,3982.0,130000,GP_Clustered,1531048017.0,0.03751926671033718,0.006685023903702696,12,0.2,0.2,0.2,10,100,1.5,Matern,1
12.0,5597.0,140000,GP_Clustered,1531049805.0,0.03819808053740478,0.008935956520395603,12,0.2,0.2,0.2,10,100,1.5,Matern,1
18.0,7241.0,150000,GP_Clustered,1531051599.0,0.03810432525814943,0.010880514436245818,12,0.2,0.2,0.2,10,100,1.5,Matern,1
20.0,8896.0,160000,GP_Clustered,1531053310.0,0.03771950367824676,0.01255795126387079,12,0.2,0.2,0.2,10,100,1.5,Matern,1
23.0,10840.0,170000,GP_Clustered,1531054948.0,0.03766878957891042,0.014035059400049428,12,0.2,0.2,0.2,10,100,1.5,Matern,1
27.0,12531.0,180000,GP_Clustered,1531056675.0,0.03760158827495132,0.015344311004210678,12,0.2,0.2,0.2,10,100,1.5,Matern,1
34.0,14145.0,190000,GP_Clustered,1531058328.0,0.03745134459138661,0.016507839087746314,12,0.2,0.2,0.2,10,100,1.5,Matern,1
37.0,15897.0,200000,GP_Clustered,1531059941.0,0.03795553968770699,0.017580224117744302,12,0.2,0.2,0.2,10,100,1.5,Matern,1
40.0,17423.0,210000,GP_Clustered,1531061809.0,0.03751287879037231,0.01852939814977425,12,0.2,0.2,0.2,10,100,1.5,Matern,1
45.0,19008.0,220000,GP_Clustered,1531063581.0,0.038235710708363686,0.019425139629710195,12,0.2,0.2,0.2,10,100,1.5,Matern,1
47.0,20602.0,230000,GP_Clustered,1531065314.0,0.03788561846013654,0.0202277691440768,12,0.2,0.2,0.2,10,100,1.5,Matern,1
51.0,22154.0,240000,GP_Clustered,1531067084.0,0.03796542689921978,0.020966838217208007,12,0.2,0.2,0.2,10,100,1.5,Matern,1
54.0,23800.0,250000,GP_Clustered,1531068933.0,0.039362323858151686,0.02170265764284555,12,0.2,0.2,0.2,10,100,1.5,Matern,1
57.0,25343.0,260000,GP_Clustered,1531070560.0,0.03870483638997373,0.022356587594658132,12,0.2,0.2,0.2,10,100,1.5,Matern,1
59.0,26954.0,270000,GP_Clustered,1531071931.0,0.03843669247994694,0.022952147034853803,12,0.2,0.2,0.2,10,100,1.5,Matern,1
65.0,28577.0,280000,GP_Clustered,1531073370.0,0.039049395910578155,0.023527048780415342,12,0.2,0.2,0.2,10,100,1.5,Matern,1
67.0,30218.0,290000,GP_Clustered,1531074828.0,0.037866807686388934,0.02402152322544893,12,0.2,0.2,0.2,10,100,1.5,Matern,1
72.0,32034.0,300000,GP_Clustered,1531076102.0,0.038682437861627304,0.024510220379988023,12,0.2,0.2,0.2,10,100,1.5,Matern,1
75.0,33702.0,310000,GP_Clustered,1531077460.0,0.03824988138425363,0.024953435251093437,12,0.2,0.2,0.2,10,100,1.5,Matern,1
82.0,35439.0,320000,GP_Clustered,1531078853.0,0.03893393238898051,0.025390325786652262,12,0.2,0.2,0.2,10,100,1.5,Matern,1
89.0,37109.0,330000,GP_Clustered,1531080285.0,0.03837466949652174,0.025783790747557545,12,0.2,0.2,0.2,10,100,1.5,Matern,1
95.0,38719.0,340000,GP_Clustered,1531081775.0,0.038205755561258437,0.026149142653843018,12,0.2,0.2,0.2,10,100,1.5,Matern,1
97.0,40250.0,350000,GP_Clustered,1531083470.0,0.037911134694946585,0.026485199569303244,12,0.2,0.2,0.2,10,100,1.5,Matern,1
102.0,41870.0,360000,GP_Clustered,1531085548.0,0.039812966518325235,0.02685541531788748,12,0.2,0.2,0.2,10,100,1.5,Matern,1
110.0,43581.0,370000,GP_Clustered,1531091700.0,0.03974275947832216,0.027203721916818087,12,0.2,0.2,0.2,10,100,1.5,Matern,1
113.0,45111.0,380000,GP_Clustered,1531109678.0,0.03936595511719585,0.027523780685249282,12,0.2,0.2,0.2,10,100,1.5,Matern,1
113.0,46970.0,390000,GP_Clustered,1531114011.0,0.03851471941228117,0.027805599626968224,12,0.2,0.2,0.2,10,100,1.5,Matern,1
116.0,49192.0,400000,GP_Clustered,1531116623.0,0.038684407192899686,0.02807756981611662,12,0.2,0.2,0.2,10,100,1.5,Matern,1
119.0,51280.0,410000,GP_Clustered,1531118649.0,0.0385354383221436,0.02833263977967855,12,0.2,0.2,0.2,10,100,1.5,Matern,1
119.0,53487.0,420000,GP_Clustered,1531120418.0,0.038609121701310666,0.028577317920669875,12,0.2,0.2,0.2,10,100,1.5,Matern,1
124.0,55765.0,430000,GP_Clustered,1531122132.0,0.038422191997356255,0.028806268480592763,12,0.2,0.2,0.2,10,100,1.5,Matern,1
127.0,57988.0,440000,GP_Clustered,1531123856.0,0.03818205427621447,0.029019354521402464,12,0.2,0.2,0.2,10,100,1.5,Matern,1
127.0,60720.0,450000,GP_Clustered,1531125068.0,0.03799147312554257,0.029218734934827868,12,0.2,0.2,0.2,10,100,1.5,Matern,1
129.0,63311.0,460000,GP_Clustered,1531126436.0,0.03802987345960882,0.029410281424496993,12,0.2,0.2,0.2,10,100,1.5,Matern,1
131.0,65240.0,470000,GP_Clustered,1531128328.0,0.037751849439731526,0.029587761595033898,12,0.2,0.2,0.2,10,100,1.5,Matern,1
133.0,68498.0,480000,GP_Clustered,1531129175.0,0.03801725068452264,0.029763375951065034,12,0.2,0.2,0.2,10,100,1.5,Matern,1
134.0,71709.0,490000,GP_Clustered,1531130018.0,0.038307488721695274,0.02993774559944499,12,0.2,0.2,0.2,10,100,1.5,Matern,1
136.0,74994.0,500000,GP_Clustered,1531130800.0,0.03907982767500814,0.030120587240956242,12,0.2,0.2,0.2,10,100,1.5,Matern,1
140.0,78009.0,510000,GP_Clustered,1531131712.0,0.040241529534923395,0.03031903708985793,12,0.2,0.2,0.2,10,100,1.5,Matern,1
143.0,80438.0,520000,GP_Clustered,1531133341.0,0.040739069387270566,0.03051942232634666,12,0.2,0.2,0.2,10,100,1.5,Matern,1
152.0,82890.0,530000,GP_Clustered,1531134827.0,0.04037238572199236,0.03070532729607593,12,0.2,0.2,0.2,10,100,1.5,Matern,1
155.0,85500.0,540000,GP_Clustered,1531136175.0,0.04034466408428302,0.03088383353289472,12,0.2,0.2,0.2,10,100,1.5,Matern,1
160.0,88018.0,550000,GP_Clustered,1531137754.0,0.040123807547057,0.0310518330604248,12,0.2,0.2,0.2,10,100,1.5,Matern,1
160.0,90413.0,560000,GP_Clustered,1531139459.0,0.040381631720200296,0.031218436607920643,12,0.2,0.2,0.2,10,100,1.5,Matern,1
161.0,92894.0,570000,GP_Clustered,1531141094.0,0.039485426950980916,0.03136347152621983,12,0.2,0.2,0.2,10,100,1.5,Matern,1
163.0,95229.0,580000,GP_Clustered,1531142751.0,0.04021504153551095,0.031516084802242106,12,0.2,0.2,0.2,10,100,1.5,Matern,1
167.0,97568.0,590000,GP_Clustered,1531144525.0,0.040706635984105455,0.031671856856171285,12,0.2,0.2,0.2,10,100,1.5,Matern,1
168.0,99861.0,600000,GP_Clustered,1531146406.0,0.040225988082470965,0.031814425709942966,12,0.2,0.2,0.2,10,100,1.5,Matern,1
173.0,101886.0,610000,GP_Clustered,1531148524.0,0.04104047020708204,0.031965672341043215,12,0.2,0.2,0.2,10,100,1.5,Matern,1
177.0,103802.0,620000,GP_Clustered,1531150653.0,0.0411059864191657,0.03211309676165823,12,0.2,0.2,0.2,10,100,1.5,Matern,1
183.0,105594.0,630000,GP_Clustered,1531152831.0,0.04067519743010562,0.03224900312147499,12,0.2,0.2,0.2,10,100,1.5,Matern,1
187.0,107236.0,640000,GP_Clustered,1531154931.0,0.04070634435106109,0.032381149078187545,12,0.2,0.2,0.2,10,100,1.5,Matern,1
191.0,108912.0,650000,GP_Clustered,1531156919.0,0.041134808412125544,0.032515820760247865,12,0.2,0.2,0.2,10,100,1.5,Matern,1
191.0,110434.0,660000,GP_Clustered,1531158796.0,0.0409177293464488,0.032643122405493066,12,0.2,0.2,0.2,10,100,1.5,Matern,1
195.0,111775.0,670000,GP_Clustered,1531160992.0,0.04144204090093502,0.03277444954721617,12,0.2,0.2,0.2,10,100,1.5,Matern,1
197.0,113126.0,680000,GP_Clustered,1531162911.0,0.04152035806852959,0.032903065849000254,12,0.2,0.2,0.2,10,100,1.5,Matern,1
201.0,114417.0,690000,GP_Clustered,1531164809.0,0.040983414008526356,0.033020172344066304,12,0.2,0.2,0.2,10,100,1.5,Matern,1
209.0,115663.0,700000,GP_Clustered,1531166846.0,0.04216281387210052,0.033150781508752655,12,0.2,0.2,0.2,10,100,1.5,Matern,1
214.0,116961.0,710000,GP_Clustered,1531168918.0,0.04184864679711971,0.03327328665365951,12,0.2,0.2,0.2,10,100,1.5,Matern,1
221.0,118251.0,720000,GP_Clustered,1531171813.0,0.04213774004536878,0.03339640406187765,12,0.2,0.2,0.2,10,100,1.5,Matern,1
227.0,119771.0,730000,GP_Clustered,1531185503.0,0.04308194405201587,0.03352908269187928,12,0.2,0.2,0.2,10,100,1.5,Matern,1
230.0,121693.0,740000,GP_Clustered,1531196969.0,0.0422213844747245,0.03364654622948506,12,0.2,0.2,0.2,10,100,1.5,Matern,1
234.0,123839.0,750000,GP_Clustered,1531200364.0,0.042922561738661165,0.033770226436274225,12,0.2,0.2,0.2,10,100,1.5,Matern,1
235.0,126429.0,760000,GP_Clustered,1531202607.0,0.04202697878444117,0.0338788679145393,12,0.2,0.2,0.2,10,100,1.5,Matern,1
235.0,128794.0,770000,GP_Clustered,1531204516.0,0.04212428676922907,0.033985951276288534,12,0.2,0.2,0.2,10,100,1.5,Matern,1
239.0,131238.0,780000,GP_Clustered,1531206234.0,0.04260751811416374,0.03409648418446669,12,0.2,0.2,0.2,10,100,1.5,Matern,1
242.0,133815.0,790000,GP_Clustered,1531207753.0,0.041932903043453956,0.03419567935989729,12,0.2,0.2,0.2,10,100,1.5,Matern,1
243.0,136214.0,800000,GP_Clustered,1531209349.0,0.04198533165277858,0.03429305001355836,12,0.2,0.2,0.2,10,100,1.5,Matern,1
244.0,138770.0,810000,GP_Clustered,1531211009.0,0.041540666783663055,0.034382526763806806,12,0.2,0.2,0.2,10,100,1.5,Matern,1
246.0,141119.0,820000,GP_Clustered,1531212747.0,0.041994076963028794,0.03447535054672403,12,0.2,0.2,0.2,10,100,1.5,Matern,1
250.0,143671.0,830000,GP_Clustered,1531214477.0,0.041611263637252045,0.03456132540323646,12,0.2,0.2,0.2,10,100,1.5,Matern,1
253.0,146463.0,840000,GP_Clustered,1531216000.0,0.0422807674784036,0.034653223523179115,12,0.2,0.2,0.2,10,100,1.5,Matern,1
255.0,149276.0,850000,GP_Clustered,1531217491.0,0.04275525484893153,0.034748541538776614,12,0.2,0.2,0.2,10,100,1.5,Matern,1
256.0,151999.0,860000,GP_Clustered,1531218803.0,0.043767035223509984,0.034853407744412854,12,0.2,0.2,0.2,10,100,1.5,Matern,1
257.0,154473.0,870000,GP_Clustered,1531220183.0,0.04333056903241158,0.03495084637990742,12,0.2,0.2,0.2,10,100,1.5,Matern,1
260.0,156942.0,880000,GP_Clustered,1531221660.0,0.04394716410357484,0.03505307726313111,12,0.2,0.2,0.2,10,100,1.5,Matern,1
260.0,159308.0,890000,GP_Clustered,1531223228.0,0.04373894518630738,0.03515067128473971,12,0.2,0.2,0.2,10,100,1.5,Matern,1
260.0,161544.0,900000,GP_Clustered,1531224925.0,0.04308032031602083,0.035238778496198296,12,0.2,0.2,0.2,10,100,1.5,Matern,1
264.0,163663.0,910000,GP_Clustered,1531226586.0,0.043751830730261676,0.03533232852074831,12,0.2,0.2,0.2,10,100,1.5,Matern,1
270.0,165856.0,920000,GP_Clustered,1531228193.0,0.04382970615075635,0.03542469132107451,12,0.2,0.2,0.2,10,100,1.5,Matern,1
271.0,168117.0,930000,GP_Clustered,1531229863.0,0.04333498372178036,0.035509748228609306,12,0.2,0.2,0.2,10,100,1.5,Matern,1
274.0,170163.0,940000,GP_Clustered,1531231690.0,0.0437767025320069,0.03559769455098539,12,0.2,0.2,0.2,10,100,1.5,Matern,1
276.0,172044.0,950000,GP_Clustered,1531233614.0,0.043324274164962415,0.03567902696797473,12,0.2,0.2,0.2,10,100,1.5,Matern,1
278.0,173767.0,960000,GP_Clustered,1531235598.0,0.043987809631950286,0.03576557678739124,12,0.2,0.2,0.2,10,100,1.5,Matern,1
281.0,175509.0,970000,GP_Clustered,1531237572.0,0.04353248692039502,0.035845648025876156,12,0.2,0.2,0.2,10,100,1.5,Matern,1
284.0,176894.0,980000,GP_Clustered,1531239731.0,0.04433108226790906,0.0359322340895701,12,0.2,0.2,0.2,10,100,1.5,Matern,1
285.0,178441.0,990000,GP_Clustered,1531241737.0,0.04376283163940358,0.03601133103451772,12,0.2,0.2,0.2,10,100,1.5,Matern,1
292.0,179919.0,1000000,GP_Clustered,1531243738.0,0.04431831139133275,0.03609440083808562,12,0.2,0.2,0.2,10,100,1.5,Matern,1
293.0,181115.0,1010000,GP_Clustered,1531245667.0,0.04401217401188262,0.036172794631885795,12,0.2,0.2,0.2,10,100,1.5,Matern,1
296.0,182388.0,1020000,GP_Clustered,1531247731.0,0.043993351595220914,0.03624946675897722,12,0.2,0.2,0.2,10,100,1.5,Matern,1
297.0,183763.0,1030000,GP_Clustered,1531249459.0,0.044531047320074436,0.03632987045374485,12,0.2,0.2,0.2,10,100,1.5,Matern,1
301.0,184910.0,1040000,GP_Clustered,1531251643.0,0.04464111276602117,0.036409786245208985,12,0.2,0.2,0.2,10,100,1.5,Matern,1
307.0,186124.0,1050000,GP_Clustered,1531253665.0,0.04460917580838365,0.03648787566961993,12,0.2,0.2,0.2,10,100,1.5,Matern,1
313.0,187247.0,1060000,GP_Clustered,1531256223.0,0.04408349474884953,0.03655953245338663,12,0.2,0.2,0.2,10,100,1.5,Matern,1
318.0,188417.0,1070000,GP_Clustered,1531263018.0,0.04452144901783627,0.03663394288856804,12,0.2,0.2,0.2,10,100,1.5,Matern,1
322.0,189845.0,1080000,GP_Clustered,1531280274.0,0.04497244404243329,0.03671115123258552,12,0.2,0.2,0.2,10,100,1.5,Matern,1
325.0,191463.0,1090000,GP_Clustered,1531284669.0,0.045367564477953405,0.03679056786786406,12,0.2,0.2,0.2,10,100,1.5,Matern,1
327.0,193462.0,1100000,GP_Clustered,1531287508.0,0.044938028297145015,0.036864635689948654,12,0.2,0.2,0.2,10,100,1.5,Matern,1
328.0,195643.0,1110000,GP_Clustered,1531289836.0,0.044913441703576015,0.03693714745583713,12,0.2,0.2,0.2,10,100,1.5,Matern,1
329.0,198007.0,1120000,GP_Clustered,1531291626.0,0.044626285468910336,0.03700580047381091,12,0.2,0.2,0.2,10,100,1.5,Matern,1
330.0,200220.0,1130000,GP_Clustered,1531293077.0,0.04465312090954381,0.0370734758758966,12,0.2,0.2,0.2,10,100,1.5,Matern,1
330.0,202556.0,1140000,GP_Clustered,1531294497.0,0.04506973443290615,0.03714361849481752,12,0.2,0.2,0.2,10,100,1.5,Matern,1
333.0,204952.0,1150000,GP_Clustered,1531295902.0,0.045142410883053666,0.037213173211237106,12,0.2,0.2,0.2,10,100,1.5,Matern,1
336.0,207350.0,1160000,GP_Clustered,1531297173.0,0.045067183841245466,0.03728088019942678,12,0.2,0.2,0.2,10,100,1.5,Matern,1
337.0,209659.0,1170000,GP_Clustered,1531298617.0,0.04503902292258274,0.0373471891115906,12,0.2,0.2,0.2,10,100,1.5,Matern,1
339.0,212137.0,1180000,GP_Clustered,1531300121.0,0.04504022184474306,0.03741238430424461,12,0.2,0.2,0.2,10,100,1.5,Matern,1
341.0,214770.0,1190000,GP_Clustered,1531301576.0,0.045051194912051076,0.03747657599002438,12,0.2,0.2,0.2,10,100,1.5,Matern,1
345.0,217499.0,1200000,GP_Clustered,1531303080.0,0.04505410300178923,0.03753972204845592,12,0.2,0.2,0.2,10,100,1.5,Matern,1
346.0,220543.0,1210000,GP_Clustered,1531304333.0,0.046785428095047266,0.03761613284222951,12,0.2,0.2,0.2,10,100,1.5,Matern,1
347.0,223669.0,1220000,GP_Clustered,1531305532.0,0.04641116355721563,0.037688223257925944,12,0.2,0.2,0.2,10,100,1.5,Matern,1
349.0,226677.0,1230000,GP_Clustered,1531307017.0,0.046826801432724205,0.03776252064146098,12,0.2,0.2,0.2,10,100,1.5,Matern,1
349.0,229539.0,1240000,GP_Clustered,1531308567.0,0.0466824347354435,0.037834455432541464,12,0.2,0.2,0.2,10,100,1.5,Matern,1
350.0,232221.0,1250000,GP_Clustered,1531310326.0,0.04652205441624478,0.03790395622441065,12,0.2,0.2,0.2,10,100,1.5,Matern,1
352.0,234945.0,1260000,GP_Clustered,1531312103.0,0.04642632576679808,0.03797159407792152,12,0.2,0.2,0.2,10,100,1.5,Matern,1
354.0,237566.0,1270000,GP_Clustered,1531313779.0,0.046434748516783565,0.03803823308925097,12,0.2,0.2,0.2,10,100,1.5,Matern,1
357.0,239996.0,1280000,GP_Clustered,1531315640.0,0.04659079026920501,0.03810504994221922,12,0.2,0.2,0.2,10,100,1.5,Matern,1
361.0,242694.0,1290000,GP_Clustered,1531317423.0,0.046751846914597835,0.03817207937611371,12,0.2,0.2,0.2,10,100,1.5,Matern,1
366.0,245418.0,1300000,GP_Clustered,1531319405.0,0.04684109280717806,0.03823876409481398,12,0.2,0.2,0.2,10,100,1.5,Matern,1
369.0,247921.0,1310000,GP_Clustered,1531321200.0,0.04662779733025945,0.03830280251645898,12,0.2,0.2,0.2,10,100,1.5,Matern,1
374.0,249986.0,1320000,GP_Clustered,1531323186.0,0.04691997399120618,0.03836808411854041,12,0.2,0.2,0.2,10,100,1.5,Matern,1
381.0,251872.0,1330000,GP_Clustered,1531325396.0,0.047325389097512015,0.03843543227627665,12,0.2,0.2,0.2,10,100,1.5,Matern,1
384.0,253598.0,1340000,GP_Clustered,1531327624.0,0.04673333510314576,0.038497356924238404,12,0.2,0.2,0.2,10,100,1.5,Matern,1
391.0,255310.0,1350000,GP_Clustered,1531329744.0,0.0475380562249563,0.03856432506720686,12,0.2,0.2,0.2,10,100,1.5,Matern,1
396.0,257051.0,1360000,GP_Clustered,1531331783.0,0.04715592887871177,0.038627498624644284,12,0.2,0.2,0.2,10,100,1.5,Matern,1
400.0,258811.0,1370000,GP_Clustered,1531334066.0,0.0470160534537082,0.038688728951863725,12,0.2,0.2,0.2,10,100,1.5,Matern,1
404.0,260542.0,1380000,GP_Clustered,1531335903.0,0.047199503723116494,0.038750401232814674,12,0.2,0.2,0.2,10,100,1.5,Matern,1
407.0,262136.0,1390000,GP_Clustered,1531338119.0,0.047283026819946526,0.03881178702840577,12,0.2,0.2,0.2,10,100,1.5,Matern,1
411.0,263829.0,1400000,GP_Clustered,1531340225.0,0.04711036551116959,0.038871062588996766,12,0.2,0.2,0.2,10,100,1.5,Matern,1
415.0,265801.0,1410000,GP_Clustered,1531342924.0,0.04745124275979987,0.038931914930633846,12,0.2,0.2,0.2,10,100,1.5,Matern,1
418.0,267310.0,1420000,GP_Clustered,1531351318.0,0.048573025584048364,0.03899981007608084,12,0.2,0.2,0.2,10,100,1.5,Matern,1
421.0,269647.0,1430000,GP_Clustered,1531369501.0,0.04858415424475719,0.039066833461875776,12,0.2,0.2,0.2,10,100,1.5,Matern,1
425.0,272295.0,1440000,GP_Clustered,1531373800.0,0.048303544070676815,0.039130977285548006,12,0.2,0.2,0.2,10,100,1.5,Matern,1
428.0,275505.0,1450000,GP_Clustered,1531376336.0,0.048711413564819506,0.03919704925988752,12,0.2,0.2,0.2,10,100,1.5,Matern,1
429.0,278720.0,1460000,GP_Clustered,1531378380.0,0.04883173189664234,0.039263040236851794,12,0.2,0.2,0.2,10,100,1.5,Matern,1
430.0,282029.0,1470000,GP_Clustered,1531380197.0,0.048560494295280025,0.039326288223643736,12,0.2,0.2,0.2,10,100,1.5,Matern,1
432.0,285128.0,1480000,GP_Clustered,1531381734.0,0.04884195441474181,0.03939058326547547,12,0.2,0.2,0.2,10,100,1.5,Matern,1
433.0,288340.0,1490000,GP_Clustered,1531383373.0,0.048646829404306265,0.039452705722782755,12,0.2,0.2,0.2,10,100,1.5,Matern,1
435.0,291292.0,1500000,GP_Clustered,1531385107.0,0.04872321896024973,0.039514509144365904,12,0.2,0.2,0.2,10,100,1.5,Matern,1
438.0,294118.0,1510000,GP_Clustered,1531386959.0,0.04802732993875167,0.03957088544101735,12,0.2,0.2,0.2,10,100,1.5,Matern,1
444.0,297034.0,1520000,GP_Clustered,1531388666.0,0.048773822976382955,0.039631431082697455,12,0.2,0.2,0.2,10,100,1.5,Matern,1
444.0,300115.0,1530000,GP_Clustered,1531390366.0,0.04926335611294814,0.03969438484106506,12,0.2,0.2,0.2,10,100,1.5,Matern,1
446.0,303382.0,1540000,GP_Clustered,1531391762.0,0.05009175797629413,0.03976190025103378,12,0.2,0.2,0.2,10,100,1.5,Matern,1
449.0,306471.0,1550000,GP_Clustered,1531393262.0,0.04976612465783527,0.03982644363430345,12,0.2,0.2,0.2,10,100,1.5,Matern,1
452.0,309332.0,1560000,GP_Clustered,1531395080.0,0.04982277816173167,0.03989052270178694,12,0.2,0.2,0.2,10,100,1.5,Matern,1
453.0,311824.0,1570000,GP_Clustered,1531396997.0,0.049374435514931404,0.039950929789768906,12,0.2,0.2,0.2,10,100,1.5,Matern,1
457.0,314236.0,1580000,GP_Clustered,1531398777.0,0.04967328322334777,0.040012463672259975,12,0.2,0.2,0.2,10,100,1.5,Matern,1
459.0,316747.0,1590000,GP_Clustered,1531400537.0,0.0497160286924089,0.04007349238307847,12,0.2,0.2,0.2,10,100,1.5,Matern,1
460.0,319168.0,1600000,GP_Clustered,1531402278.0,0.04953841083653704,0.040132648123412676,12,0.2,0.2,0.2,10,100,1.5,Matern,1
463.0,321558.0,1610000,GP_Clustered,1531404354.0,0.049780042428429115,0.04019256982717061,12,0.2,0.2,0.2,10,100,1.5,Matern,1
465.0,323877.0,1620000,GP_Clustered,1531406176.0,0.050014027274970084,0.040253196107712545,12,0.2,0.2,0.2,10,100,1.5,Matern,1
467.0,326019.0,1630000,GP_Clustered,1531407973.0,0.04966692156951027,0.04031094902465579,12,0.2,0.2,0.2,10,100,1.5,Matern,1
471.0,327946.0,1640000,GP_Clustered,1531409990.0,0.049830197263863486,0.040368993221236354,12,0.2,0.2,0.2,10,100,1.5,Matern,1
473.0,329848.0,1650000,GP_Clustered,1531412247.0,0.050387879005094394,0.040429713741138615,12,0.2,0.2,0.2,10,100,1.5,Matern,1
478.0,331523.0,1660000,GP_Clustered,1531414664.0,0.05013802200749063,0.04048819752587594,12,0.2,0.2,0.2,10,100,1.5,Matern,1
484.0,333182.0,1670000,GP_Clustered,1531416880.0,0.05067893982954837,0.04054921993487944,12,0.2,0.2,0.2,10,100,1.5,Matern,1
487.0,334722.0,1680000,GP_Clustered,1531419218.0,0.0510965634414778,0.040612001741466876,12,0.2,0.2,0.2,10,100,1.5,Matern,1
494.0,336219.0,1690000,GP_Clustered,1531421594.0,0.050883584029258695,0.04067278033488612,12,0.2,0.2,0.2,10,100,1.5,Matern,1
500.0,337751.0,1700000,GP_Clustered,1531423831.0,0.0507326644981546,0.04073195612408218,12,0.2,0.2,0.2,10,100,1.5,Matern,1
505.0,339174.0,1710000,GP_Clustered,1531426097.0,0.05073855730688164,0.040790474259653924,12,0.2,0.2,0.2,10,100,1.5,Matern,1
515.0,340654.0,1720000,GP_Clustered,1531428700.0,0.05136590075225017,0.04085195929740165,12,0.2,0.2,0.2,10,100,1.5,Matern,1
524.0,342125.0,1730000,GP_Clustered,1531433991.0,0.050941454740529024,0.04091028008031011,12,0.2,0.2,0.2,10,100,1.5,Matern,1
528.0,343906.0,1740000,GP_Clustered,1531452298.0,0.05140436547729712,0.04097059091592492,12,0.2,0.2,0.2,10,100,1.5,Matern,1
529.0,346051.0,1750000,GP_Clustered,1531457863.0,0.051058108461955555,0.04102823387333081,12,0.2,0.2,0.2,10,100,1.5,Matern,1
529.0,348507.0,1760000,GP_Clustered,1531460622.0,0.051601923742416296,0.04108831165667799,12,0.2,0.2,0.2,10,100,1.5,Matern,1
530.0,351134.0,1770000,GP_Clustered,1531462674.0,0.051171480145805824,0.04114527871028919,12,0.2,0.2,0.2,10,100,1.5,Matern,1
535.0,353513.0,1780000,GP_Clustered,1531464475.0,0.05152834545613812,0.0412036105459398,12,0.2,0.2,0.2,10,100,1.5,Matern,1
538.0,356050.0,1790000,GP_Clustered,1531466048.0,0.051413999533720424,0.04126065182520032,12,0.2,0.2,0.2,10,100,1.5,Matern,1
542.0,358724.0,1800000,GP_Clustered,1531467563.0,0.05155236608942732,0.04131782801555673,12,0.2,0.2,0.2,10,100,1.5,Matern,1
543.0,361426.0,1810000,GP_Clustered,1531468953.0,0.05101265771413728,0.04137139061057631,12,0.2,0.2,0.2,10,100,1.5,Matern,1
547.0,364307.0,1820000,GP_Clustered,1531470409.0,0.051294350419805596,0.04142591236777008,12,0.2,0.2,0.2,10,100,1.5,Matern,1
552.0,367100.0,1830000,GP_Clustered,1531471963.0,0.05087619237366076,0.04147755324211934,12,0.2,0.2,0.2,10,100,1.5,Matern,1
553.0,369901.0,1840000,GP_Clustered,1531473512.0,0.05129012902378554,0.041530882458323995,12,0.2,0.2,0.2,10,100,1.5,Matern,1
556.0,372649.0,1850000,GP_Clustered,1531475081.0,0.05112401419538525,0.04158273722447068,12,0.2,0.2,0.2,10,100,1.5,Matern,1
558.0,375121.0,1860000,GP_Clustered,1531476404.0,0.05149182358341244,0.041636011882313965,12,0.2,0.2,0.2,10,100,1.5,Matern,1
564.0,377991.0,1870000,GP_Clustered,1531477691.0,0.05303524016169625,0.041696970322310664,12,0.2,0.2,0.2,10,100,1.5,Matern,1
565.0,380839.0,1880000,GP_Clustered,1531478998.0,0.05247693593063142,0.0417543105649087,12,0.2,0.2,0.2,10,100,1.5,Matern,1
569.0,383432.0,1890000,GP_Clustered,1531480540.0,0.05275086393790877,0.04181249338698842,12,0.2,0.2,0.2,10,100,1.5,Matern,1
571.0,385794.0,1900000,GP_Clustered,1531482052.0,0.052369986898910245,0.04186805914231447,12,0.2,0.2,0.2,10,100,1.5,Matern,1
572.0,388249.0,1910000,GP_Clustered,1531483642.0,0.052496337548607996,0.041923704578996274,12,0.2,0.2,0.2,10,100,1.5,Matern,1
574.0,390600.0,1920000,GP_Clustered,1531485304.0,0.052450041060375985,0.041978529248170415,12,0.2,0.2,0.2,10,100,1.5,Matern,1
577.0,392835.0,1930000,GP_Clustered,1531487022.0,0.0523526533415107,0.04203228118647813,12,0.2,0.2,0.2,10,100,1.5,Matern,1
579.0,395128.0,1940000,GP_Clustered,1531488590.0,0.05207620564880627,0.042084053992985045,12,0.2,0.2,0.2,10,100,1.5,Matern,1
581.0,397188.0,1950000,GP_Clustered,1531491010.0,0.052671859735211934,0.04213835043268915,12,0.2,0.2,0.2,10,100,1.5,Matern,1
583.0,399272.0,1960000,GP_Clustered,1531492900.0,0.05209318725775742,0.042189140416490425,12,0.2,0.2,0.2,10,100,1.5,Matern,1
586.0,401040.0,1970000,GP_Clustered,1531495204.0,0.05257617701867723,0.04224186649061294,12,0.2,0.2,0.2,10,100,1.5,Matern,1
594.0,402846.0,1980000,GP_Clustered,1531497591.0,0.05301866646494172,0.042296294773311385,12,0.2,0.2,0.2,10,100,1.5,Matern,1
605.0,404530.0,1990000,GP_Clustered,1531500030.0,0.053534210459548204,0.042352766711432906,12,0.2,0.2,0.2,10,100,1.5,Matern,1
