Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,LocalCTR,Calibration,NE,RIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
1611.0,59675.0,530000,Regression,1531134827000,0.00154,1.53e+02,0.00201,2.73e+02,0.027,7.85,2.3,-1.3,12,0.2,0.2,0.1,0.0
1622.0,60844.0,540000,Regression,1531136175000,0.00131,98.7,0.002,2.7e+02,0.0267,7.75,2.27,-1.27,12,0.2,0.2,0.1,0.0
1632.0,61973.0,550000,Regression,1531137754000,0.00129,89.8,0.00198,2.66e+02,0.0263,7.66,2.25,-1.25,12,0.2,0.2,0.1,0.0
1655.0,63186.0,560000,Regression,1531139459000,0.00194,2.06e+02,0.00198,2.65e+02,0.0262,7.62,2.25,-1.25,12,0.2,0.2,0.1,0.0
1696.0,64437.0,570000,Regression,1531141094000,0.00242,3.68e+02,0.00199,2.67e+02,0.0263,7.66,2.23,-1.23,12,0.2,0.2,0.1,0.0
1714.0,65689.0,580000,Regression,1531142751000,0.00168,1.62e+02,0.00198,2.65e+02,0.0261,7.59,2.21,-1.21,12,0.2,0.2,0.1,0.0
1740.0,66932.0,590000,Regression,1531144525000,0.00193,2.33e+02,0.00198,2.65e+02,0.026,7.56,2.21,-1.21,12,0.2,0.2,0.1,0.0
1769.0,68181.0,600000,Regression,1531146406000,0.00214,2.6e+02,0.00199,2.65e+02,0.0259,7.55,2.21,-1.21,12,0.2,0.2,0.1,0.0
1796.0,69491.0,610000,Regression,1531148524000,0.002,2.42e+02,0.00199,2.64e+02,0.0258,7.52,2.2,-1.2,12,0.2,0.2,0.1,0.0
1825.0,70936.0,620000,Regression,1531150653000,0.00223,2.6e+02,0.00199,2.64e+02,0.0257,7.48,2.2,-1.2,12,0.2,0.2,0.1,0.0
1859.0,72398.0,630000,Regression,1531152831000,0.00237,3.05e+02,0.002,2.65e+02,0.0257,7.47,2.18,-1.18,12,0.2,0.2,0.1,0.0
1885.0,74083.0,640000,Regression,1531154931000,0.00229,2.33e+02,0.002,2.64e+02,0.0254,7.4,2.18,-1.18,12,0.2,0.2,0.1,0.0
1913.0,75708.0,650000,Regression,1531156919000,0.00225,2.51e+02,0.002,2.64e+02,0.0253,7.35,2.17,-1.17,12,0.2,0.2,0.1,0.0
1954.0,77394.0,660000,Regression,1531158796000,0.00291,3.68e+02,0.00202,2.66e+02,0.0252,7.34,2.16,-1.16,12,0.2,0.2,0.1,0.0
2016.0,79105.0,670000,Regression,1531160992000,0.00387,5.56e+02,0.00205,2.7e+02,0.0255,7.41,2.19,-1.19,12,0.2,0.2,0.1,0.0
2045.0,80785.0,680000,Regression,1531162911000,0.00261,2.6e+02,0.00205,2.7e+02,0.0253,7.36,2.17,-1.17,12,0.2,0.2,0.1,0.0
2081.0,82471.0,690000,Regression,1531164809000,0.00271,3.23e+02,0.00206,2.71e+02,0.0252,7.34,2.17,-1.17,12,0.2,0.2,0.1,0.0
2131.0,84178.0,700000,Regression,1531166846000,0.00351,4.49e+02,0.00208,2.73e+02,0.0253,7.36,2.17,-1.17,12,0.2,0.2,0.1,0.0
2190.0,86008.0,710000,Regression,1531168918000,0.00384,5.29e+02,0.00211,2.77e+02,0.0255,7.41,2.17,-1.17,12,0.2,0.2,0.1,0.0
2264.0,87785.0,720000,Regression,1531171813000,0.00476,6.64e+02,0.00215,2.82e+02,0.0258,7.5,2.19,-1.19,12,0.2,0.2,0.1,0.0
2324.0,89475.0,730000,Regression,1531185503000,0.00415,5.38e+02,0.00217,2.86e+02,0.026,7.56,1.91,-0.913,12,0.2,0.2,0.1,0.0
2356.0,90991.0,740000,Regression,1531196969000,0.00249,2.87e+02,0.00218,2.86e+02,0.0259,7.53,1.91,-0.906,12,0.2,0.2,0.1,0.0
2416.0,92381.0,750000,Regression,1531200364000,0.00355,5.38e+02,0.0022,2.89e+02,0.0262,7.61,1.93,-0.925,12,0.2,0.2,0.1,0.0
2442.0,93618.0,760000,Regression,1531202607000,0.00195,2.33e+02,0.00219,2.89e+02,0.0261,7.59,1.91,-0.915,12,0.2,0.2,0.1,0.0
2458.0,94894.0,770000,Regression,1531204516000,0.00153,1.44e+02,0.00218,2.87e+02,0.0259,7.53,1.91,-0.907,12,0.2,0.2,0.1,0.0
2469.0,96092.0,780000,Regression,1531206234000,0.00134,98.7,0.00217,2.84e+02,0.0257,7.47,1.9,-0.897,12,0.2,0.2,0.1,0.0
2488.0,97321.0,790000,Regression,1531207753000,0.00161,1.71e+02,0.00217,2.83e+02,0.0256,7.44,1.88,-0.882,12,0.2,0.2,0.1,0.0
2509.0,98482.0,800000,Regression,1531209349000,0.00168,1.88e+02,0.00216,2.82e+02,0.0255,7.41,1.88,-0.882,12,0.2,0.2,0.1,0.0
2525.0,99762.0,810000,Regression,1531211009000,0.00149,1.44e+02,0.00215,2.8e+02,0.0253,7.36,1.87,-0.873,12,0.2,0.2,0.1,0.0
2543.0,101094.0,820000,Regression,1531212747000,0.0016,1.62e+02,0.00215,2.78e+02,0.0252,7.32,1.87,-0.865,12,0.2,0.2,0.1,0.0
2548.0,102428.0,830000,Regression,1531214477000,0.00128,44.9,0.00213,2.76e+02,0.0249,7.24,1.85,-0.85,12,0.2,0.2,0.1,0.0
2558.0,103700.0,840000,Regression,1531216000000,0.00156,89.8,0.00213,2.73e+02,0.0247,7.18,1.84,-0.843,12,0.2,0.2,0.1,0.0
2564.0,104904.0,850000,Regression,1531217491000,0.00116,53.9,0.00212,2.71e+02,0.0244,7.11,1.72,-0.722,12,0.2,0.2,0.1,0.0
2572.0,106092.0,860000,Regression,1531218803000,0.00138,71.8,0.00211,2.69e+02,0.0242,7.05,1.71,-0.712,12,0.2,0.2,0.1,0.0
2581.0,107320.0,870000,Regression,1531220183000,0.00141,80.8,0.0021,2.66e+02,0.024,7.0,1.7,-0.701,12,0.2,0.2,0.1,0.0
2600.0,108600.0,880000,Regression,1531221660000,0.00183,1.71e+02,0.0021,2.65e+02,0.0239,6.96,1.7,-0.698,12,0.2,0.2,0.1,0.0
2627.0,109970.0,890000,Regression,1531223228000,0.00224,2.42e+02,0.0021,2.65e+02,0.0239,6.95,1.69,-0.692,12,0.2,0.2,0.1,0.0
2651.0,111308.0,900000,Regression,1531224925000,0.00207,2.15e+02,0.0021,2.64e+02,0.0238,6.93,1.69,-0.692,12,0.2,0.2,0.1,0.0
2665.0,112634.0,910000,Regression,1531226586000,0.00168,1.26e+02,0.00209,2.63e+02,0.0237,6.88,1.69,-0.687,12,0.2,0.2,0.1,0.0
2672.0,113928.0,920000,Regression,1531228193000,0.00148,62.8,0.00209,2.61e+02,0.0235,6.82,1.68,-0.675,12,0.2,0.2,0.1,0.0
2679.0,115234.0,930000,Regression,1531229863000,0.00142,62.8,0.00208,2.59e+02,0.0232,6.76,1.66,-0.663,12,0.2,0.2,0.1,0.0
2699.0,116698.0,940000,Regression,1531231690000,0.00212,1.8e+02,0.00208,2.58e+02,0.0231,6.73,1.66,-0.664,12,0.2,0.2,0.1,0.0
2723.0,118185.0,950000,Regression,1531233614000,0.00209,2.15e+02,0.00208,2.57e+02,0.023,6.7,1.66,-0.659,12,0.2,0.2,0.1,0.0
2749.0,119706.0,960000,Regression,1531235598000,0.00226,2.33e+02,0.00208,2.57e+02,0.023,6.68,1.65,-0.651,12,0.2,0.2,0.1,0.0
2764.0,121348.0,970000,Regression,1531237572000,0.00195,1.35e+02,0.00208,2.56e+02,0.0228,6.63,1.64,-0.645,12,0.2,0.2,0.1,0.0
2812.0,123160.0,980000,Regression,1531239731000,0.00343,4.31e+02,0.00209,2.58e+02,0.0228,6.64,1.64,-0.644,12,0.2,0.2,0.1,0.0
2843.0,124916.0,990000,Regression,1531241737000,0.00258,2.78e+02,0.0021,2.58e+02,0.0228,6.62,1.64,-0.64,12,0.2,0.2,0.1,0.0
2883.0,126722.0,1000000,Regression,1531243738000,0.00284,3.59e+02,0.00211,2.59e+02,0.0228,6.62,1.63,-0.633,12,0.2,0.2,0.1,0.0
2913.0,128529.0,1010000,Regression,1531245667000,0.00276,2.69e+02,0.00211,2.59e+02,0.0227,6.59,1.63,-0.631,12,0.2,0.2,0.1,0.0
2940.0,130371.0,1020000,Regression,1531247731000,0.0025,2.42e+02,0.00212,2.59e+02,0.0226,6.56,1.63,-0.627,12,0.2,0.2,0.1,0.0
2991.0,132208.0,1030000,Regression,1531249459000,0.00359,4.58e+02,0.00213,2.61e+02,0.0226,6.58,1.63,-0.627,12,0.2,0.2,0.1,0.0
3033.0,134096.0,1040000,Regression,1531251643000,0.00344,3.77e+02,0.00214,2.62e+02,0.0226,6.58,1.62,-0.62,12,0.2,0.2,0.1,0.0
3082.0,135968.0,1050000,Regression,1531253665000,0.00363,4.4e+02,0.00216,2.64e+02,0.0227,6.59,1.63,-0.627,12,0.2,0.2,0.1,0.0
3116.0,137682.0,1060000,Regression,1531256223000,0.00317,3.05e+02,0.00217,2.64e+02,0.0226,6.58,1.62,-0.62,12,0.2,0.2,0.1,0.0
3147.0,139537.0,1070000,Regression,1531263018000,0.00286,2.78e+02,0.00217,2.64e+02,0.0226,6.56,1.48,-0.481,12,0.2,0.2,0.1,0.0
3156.0,141001.0,1080000,Regression,1531280274000,0.00215,80.8,0.00217,2.62e+02,0.0224,6.51,1.47,-0.472,12,0.2,0.2,0.1,0.0
3182.0,142625.0,1090000,Regression,1531284669000,0.00262,2.33e+02,0.00218,2.62e+02,0.0223,6.49,1.47,-0.468,12,0.2,0.2,0.1,0.0
3210.0,144197.0,1100000,Regression,1531287508000,0.00242,2.51e+02,0.00218,2.62e+02,0.0223,6.48,1.46,-0.463,12,0.2,0.2,0.1,0.0
3223.0,145654.0,1110000,Regression,1531289836000,0.00174,1.17e+02,0.00218,2.61e+02,0.0221,6.44,1.46,-0.46,12,0.2,0.2,0.1,0.0
3233.0,147019.0,1120000,Regression,1531291626000,0.00151,89.8,0.00217,2.59e+02,0.022,6.4,1.45,-0.454,12,0.2,0.2,0.1,0.0
3244.0,148300.0,1130000,Regression,1531293077000,0.00159,98.7,0.00217,2.58e+02,0.0219,6.36,1.45,-0.45,12,0.2,0.2,0.1,0.0
3252.0,149625.0,1140000,Regression,1531294497000,0.0015,71.8,0.00216,2.56e+02,0.0217,6.32,1.44,-0.444,12,0.2,0.2,0.1,0.0
3266.0,150951.0,1150000,Regression,1531295902000,0.00172,1.26e+02,0.00216,2.55e+02,0.0216,6.29,1.44,-0.438,12,0.2,0.2,0.1,0.0
3274.0,152168.0,1160000,Regression,1531297173000,0.00142,71.8,0.00215,2.53e+02,0.0215,6.26,1.43,-0.433,12,0.2,0.2,0.1,0.0
3278.0,153486.0,1170000,Regression,1531298617000,0.0014,35.9,0.00214,2.52e+02,0.0214,6.21,1.43,-0.426,12,0.2,0.2,0.1,0.0
3290.0,154755.0,1180000,Regression,1531300121000,0.00166,1.08e+02,0.00214,2.5e+02,0.0213,6.18,1.42,-0.423,12,0.2,0.2,0.1,0.0
3300.0,156094.0,1190000,Regression,1531301576000,0.00157,89.8,0.00213,2.49e+02,0.0211,6.15,1.42,-0.419,12,0.2,0.2,0.1,0.0
3309.0,157438.0,1200000,Regression,1531303080000,0.00154,80.8,0.00213,2.48e+02,0.021,6.11,1.41,-0.413,12,0.2,0.2,0.1,0.0
3317.0,158727.0,1210000,Regression,1531304333000,0.0014,71.8,0.00212,2.46e+02,0.0209,6.08,1.35,-0.354,12,0.2,0.2,0.1,0.0
3324.0,160080.0,1220000,Regression,1531305532000,0.00133,62.8,0.00212,2.45e+02,0.0208,6.04,1.35,-0.349,12,0.2,0.2,0.1,0.0
3336.0,161422.0,1230000,Regression,1531307017000,0.00161,1.08e+02,0.00211,2.43e+02,0.0207,6.01,1.35,-0.347,12,0.2,0.2,0.1,0.0
3346.0,162858.0,1240000,Regression,1531308567000,0.00169,89.7,0.00211,2.42e+02,0.0205,5.98,1.34,-0.342,12,0.2,0.2,0.1,0.0
3362.0,164205.0,1250000,Regression,1531310326000,0.00197,1.44e+02,0.00211,2.41e+02,0.0205,5.96,1.34,-0.336,12,0.2,0.2,0.1,0.0
3375.0,165638.0,1260000,Regression,1531312103000,0.00177,1.17e+02,0.00211,2.4e+02,0.0204,5.93,1.34,-0.336,12,0.2,0.2,0.1,0.0
3385.0,166958.0,1270000,Regression,1531313779000,0.00165,89.7,0.0021,2.39e+02,0.0203,5.9,1.33,-0.331,12,0.2,0.2,0.1,0.0
3391.0,168346.0,1280000,Regression,1531315640000,0.00162,53.9,0.0021,2.38e+02,0.0201,5.86,1.32,-0.324,12,0.2,0.2,0.1,0.0
3399.0,169681.0,1290000,Regression,1531317423000,0.00158,71.8,0.00209,2.37e+02,0.02,5.83,1.32,-0.32,12,0.2,0.2,0.1,0.0
3408.0,171191.0,1300000,Regression,1531319405000,0.00163,80.8,0.00209,2.35e+02,0.0199,5.79,1.32,-0.318,12,0.2,0.2,0.1,0.0
3419.0,172735.0,1310000,Regression,1531321200000,0.00167,98.7,0.00209,2.34e+02,0.0198,5.76,1.31,-0.312,12,0.2,0.2,0.1,0.0
3431.0,174461.0,1320000,Regression,1531323186000,0.00188,1.08e+02,0.00209,2.33e+02,0.0197,5.72,1.31,-0.306,12,0.2,0.2,0.1,0.0
3453.0,176241.0,1330000,Regression,1531325396000,0.00236,1.97e+02,0.00209,2.33e+02,0.0196,5.7,1.31,-0.306,12,0.2,0.2,0.1,0.0
3479.0,178029.0,1340000,Regression,1531327624000,0.00257,2.33e+02,0.00209,2.33e+02,0.0195,5.68,1.3,-0.305,12,0.2,0.2,0.1,0.0
3515.0,179805.0,1350000,Regression,1531329744000,0.00297,3.23e+02,0.0021,2.34e+02,0.0195,5.69,1.3,-0.304,12,0.2,0.2,0.1,0.0
3546.0,181680.0,1360000,Regression,1531331783000,0.00283,2.78e+02,0.0021,2.34e+02,0.0195,5.68,1.3,-0.304,12,0.2,0.2,0.1,0.0
3574.0,183505.0,1370000,Regression,1531334066000,0.00277,2.51e+02,0.00211,2.34e+02,0.0195,5.67,1.31,-0.306,12,0.2,0.2,0.1,0.0
3595.0,185327.0,1380000,Regression,1531335903000,0.00276,1.88e+02,0.00211,2.34e+02,0.0194,5.64,1.31,-0.307,12,0.2,0.2,0.1,0.0
3632.0,187111.0,1390000,Regression,1531338119000,0.00318,3.32e+02,0.00212,2.35e+02,0.0194,5.65,1.3,-0.304,12,0.2,0.2,0.1,0.0
3644.0,188911.0,1400000,Regression,1531340225000,0.00216,1.08e+02,0.00212,2.34e+02,0.0193,5.61,1.3,-0.301,12,0.2,0.2,0.1,0.0
3667.0,190706.0,1410000,Regression,1531342924000,0.00249,2.06e+02,0.00212,2.33e+02,0.0192,5.59,1.3,-0.296,12,0.2,0.2,0.1,0.0
3707.0,192465.0,1420000,Regression,1531351318000,0.00353,3.59e+02,0.00213,2.34e+02,0.0193,5.6,1.2,-0.203,12,0.2,0.2,0.1,0.0
3730.0,194311.0,1430000,Regression,1531369501000,0.00257,2.06e+02,0.00214,2.34e+02,0.0192,5.58,1.2,-0.204,12,0.2,0.2,0.1,0.0
3737.0,195855.0,1440000,Regression,1531373800000,0.00165,62.8,0.00213,2.33e+02,0.0191,5.55,1.2,-0.198,12,0.2,0.2,0.1,0.0
3745.0,197320.0,1450000,Regression,1531376336000,0.00157,71.8,0.00213,2.32e+02,0.019,5.52,1.19,-0.193,12,0.2,0.2,0.1,0.0
3752.0,198835.0,1460000,Regression,1531378380000,0.00148,62.8,0.00212,2.31e+02,0.0189,5.49,1.19,-0.188,12,0.2,0.2,0.1,0.0
3758.0,200207.0,1470000,Regression,1531380197000,0.00138,53.9,0.00212,2.3e+02,0.0188,5.46,1.18,-0.184,12,0.2,0.2,0.1,0.0
3766.0,201672.0,1480000,Regression,1531381734000,0.00137,71.8,0.00211,2.28e+02,0.0187,5.43,1.18,-0.179,12,0.2,0.2,0.1,0.0
3774.0,203080.0,1490000,Regression,1531383373000,0.00144,71.8,0.00211,2.27e+02,0.0186,5.41,1.18,-0.177,12,0.2,0.2,0.1,0.0
3775.0,204444.0,1500000,Regression,1531385107000,0.00118,8.98,0.0021,2.26e+02,0.0185,5.37,1.17,-0.172,12,0.2,0.2,0.1,0.0
3777.0,205788.0,1510000,Regression,1531386959000,0.00133,17.9,0.0021,2.25e+02,0.0184,5.34,1.17,-0.168,12,0.2,0.2,0.1,0.0
3782.0,207222.0,1520000,Regression,1531388666000,0.00128,44.9,0.00209,2.23e+02,0.0183,5.31,1.16,-0.164,12,0.2,0.2,0.1,0.0
3785.0,208513.0,1530000,Regression,1531390366000,0.00133,26.9,0.00209,2.22e+02,0.0182,5.28,1.15,-0.146,12,0.2,0.2,0.1,0.0
3790.0,209820.0,1540000,Regression,1531391762000,0.00135,44.9,0.00208,2.21e+02,0.0181,5.25,1.14,-0.144,12,0.2,0.2,0.1,0.0
3794.0,211089.0,1550000,Regression,1531393262000,0.00132,35.9,0.00208,2.2e+02,0.018,5.23,1.14,-0.14,12,0.2,0.2,0.1,0.0
3803.0,212383.0,1560000,Regression,1531395080000,0.00151,80.8,0.00207,2.19e+02,0.0179,5.21,1.14,-0.137,12,0.2,0.2,0.1,0.0
3810.0,213692.0,1570000,Regression,1531396997000,0.00157,62.8,0.00207,2.18e+02,0.0178,5.19,1.13,-0.133,12,0.2,0.2,0.1,0.0
3812.0,215058.0,1580000,Regression,1531398777000,0.00138,18.0,0.00207,2.17e+02,0.0177,5.16,1.13,-0.13,12,0.2,0.2,0.1,0.0
3815.0,216368.0,1590000,Regression,1531400537000,0.00135,26.9,0.00206,2.15e+02,0.0176,5.13,1.13,-0.126,12,0.2,0.2,0.1,0.0
3819.0,217672.0,1600000,Regression,1531402278000,0.00148,35.9,0.00206,2.14e+02,0.0175,5.1,1.12,-0.123,12,0.2,0.2,0.1,0.0
3822.0,219069.0,1610000,Regression,1531404354000,0.00146,26.9,0.00206,2.13e+02,0.0174,5.07,1.12,-0.118,12,0.2,0.2,0.1,0.0
3825.0,220437.0,1620000,Regression,1531406176000,0.00148,26.9,0.00205,2.12e+02,0.0174,5.05,1.11,-0.114,12,0.2,0.2,0.1,0.0
3831.0,221796.0,1630000,Regression,1531407973000,0.00163,53.9,0.00205,2.11e+02,0.0173,5.02,1.11,-0.11,12,0.2,0.2,0.1,0.0
3843.0,223296.0,1640000,Regression,1531409990000,0.00199,1.08e+02,0.00205,2.1e+02,0.0172,5.01,1.11,-0.108,12,0.2,0.2,0.1,0.0
3858.0,224927.0,1650000,Regression,1531412247000,0.00223,1.35e+02,0.00205,2.1e+02,0.0172,4.99,1.11,-0.105,12,0.2,0.2,0.1,0.0
3885.0,226695.0,1660000,Regression,1531414664000,0.00282,2.42e+02,0.00205,2.1e+02,0.0171,4.98,1.11,-0.105,12,0.2,0.2,0.1,0.0
3918.0,228362.0,1670000,Regression,1531416880000,0.00284,2.96e+02,0.00206,2.11e+02,0.0172,4.99,1.11,-0.105,12,0.2,0.2,0.1,0.0
3943.0,230101.0,1680000,Regression,1531419218000,0.00272,2.24e+02,0.00206,2.11e+02,0.0171,4.98,1.1,-0.101,12,0.2,0.2,0.1,0.0
3972.0,231837.0,1690000,Regression,1531421594000,0.00299,2.6e+02,0.00207,2.11e+02,0.0171,4.98,1.1,-0.102,12,0.2,0.2,0.1,0.0
3997.0,233511.0,1700000,Regression,1531423831000,0.00291,2.24e+02,0.00207,2.11e+02,0.0171,4.98,1.1,-0.103,12,0.2,0.2,0.1,0.0
4010.0,235272.0,1710000,Regression,1531426097000,0.00247,1.17e+02,0.00208,2.11e+02,0.017,4.96,1.1,-0.102,12,0.2,0.2,0.1,0.0
4043.0,237040.0,1720000,Regression,1531428700000,0.00347,2.96e+02,0.00208,2.11e+02,0.0171,4.96,1.1,-0.103,12,0.2,0.2,0.1,0.0
4091.0,238856.0,1730000,Regression,1531433991000,0.00403,4.31e+02,0.0021,2.12e+02,0.0171,4.98,1.07,-0.0729,12,0.2,0.2,0.1,0.0
4110.0,240468.0,1740000,Regression,1531452298000,0.00262,1.71e+02,0.0021,2.12e+02,0.0171,4.97,1.07,-0.0749,12,0.2,0.2,0.1,0.0
4135.0,242104.0,1750000,Regression,1531457863000,0.0025,2.24e+02,0.0021,2.12e+02,0.0171,4.97,1.07,-0.0731,12,0.2,0.2,0.1,0.0
4161.0,243579.0,1760000,Regression,1531460622000,0.00237,2.33e+02,0.0021,2.12e+02,0.0171,4.97,1.07,-0.0737,12,0.2,0.2,0.1,0.0
4179.0,244963.0,1770000,Regression,1531462674000,0.00198,1.62e+02,0.0021,2.12e+02,0.0171,4.96,1.07,-0.0734,12,0.2,0.2,0.1,0.0
