Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
29,41651,370000,Random,1534254746000,0.000696,0.000696,0.333,3e+04,0.000451,inf,0.236,0.0,0.764,1.0,0.236,2e+02,-1.99e+02,12,0.2,0.2,0.0,0.2
31,43595,380000,Random,1534256424000,0.000711,0.000711,0.333,2.99e+04,0.000449,inf,0.24,0.0,0.76,1.0,0.24,2e+02,-1.99e+02,12,0.2,0.2,0.0,0.2
33,45574,390000,Random,1534258149000,0.000724,0.000724,0.333,2.99e+04,0.000447,inf,0.244,0.0,0.756,1.0,0.244,2e+02,-1.99e+02,12,0.2,0.2,0.0,0.2
37,47548,400000,Random,1534259835000,0.000778,0.000778,0.333,2.99e+04,0.000445,inf,0.259,0.0,0.741,1.0,0.259,1.97e+02,-1.96e+02,12,0.2,0.2,0.0,0.2
41,49542,410000,Random,1534261517000,0.000828,0.000828,0.333,2.99e+04,0.000443,inf,0.272,0.0,0.728,1.0,0.272,1.95e+02,-1.94e+02,12,0.2,0.2,0.0,0.2
43,51610,420000,Random,1534263117000,0.000833,0.000833,0.332,2.99e+04,0.000457,inf,0.267,0.0,0.733,1.0,0.267,1.91e+02,-1.9e+02,12,0.2,0.2,0.0,0.2
51,53591,430000,Random,1534264612000,0.000952,0.000952,0.332,2.99e+04,0.000462,inf,0.291,0.0,0.709,1.0,0.291,1.83e+02,-1.82e+02,12,0.2,0.2,0.0,0.2
55,55604,440000,Random,1534266022000,0.000989,0.000989,0.332,2.99e+04,0.000464,inf,0.299,0.0,0.701,1.0,0.299,1.81e+02,-1.8e+02,12,0.2,0.2,0.0,0.2
57,57602,450000,Random,1534267469000,0.00099,0.00099,0.333,2.99e+04,0.000503,inf,0.282,0.0,0.718,1.0,0.282,1.72e+02,-1.71e+02,12,0.2,0.2,0.0,0.2
57,59549,460000,Random,1534268803000,0.000957,0.000957,0.333,2.99e+04,0.000526,inf,0.266,0.0,0.734,1.0,0.266,1.69e+02,-1.68e+02,12,0.2,0.2,0.0,0.2
59,61556,470000,Random,1534270749000,0.000958,0.000958,0.333,2.99e+04,0.000535,inf,0.263,0.0,0.737,1.0,0.263,1.67e+02,-1.66e+02,12,0.2,0.2,0.0,0.2
61,63494,480000,Random,1534273495000,0.0,0.000961,0.333,2.99e+04,0.000531,inf,0.265,0.0,0.735,1.0,0.265,1.68e+02,-1.67e+02,12,0.2,0.2,0.0,0.2
63,65487,490000,Random,1534275512000,0.000905,0.000962,0.333,2.99e+04,0.000533,inf,0.265,0.0,0.735,1.0,0.265,1.67e+02,-1.66e+02,12,0.2,0.2,0.0,0.2
63,67409,500000,Random,1534277406000,0.000484,0.000935,0.333,2.99e+04,0.000535,inf,0.258,0.0,0.742,1.0,0.258,1.68e+02,-1.67e+02,12,0.2,0.2,0.0,0.2
65,69292,510000,Random,1534279524000,0.000665,0.000938,0.332,2.99e+04,0.00056,inf,0.25,0.0,0.75,1.0,0.25,1.63e+02,-1.62e+02,12,0.2,0.2,0.0,0.2
65,71267,520000,Random,1534282477000,0.000501,0.000912,0.332,2.99e+04,0.000572,inf,0.241,0.0,0.759,1.0,0.241,1.61e+02,-1.6e+02,12,0.2,0.2,0.0,0.2
70,73194,530000,Random,1534288446000,0.000908,0.000956,0.332,2.99e+04,0.000573,inf,0.249,0.0,0.751,1.0,0.249,1.6e+02,-1.59e+02,12,0.2,0.2,0.0,0.2
77,75281,540000,Random,1534297046000,0.00133,0.00102,0.332,2.99e+04,0.000608,inf,0.251,0.0,0.749,1.0,0.251,1.51e+02,-1.5e+02,12,0.2,0.2,0.0,0.2
81,77302,550000,Random,1534303421000,0.00143,0.00105,0.332,2.99e+04,0.000626,inf,0.25,0.0,0.75,1.0,0.25,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.2
91,79317,560000,Random,1534308794000,0.00187,0.00115,0.333,2.99e+04,0.00065,inf,0.26,0.0,0.74,1.0,0.26,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
95,81164,570000,Random,1534311679000,0.0019,0.00117,0.332,2.99e+04,0.000669,inf,0.258,0.0,0.742,1.0,0.258,1.38e+02,-1.37e+02,12,0.2,0.2,0.0,0.2
95,83185,580000,Random,1534313975000,0.00171,0.00114,0.332,2.99e+04,0.000665,inf,0.255,0.0,0.745,1.0,0.255,1.39e+02,-1.38e+02,12,0.2,0.2,0.0,0.2
95,85101,590000,Random,1534315565000,0.00156,0.00112,0.333,2.99e+04,0.000663,inf,0.251,0.0,0.749,1.0,0.251,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.2
95,87125,600000,Random,1534316929000,0.0,0.00109,0.333,2.99e+04,0.000664,inf,0.246,0.0,0.754,1.0,0.246,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
97,89216,610000,Random,1534318111000,0.000675,0.00109,0.333,3e+04,0.000658,inf,0.247,0.0,0.753,1.0,0.247,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
97,91189,620000,Random,1534319348000,0.000405,0.00106,0.333,2.99e+04,0.000657,inf,0.244,0.0,0.756,1.0,0.244,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.2
99,93274,630000,Random,1534320626000,0.00057,0.00106,0.333,3e+04,0.000668,inf,0.24,0.0,0.76,1.0,0.24,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
99,95146,640000,Random,1534321911000,0.00045,0.00104,0.333,2.99e+04,0.000667,inf,0.237,0.0,0.763,1.0,0.237,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
99,97165,650000,Random,1534323195000,0.000367,0.00102,0.333,3e+04,0.000657,inf,0.236,0.0,0.764,1.0,0.236,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
101,99178,660000,Random,1534324292000,0.000464,0.00102,0.333,3e+04,0.000656,inf,0.236,0.0,0.764,1.0,0.236,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
105,101301,670000,Random,1534325333000,0.000665,0.00104,0.333,3e+04,0.000663,inf,0.238,0.0,0.762,1.0,0.238,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.2
109,103297,680000,Random,1534326292000,0.000821,0.00106,0.333,3e+04,0.000666,inf,0.24,0.0,0.76,1.0,0.24,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
111,105333,690000,Random,1534327168000,0.000839,0.00105,0.333,3e+04,0.000672,inf,0.238,0.0,0.762,1.0,0.238,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
112,107287,700000,Random,1534328137000,0.000808,0.00104,0.333,3e+04,0.000673,inf,0.236,0.0,0.764,1.0,0.236,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
114,109273,710000,Random,1534329033000,0.000825,0.00104,0.333,3e+04,0.000679,inf,0.235,0.0,0.765,1.0,0.235,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.2
120,111251,720000,Random,1534330034000,0.001,0.00108,0.333,3e+04,0.000677,inf,0.241,0.0,0.759,1.0,0.241,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.2
126,113098,730000,Random,1534331551000,0.00115,0.00111,0.333,3e+04,0.000665,inf,0.25,0.0,0.75,1.0,0.25,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.2
126,115055,740000,Random,1534332894000,0.00108,0.0011,0.333,3e+04,0.000661,inf,0.248,0.0,0.752,1.0,0.248,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
128,117037,750000,Random,1534334268000,0.00107,0.00109,0.333,3e+04,0.000654,inf,0.25,0.0,0.75,1.0,0.25,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
128,119009,760000,Random,1534335681000,0.00101,0.00108,0.333,3e+04,0.000644,inf,0.25,0.0,0.75,1.0,0.25,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
128,121107,770000,Random,1534337176000,0.000947,0.00106,0.333,3e+04,0.000636,inf,0.249,0.0,0.751,1.0,0.249,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
130,123104,780000,Random,1534338671000,0.00095,0.00106,0.333,3e+04,0.000636,inf,0.249,0.0,0.751,1.0,0.249,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
130,125038,790000,Random,1534340160000,0.000902,0.00104,0.333,3e+04,0.000629,inf,0.248,0.0,0.752,1.0,0.248,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.2
130,127104,800000,Random,1534341649000,0.000857,0.00102,0.333,3e+04,0.000631,inf,0.244,0.0,0.756,1.0,0.244,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.2
130,129105,810000,Random,1534343385000,0.000817,0.00101,0.333,3e+04,0.000628,inf,0.242,0.0,0.758,1.0,0.242,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.2
132,131126,820000,Random,1534345340000,0.000825,0.00101,0.333,3e+04,0.00063,inf,0.241,0.0,0.759,1.0,0.241,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.2
138,133138,830000,Random,1534347642000,0.000917,0.00104,0.333,3e+04,0.000633,inf,0.246,0.0,0.754,1.0,0.246,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
140,135209,840000,Random,1534350428000,0.000919,0.00104,0.333,3e+04,0.000627,inf,0.248,0.0,0.752,1.0,0.248,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.2
140,137202,850000,Random,1534353316000,0.000883,0.00102,0.333,3e+04,0.000623,inf,0.246,0.0,0.754,1.0,0.246,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.2
146,139264,860000,Random,1534355942000,0.000962,0.00105,0.333,3e+04,0.00062,inf,0.252,0.0,0.748,1.0,0.252,1.49e+02,-1.48e+02,12,0.2,0.2,0.0,0.2
146,141164,870000,Random,1534358159000,0.000929,0.00103,0.333,3e+04,0.00063,inf,0.247,0.0,0.753,1.0,0.247,1.48e+02,-1.47e+02,12,0.2,0.2,0.0,0.2
152,143145,880000,Random,1534359874000,0.0,0.00106,0.333,3e+04,0.000627,inf,0.252,0.0,0.748,1.0,0.252,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
156,145024,890000,Random,1534361422000,0.00183,0.00108,0.333,2.99e+04,0.000632,inf,0.253,0.0,0.747,1.0,0.253,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
158,146992,900000,Random,1534363021000,0.00145,0.00107,0.333,2.99e+04,0.000637,inf,0.252,0.0,0.748,1.0,0.252,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.2
160,149122,910000,Random,1534365324000,0.00127,0.00107,0.333,3e+04,0.000636,inf,0.252,0.0,0.748,1.0,0.252,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
164,150945,920000,Random,1534368844000,0.00148,0.00109,0.333,2.99e+04,0.000638,inf,0.253,0.0,0.747,1.0,0.253,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.2
164,152797,930000,Random,1534375368000,0.00121,0.00107,0.333,2.99e+04,0.000637,inf,0.251,0.0,0.749,1.0,0.251,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.2
175,154799,940000,Random,1534385956000,0.00192,0.00113,0.332,2.99e+04,0.000651,inf,0.257,0.0,0.743,1.0,0.257,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
175,156724,950000,Random,1534389773000,0.00166,0.00112,0.332,2.99e+04,0.000656,inf,0.253,0.0,0.747,1.0,0.253,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
175,158807,960000,Random,1534395822000,0.00144,0.0011,0.332,2.99e+04,0.000673,inf,0.246,0.0,0.754,1.0,0.246,1.39e+02,-1.38e+02,12,0.2,0.2,0.0,0.2
175,160850,970000,Random,1534398383000,0.00128,0.00109,0.333,2.99e+04,0.000669,inf,0.244,0.0,0.756,1.0,0.244,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.2
175,162775,980000,Random,1534400530000,0.00115,0.00108,0.332,2.99e+04,0.000668,inf,0.242,0.0,0.758,1.0,0.242,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
177,164749,990000,Random,1534401993000,0.00114,0.00107,0.332,2.99e+04,0.000662,inf,0.244,0.0,0.756,1.0,0.244,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
181,166664,1000000,Random,1534403340000,0.0,0.00109,0.332,2.99e+04,0.000663,inf,0.246,0.0,0.754,1.0,0.246,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
183,168624,1010000,Random,1534404669000,0.000717,0.00109,0.332,2.99e+04,0.000661,inf,0.246,0.0,0.754,1.0,0.246,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
185,170767,1020000,Random,1534405988000,0.000811,0.00108,0.332,2.99e+04,0.000654,inf,0.248,0.0,0.752,1.0,0.248,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.2
187,172606,1030000,Random,1534407385000,0.000886,0.00108,0.332,2.99e+04,0.000646,inf,0.25,0.0,0.75,1.0,0.25,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
191,174579,1040000,Random,1534408680000,0.00114,0.00109,0.332,2.99e+04,0.000655,inf,0.249,0.0,0.751,1.0,0.249,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
191,176610,1050000,Random,1534409996000,0.000928,0.00108,0.332,2.99e+04,0.000654,inf,0.247,0.0,0.753,1.0,0.247,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.2
193,178613,1060000,Random,1534411222000,0.000939,0.00108,0.333,2.99e+04,0.000653,inf,0.247,0.0,0.753,1.0,0.247,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.2
195,180719,1070000,Random,1534412413000,0.000941,0.00108,0.333,2.99e+04,0.000648,inf,0.249,0.0,0.751,1.0,0.249,1.43e+02,-1.42e+02,12,0.2,0.2,0.0,0.2
197,182685,1080000,Random,1534413605000,0.000949,0.00108,0.333,2.99e+04,0.000648,inf,0.249,0.0,0.751,1.0,0.249,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
199,184742,1090000,Random,1534414715000,0.000952,0.00108,0.333,2.99e+04,0.000643,inf,0.25,0.0,0.75,1.0,0.25,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
199,186731,1100000,Random,1534415890000,0.000861,0.00107,0.333,2.99e+04,0.000641,inf,0.249,0.0,0.751,1.0,0.249,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.2
203,188688,1110000,Random,1534416894000,0.000963,0.00108,0.333,2.99e+04,0.000634,inf,0.252,0.0,0.748,1.0,0.252,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
203,190761,1120000,Random,1534418243000,0.000883,0.00106,0.333,2.99e+04,0.000633,inf,0.251,0.0,0.749,1.0,0.251,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
207,192805,1130000,Random,1534419653000,0.000964,0.00107,0.333,2.99e+04,0.000631,inf,0.253,0.0,0.747,1.0,0.253,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
209,194864,1140000,Random,1534420827000,0.000965,0.00107,0.333,2.99e+04,0.000629,inf,0.254,0.0,0.746,1.0,0.254,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
209,196994,1150000,Random,1534422286000,0.000899,0.00106,0.333,3e+04,0.000628,inf,0.252,0.0,0.748,1.0,0.252,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
211,198917,1160000,Random,1534423853000,0.000907,0.00106,0.333,3e+04,0.000638,inf,0.249,0.0,0.751,1.0,0.249,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
213,200992,1170000,Random,1534425405000,0.00091,0.00106,0.333,3e+04,0.000634,inf,0.25,0.0,0.75,1.0,0.25,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
213,203002,1180000,Random,1534427000000,0.000861,0.00105,0.333,3e+04,0.000631,inf,0.249,0.0,0.751,1.0,0.249,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
213,205056,1190000,Random,1534428575000,0.000816,0.00104,0.333,3e+04,0.000635,inf,0.246,0.0,0.754,1.0,0.246,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
215,206936,1200000,Random,1534429920000,0.000827,0.00104,0.333,3e+04,0.000637,inf,0.245,0.0,0.755,1.0,0.245,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
215,208953,1210000,Random,1534431185000,0.000789,0.00103,0.333,3e+04,0.000636,inf,0.244,0.0,0.756,1.0,0.244,1.47e+02,-1.46e+02,12,0.2,0.2,0.0,0.2
219,210900,1220000,Random,1534432421000,0.000843,0.00104,0.333,3e+04,0.00064,inf,0.244,0.0,0.756,1.0,0.244,1.46e+02,-1.45e+02,12,0.2,0.2,0.0,0.2
223,212925,1230000,Random,1534433593000,0.000892,0.00105,0.333,2.99e+04,0.000647,inf,0.244,0.0,0.756,1.0,0.244,1.45e+02,-1.44e+02,12,0.2,0.2,0.0,0.2
225,214880,1240000,Random,1534436121000,0.000897,0.00105,0.333,2.99e+04,0.00065,inf,0.243,0.0,0.757,1.0,0.243,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
227,216897,1250000,Random,1534439874000,0.000901,0.00105,0.333,2.99e+04,0.000649,inf,0.243,0.0,0.757,1.0,0.243,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
229,218886,1260000,Random,1534443912000,0.000905,0.00105,0.333,2.99e+04,0.000652,inf,0.242,0.0,0.758,1.0,0.242,1.44e+02,-1.43e+02,12,0.2,0.2,0.0,0.2
233,220955,1270000,Random,1534447213000,0.00258,0.00105,0.333,3e+04,0.00066,inf,0.241,0.0,0.759,1.0,0.241,1.42e+02,-1.41e+02,12,0.2,0.2,0.0,0.2
235,222885,1280000,Random,1534449362000,0.00148,0.00105,0.333,2.99e+04,0.000669,inf,0.239,0.0,0.761,1.0,0.239,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
237,224944,1290000,Random,1534452129000,0.00126,0.00105,0.333,3e+04,0.000668,inf,0.239,0.0,0.761,1.0,0.239,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
237,226933,1300000,Random,1534457528000,0.000889,0.00104,0.333,3e+04,0.000675,inf,0.236,0.0,0.764,1.0,0.236,1.41e+02,-1.4e+02,12,0.2,0.2,0.0,0.2
239,228837,1310000,Random,1534467237000,0.000924,0.00104,0.333,2.99e+04,0.000678,inf,0.235,0.0,0.765,1.0,0.235,1.4e+02,-1.39e+02,12,0.2,0.2,0.0,0.2
249,231011,1320000,Random,1534474920000,0.00166,0.00108,0.333,3e+04,0.000694,inf,0.236,0.0,0.764,1.0,0.236,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.2
249,232964,1330000,Random,1534480693000,0.00141,0.00107,0.333,3e+04,0.000708,inf,0.231,0.0,0.769,1.0,0.231,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
253,235018,1340000,Random,1534484834000,0.00148,0.00108,0.333,3e+04,0.000705,inf,0.233,0.0,0.767,1.0,0.233,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
253,237056,1350000,Random,1534488006000,0.0013,0.00107,0.333,3e+04,0.000704,inf,0.232,0.0,0.768,1.0,0.232,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
255,239061,1360000,Random,1534490966000,0.0,0.00107,0.333,3e+04,0.000704,inf,0.232,0.0,0.768,1.0,0.232,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
257,241076,1370000,Random,1534493296000,0.000622,0.00107,0.333,3e+04,0.000703,inf,0.232,0.0,0.768,1.0,0.232,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
258,242987,1380000,Random,1534495886000,0.000585,0.00106,0.333,3e+04,0.000699,inf,0.233,0.0,0.767,1.0,0.233,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.2
262,245053,1390000,Random,1534498529000,0.000973,0.00107,0.333,3e+04,0.000698,inf,0.234,0.0,0.766,1.0,0.234,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.2
262,247056,1400000,Random,1534500632000,0.000761,0.00106,0.333,3e+04,0.000694,inf,0.234,0.0,0.766,1.0,0.234,1.38e+02,-1.37e+02,12,0.2,0.2,0.0,0.2
266,249046,1410000,Random,1534502349000,0.000983,0.00107,0.333,3e+04,0.000698,inf,0.234,0.0,0.766,1.0,0.234,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.2
266,250875,1420000,Random,1534503531000,0.000845,0.00106,0.333,3e+04,0.000697,inf,0.233,0.0,0.767,1.0,0.233,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.2
268,252901,1430000,Random,1534504660000,0.000864,0.00106,0.333,3e+04,0.000703,inf,0.231,0.0,0.769,1.0,0.231,1.37e+02,-1.36e+02,12,0.2,0.2,0.0,0.2
272,254862,1440000,Random,1534505679000,0.001,0.00107,0.333,3e+04,0.000702,inf,0.233,0.0,0.767,1.0,0.233,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
274,256824,1450000,Random,1534506763000,0.001,0.00107,0.333,3e+04,0.000703,inf,0.232,0.0,0.768,1.0,0.232,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
278,258721,1460000,Random,1534507925000,0.0011,0.00107,0.333,3e+04,0.000707,inf,0.232,0.0,0.768,1.0,0.232,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
278,260667,1470000,Random,1534509167000,0.00101,0.00107,0.333,3e+04,0.000709,inf,0.231,0.0,0.769,1.0,0.231,1.35e+02,-1.34e+02,12,0.2,0.2,0.0,0.2
280,262700,1480000,Random,1534510543000,0.00101,0.00107,0.333,3e+04,0.000711,inf,0.23,0.0,0.77,1.0,0.23,1.35e+02,-1.34e+02,12,0.2,0.2,0.0,0.2
280,264568,1490000,Random,1534512485000,0.000936,0.00106,0.333,3e+04,0.000708,inf,0.229,0.0,0.771,1.0,0.229,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
284,266619,1500000,Random,1534514681000,0.00101,0.00107,0.333,3e+04,0.000709,inf,0.23,0.0,0.77,1.0,0.23,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
288,268600,1510000,Random,1534517081000,0.00107,0.00107,0.333,3e+04,0.000708,inf,0.232,0.0,0.768,1.0,0.232,1.35e+02,-1.34e+02,12,0.2,0.2,0.0,0.2
290,270492,1520000,Random,1534519623000,0.00107,0.00107,0.333,2.99e+04,0.000705,inf,0.233,0.0,0.767,1.0,0.233,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
292,272529,1530000,Random,1534522570000,0.00107,0.00107,0.333,3e+04,0.000704,inf,0.233,0.0,0.767,1.0,0.233,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
294,274453,1540000,Random,1534525931000,0.00107,0.00107,0.333,3e+04,0.000706,inf,0.232,0.0,0.768,1.0,0.232,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
294,276492,1550000,Random,1534529427000,0.00101,0.00106,0.333,3e+04,0.000707,inf,0.231,0.0,0.769,1.0,0.231,1.36e+02,-1.35e+02,12,0.2,0.2,0.0,0.2
