MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.0007062200371340298,0.06543715772945247,14392072.0,NN_AdamOptimizer,0.02,58336,1529828579.0,0.02
0.0019045283635876788,0.0019045283635876788,458775.0,NN_AdamOptimizer,0.05,145840,1529485200.0,0.02
0.001406937856954029,0.04269879251994049,907502.0,NN_AdamOptimizer,0.05,145840,1529488800.0,0.02
0.0006621952776080993,0.05925094145005538,1454051.0,NN_AdamOptimizer,0.05,145840,1529492400.0,0.02
0.0016861181235150598,0.06715646807297353,1867223.0,NN_AdamOptimizer,0.05,145840,1529496000.0,0.02
0.0014419801847536948,0.07245124723645796,2225254.0,NN_AdamOptimizer,0.05,145840,1529499600.0,0.02
0.00140006291197203,0.07663777395377468,2574843.0,NN_AdamOptimizer,0.05,145840,1529503200.0,0.02
0.0022544620167815024,0.0804711116547819,2947868.0,NN_AdamOptimizer,0.05,145840,1529506800.0,0.02
0.0034040022967931757,0.08337282051833114,3259547.0,NN_AdamOptimizer,0.05,145840,1529510400.0,0.02
0.002718880322637373,0.08603755546742863,3567316.0,NN_AdamOptimizer,0.05,145840,1529514000.0,0.02
0.0005465069588302304,0.0888106767254372,3891463.0,NN_AdamOptimizer,0.05,145840,1529517600.0,0.02
0.0014020997217587955,0.09158489421842808,4284670.0,NN_AdamOptimizer,0.05,145840,1529521200.0,0.02
0.0005644043392496746,0.09452365115466146,4762296.0,NN_AdamOptimizer,0.05,145840,1529524800.0,0.02
0.00011755405926169617,0.09694960769150848,5190412.0,NN_AdamOptimizer,0.05,145840,1529528400.0,0.02
0.002386072174130591,0.09837187561349683,5465266.0,NN_AdamOptimizer,0.05,145840,1529532000.0,0.02
0.008763200041208188,0.09904136983429918,5599226.0,NN_AdamOptimizer,0.05,145840,1529535600.0,0.02
0.005983310346345967,0.09937102166252522,5663035.0,NN_AdamOptimizer,0.05,145840,1529539200.0,0.02
0.017165796320902062,0.09959902836732845,5705597.0,NN_AdamOptimizer,0.05,145840,1529542800.0,0.02
0.0015692809107659144,0.09984403656171371,5750538.0,NN_AdamOptimizer,0.05,145840,1529546792.0,0.02
0.006243236345559967,0.10026818127479942,5834068.0,NN_AdamOptimizer,0.05,145840,1529550392.0,0.02
0.003860469202831518,0.10134366263578151,6056605.0,NN_AdamOptimizer,0.05,145840,1529553992.0,0.02
0.001939911714522472,0.10342985885616784,6486243.0,NN_AdamOptimizer,0.05,145840,1529557592.0,0.02
0.0020349965085755795,0.10571034800574822,6977312.0,NN_AdamOptimizer,0.05,145840,1529561192.0,0.02
