MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.0001725717537114129,0.0017725579214237703,13165023.0,TS_Lin,0.05,145840,1529798555.0,0.0001
0.0005441425586406023,0.001773910569782547,13208999.0,TS_Lin,0.05,145840,1529802155.0,0.0001
0.00018685277862507795,0.0017761694718713386,13241048.0,TS_Lin,0.05,145840,1529805755.0,0.0001
0.0003314034044862063,0.0017776041405731056,13274133.0,TS_Lin,0.05,145840,1529809355.0,0.0001
0.00029113334688831924,0.0017795076936361403,13325553.0,TS_Lin,0.05,145840,1529812955.0,0.0001
0.0001969786197758195,0.0017841983297262535,13436877.0,TS_Lin,0.05,145840,1529816555.0,0.0001
4.4016430223210566e-05,0.0017948363328533984,13663058.0,TS_Lin,0.05,145840,1529820155.0,0.0001
2.5512891302356552e-05,0.0018068004857188613,14014855.0,TS_Lin,0.05,145840,1529823755.0,0.0001
4.209054016757304e-05,0.0018202370851289286,14392064.0,TS_Lin,0.05,145840,1529827377.0,0.0001
0.0019045283635876788,0.0019045283635876788,458775.0,TS_Lin,0.1,291680,1529485200.0,0.0001
2.8940972202820518e-05,0.0016928859837492746,907502.0,TS_Lin,0.1,291680,1529488800.0,0.0001
9.14137147028257e-06,0.001623548328386484,1454051.0,TS_Lin,0.1,291680,1529492400.0,0.0001
2.6566025075075313e-05,0.0016132554138492924,1867223.0,TS_Lin,0.1,291680,1529496000.0,0.0001
1.9513688549942825e-05,0.0015913052319966319,2225254.0,TS_Lin,0.1,291680,1529499600.0,0.0001
1.14560597008933e-05,0.0015876648600748485,2574843.0,TS_Lin,0.1,291680,1529503200.0,0.0001
4.814018842137611e-05,0.0016228740675920455,2947868.0,TS_Lin,0.1,291680,1529506800.0,0.0001
5.4415828010326495e-05,0.0016448479606745365,3259547.0,TS_Lin,0.1,291680,1529510400.0,0.0001
2.2756861877074853e-05,0.001663926795740855,3567316.0,TS_Lin,0.1,291680,1529514000.0,0.0001
3.0841535209575606e-06,0.0016780074089711562,3891463.0,TS_Lin,0.1,291680,1529517600.0,0.0001
3.790070366236075e-05,0.001686005919794611,4284670.0,TS_Lin,0.1,291680,1529521200.0,0.0001
6.291252295168325e-06,0.0016948538820621233,4762296.0,TS_Lin,0.1,291680,1529524800.0,0.0001
4.645250423152377e-06,0.0016994243357075765,5190412.0,TS_Lin,0.1,291680,1529528400.0,0.0001
2.1763498801447088e-05,0.0017103173879275736,5465266.0,TS_Lin,0.1,291680,1529532000.0,0.0001
0.00014162807859878157,0.0017104181009211133,5599226.0,TS_Lin,0.1,291680,1529535600.0,0.0001
4.694999204091692e-05,0.0017112316679183484,5663035.0,TS_Lin,0.1,291680,1529539200.0,0.0001
0.00023333927752862898,0.0017124592291340225,5705597.0,TS_Lin,0.1,291680,1529542800.0,0.0001
0.00020121737574895686,0.0017130884429997707,5745418.0,TS_Lin,0.1,291680,1529546400.0,0.0001
1.3423829439535149e-05,0.0017157012706720985,5820387.0,TS_Lin,0.1,291680,1529550000.0,0.0001
5.031702768885828e-06,0.0017108259346971715,6022423.0,TS_Lin,0.1,291680,1529553600.0,0.0001
7.301054893061987e-06,0.001696100583923275,6434382.0,TS_Lin,0.1,291680,1529557200.0,0.0001
2.075706777226363e-06,0.0016774917606648843,6923602.0,TS_Lin,0.1,291680,1529560800.0,0.0001
2.385187588309843e-05,0.0016604088935981275,7426785.0,TS_Lin,0.1,291680,1529564400.0,0.0001
2.929777170752488e-05,0.0016409857921310948,7936659.0,TS_Lin,0.1,291680,1529568000.0,0.0001
0.00016230397135716626,0.0016428612756707733,8029826.0,TS_Lin,0.1,291680,1529575393.0,0.0001
7.648434849130189e-05,0.0016440843317669072,8135470.0,TS_Lin,0.1,291680,1529581746.0,0.0001
6.27290588607342e-05,0.0016396689850437906,8296981.0,TS_Lin,0.1,291680,1529590794.0,0.0001
6.133096497177384e-05,0.0016407783125504795,8445960.0,TS_Lin,0.1,291680,1529598435.0,0.0001
5.152459443439854e-05,0.0016365496488489853,8545633.0,TS_Lin,0.1,291680,1529603406.0,0.0001
5.658220431536685e-05,0.0016301696507276954,8654931.0,TS_Lin,0.1,291680,1529609458.0,0.0001
0.00010617244395387716,0.0016300943196847128,8788168.0,TS_Lin,0.1,291680,1529616818.0,0.0001
4.278871262457782e-05,0.0016320433552221229,8953908.0,TS_Lin,0.1,291680,1529649041.0,0.0001
3.694598045142772e-05,0.0016332120656281925,9036287.0,TS_Lin,0.1,291680,1529740885.0,0.0001
1.175006855604997e-05,0.0016437732532900123,9291882.0,TS_Lin,0.1,291680,1529744485.0,0.0001
4.869282189033461e-05,0.0016518512888739586,9578972.0,TS_Lin,0.1,291680,1529748085.0,0.0001
7.329154691197065e-05,0.0016612681751008557,9877095.0,TS_Lin,0.1,291680,1529751685.0,0.0001
9.506045376626476e-06,0.001673398100432906,10191608.0,TS_Lin,0.1,291680,1529755285.0,0.0001
5.604498003272535e-05,0.001684410107925841,10476057.0,TS_Lin,0.1,291680,1529758885.0,0.0001
6.235278300154563e-05,0.0016985181244883163,10748684.0,TS_Lin,0.1,291680,1529762485.0,0.0001
3.251692346554839e-05,0.0017097615902189568,11025693.0,TS_Lin,0.1,291680,1529766085.0,0.0001
6.434234940373361e-05,0.0017195799398576296,11319986.0,TS_Lin,0.1,291680,1529769685.0,0.0001
5.165561482386163e-05,0.0017247954966838786,11629375.0,TS_Lin,0.1,291680,1529773285.0,0.0001
4.3354568618267935e-05,0.0017342551032564412,11905303.0,TS_Lin,0.1,291680,1529776885.0,0.0001
9.04116301532271e-05,0.0017374578323029663,12158571.0,TS_Lin,0.1,291680,1529780485.0,0.0001
5.258015462986014e-06,0.0017435943883434264,12351205.0,TS_Lin,0.1,291680,1529784085.0,0.0001
3.277375875360277e-05,0.0017523199509522646,12687787.0,TS_Lin,0.1,291680,1529787685.0,0.0001
4.253598464379242e-05,0.0017650451372255766,12945683.0,TS_Lin,0.1,291680,1529791285.0,0.0001
0.00010560137467101944,0.0017707825305649787,13088146.0,TS_Lin,0.1,291680,1529794885.0,0.0001
0.00015771450254596154,0.0017726568031718275,13163894.0,TS_Lin,0.1,291680,1529798485.0,0.0001
0.0004943285022251228,0.0017738815293266003,13208273.0,TS_Lin,0.1,291680,1529802085.0,0.0001
0.00012399141166251354,0.0017761313800758848,13240426.0,TS_Lin,0.1,291680,1529805685.0,0.0001
0.00024193244187406654,0.0017775069242210943,13273410.0,TS_Lin,0.1,291680,1529809285.0,0.0001
0.0002553106557387661,0.0017795768880609093,13324146.0,TS_Lin,0.1,291680,1529812885.0,0.0001
0.00012724793062679647,0.001784050546088297,13433799.0,TS_Lin,0.1,291680,1529816485.0,0.0001
0.00010681262389413917,0.001794589894674304,13657026.0,TS_Lin,0.1,291680,1529820085.0,0.0001
5.680246534802878e-05,0.0018064607632883637,14007613.0,TS_Lin,0.1,291680,1529823685.0,0.0001
3.104737876960831e-05,0.0018200528394226173,14392060.0,TS_Lin,0.1,291680,1529827294.0,0.0001
