Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
655.0,202807.0,1060000,Random,1531594544.0,0.329,3.68e+02,0.319,2.66e+02,12,0.2,0.2,0.0,0.2
661.0,204897.0,1070000,Random,1531599539.0,0.33,3.68e+02,0.319,2.67e+02,12,0.2,0.2,0.0,0.2
671.0,207061.0,1080000,Random,1531605095.0,0.347,3.68e+02,0.319,2.68e+02,12,0.2,0.2,0.0,0.2
686.0,209201.0,1090000,Random,1531625124.0,0.345,5.38e+02,0.32,2.7e+02,12,0.2,0.2,0.0,0.2
702.0,211362.0,1100000,Random,1531636583.0,0.343,4.76e+02,0.32,2.72e+02,12,0.2,0.2,0.0,0.2
710.0,213322.0,1110000,Random,1531641517.0,0.331,4.49e+02,0.32,2.74e+02,12,0.2,0.2,0.0,0.2
725.0,215225.0,1120000,Random,1531646662.0,0.332,3.95e+02,0.32,2.75e+02,12,0.2,0.2,0.0,0.2
731.0,217282.0,1130000,Random,1531651790.0,0.335,2.78e+02,0.32,2.75e+02,12,0.2,0.2,0.0,0.2
742.0,219369.0,1140000,Random,1531657226.0,0.337,3.68e+02,0.32,2.76e+02,12,0.2,0.2,0.0,0.2
748.0,221555.0,1150000,Random,1531662211.0,0.353,3.41e+02,0.321,2.76e+02,12,0.2,0.2,0.0,0.2
758.0,223535.0,1160000,Random,1531667831.0,0.335,2.96e+02,0.321,2.76e+02,12,0.2,0.2,0.0,0.2
769.0,225581.0,1170000,Random,1531673042.0,0.334,3.77e+02,0.321,2.77e+02,12,0.2,0.2,0.0,0.2
774.0,227538.0,1180000,Random,1531676924.0,0.327,1.71e+02,0.321,2.76e+02,12,0.2,0.2,0.0,0.2
785.0,229615.0,1190000,Random,1531680593.0,0.337,2.24e+02,0.321,2.76e+02,12,0.2,0.2,0.0,0.2
794.0,231586.0,1200000,Random,1531683936.0,0.328,3.5e+02,0.321,2.77e+02,12,0.2,0.2,0.0,0.2
800.0,233673.0,1210000,Random,1531687517.0,0.339,2.87e+02,0.321,2.77e+02,12,0.2,0.2,0.0,0.2
809.0,235692.0,1220000,Random,1531692173.0,0.339,2.42e+02,0.321,2.76e+02,12,0.2,0.2,0.0,0.2
822.0,237962.0,1230000,Random,1531712219.0,0.351,3.32e+02,0.322,2.77e+02,12,0.2,0.2,0.0,0.2
827.0,239932.0,1240000,Random,1531717912.0,0.326,2.34e+02,0.322,2.76e+02,12,0.2,0.2,0.0,0.2
830.0,241860.0,1250000,Random,1531722233.0,0.335,1.71e+02,0.322,2.76e+02,12,0.2,0.2,0.0,0.2
835.0,243704.0,1260000,Random,1531726765.0,0.317,2.7e+02,0.322,2.76e+02,12,0.2,0.2,0.0,0.2
838.0,245736.0,1270000,Random,1531731881.0,0.328,2.61e+02,0.322,2.75e+02,12,0.2,0.2,0.0,0.2
844.0,247674.0,1280000,Random,1531736623.0,0.326,3.23e+02,0.322,2.76e+02,12,0.2,0.2,0.0,0.2
847.0,249549.0,1290000,Random,1531739901.0,0.331,3.05e+02,0.322,2.76e+02,12,0.2,0.2,0.0,0.2
851.0,251480.0,1300000,Random,1531744511.0,0.33,2.96e+02,0.322,2.76e+02,12,0.2,0.2,0.0,0.2
855.0,253439.0,1310000,Random,1531748850.0,0.335,3.59e+02,0.322,2.77e+02,12,0.2,0.2,0.0,0.2
860.0,255412.0,1320000,Random,1531753220.0,0.331,3.41e+02,0.322,2.77e+02,12,0.2,0.2,0.0,0.2
869.0,257195.0,1330000,Random,1531757647.0,0.322,3.5e+02,0.322,2.78e+02,12,0.2,0.2,0.0,0.2
875.0,258990.0,1340000,Random,1531761797.0,0.323,2.7e+02,0.322,2.78e+02,12,0.2,0.2,0.0,0.2
881.0,260890.0,1350000,Random,1531765591.0,0.317,2.96e+02,0.322,2.78e+02,12,0.2,0.2,0.0,0.2
885.0,262907.0,1360000,Random,1531769214.0,0.337,2.79e+02,0.322,2.78e+02,12,0.2,0.2,0.0,0.2
890.0,264879.0,1370000,Random,1531772801.0,0.336,3.14e+02,0.322,2.78e+02,12,0.2,0.2,0.0,0.2
900.0,266936.0,1380000,Random,1531776637.0,0.339,4.13e+02,0.322,2.79e+02,12,0.2,0.2,0.0,0.2
904.0,268929.0,1390000,Random,1531791298.0,0.333,1.98e+02,0.323,2.79e+02,12,0.2,0.2,0.0,0.2
910.0,270994.0,1400000,Random,1531802711.0,0.334,4.04e+02,0.323,2.79e+02,12,0.2,0.2,0.0,0.2
919.0,273063.0,1410000,Random,1531807351.0,0.336,1.8e+02,0.323,2.79e+02,12,0.2,0.2,0.0,0.2
927.0,275139.0,1420000,Random,1531812163.0,0.342,2.42e+02,0.323,2.79e+02,12,0.2,0.2,0.0,0.2
932.0,277062.0,1430000,Random,1531817738.0,0.331,2.7e+02,0.323,2.78e+02,12,0.2,0.2,0.0,0.2
938.0,279430.0,1440000,Random,1531822912.0,0.36,2.07e+02,0.323,2.78e+02,12,0.2,0.2,0.0,0.2
941.0,281431.0,1450000,Random,1531826615.0,0.333,1.62e+02,0.323,2.77e+02,12,0.2,0.2,0.0,0.2
949.0,283309.0,1460000,Random,1531831699.0,0.324,3.05e+02,0.323,2.77e+02,12,0.2,0.2,0.0,0.2
957.0,285275.0,1470000,Random,1531837226.0,0.329,3.05e+02,0.323,2.78e+02,12,0.2,0.2,0.0,0.2
960.0,287288.0,1480000,Random,1531841422.0,0.332,2.34e+02,0.323,2.77e+02,12,0.2,0.2,0.0,0.2
967.0,289375.0,1490000,Random,1531846169.0,0.343,3.32e+02,0.323,2.78e+02,12,0.2,0.2,0.0,0.2
975.0,291620.0,1500000,Random,1531850755.0,0.34,3.05e+02,0.324,2.78e+02,12,0.2,0.2,0.0,0.2
983.0,293804.0,1510000,Random,1531855123.0,0.347,3.14e+02,0.324,2.78e+02,12,0.2,0.2,0.0,0.2
994.0,295769.0,1520000,Random,1531858898.0,0.336,3.95e+02,0.324,2.79e+02,12,0.2,0.2,0.0,0.2
1003.0,297807.0,1530000,Random,1531862514.0,0.343,3.32e+02,0.324,2.79e+02,12,0.2,0.2,0.0,0.2
1007.0,299574.0,1540000,Random,1531872611.0,0.33,2.43e+02,0.324,2.79e+02,12,0.2,0.2,0.0,0.2
1012.0,301506.0,1550000,Random,1531888661.0,0.327,3.77e+02,0.324,2.8e+02,12,0.2,0.2,0.0,0.2
1016.0,303654.0,1560000,Random,1531893557.0,0.354,2.61e+02,0.324,2.79e+02,12,0.2,0.2,0.0,0.2
1023.0,305741.0,1570000,Random,1531898094.0,0.338,3.05e+02,0.324,2.8e+02,12,0.2,0.2,0.0,0.2
1030.0,307834.0,1580000,Random,1531903209.0,0.345,2.96e+02,0.324,2.8e+02,12,0.2,0.2,0.0,0.2
1033.0,309740.0,1590000,Random,1531908894.0,0.329,2.7e+02,0.324,2.8e+02,12,0.2,0.2,0.0,0.2
1034.0,311698.0,1600000,Random,1531912604.0,0.338,3.06e+02,0.325,2.8e+02,12,0.2,0.2,0.0,0.2
1039.0,313746.0,1610000,Random,1531918564.0,0.341,2.88e+02,0.325,2.8e+02,12,0.2,0.2,0.0,0.2
1048.0,315528.0,1620000,Random,1531925108.0,0.317,3.68e+02,0.325,2.8e+02,12,0.2,0.2,0.0,0.2
1055.0,317478.0,1630000,Random,1531930135.0,0.319,3.68e+02,0.325,2.81e+02,12,0.2,0.2,0.0,0.2
1062.0,319407.0,1640000,Random,1531935250.0,0.332,3.68e+02,0.325,2.81e+02,12,0.2,0.2,0.0,0.2
1066.0,321323.0,1650000,Random,1531940090.0,0.321,2.87e+02,0.325,2.81e+02,12,0.2,0.2,0.0,0.2
1075.0,323346.0,1660000,Random,1531944302.0,0.339,2.69e+02,0.325,2.81e+02,12,0.2,0.2,0.0,0.2
1082.0,325304.0,1670000,Random,1531948079.0,0.332,3.32e+02,0.325,2.82e+02,12,0.2,0.2,0.0,0.2
1097.0,327300.0,1680000,Random,1531956719.0,0.343,3.14e+02,0.325,2.82e+02,12,0.2,0.2,0.0,0.2
1102.0,329229.0,1690000,Random,1531975050.0,0.327,3.32e+02,0.325,2.82e+02,12,0.2,0.2,0.0,0.2
1110.0,331253.0,1700000,Random,1531980461.0,0.339,4.04e+02,0.325,2.83e+02,12,0.2,0.2,0.0,0.2
1118.0,333331.0,1710000,Random,1531985886.0,0.334,3.32e+02,0.325,2.83e+02,12,0.2,0.2,0.0,0.2
1121.0,335512.0,1720000,Random,1531991316.0,0.346,2.6e+02,0.325,2.83e+02,12,0.2,0.2,0.0,0.2
1126.0,337448.0,1730000,Random,1531996011.0,0.334,2.25e+02,0.325,2.83e+02,12,0.2,0.2,0.0,0.2
1130.0,339448.0,1740000,Random,1532000020.0,0.339,1.26e+02,0.325,2.82e+02,12,0.2,0.2,0.0,0.2
1136.0,341574.0,1750000,Random,1532004954.0,0.34,2.24e+02,0.325,2.82e+02,12,0.2,0.2,0.0,0.2
1138.0,343696.0,1760000,Random,1532010242.0,0.345,3.05e+02,0.325,2.82e+02,12,0.2,0.2,0.0,0.2
1149.0,345760.0,1770000,Random,1532015424.0,0.344,3.23e+02,0.326,2.82e+02,12,0.2,0.2,0.0,0.2
1155.0,347825.0,1780000,Random,1532020620.0,0.337,2.43e+02,0.326,2.82e+02,12,0.2,0.2,0.0,0.2
1165.0,349853.0,1790000,Random,1532025879.0,0.343,3.68e+02,0.326,2.82e+02,12,0.2,0.2,0.0,0.2
1172.0,351935.0,1800000,Random,1532030264.0,0.341,3.95e+02,0.326,2.83e+02,12,0.2,0.2,0.0,0.2
1185.0,354037.0,1810000,Random,1532034492.0,0.339,3.59e+02,0.326,2.83e+02,12,0.2,0.2,0.0,0.2
1190.0,356204.0,1820000,Random,1532045568.0,0.351,3.5e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1196.0,358281.0,1830000,Random,1532062144.0,0.341,3.05e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1206.0,360240.0,1840000,Random,1532067837.0,0.333,3.86e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1213.0,362367.0,1850000,Random,1532073235.0,0.346,3.05e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1217.0,364390.0,1860000,Random,1532078639.0,0.336,2.42e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1227.0,366255.0,1870000,Random,1532083180.0,0.329,2.87e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1234.0,368319.0,1880000,Random,1532086915.0,0.333,2.69e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1238.0,370590.0,1890000,Random,1532091257.0,0.345,1.8e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1243.0,372342.0,1900000,Random,1532096164.0,0.32,3.23e+02,0.326,2.84e+02,12,0.2,0.2,0.0,0.2
1249.0,374491.0,1910000,Random,1532100807.0,0.343,1.53e+02,0.326,2.83e+02,12,0.2,0.2,0.0,0.2
1259.0,376461.0,1920000,Random,1532104679.0,0.333,2.69e+02,0.326,2.83e+02,12,0.2,0.2,0.0,0.2
1263.0,378575.0,1930000,Random,1532109746.0,0.339,2.52e+02,0.327,2.83e+02,12,0.2,0.2,0.0,0.2
1266.0,380594.0,1940000,Random,1532114952.0,0.336,3.5e+02,0.327,2.83e+02,12,0.2,0.2,0.0,0.2
1273.0,382524.0,1950000,Random,1532119537.0,0.333,3.23e+02,0.327,2.83e+02,12,0.2,0.2,0.0,0.2
1282.0,384632.0,1960000,Random,1532125760.0,0.336,2.51e+02,0.327,2.83e+02,12,0.2,0.2,0.0,0.2
1293.0,386441.0,1970000,Random,1532147905.0,0.311,3.68e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1301.0,388255.0,1980000,Random,1532154525.0,0.32,2.87e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1307.0,390107.0,1990000,Random,1532159042.0,0.318,3.5e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1317.0,392176.0,2000000,Random,1532163688.0,0.333,2.78e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1326.0,394360.0,2010000,Random,1532169301.0,0.338,2.87e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1332.0,396285.0,2020000,Random,1532174660.0,0.34,3.14e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1337.0,398218.0,2030000,Random,1532179739.0,0.329,3.14e+02,0.327,2.84e+02,12,0.2,0.2,0.0,0.2
1342.0,400180.0,2040000,Random,1532185128.0,0.333,3.5e+02,0.327,2.85e+02,12,0.2,0.2,0.0,0.2
1352.0,402220.0,2050000,Random,1532190238.0,0.339,4.85e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1355.0,404106.0,2060000,Random,1532194314.0,0.325,3.59e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1360.0,405938.0,2070000,Random,1532199415.0,0.329,2.33e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1366.0,407896.0,2080000,Random,1532204822.0,0.33,2.51e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1374.0,409886.0,2090000,Random,1532209645.0,0.327,2.51e+02,0.327,2.85e+02,12,0.2,0.2,0.0,0.2
1382.0,412011.0,2100000,Random,1532221200.0,0.342,4.76e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1389.0,414117.0,2110000,Random,1532239251.0,0.343,3.14e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1392.0,416106.0,2120000,Random,1532243959.0,0.335,3.59e+02,0.327,2.87e+02,12,0.2,0.2,0.0,0.2
1400.0,418224.0,2130000,Random,1532247774.0,0.344,2.42e+02,0.327,2.87e+02,12,0.2,0.2,0.0,0.2
1402.0,420034.0,2140000,Random,1532251801.0,0.326,2.43e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1409.0,421988.0,2150000,Random,1532256397.0,0.338,3.14e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1417.0,424166.0,2160000,Random,1532260593.0,0.354,2.78e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1418.0,426118.0,2170000,Random,1532265947.0,0.325,1.98e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1428.0,428291.0,2180000,Random,1532270603.0,0.342,3.23e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1436.0,430265.0,2190000,Random,1532274523.0,0.335,2.87e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1445.0,432181.0,2200000,Random,1532278839.0,0.332,2.33e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1451.0,434263.0,2210000,Random,1532282823.0,0.337,3.41e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1455.0,436408.0,2220000,Random,1532285051.0,0.346,1.35e+02,0.327,2.86e+02,12,0.2,0.2,0.0,0.2
1458.0,438379.0,2230000,Random,1532288018.0,0.336,2.16e+02,0.328,2.85e+02,12,0.2,0.2,0.0,0.2
1461.0,440294.0,2240000,Random,1532291128.0,0.322,2.7e+02,0.327,2.85e+02,12,0.2,0.2,0.0,0.2
