Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
74.0,15202.0,1860000,LinUCB_Disjoint,1532078639.0,0.0027,2.43e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
75.0,15321.0,1870000,LinUCB_Disjoint,1532083180.0,0.0032,2.88e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
75.0,15462.0,1880000,LinUCB_Disjoint,1532086915.0,0.003,2.7e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
76.0,15567.0,1890000,LinUCB_Disjoint,1532091257.0,0.00201,1.8e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
77.0,15693.0,1900000,LinUCB_Disjoint,1532096164.0,0.00359,3.24e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
78.0,15767.0,1910000,LinUCB_Disjoint,1532100807.0,0.00171,1.53e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
78.0,15890.0,1920000,LinUCB_Disjoint,1532104679.0,0.003,2.7e+02,0.00315,2.84e+02,12,0.02,0.02,0.1,0.0
78.0,16045.0,1930000,LinUCB_Disjoint,1532109746.0,0.00281,2.52e+02,0.00315,2.83e+02,12,0.02,0.02,0.1,0.0
79.0,16176.0,1940000,LinUCB_Disjoint,1532114952.0,0.00389,3.51e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
81.0,16254.0,1950000,LinUCB_Disjoint,1532119537.0,0.00359,3.24e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
81.0,16345.0,1960000,LinUCB_Disjoint,1532125760.0,0.0028,2.52e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
81.0,16426.0,1970000,LinUCB_Disjoint,1532147905.0,0.00409,3.69e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
81.0,16502.0,1980000,LinUCB_Disjoint,1532154525.0,0.0032,2.88e+02,0.00316,2.84e+02,12,0.02,0.02,0.1,0.0
81.0,16598.0,1990000,LinUCB_Disjoint,1532159042.0,0.00389,3.51e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
82.0,16672.0,2000000,LinUCB_Disjoint,1532163688.0,0.0031,2.79e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
82.0,16735.0,2010000,LinUCB_Disjoint,1532169301.0,0.00319,2.88e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
82.0,16814.0,2020000,LinUCB_Disjoint,1532174660.0,0.00349,3.15e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
82.0,16899.0,2030000,LinUCB_Disjoint,1532179739.0,0.0035,3.15e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
82.0,16985.0,2040000,LinUCB_Disjoint,1532185128.0,0.00389,3.51e+02,0.00317,2.85e+02,12,0.02,0.02,0.1,0.0
84.0,17074.0,2050000,LinUCB_Disjoint,1532190238.0,0.00537,4.86e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
84.0,17198.0,2060000,LinUCB_Disjoint,1532194314.0,0.00399,3.6e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
84.0,17329.0,2070000,LinUCB_Disjoint,1532199415.0,0.00261,2.34e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
85.0,17433.0,2080000,LinUCB_Disjoint,1532204822.0,0.0028,2.52e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
86.0,17518.0,2090000,LinUCB_Disjoint,1532209645.0,0.0028,2.52e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
87.0,17647.0,2100000,LinUCB_Disjoint,1532221200.0,0.00527,4.77e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
89.0,17774.0,2110000,LinUCB_Disjoint,1532239251.0,0.00349,3.15e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
89.0,17855.0,2120000,LinUCB_Disjoint,1532243959.0,0.00399,3.6e+02,0.0032,2.87e+02,12,0.02,0.02,0.1,0.0
91.0,17978.0,2130000,LinUCB_Disjoint,1532247774.0,0.0027,2.43e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
91.0,18042.0,2140000,LinUCB_Disjoint,1532251801.0,0.0027,2.43e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
93.0,18127.0,2150000,LinUCB_Disjoint,1532256397.0,0.00349,3.15e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18248.0,2160000,LinUCB_Disjoint,1532260593.0,0.0031,2.79e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18381.0,2170000,LinUCB_Disjoint,1532265947.0,0.00221,1.98e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18448.0,2180000,LinUCB_Disjoint,1532270603.0,0.00359,3.24e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18524.0,2190000,LinUCB_Disjoint,1532274523.0,0.0032,2.88e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18615.0,2200000,LinUCB_Disjoint,1532278839.0,0.00261,2.34e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18674.0,2210000,LinUCB_Disjoint,1532282823.0,0.00379,3.42e+02,0.00319,2.87e+02,12,0.02,0.02,0.1,0.0
94.0,18755.0,2220000,LinUCB_Disjoint,1532285051.0,0.00152,1.35e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
94.0,18863.0,2230000,LinUCB_Disjoint,1532288018.0,0.00241,2.16e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
94.0,18933.0,2240000,LinUCB_Disjoint,1532291128.0,0.003,2.7e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
95.0,19065.0,2250000,LinUCB_Disjoint,1532294958.0,0.003,2.7e+02,0.00318,2.86e+02,12,0.02,0.02,0.1,0.0
0.0,65.0,50000,LinUCB_Disjoint,1531044397.0,0.0214,1.81e+03,6.03e-05,5.4,12,0.2,0.2,0.1,0.0
4.0,1336.0,60000,LinUCB_Disjoint,1531048898.0,0.00352,3.15e+02,0.000637,57.0,12,0.2,0.2,0.1,0.0
7.0,2361.0,70000,LinUCB_Disjoint,1531053242.0,0.00253,2.25e+02,0.000907,81.0,12,0.2,0.2,0.1,0.0
12.0,3436.0,80000,LinUCB_Disjoint,1531058378.0,0.00371,3.33e+02,0.00126,1.12e+02,12,0.2,0.2,0.1,0.0
18.0,4300.0,90000,LinUCB_Disjoint,1531062638.0,0.00262,2.34e+02,0.00141,1.26e+02,12,0.2,0.2,0.1,0.0
21.0,5426.0,100000,LinUCB_Disjoint,1531066912.0,0.00263,2.34e+02,0.00153,1.37e+02,12,0.2,0.2,0.1,0.0
26.0,6607.0,110000,LinUCB_Disjoint,1531071112.0,0.00273,2.43e+02,0.00164,1.46e+02,12,0.2,0.2,0.1,0.0
32.0,7763.0,120000,LinUCB_Disjoint,1531074994.0,0.00282,2.52e+02,0.00174,1.55e+02,12,0.2,0.2,0.1,0.0
39.0,8897.0,130000,LinUCB_Disjoint,1531078228.0,0.0044,3.96e+02,0.00194,1.74e+02,12,0.2,0.2,0.1,0.0
42.0,9983.0,140000,LinUCB_Disjoint,1531082073.0,0.00273,2.43e+02,0.002,1.79e+02,12,0.2,0.2,0.1,0.0
46.0,11192.0,150000,LinUCB_Disjoint,1531086005.0,0.00234,2.07e+02,0.00202,1.81e+02,12,0.2,0.2,0.1,0.0
50.0,12518.0,160000,LinUCB_Disjoint,1531104331.0,0.00371,3.33e+02,0.00213,1.9e+02,12,0.2,0.2,0.1,0.0
53.0,13641.0,170000,LinUCB_Disjoint,1531111843.0,0.0041,3.69e+02,0.00224,2.01e+02,12,0.2,0.2,0.1,0.0
60.0,14797.0,180000,LinUCB_Disjoint,1531116219.0,0.004,3.6e+02,0.00234,2.09e+02,12,0.2,0.2,0.1,0.0
65.0,15989.0,190000,LinUCB_Disjoint,1531120754.0,0.00222,1.98e+02,0.00233,2.09e+02,12,0.2,0.2,0.1,0.0
69.0,17293.0,200000,LinUCB_Disjoint,1531126137.0,0.00222,1.98e+02,0.00233,2.08e+02,12,0.2,0.2,0.1,0.0
74.0,18581.0,210000,LinUCB_Disjoint,1531130915.0,0.00311,2.79e+02,0.00237,2.12e+02,12,0.2,0.2,0.1,0.0
82.0,19756.0,220000,LinUCB_Disjoint,1531134667.0,0.00389,3.51e+02,0.00243,2.18e+02,12,0.2,0.2,0.1,0.0
88.0,20785.0,230000,LinUCB_Disjoint,1531139354.0,0.003,2.7e+02,0.00246,2.2e+02,12,0.2,0.2,0.1,0.0
93.0,21979.0,240000,LinUCB_Disjoint,1531144461.0,0.00379,3.42e+02,0.00251,2.25e+02,12,0.2,0.2,0.1,0.0
97.0,23056.0,250000,LinUCB_Disjoint,1531149082.0,0.00271,2.43e+02,0.00252,2.26e+02,12,0.2,0.2,0.1,0.0
103.0,24094.0,260000,LinUCB_Disjoint,1531153349.0,0.0028,2.52e+02,0.00253,2.27e+02,12,0.2,0.2,0.1,0.0
109.0,25572.0,270000,LinUCB_Disjoint,1531156206.0,0.0035,3.15e+02,0.00257,2.3e+02,12,0.2,0.2,0.1,0.0
115.0,27069.0,280000,LinUCB_Disjoint,1531158999.0,0.00389,3.51e+02,0.00262,2.35e+02,12,0.2,0.2,0.1,0.0
122.0,28485.0,290000,LinUCB_Disjoint,1531162679.0,0.0033,2.97e+02,0.00264,2.37e+02,12,0.2,0.2,0.1,0.0
131.0,29631.0,300000,LinUCB_Disjoint,1531166663.0,0.00408,3.69e+02,0.00269,2.41e+02,12,0.2,0.2,0.1,0.0
135.0,30816.0,310000,LinUCB_Disjoint,1531170651.0,0.0038,3.42e+02,0.00272,2.44e+02,12,0.2,0.2,0.1,0.0
138.0,32104.0,320000,LinUCB_Disjoint,1531179849.0,0.0034,3.06e+02,0.00275,2.46e+02,12,0.2,0.2,0.1,0.0
141.0,33223.0,330000,LinUCB_Disjoint,1531197114.0,0.00399,3.6e+02,0.00278,2.5e+02,12,0.2,0.2,0.1,0.0
144.0,34368.0,340000,LinUCB_Disjoint,1531201861.0,0.0032,2.88e+02,0.0028,2.51e+02,12,0.2,0.2,0.1,0.0
148.0,35441.0,350000,LinUCB_Disjoint,1531207087.0,0.0031,2.79e+02,0.0028,2.52e+02,12,0.2,0.2,0.1,0.0
155.0,36546.0,360000,LinUCB_Disjoint,1531212585.0,0.00211,1.89e+02,0.00278,2.5e+02,12,0.2,0.2,0.1,0.0
163.0,37685.0,370000,LinUCB_Disjoint,1531217710.0,0.0025,2.25e+02,0.00278,2.49e+02,12,0.2,0.2,0.1,0.0
166.0,38805.0,380000,LinUCB_Disjoint,1531220719.0,0.00181,1.62e+02,0.00275,2.47e+02,12,0.2,0.2,0.1,0.0
167.0,39898.0,390000,LinUCB_Disjoint,1531224744.0,0.00162,1.44e+02,0.00272,2.44e+02,12,0.2,0.2,0.1,0.0
170.0,40891.0,400000,LinUCB_Disjoint,1531229433.0,0.00231,2.07e+02,0.00271,2.43e+02,12,0.2,0.2,0.1,0.0
173.0,42018.0,410000,LinUCB_Disjoint,1531233642.0,0.00181,1.62e+02,0.00269,2.41e+02,12,0.2,0.2,0.1,0.0
177.0,43214.0,420000,LinUCB_Disjoint,1531237288.0,0.003,2.7e+02,0.0027,2.42e+02,12,0.2,0.2,0.1,0.0
181.0,44388.0,430000,LinUCB_Disjoint,1531239591.0,0.00241,2.16e+02,0.00269,2.42e+02,12,0.2,0.2,0.1,0.0
183.0,45450.0,440000,LinUCB_Disjoint,1531242813.0,0.00211,1.89e+02,0.00268,2.4e+02,12,0.2,0.2,0.1,0.0
188.0,46535.0,450000,LinUCB_Disjoint,1531246507.0,0.00181,1.62e+02,0.00266,2.39e+02,12,0.2,0.2,0.1,0.0
191.0,47924.0,460000,LinUCB_Disjoint,1531249208.0,0.00301,2.7e+02,0.00267,2.39e+02,12,0.2,0.2,0.1,0.0
195.0,49125.0,470000,LinUCB_Disjoint,1531252971.0,0.00231,2.07e+02,0.00266,2.39e+02,12,0.2,0.2,0.1,0.0
198.0,50316.0,480000,LinUCB_Disjoint,1531255800.0,0.0035,3.15e+02,0.00268,2.4e+02,12,0.2,0.2,0.1,0.0
204.0,51396.0,490000,LinUCB_Disjoint,1531259005.0,0.00241,2.16e+02,0.00267,2.4e+02,12,0.2,0.2,0.1,0.0
212.0,52600.0,500000,LinUCB_Disjoint,1531277437.0,0.0025,2.25e+02,0.00267,2.39e+02,12,0.2,0.2,0.1,0.0
218.0,53894.0,510000,LinUCB_Disjoint,1531284232.0,0.00379,3.42e+02,0.00269,2.41e+02,12,0.2,0.2,0.1,0.0
223.0,55097.0,520000,LinUCB_Disjoint,1531288234.0,0.0023,2.07e+02,0.00268,2.41e+02,12,0.2,0.2,0.1,0.0
228.0,56265.0,530000,LinUCB_Disjoint,1531292700.0,0.003,2.7e+02,0.00269,2.41e+02,12,0.2,0.2,0.1,0.0
232.0,57362.0,540000,LinUCB_Disjoint,1531297474.0,0.0027,2.43e+02,0.00269,2.41e+02,12,0.2,0.2,0.1,0.0
235.0,58541.0,550000,LinUCB_Disjoint,1531302248.0,0.0032,2.88e+02,0.0027,2.42e+02,12,0.2,0.2,0.1,0.0
238.0,59686.0,560000,LinUCB_Disjoint,1531306059.0,0.0024,2.16e+02,0.00269,2.42e+02,12,0.2,0.2,0.1,0.0
241.0,60872.0,570000,LinUCB_Disjoint,1531310200.0,0.0029,2.61e+02,0.0027,2.42e+02,12,0.2,0.2,0.1,0.0
245.0,62077.0,580000,LinUCB_Disjoint,1531315480.0,0.0029,2.61e+02,0.0027,2.42e+02,12,0.2,0.2,0.1,0.0
252.0,63102.0,590000,LinUCB_Disjoint,1531320378.0,0.00309,2.79e+02,0.00271,2.43e+02,12,0.2,0.2,0.1,0.0
260.0,64416.0,600000,LinUCB_Disjoint,1531325017.0,0.00329,2.97e+02,0.00272,2.44e+02,12,0.2,0.2,0.1,0.0
262.0,65503.0,610000,LinUCB_Disjoint,1531329133.0,0.00379,3.42e+02,0.00273,2.45e+02,12,0.2,0.2,0.1,0.0
267.0,66594.0,620000,LinUCB_Disjoint,1531333476.0,0.003,2.7e+02,0.00274,2.46e+02,12,0.2,0.2,0.1,0.0
270.0,67688.0,630000,LinUCB_Disjoint,1531338211.0,0.00399,3.6e+02,0.00276,2.48e+02,12,0.2,0.2,0.1,0.0
276.0,68809.0,640000,LinUCB_Disjoint,1531342404.0,0.00468,4.23e+02,0.00279,2.5e+02,12,0.2,0.2,0.1,0.0
282.0,70093.0,650000,LinUCB_Disjoint,1531346266.0,0.0028,2.52e+02,0.00279,2.5e+02,12,0.2,0.2,0.1,0.0
288.0,71287.0,660000,LinUCB_Disjoint,1531366779.0,0.00438,3.96e+02,0.00281,2.53e+02,12,0.2,0.2,0.1,0.0
291.0,72318.0,670000,LinUCB_Disjoint,1531372186.0,0.0032,2.88e+02,0.00282,2.53e+02,12,0.2,0.2,0.1,0.0
299.0,73331.0,680000,LinUCB_Disjoint,1531377095.0,0.00309,2.79e+02,0.00282,2.54e+02,12,0.2,0.2,0.1,0.0
303.0,74484.0,690000,LinUCB_Disjoint,1531382325.0,0.0024,2.16e+02,0.00282,2.53e+02,12,0.2,0.2,0.1,0.0
310.0,75563.0,700000,LinUCB_Disjoint,1531388633.0,0.003,2.7e+02,0.00282,2.53e+02,12,0.2,0.2,0.1,0.0
315.0,76641.0,710000,LinUCB_Disjoint,1531393395.0,0.00359,3.24e+02,0.00283,2.54e+02,12,0.2,0.2,0.1,0.0
323.0,77774.0,720000,LinUCB_Disjoint,1531398829.0,0.00418,3.78e+02,0.00285,2.56e+02,12,0.2,0.2,0.1,0.0
331.0,78662.0,730000,LinUCB_Disjoint,1531403757.0,0.00349,3.15e+02,0.00286,2.57e+02,12,0.2,0.2,0.1,0.0
334.0,79784.0,740000,LinUCB_Disjoint,1531408724.0,0.00329,2.97e+02,0.00286,2.57e+02,12,0.2,0.2,0.1,0.0
338.0,80799.0,750000,LinUCB_Disjoint,1531413306.0,0.0027,2.43e+02,0.00286,2.57e+02,12,0.2,0.2,0.1,0.0
344.0,81995.0,760000,LinUCB_Disjoint,1531418096.0,0.00319,2.88e+02,0.00286,2.58e+02,12,0.2,0.2,0.1,0.0
344.0,83110.0,770000,LinUCB_Disjoint,1531422409.0,0.0027,2.43e+02,0.00286,2.57e+02,12,0.2,0.2,0.1,0.0
352.0,84361.0,780000,LinUCB_Disjoint,1531426139.0,0.00299,2.7e+02,0.00286,2.58e+02,12,0.2,0.2,0.1,0.0
355.0,85412.0,790000,LinUCB_Disjoint,1531429926.0,0.00359,3.24e+02,0.00287,2.58e+02,12,0.2,0.2,0.1,0.0
357.0,86543.0,800000,LinUCB_Disjoint,1531438058.0,0.0029,2.61e+02,0.00287,2.58e+02,12,0.2,0.2,0.1,0.0
363.0,87784.0,810000,LinUCB_Disjoint,1531456138.0,0.00399,3.6e+02,0.00289,2.6e+02,12,0.2,0.2,0.1,0.0
368.0,88807.0,820000,LinUCB_Disjoint,1531460936.0,0.00349,3.15e+02,0.00289,2.6e+02,12,0.2,0.2,0.1,0.0
376.0,89954.0,830000,LinUCB_Disjoint,1531466266.0,0.00369,3.33e+02,0.0029,2.61e+02,12,0.2,0.2,0.1,0.0
385.0,91052.0,840000,LinUCB_Disjoint,1531471842.0,0.00299,2.7e+02,0.0029,2.61e+02,12,0.2,0.2,0.1,0.0
389.0,92096.0,850000,LinUCB_Disjoint,1531476854.0,0.00171,1.53e+02,0.00289,2.6e+02,12,0.2,0.2,0.1,0.0
390.0,93072.0,860000,LinUCB_Disjoint,1531481122.0,0.003,2.7e+02,0.00289,2.6e+02,12,0.2,0.2,0.1,0.0
398.0,94430.0,870000,LinUCB_Disjoint,1531485417.0,0.00388,3.51e+02,0.0029,2.61e+02,12,0.2,0.2,0.1,0.0
401.0,95540.0,880000,LinUCB_Disjoint,1531490439.0,0.0028,2.52e+02,0.0029,2.61e+02,12,0.2,0.2,0.1,0.0
404.0,96646.0,890000,LinUCB_Disjoint,1531495512.0,0.0028,2.52e+02,0.0029,2.61e+02,12,0.2,0.2,0.1,0.0
410.0,97599.0,900000,LinUCB_Disjoint,1531501136.0,0.00319,2.88e+02,0.0029,2.61e+02,12,0.2,0.2,0.1,0.0
414.0,98714.0,910000,LinUCB_Disjoint,1531507224.0,0.00349,3.15e+02,0.00291,2.62e+02,12,0.2,0.2,0.1,0.0
420.0,99826.0,920000,LinUCB_Disjoint,1531511395.0,0.00378,3.42e+02,0.00292,2.63e+02,12,0.2,0.2,0.1,0.0
420.0,100894.0,930000,LinUCB_Disjoint,1531515478.0,0.0027,2.43e+02,0.00292,2.63e+02,12,0.2,0.2,0.1,0.0
426.0,101892.0,940000,LinUCB_Disjoint,1531521280.0,0.00289,2.61e+02,0.00292,2.63e+02,12,0.2,0.2,0.1,0.0
431.0,103086.0,950000,LinUCB_Disjoint,1531539658.0,0.00319,2.88e+02,0.00292,2.63e+02,12,0.2,0.2,0.1,0.0
437.0,104254.0,960000,LinUCB_Disjoint,1531547734.0,0.00339,3.06e+02,0.00293,2.63e+02,12,0.2,0.2,0.1,0.0
445.0,105219.0,970000,LinUCB_Disjoint,1531551869.0,0.00379,3.42e+02,0.00293,2.64e+02,12,0.2,0.2,0.1,0.0
448.0,106428.0,980000,LinUCB_Disjoint,1531555975.0,0.0027,2.43e+02,0.00293,2.64e+02,12,0.2,0.2,0.1,0.0
451.0,107618.0,990000,LinUCB_Disjoint,1531560448.0,0.0022,1.98e+02,0.00292,2.63e+02,12,0.2,0.2,0.1,0.0
455.0,108633.0,1000000,LinUCB_Disjoint,1531564937.0,0.0021,1.89e+02,0.00292,2.62e+02,12,0.2,0.2,0.1,0.0
460.0,109685.0,1010000,LinUCB_Disjoint,1531569112.0,0.0024,2.16e+02,0.00291,2.62e+02,12,0.2,0.2,0.1,0.0
467.0,110709.0,1020000,LinUCB_Disjoint,1531574479.0,0.00398,3.6e+02,0.00292,2.63e+02,12,0.2,0.2,0.1,0.0
476.0,111849.0,1030000,LinUCB_Disjoint,1531579769.0,0.00388,3.51e+02,0.00293,2.64e+02,12,0.2,0.2,0.1,0.0
482.0,113003.0,1040000,LinUCB_Disjoint,1531584911.0,0.00498,4.5e+02,0.00295,2.66e+02,12,0.2,0.2,0.1,0.0
486.0,114187.0,1050000,LinUCB_Disjoint,1531589433.0,0.0028,2.52e+02,0.00295,2.65e+02,12,0.2,0.2,0.1,0.0
493.0,115371.0,1060000,LinUCB_Disjoint,1531594544.0,0.00408,3.69e+02,0.00296,2.66e+02,12,0.2,0.2,0.1,0.0
501.0,116452.0,1070000,LinUCB_Disjoint,1531599539.0,0.00409,3.69e+02,0.00297,2.67e+02,12,0.2,0.2,0.1,0.0
509.0,117508.0,1080000,LinUCB_Disjoint,1531605095.0,0.00408,3.69e+02,0.00298,2.68e+02,12,0.2,0.2,0.1,0.0
513.0,118622.0,1090000,LinUCB_Disjoint,1531625124.0,0.00597,5.4e+02,0.00301,2.71e+02,12,0.2,0.2,0.1,0.0
523.0,119763.0,1100000,LinUCB_Disjoint,1531636583.0,0.00527,4.77e+02,0.00303,2.73e+02,12,0.2,0.2,0.1,0.0
529.0,120830.0,1110000,LinUCB_Disjoint,1531641517.0,0.00498,4.5e+02,0.00305,2.74e+02,12,0.2,0.2,0.1,0.0
534.0,122098.0,1120000,LinUCB_Disjoint,1531646662.0,0.00438,3.96e+02,0.00306,2.75e+02,12,0.2,0.2,0.1,0.0
547.0,123287.0,1130000,LinUCB_Disjoint,1531651790.0,0.00309,2.79e+02,0.00306,2.75e+02,12,0.2,0.2,0.1,0.0
550.0,124451.0,1140000,LinUCB_Disjoint,1531657226.0,0.00408,3.69e+02,0.00307,2.76e+02,12,0.2,0.2,0.1,0.0
557.0,125564.0,1150000,LinUCB_Disjoint,1531662211.0,0.00379,3.42e+02,0.00307,2.77e+02,12,0.2,0.2,0.1,0.0
564.0,126749.0,1160000,LinUCB_Disjoint,1531667831.0,0.00329,2.97e+02,0.00308,2.77e+02,12,0.2,0.2,0.1,0.0
573.0,127775.0,1170000,LinUCB_Disjoint,1531673042.0,0.00418,3.78e+02,0.00308,2.78e+02,12,0.2,0.2,0.1,0.0
577.0,128854.0,1180000,LinUCB_Disjoint,1531676924.0,0.00191,1.71e+02,0.00307,2.77e+02,12,0.2,0.2,0.1,0.0
584.0,130000.0,1190000,LinUCB_Disjoint,1531680593.0,0.0025,2.25e+02,0.00307,2.76e+02,12,0.2,0.2,0.1,0.0
590.0,131240.0,1200000,LinUCB_Disjoint,1531683936.0,0.00389,3.51e+02,0.00308,2.77e+02,12,0.2,0.2,0.1,0.0
594.0,132365.0,1210000,LinUCB_Disjoint,1531687517.0,0.00319,2.88e+02,0.00308,2.77e+02,12,0.2,0.2,0.1,0.0
599.0,133647.0,1220000,LinUCB_Disjoint,1531692173.0,0.0027,2.43e+02,0.00307,2.77e+02,12,0.2,0.2,0.1,0.0
606.0,134850.0,1230000,LinUCB_Disjoint,1531712219.0,0.00369,3.33e+02,0.00308,2.77e+02,12,0.2,0.2,0.1,0.0
612.0,136120.0,1240000,LinUCB_Disjoint,1531717912.0,0.0026,2.34e+02,0.00308,2.77e+02,12,0.2,0.2,0.1,0.0
613.0,137270.0,1250000,LinUCB_Disjoint,1531722233.0,0.00191,1.71e+02,0.00307,2.76e+02,12,0.2,0.2,0.1,0.0
620.0,138391.0,1260000,LinUCB_Disjoint,1531726765.0,0.00299,2.7e+02,0.00307,2.76e+02,12,0.2,0.2,0.1,0.0
625.0,139485.0,1270000,LinUCB_Disjoint,1531731881.0,0.00289,2.61e+02,0.00306,2.76e+02,12,0.2,0.2,0.1,0.0
634.0,140535.0,1280000,LinUCB_Disjoint,1531736623.0,0.00358,3.24e+02,0.00307,2.76e+02,12,0.2,0.2,0.1,0.0
641.0,141711.0,1290000,LinUCB_Disjoint,1531739901.0,0.00339,3.06e+02,0.00307,2.77e+02,12,0.2,0.2,0.1,0.0
648.0,142870.0,1300000,LinUCB_Disjoint,1531744511.0,0.00329,2.97e+02,0.00307,2.77e+02,12,0.2,0.2,0.1,0.0
655.0,143872.0,1310000,LinUCB_Disjoint,1531748850.0,0.00398,3.6e+02,0.00308,2.77e+02,12,0.2,0.2,0.1,0.0
662.0,144926.0,1320000,LinUCB_Disjoint,1531753220.0,0.00378,3.42e+02,0.00308,2.78e+02,12,0.2,0.2,0.1,0.0
668.0,145942.0,1330000,LinUCB_Disjoint,1531757647.0,0.00388,3.51e+02,0.00309,2.78e+02,12,0.2,0.2,0.1,0.0
673.0,147065.0,1340000,LinUCB_Disjoint,1531761797.0,0.00299,2.7e+02,0.00309,2.78e+02,12,0.2,0.2,0.1,0.0
680.0,148219.0,1350000,LinUCB_Disjoint,1531765591.0,0.00329,2.97e+02,0.00309,2.79e+02,12,0.2,0.2,0.1,0.0
683.0,149413.0,1360000,LinUCB_Disjoint,1531769214.0,0.00309,2.79e+02,0.00309,2.79e+02,12,0.2,0.2,0.1,0.0
692.0,150623.0,1370000,LinUCB_Disjoint,1531772801.0,0.00349,3.15e+02,0.00309,2.79e+02,12,0.2,0.2,0.1,0.0
698.0,151734.0,1380000,LinUCB_Disjoint,1531776637.0,0.00458,4.14e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
702.0,152900.0,1390000,LinUCB_Disjoint,1531791298.0,0.0022,1.98e+02,0.0031,2.79e+02,12,0.2,0.2,0.1,0.0
711.0,154006.0,1400000,LinUCB_Disjoint,1531802711.0,0.00448,4.05e+02,0.00311,2.8e+02,12,0.2,0.2,0.1,0.0
714.0,155160.0,1410000,LinUCB_Disjoint,1531807351.0,0.002,1.8e+02,0.0031,2.79e+02,12,0.2,0.2,0.1,0.0
715.0,156311.0,1420000,LinUCB_Disjoint,1531812163.0,0.0027,2.43e+02,0.0031,2.79e+02,12,0.2,0.2,0.1,0.0
720.0,157471.0,1430000,LinUCB_Disjoint,1531817738.0,0.00299,2.7e+02,0.0031,2.79e+02,12,0.2,0.2,0.1,0.0
726.0,158563.0,1440000,LinUCB_Disjoint,1531822912.0,0.0023,2.07e+02,0.00309,2.79e+02,12,0.2,0.2,0.1,0.0
728.0,159962.0,1450000,LinUCB_Disjoint,1531826615.0,0.00181,1.62e+02,0.00308,2.78e+02,12,0.2,0.2,0.1,0.0
734.0,161505.0,1460000,LinUCB_Disjoint,1531831699.0,0.00339,3.06e+02,0.00309,2.78e+02,12,0.2,0.2,0.1,0.0
743.0,162824.0,1470000,LinUCB_Disjoint,1531837226.0,0.00339,3.06e+02,0.00309,2.78e+02,12,0.2,0.2,0.1,0.0
746.0,164438.0,1480000,LinUCB_Disjoint,1531841422.0,0.0026,2.34e+02,0.00308,2.78e+02,12,0.2,0.2,0.1,0.0
754.0,165779.0,1490000,LinUCB_Disjoint,1531846169.0,0.00369,3.33e+02,0.00309,2.78e+02,12,0.2,0.2,0.1,0.0
760.0,167026.0,1500000,LinUCB_Disjoint,1531850755.0,0.00339,3.06e+02,0.00309,2.78e+02,12,0.2,0.2,0.1,0.0
763.0,168265.0,1510000,LinUCB_Disjoint,1531855123.0,0.00349,3.15e+02,0.00309,2.79e+02,12,0.2,0.2,0.1,0.0
768.0,169462.0,1520000,LinUCB_Disjoint,1531858898.0,0.00438,3.96e+02,0.0031,2.79e+02,12,0.2,0.2,0.1,0.0
774.0,170657.0,1530000,LinUCB_Disjoint,1531862514.0,0.00369,3.33e+02,0.0031,2.8e+02,12,0.2,0.2,0.1,0.0
