Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
34.0,3017.0,1560000,TS_Lin_E_0.8,0.02,1529493270.0,0.0001,0.02,0.04271939068890933,0.031046505496209433
35.0,3048.0,1570000,TS_Lin_E_0.8,0.02,1529493356.0,0.0001,0.02,0.042831673579577415,0.031121570261071745
35.0,3067.0,1580000,TS_Lin_E_0.8,0.02,1529493442.0,0.0001,0.02,0.04220490123501976,0.03119171792546395
36.0,3086.0,1590000,TS_Lin_E_0.8,0.02,1529493526.0,0.0001,0.02,0.04326092150816066,0.03126762486623583
36.0,3109.0,1600000,TS_Lin_E_0.8,0.02,1529493611.0,0.0001,0.02,0.04319808636122993,0.031342190250579875
36.0,3131.0,1610000,TS_Lin_E_0.8,0.02,1529493697.0,0.0001,0.02,0.04218084663945393,0.03140951109771573
36.0,3163.0,1620000,TS_Lin_E_0.8,0.02,1529493781.0,0.0001,0.02,0.04291904379805549,0.03148055759586596
36.0,3195.0,1630000,TS_Lin_E_0.8,0.02,1529493863.0,0.0001,0.02,0.04363540249669776,0.031555127196484845
36.0,3219.0,1640000,TS_Lin_E_0.8,0.02,1529493948.0,0.0001,0.02,0.04382197444874709,0.03162992504558391
37.0,3242.0,1650000,TS_Lin_E_0.8,0.02,1529494031.0,0.0001,0.02,0.04296957947477955,0.03169865022394247
37.0,3272.0,1660000,TS_Lin_E_0.8,0.02,1529494116.0,0.0001,0.02,0.04320113613587163,0.031767942307749236
37.0,3297.0,1670000,TS_Lin_E_0.8,0.02,1529494204.0,0.0001,0.02,0.04374428787512386,0.03183965695186525
37.0,3321.0,1680000,TS_Lin_E_0.8,0.02,1529494290.0,0.0001,0.02,0.043431920718464,0.0319086585219046
37.0,3346.0,1690000,TS_Lin_E_0.8,0.02,1529494376.0,0.0001,0.02,0.043901082401505497,0.03197961960994973
37.0,3377.0,1700000,TS_Lin_E_0.8,0.02,1529494462.0,0.0001,0.02,0.04314016603551957,0.03204526988304146
37.0,3408.0,1710000,TS_Lin_E_0.8,0.02,1529494551.0,0.0001,0.02,0.04270075876505935,0.03210758268352127
37.0,3444.0,1720000,TS_Lin_E_0.8,0.02,1529494637.0,0.0001,0.02,0.043133714537121864,0.03217168810127513
37.0,3476.0,1730000,TS_Lin_E_0.8,0.02,1529494722.0,0.0001,0.02,0.042786842826700595,0.0322330473771449
37.0,3500.0,1740000,TS_Lin_E_0.8,0.02,1529494810.0,0.0001,0.02,0.04227393252808829,0.032290753613644786
38.0,3529.0,1750000,TS_Lin_E_0.8,0.02,1529494897.0,0.0001,0.02,0.04354794781540012,0.03235508043765492
38.0,3550.0,1760000,TS_Lin_E_0.8,0.02,1529494986.0,0.0001,0.02,0.04347333918065524,0.03241825236233134
38.0,3578.0,1770000,TS_Lin_E_0.8,0.02,1529495075.0,0.0001,0.02,0.043956931821982674,0.03248344264176442
38.0,3598.0,1780000,TS_Lin_E_0.8,0.02,1529495164.0,0.0001,0.02,0.043830588791527,0.032547190653842005
38.0,3620.0,1790000,TS_Lin_E_0.8,0.02,1529495253.0,0.0001,0.02,0.043180807871019036,0.03260659633661965
39.0,3651.0,1800000,TS_Lin_E_0.8,0.02,1529495344.0,0.0001,0.02,0.04345292737493368,0.0326668537312768
39.0,3670.0,1810000,TS_Lin_E_0.8,0.02,1529495435.0,0.0001,0.02,0.04335439344688664,0.03272590091202603
39.0,3689.0,1820000,TS_Lin_E_0.8,0.02,1529495529.0,0.0001,0.02,0.04273807501332359,0.03278091285763761
