Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
0.0,7.0,460000,GP_Clustered_E_0.8,0.02,1529485209.0,1.2,0.02,0.09410262477908803,0.0001275519532849219
0.0,37.0,470000,GP_Clustered_E_0.8,0.02,1529485282.0,1.2,0.02,0.04802643569204898,0.001146677139216065
0.0,70.0,480000,GP_Clustered_E_0.8,0.02,1529485354.0,1.2,0.02,0.04847804962544584,0.0021327473993458497
0.0,97.0,490000,GP_Clustered_E_0.8,0.02,1529485426.0,1.2,0.02,0.048421216048353435,0.0030774100248357923
0.0,136.0,500000,GP_Clustered_E_0.8,0.02,1529485500.0,1.2,0.02,0.048077422301601,0.003977410270371094
0.0,175.0,510000,GP_Clustered_E_0.8,0.02,1529485578.0,1.2,0.02,0.04853403722158768,0.004851069622355758
1.0,209.0,520000,GP_Clustered_E_0.8,0.02,1529485659.0,1.2,0.02,0.0481914302441474,0.005684538095851792
1.0,245.0,530000,GP_Clustered_E_0.8,0.02,1529485742.0,1.2,0.02,0.048248668806092736,0.006487634901705408
1.0,267.0,540000,GP_Clustered_E_0.8,0.02,1529485823.0,1.2,0.02,0.04830422669773588,0.007262016231261492
1.0,299.0,550000,GP_Clustered_E_0.8,0.02,1529485906.0,1.2,0.02,0.04807591198836061,0.008004087063208862
1.0,333.0,560000,GP_Clustered_E_0.8,0.02,1529485990.0,1.2,0.02,0.04807630953037016,0.008719662464408208
1.0,371.0,570000,GP_Clustered_E_0.8,0.02,1529486075.0,1.2,0.02,0.047798082367781526,0.009405248778502477
1.0,395.0,580000,GP_Clustered_E_0.8,0.02,1529486160.0,1.2,0.02,0.04818824473178819,0.010073921122524643
1.0,426.0,590000,GP_Clustered_E_0.8,0.02,1529486245.0,1.2,0.02,0.048077706493909696,0.010718053077971745
1.0,466.0,600000,GP_Clustered_E_0.8,0.02,1529486326.0,1.2,0.02,0.048808915833132405,0.011352900790557747
1.0,509.0,610000,GP_Clustered_E_0.8,0.02,1529486407.0,1.2,0.02,0.04818958199669753,0.011956780810330489
1.0,539.0,620000,GP_Clustered_E_0.8,0.02,1529486488.0,1.2,0.02,0.04836302609800259,0.01254397831497038
1.0,556.0,630000,GP_Clustered_E_0.8,0.02,1529486569.0,1.2,0.02,0.04818896825510914,0.013109771806083671
1.0,595.0,640000,GP_Clustered_E_0.8,0.02,1529486652.0,1.2,0.02,0.04830638098656188,0.01365971882452861
1.0,633.0,650000,GP_Clustered_E_0.8,0.02,1529486734.0,1.2,0.02,0.0483076707953405,0.014192764239464016
1.0,665.0,660000,GP_Clustered_E_0.8,0.02,1529486817.0,1.2,0.02,0.04836295504308076,0.01471049440315504
1.0,703.0,670000,GP_Clustered_E_0.8,0.02,1529486899.0,1.2,0.02,0.04847510948221553,0.015214443881947004
1.0,743.0,680000,GP_Clustered_E_0.8,0.02,1529486983.0,1.2,0.02,0.04819196370669289,0.015699407408781403
1.0,778.0,690000,GP_Clustered_E_0.8,0.02,1529487066.0,1.2,0.02,0.048246588714266375,0.016171105688570876
1.0,824.0,700000,GP_Clustered_E_0.8,0.02,1529487149.0,1.2,0.02,0.048025483927519604,0.016626168234841695
1.0,853.0,710000,GP_Clustered_E_0.8,0.02,1529487230.0,1.2,0.02,0.04830619514559513,0.017072365796964993
