Clicks,Impressions,TotalImpressions,Method,RecommendationPart,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
149.0,17783.0,2850000,LinUCB_Disjoint_E_0.8,0.05,1529505822.0,0.01,0.05,0.04048055611879834,0.03472653545410289
149.0,17874.0,2860000,LinUCB_Disjoint_E_0.8,0.05,1529505920.0,0.01,0.05,0.04041078649010915,0.034746410457725266
150.0,17966.0,2870000,LinUCB_Disjoint_E_0.8,0.05,1529506017.0,0.01,0.05,0.040419275960012664,0.03476617653961491
150.0,18062.0,2880000,LinUCB_Disjoint_E_0.8,0.05,1529506114.0,0.01,0.05,0.040529171467007956,0.03478618693866808
150.0,18165.0,2890000,LinUCB_Disjoint_E_0.8,0.05,1529506212.0,0.01,0.05,0.0405680512970964,0.03480619338973503
150.0,18268.0,2900000,LinUCB_Disjoint_E_0.8,0.05,1529506309.0,0.01,0.05,0.040472666930085645,0.03482573295366695
154.0,18361.0,2910000,LinUCB_Disjoint_E_0.8,0.05,1529506410.0,0.01,0.05,0.04059372031357943,0.03484555421607203
154.0,18444.0,2920000,LinUCB_Disjoint_E_0.8,0.05,1529506511.0,0.01,0.05,0.04032807759572939,0.03486432998107044
158.0,18537.0,2930000,LinUCB_Disjoint_E_0.8,0.05,1529506613.0,0.01,0.05,0.040432679943440616,0.03488333458845068
161.0,18627.0,2940000,LinUCB_Disjoint_E_0.8,0.05,1529506718.0,0.01,0.05,0.040265625544529095,0.0349016417005464
161.0,18728.0,2950000,LinUCB_Disjoint_E_0.8,0.05,1529506822.0,0.01,0.05,0.04094487175816276,0.03492212722616554
162.0,18810.0,2960000,LinUCB_Disjoint_E_0.8,0.05,1529506931.0,0.01,0.05,0.03955264950657588,0.034937770882517954
164.0,18895.0,2970000,LinUCB_Disjoint_E_0.8,0.05,1529507047.0,0.01,0.05,0.04102190854603086,0.03495825619451644
164.0,18975.0,2980000,LinUCB_Disjoint_E_0.8,0.05,1529507163.0,0.01,0.05,0.03993442604605807,0.034974954751065115
165.0,19069.0,2990000,LinUCB_Disjoint_E_0.8,0.05,1529507278.0,0.01,0.05,0.039859518530164575,0.034991291084774535
166.0,19159.0,3000000,LinUCB_Disjoint_E_0.8,0.05,1529507390.0,0.01,0.05,0.03971675140438566,0.035007042619173236
167.0,19265.0,3010000,LinUCB_Disjoint_E_0.8,0.05,1529507502.0,0.01,0.05,0.040501171121032374,0.03502529553778381
167.0,19359.0,3020000,LinUCB_Disjoint_E_0.8,0.05,1529507616.0,0.01,0.05,0.04005982598024079,0.035041966168387874
170.0,19461.0,3030000,LinUCB_Disjoint_E_0.8,0.05,1529507723.0,0.01,0.05,0.03846343773510306,0.0350532581537564
172.0,19562.0,3040000,LinUCB_Disjoint_E_0.8,0.05,1529507833.0,0.01,0.05,0.04032596918899195,0.035070602597950785
173.0,19654.0,3050000,LinUCB_Disjoint_E_0.8,0.05,1529507944.0,0.01,0.05,0.03920114954798384,0.035084145374836034
173.0,19751.0,3060000,LinUCB_Disjoint_E_0.8,0.05,1529508056.0,0.01,0.05,0.04039309275795387,0.035101494876087914
173.0,19836.0,3070000,LinUCB_Disjoint_E_0.8,0.05,1529508167.0,0.01,0.05,0.03824272181613591,0.03511172688566473
174.0,19942.0,3080000,LinUCB_Disjoint_E_0.8,0.05,1529508279.0,0.01,0.05,0.038698111126522675,0.03512337099034276
174.0,20044.0,3090000,LinUCB_Disjoint_E_0.8,0.05,1529508391.0,0.01,0.05,0.03949872970097085,0.035137530727270355
176.0,20137.0,3100000,LinUCB_Disjoint_E_0.8,0.05,1529508503.0,0.01,0.05,0.03972201600018982,0.035152319389441106
176.0,20229.0,3110000,LinUCB_Disjoint_E_0.8,0.05,1529508612.0,0.01,0.05,0.03944943898440423,0.03516613649424801
176.0,20334.0,3120000,LinUCB_Disjoint_E_0.8,0.05,1529508730.0,0.01,0.05,0.04043446075458763,0.035183022148928884
177.0,20432.0,3130000,LinUCB_Disjoint_E_0.8,0.05,1529508849.0,0.01,0.05,0.03984088656030014,0.03519790350487574
177.0,20541.0,3140000,LinUCB_Disjoint_E_0.8,0.05,1529508964.0,0.01,0.05,0.03962649485266349,0.03521200729897712
177.0,20655.0,3150000,LinUCB_Disjoint_E_0.8,0.05,1529509083.0,0.01,0.05,0.041184297106745024,0.035230966949160676
179.0,20778.0,3160000,LinUCB_Disjoint_E_0.8,0.05,1529509203.0,0.01,0.05,0.041007411972395054,0.03524924683847483
179.0,20864.0,3170000,LinUCB_Disjoint_E_0.8,0.05,1529509321.0,0.01,0.05,0.04040842852554017,0.035265521859569715
181.0,20975.0,3180000,LinUCB_Disjoint_E_0.8,0.05,1529509443.0,0.01,0.05,0.041374520394972567,0.03528473254678798
182.0,21087.0,3190000,LinUCB_Disjoint_E_0.8,0.05,1529509564.0,0.01,0.05,0.04129331655635427,0.03530356823333812
182.0,21200.0,3200000,LinUCB_Disjoint_E_0.8,0.05,1529509685.0,0.01,0.05,0.04186945054333453,0.03532408661555694
182.0,21320.0,3210000,LinUCB_Disjoint_E_0.8,0.05,1529509804.0,0.01,0.05,0.0420702190364319,0.03534510260440713
182.0,21448.0,3220000,LinUCB_Disjoint_E_0.8,0.05,1529509922.0,0.01,0.05,0.040501234486838816,0.03536111543634056
183.0,21584.0,3230000,LinUCB_Disjoint_E_0.8,0.05,1529510043.0,0.01,0.05,0.041889751363622676,0.03538132793147153
184.0,21697.0,3240000,LinUCB_Disjoint_E_0.8,0.05,1529510165.0,0.01,0.05,0.041277312289698706,0.03539952541405878
185.0,21819.0,3250000,LinUCB_Disjoint_E_0.8,0.05,1529510285.0,0.01,0.05,0.041679495663721325,0.035418848399442544
186.0,21927.0,3260000,LinUCB_Disjoint_E_0.8,0.05,1529510405.0,0.01,0.05,0.04201172742958409,0.03543907195474981
186.0,22055.0,3270000,LinUCB_Disjoint_E_0.8,0.05,1529510528.0,0.01,0.05,0.04036370233015206,0.03545413198647906
186.0,22182.0,3280000,LinUCB_Disjoint_E_0.8,0.05,1529510650.0,0.01,0.05,0.04040705485019602,0.03546923236106374
187.0,22311.0,3290000,LinUCB_Disjoint_E_0.8,0.05,1529510774.0,0.01,0.05,0.04054724220136315,0.035484667041429496
188.0,22435.0,3300000,LinUCB_Disjoint_E_0.8,0.05,1529510902.0,0.01,0.05,0.04033239898414103,0.03549935713822568
188.0,22546.0,3310000,LinUCB_Disjoint_E_0.8,0.05,1529511024.0,0.01,0.05,0.04099787436657449,0.035515968972752374
188.0,22667.0,3320000,LinUCB_Disjoint_E_0.8,0.05,1529511140.0,0.01,0.05,0.04077184045307484,0.03553179991094592
189.0,22770.0,3330000,LinUCB_Disjoint_E_0.8,0.05,1529511255.0,0.01,0.05,0.03930896550281586,0.035543142750561245
190.0,22892.0,3340000,LinUCB_Disjoint_E_0.8,0.05,1529511367.0,0.01,0.05,0.04031047019136042,0.03555741618601282
192.0,23031.0,3350000,LinUCB_Disjoint_E_0.8,0.05,1529511477.0,0.01,0.05,0.04074697090351911,0.03557290739412476
193.0,23186.0,3360000,LinUCB_Disjoint_E_0.8,0.05,1529511592.0,0.01,0.05,0.04081483161647107,0.03558850835907209
193.0,23335.0,3370000,LinUCB_Disjoint_E_0.8,0.05,1529511707.0,0.01,0.05,0.040591668752863255,0.03560335453234736
195.0,23472.0,3380000,LinUCB_Disjoint_E_0.8,0.05,1529511819.0,0.01,0.05,0.04095240900603009,0.03561918013729897
195.0,23618.0,3390000,LinUCB_Disjoint_E_0.8,0.05,1529511932.0,0.01,0.05,0.0407213797272173,0.03563423087355276
195.0,23762.0,3400000,LinUCB_Disjoint_E_0.8,0.05,1529512045.0,0.01,0.05,0.0409137372754251,0.0356497588335584
197.0,23882.0,3410000,LinUCB_Disjoint_E_0.8,0.05,1529512159.0,0.01,0.05,0.03955647260451561,0.03566121547218288
197.0,24007.0,3420000,LinUCB_Disjoint_E_0.8,0.05,1529512273.0,0.01,0.05,0.039787555452456914,0.03567328079376296
198.0,24137.0,3430000,LinUCB_Disjoint_E_0.8,0.05,1529512389.0,0.01,0.05,0.04029264237222429,0.03568674832023109
198.0,24264.0,3440000,LinUCB_Disjoint_E_0.8,0.05,1529512503.0,0.01,0.05,0.04080569385211374,0.03570162897584708
200.0,24399.0,3450000,LinUCB_Disjoint_E_0.8,0.05,1529512615.0,0.01,0.05,0.04091364870753541,0.035716736279417294
200.0,24521.0,3460000,LinUCB_Disjoint_E_0.8,0.05,1529512730.0,0.01,0.05,0.04147777534223922,0.035733386681332836
203.0,24631.0,3470000,LinUCB_Disjoint_E_0.8,0.05,1529512846.0,0.01,0.05,0.04158916542409727,0.0357502621243956
204.0,24753.0,3480000,LinUCB_Disjoint_E_0.8,0.05,1529512960.0,0.01,0.05,0.04038666656467324,0.03576358512566073
204.0,24868.0,3490000,LinUCB_Disjoint_E_0.8,0.05,1529513080.0,0.01,0.05,0.04028612297522331,0.03577654368683421
204.0,25028.0,3500000,LinUCB_Disjoint_E_0.8,0.05,1529513198.0,0.01,0.05,0.04074454452569561,0.0357907379749453
205.0,25154.0,3510000,LinUCB_Disjoint_E_0.8,0.05,1529513322.0,0.01,0.05,0.04123808299750562,0.035806257476434095
206.0,25283.0,3520000,LinUCB_Disjoint_E_0.8,0.05,1529513442.0,0.01,0.05,0.040651401958825946,0.035820022091441035
209.0,25432.0,3530000,LinUCB_Disjoint_E_0.8,0.05,1529513565.0,0.01,0.05,0.039677020508850816,0.03583094843256716
211.0,25605.0,3540000,LinUCB_Disjoint_E_0.8,0.05,1529513684.0,0.01,0.05,0.04182011362015686,0.035847866978294805
213.0,25778.0,3550000,LinUCB_Disjoint_E_0.8,0.05,1529513801.0,0.01,0.05,0.040635497365333374,0.03586135326107512
216.0,25953.0,3560000,LinUCB_Disjoint_E_0.8,0.05,1529513915.0,0.01,0.05,0.04076991000019872,0.03587514134180268
216.0,26123.0,3570000,LinUCB_Disjoint_E_0.8,0.05,1529514031.0,0.01,0.05,0.039525887430859635,0.03588536752132373
218.0,26262.0,3580000,LinUCB_Disjoint_E_0.8,0.05,1529514146.0,0.01,0.05,0.0372032741133079,0.03588904882465316
220.0,26415.0,3590000,LinUCB_Disjoint_E_0.8,0.05,1529514258.0,0.01,0.05,0.03824892526815611,0.03589562229664081
224.0,26557.0,3600000,LinUCB_Disjoint_E_0.8,0.05,1529514374.0,0.01,0.05,0.038183650245607804,0.035901977929832275
224.0,26690.0,3610000,LinUCB_Disjoint_E_0.8,0.05,1529514489.0,0.01,0.05,0.03783361339917076,0.03590732872060586
224.0,26795.0,3620000,LinUCB_Disjoint_E_0.8,0.05,1529514603.0,0.01,0.05,0.03714585699458322,0.035910750069429016
225.0,26942.0,3630000,LinUCB_Disjoint_E_0.8,0.05,1529514716.0,0.01,0.05,0.03763234744113392,0.03591549276191321
227.0,27100.0,3640000,LinUCB_Disjoint_E_0.8,0.05,1529514829.0,0.01,0.05,0.038295551330925805,0.03592203138435582
232.0,27256.0,3650000,LinUCB_Disjoint_E_0.8,0.05,1529514939.0,0.01,0.05,0.03855533797196788,0.03592924592295211
234.0,27422.0,3660000,LinUCB_Disjoint_E_0.8,0.05,1529515055.0,0.01,0.05,0.03888552510095682,0.035937323188465285
236.0,27564.0,3670000,LinUCB_Disjoint_E_0.8,0.05,1529515168.0,0.01,0.05,0.039016142468957085,0.03594571234181759
237.0,27709.0,3680000,LinUCB_Disjoint_E_0.8,0.05,1529515283.0,0.01,0.05,0.03895648888271652,0.035953893799809206
237.0,27865.0,3690000,LinUCB_Disjoint_E_0.8,0.05,1529515396.0,0.01,0.05,0.03823832012856137,0.03596008465706876
238.0,28025.0,3700000,LinUCB_Disjoint_E_0.8,0.05,1529515507.0,0.01,0.05,0.038619614607883136,0.03596727257585474
239.0,28170.0,3710000,LinUCB_Disjoint_E_0.8,0.05,1529515620.0,0.01,0.05,0.03918843137334237,0.03597595494458109
244.0,28319.0,3720000,LinUCB_Disjoint_E_0.8,0.05,1529515732.0,0.01,0.05,0.039198347103723157,0.03598461728909497
245.0,28477.0,3730000,LinUCB_Disjoint_E_0.8,0.05,1529515845.0,0.01,0.05,0.038808415425842215,0.03599218779348346
245.0,28623.0,3740000,LinUCB_Disjoint_E_0.8,0.05,1529515957.0,0.01,0.05,0.038243312682705206,0.03599820684398915
246.0,28767.0,3750000,LinUCB_Disjoint_E_0.8,0.05,1529516066.0,0.01,0.05,0.03929211246195216,0.03600699059230327
248.0,28925.0,3760000,LinUCB_Disjoint_E_0.8,0.05,1529516176.0,0.01,0.05,0.03847545998950315,0.036013555670487134
248.0,29053.0,3770000,LinUCB_Disjoint_E_0.8,0.05,1529516288.0,0.01,0.05,0.038270670455109616,0.03601954271235596
249.0,29216.0,3780000,LinUCB_Disjoint_E_0.8,0.05,1529516398.0,0.01,0.05,0.03958127420078189,0.03602896528243045
249.0,29386.0,3790000,LinUCB_Disjoint_E_0.8,0.05,1529516507.0,0.01,0.05,0.039035183839903974,0.03603689725751594
251.0,29561.0,3800000,LinUCB_Disjoint_E_0.8,0.05,1529516614.0,0.01,0.05,0.03908283444327558,0.036044912881688256
252.0,29752.0,3810000,LinUCB_Disjoint_E_0.8,0.05,1529516718.0,0.01,0.05,0.03890274636339989,0.03605241375696797
254.0,29898.0,3820000,LinUCB_Disjoint_E_0.8,0.05,1529516825.0,0.01,0.05,0.03859030195951307,0.03605905744336173
256.0,30059.0,3830000,LinUCB_Disjoint_E_0.8,0.05,1529516930.0,0.01,0.05,0.03860830974567712,0.036065713454594486
260.0,30233.0,3840000,LinUCB_Disjoint_E_0.8,0.05,1529517037.0,0.01,0.05,0.03887655513197154,0.03607303335479578
260.0,30387.0,3850000,LinUCB_Disjoint_E_0.8,0.05,1529517144.0,0.01,0.05,0.03864303036058037,0.03607970867169347
261.0,30551.0,3860000,LinUCB_Disjoint_E_0.8,0.05,1529517253.0,0.01,0.05,0.039774745628475404,0.03608928130629646
261.0,30713.0,3870000,LinUCB_Disjoint_E_0.8,0.05,1529517362.0,0.01,0.05,0.03838650863760954,0.03609521729423261
262.0,30872.0,3880000,LinUCB_Disjoint_E_0.8,0.05,1529517472.0,0.01,0.05,0.03784233197601514,0.036099720167123726
263.0,31023.0,3890000,LinUCB_Disjoint_E_0.8,0.05,1529517584.0,0.01,0.05,0.03749455252094863,0.03610330585440909
265.0,31176.0,3900000,LinUCB_Disjoint_E_0.8,0.05,1529517696.0,0.01,0.05,0.035625408442843995,0.036102080476431195
266.0,31360.0,3910000,LinUCB_Disjoint_E_0.8,0.05,1529517811.0,0.01,0.05,0.03623125742482679,0.036102410852258474
267.0,31528.0,3920000,LinUCB_Disjoint_E_0.8,0.05,1529517932.0,0.01,0.05,0.03597923401326209,0.03610209662562774
269.0,31668.0,3930000,LinUCB_Disjoint_E_0.8,0.05,1529518050.0,0.01,0.05,0.036236602438514745,0.03610243887960404
270.0,31815.0,3940000,LinUCB_Disjoint_E_0.8,0.05,1529518162.0,0.01,0.05,0.03383460010703215,0.036096682943632996
270.0,31944.0,3950000,LinUCB_Disjoint_E_0.8,0.05,1529518267.0,0.01,0.05,0.03440118140964719,0.03609239053468604
272.0,32088.0,3960000,LinUCB_Disjoint_E_0.8,0.05,1529518377.0,0.01,0.05,0.03301440747476836,0.03608461785019089
273.0,32209.0,3970000,LinUCB_Disjoint_E_0.8,0.05,1529518479.0,0.01,0.05,0.03268847623328405,0.036076063337301865
273.0,32340.0,3980000,LinUCB_Disjoint_E_0.8,0.05,1529518583.0,0.01,0.05,0.032541752770736426,0.036067183159998524
274.0,32469.0,3990000,LinUCB_Disjoint_E_0.8,0.05,1529518680.0,0.01,0.05,0.03216387607486334,0.03605740043547433
275.0,32585.0,4000000,LinUCB_Disjoint_E_0.8,0.05,1529518782.0,0.01,0.05,0.03245732184343492,0.03604840023899419
275.0,32710.0,4010000,LinUCB_Disjoint_E_0.8,0.05,1529518879.0,0.01,0.05,0.03212475658252621,0.03603861559147202
276.0,32844.0,4020000,LinUCB_Disjoint_E_0.8,0.05,1529518976.0,0.01,0.05,0.03330636758259687,0.03603181895463379
278.0,32959.0,4030000,LinUCB_Disjoint_E_0.8,0.05,1529519068.0,0.01,0.05,0.032220894439058415,0.0360223625662575
280.0,33105.0,4040000,LinUCB_Disjoint_E_0.8,0.05,1529519158.0,0.01,0.05,0.03261983520802437,0.036013940468836124
280.0,33222.0,4050000,LinUCB_Disjoint_E_0.8,0.05,1529519247.0,0.01,0.05,0.03215415268086739,0.03600441012861922
280.0,33344.0,4060000,LinUCB_Disjoint_E_0.8,0.05,1529519335.0,0.01,0.05,0.03232675630084983,0.03599535186795938
281.0,33487.0,4070000,LinUCB_Disjoint_E_0.8,0.05,1529519425.0,0.01,0.05,0.03269217716920206,0.035987235959608364
282.0,33620.0,4080000,LinUCB_Disjoint_E_0.8,0.05,1529519511.0,0.01,0.05,0.03159838527007632,0.035976478972624
283.0,33738.0,4090000,LinUCB_Disjoint_E_0.8,0.05,1529519597.0,0.01,0.05,0.0320155541528777,0.03596679455986222
289.0,33870.0,4100000,LinUCB_Disjoint_E_0.8,0.05,1529519684.0,0.01,0.05,0.03197903161033551,0.03595706830876554
291.0,34016.0,4110000,LinUCB_Disjoint_E_0.8,0.05,1529519769.0,0.01,0.05,0.031917234287080355,0.0359472390289075
291.0,34130.0,4120000,LinUCB_Disjoint_E_0.8,0.05,1529519856.0,0.01,0.05,0.032071126394084666,0.035937830988531656
294.0,34259.0,4130000,LinUCB_Disjoint_E_0.8,0.05,1529519944.0,0.01,0.05,0.031444364045393684,0.03592695092329388
294.0,34373.0,4140000,LinUCB_Disjoint_E_0.8,0.05,1529520032.0,0.01,0.05,0.03130892812715292,0.035915796278858235
294.0,34500.0,4150000,LinUCB_Disjoint_E_0.8,0.05,1529520119.0,0.01,0.05,0.03124055254261657,0.03590453063130085
296.0,34625.0,4160000,LinUCB_Disjoint_E_0.8,0.05,1529520204.0,0.01,0.05,0.03149863478036146,0.03589393953550515
296.0,34760.0,4170000,LinUCB_Disjoint_E_0.8,0.05,1529520290.0,0.01,0.05,0.03175219706443372,0.03588400729936377
296.0,34904.0,4180000,LinUCB_Disjoint_E_0.8,0.05,1529520376.0,0.01,0.05,0.0318599327067167,0.035874380326653556
297.0,35043.0,4190000,LinUCB_Disjoint_E_0.8,0.05,1529520462.0,0.01,0.05,0.03189316364229221,0.035864878616189005
297.0,35169.0,4200000,LinUCB_Disjoint_E_0.8,0.05,1529520546.0,0.01,0.05,0.03139326266114057,0.03585423191153332
298.0,35316.0,4210000,LinUCB_Disjoint_E_0.8,0.05,1529520623.0,0.01,0.05,0.0323226314284481,0.03584584331181114
301.0,35454.0,4220000,LinUCB_Disjoint_E_0.8,0.05,1529520701.0,0.01,0.05,0.03195310467657975,0.03583661881267584
302.0,35565.0,4230000,LinUCB_Disjoint_E_0.8,0.05,1529520776.0,0.01,0.05,0.03172190134225807,0.035826891348206304
306.0,35683.0,4240000,LinUCB_Disjoint_E_0.8,0.05,1529520851.0,0.01,0.05,0.03135162407823324,0.03581633647256986
306.0,35797.0,4250000,LinUCB_Disjoint_E_0.8,0.05,1529520926.0,0.01,0.05,0.031622191768685734,0.035806467896796375
307.0,35909.0,4260000,LinUCB_Disjoint_E_0.8,0.05,1529521002.0,0.01,0.05,0.03254966782740854,0.03579882282621103
308.0,36037.0,4270000,LinUCB_Disjoint_E_0.8,0.05,1529521081.0,0.01,0.05,0.032757696703177366,0.035791700750981
309.0,36175.0,4280000,LinUCB_Disjoint_E_0.8,0.05,1529521162.0,0.01,0.05,0.03313534287619802,0.03578549430734866
310.0,36316.0,4290000,LinUCB_Disjoint_E_0.8,0.05,1529521244.0,0.01,0.05,0.03240459997269134,0.03577761343477346
310.0,36437.0,4300000,LinUCB_Disjoint_E_0.8,0.05,1529521327.0,0.01,0.05,0.03129885778779349,0.03576719772396623
311.0,36546.0,4310000,LinUCB_Disjoint_E_0.8,0.05,1529521407.0,0.01,0.05,0.030140595325837835,0.0357541429620214
312.0,36682.0,4320000,LinUCB_Disjoint_E_0.8,0.05,1529521489.0,0.01,0.05,0.031206392260838992,0.03574361576132452
312.0,36814.0,4330000,LinUCB_Disjoint_E_0.8,0.05,1529521568.0,0.01,0.05,0.03181142367017102,0.03573453448628745
312.0,36965.0,4340000,LinUCB_Disjoint_E_0.8,0.05,1529521649.0,0.01,0.05,0.03225838409859237,0.03572652492318219
314.0,37119.0,4350000,LinUCB_Disjoint_E_0.8,0.05,1529521733.0,0.01,0.05,0.03275025914364565,0.035719682932884626
314.0,37261.0,4360000,LinUCB_Disjoint_E_0.8,0.05,1529521816.0,0.01,0.05,0.032267992235109566,0.03571176621110082
315.0,37387.0,4370000,LinUCB_Disjoint_E_0.8,0.05,1529521898.0,0.01,0.05,0.03245679270712804,0.035704317759146696
315.0,37532.0,4380000,LinUCB_Disjoint_E_0.8,0.05,1529521983.0,0.01,0.05,0.03277817496053697,0.03569763706782503
317.0,37702.0,4390000,LinUCB_Disjoint_E_0.8,0.05,1529522073.0,0.01,0.05,0.032559062356428685,0.03569048769490647
318.0,37834.0,4400000,LinUCB_Disjoint_E_0.8,0.05,1529522153.0,0.01,0.05,0.03216693012795005,0.0356824796095269
320.0,37957.0,4410000,LinUCB_Disjoint_E_0.8,0.05,1529522231.0,0.01,0.05,0.03259559989284672,0.03567547988227803
322.0,38087.0,4420000,LinUCB_Disjoint_E_0.8,0.05,1529522305.0,0.01,0.05,0.031943464144089294,0.0356670364077575
322.0,38218.0,4430000,LinUCB_Disjoint_E_0.8,0.05,1529522377.0,0.01,0.05,0.031024593909277014,0.035656556853584945
322.0,38346.0,4440000,LinUCB_Disjoint_E_0.8,0.05,1529522449.0,0.01,0.05,0.03173509684104078,0.03564772473643938
322.0,38472.0,4450000,LinUCB_Disjoint_E_0.8,0.05,1529522542.0,0.01,0.05,0.0322134541996942,0.03564000727455924
324.0,38596.0,4460000,LinUCB_Disjoint_E_0.8,0.05,1529522626.0,0.01,0.05,0.032339109649522677,0.03563260615880836
325.0,38736.0,4470000,LinUCB_Disjoint_E_0.8,0.05,1529522696.0,0.01,0.05,0.031989048836730906,0.03562445502385955
325.0,38859.0,4480000,LinUCB_Disjoint_E_0.8,0.05,1529522765.0,0.01,0.05,0.03210386105075057,0.03561659655516966
329.0,38974.0,4490000,LinUCB_Disjoint_E_0.8,0.05,1529522834.0,0.01,0.05,0.031930517856971465,0.03560838702577493
330.0,39094.0,4500000,LinUCB_Disjoint_E_0.8,0.05,1529522902.0,0.01,0.05,0.03174805079763351,0.03559980850082386
333.0,39217.0,4510000,LinUCB_Disjoint_E_0.8,0.05,1529522980.0,0.01,0.05,0.03174221873652695,0.0355912550867125
334.0,39355.0,4520000,LinUCB_Disjoint_E_0.8,0.05,1529523050.0,0.01,0.05,0.031688673283000075,0.03558262105617345
335.0,39475.0,4530000,LinUCB_Disjoint_E_0.8,0.05,1529523120.0,0.01,0.05,0.03149561955923924,0.035573598977813814
336.0,39596.0,4540000,LinUCB_Disjoint_E_0.8,0.05,1529523190.0,0.01,0.05,0.032079617409761264,0.035565902983170264
339.0,39721.0,4550000,LinUCB_Disjoint_E_0.8,0.05,1529523259.0,0.01,0.05,0.03197344800678382,0.03555800747772717
339.0,39867.0,4560000,LinUCB_Disjoint_E_0.8,0.05,1529523331.0,0.01,0.05,0.03228569379811702,0.03555083135123687
341.0,40002.0,4570000,LinUCB_Disjoint_E_0.8,0.05,1529523404.0,0.01,0.05,0.03106662452818232,0.035541019082477275
342.0,40147.0,4580000,LinUCB_Disjoint_E_0.8,0.05,1529523478.0,0.01,0.05,0.03213064457703761,0.035533572849932776
344.0,40258.0,4590000,LinUCB_Disjoint_E_0.8,0.05,1529523547.0,0.01,0.05,0.031145866145280452,0.03552401357606593
345.0,40389.0,4600000,LinUCB_Disjoint_E_0.8,0.05,1529523617.0,0.01,0.05,0.03118486453716671,0.03551458064337347
346.0,40499.0,4610000,LinUCB_Disjoint_E_0.8,0.05,1529523692.0,0.01,0.05,0.03126999930303444,0.03550537330857893
348.0,40611.0,4620000,LinUCB_Disjoint_E_0.8,0.05,1529523767.0,0.01,0.05,0.03062998998406487,0.035494820530820176
349.0,40734.0,4630000,LinUCB_Disjoint_E_0.8,0.05,1529523839.0,0.01,0.05,0.03073199914219215,0.03548453365957071
350.0,40860.0,4640000,LinUCB_Disjoint_E_0.8,0.05,1529523912.0,0.01,0.05,0.03123845511509847,0.03547538262822506
354.0,40976.0,4650000,LinUCB_Disjoint_E_0.8,0.05,1529523986.0,0.01,0.05,0.03149610124467755,0.0354668250338525
356.0,41135.0,4660000,LinUCB_Disjoint_E_0.8,0.05,1529524061.0,0.01,0.05,0.032060298828630616,0.035459514891781146
358.0,41259.0,4670000,LinUCB_Disjoint_E_0.8,0.05,1529524133.0,0.01,0.05,0.031550345004584465,0.035451144078318605
360.0,41390.0,4680000,LinUCB_Disjoint_E_0.8,0.05,1529524209.0,0.01,0.05,0.03107108179684663,0.03544178497087981
361.0,41530.0,4690000,LinUCB_Disjoint_E_0.8,0.05,1529524283.0,0.01,0.05,0.0320879119293015,0.03543463385565327
362.0,41689.0,4700000,LinUCB_Disjoint_E_0.8,0.05,1529524359.0,0.01,0.05,0.03152419638896603,0.03542631377593735
362.0,41817.0,4710000,LinUCB_Disjoint_E_0.8,0.05,1529524438.0,0.01,0.05,0.03127970470500995,0.035417509935022615
362.0,41933.0,4720000,LinUCB_Disjoint_E_0.8,0.05,1529524512.0,0.01,0.05,0.0320471475066224,0.03541036933665742
363.0,42073.0,4730000,LinUCB_Disjoint_E_0.8,0.05,1529524581.0,0.01,0.05,0.032592791672967775,0.035404412512844194
364.0,42194.0,4740000,LinUCB_Disjoint_E_0.8,0.05,1529524649.0,0.01,0.05,0.03212346039379051,0.03539749067293069
366.0,42317.0,4750000,LinUCB_Disjoint_E_0.8,0.05,1529524717.0,0.01,0.05,0.03173514806834344,0.03538978047797317
368.0,42457.0,4760000,LinUCB_Disjoint_E_0.8,0.05,1529524785.0,0.01,0.05,0.03230051214990322,0.035383290418460056
368.0,42591.0,4770000,LinUCB_Disjoint_E_0.8,0.05,1529524853.0,0.01,0.05,0.031134979076634515,0.03537438410537483
369.0,42695.0,4780000,LinUCB_Disjoint_E_0.8,0.05,1529524921.0,0.01,0.05,0.03034261102657158,0.03536385738345303
370.0,42834.0,4790000,LinUCB_Disjoint_E_0.8,0.05,1529524987.0,0.01,0.05,0.0302593531830584,0.03535320079848446
371.0,42937.0,4800000,LinUCB_Disjoint_E_0.8,0.05,1529525054.0,0.01,0.05,0.0297981576750892,0.03534162779197738
373.0,43076.0,4810000,LinUCB_Disjoint_E_0.8,0.05,1529525123.0,0.01,0.05,0.030775524231590953,0.03533213485318262
373.0,43203.0,4820000,LinUCB_Disjoint_E_0.8,0.05,1529525191.0,0.01,0.05,0.030896073088069305,0.035322931405537404
376.0,43341.0,4830000,LinUCB_Disjoint_E_0.8,0.05,1529525260.0,0.01,0.05,0.03055010165250529,0.035313049770438254
376.0,43457.0,4840000,LinUCB_Disjoint_E_0.8,0.05,1529525332.0,0.01,0.05,0.030128268266397775,0.03530233741195899
377.0,43576.0,4850000,LinUCB_Disjoint_E_0.8,0.05,1529525406.0,0.01,0.05,0.030748694207201093,0.0352929484568976
378.0,43725.0,4860000,LinUCB_Disjoint_E_0.8,0.05,1529525482.0,0.01,0.05,0.0312529550856974,0.03528463571333566
378.0,43854.0,4870000,LinUCB_Disjoint_E_0.8,0.05,1529525555.0,0.01,0.05,0.029963523285502072,0.035273709404449
378.0,43977.0,4880000,LinUCB_Disjoint_E_0.8,0.05,1529525628.0,0.01,0.05,0.030421187554222892,0.035263765712132626
379.0,44097.0,4890000,LinUCB_Disjoint_E_0.8,0.05,1529525704.0,0.01,0.05,0.031074472463901652,0.03525519865027545
