Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
626.0,72293.0,10370000.0,LinUCB_Disjoint_MSE,0.02,58336,1529757562.0,0.002,0.02,0.0021963783670649,0.0015948507176191662
628.0,72380.0,10380000.0,LinUCB_Disjoint_MSE,0.02,58336,1529757687.0,0.002,0.02,0.0018933943772922628,0.001595138331934849
630.0,72500.0,10390000.0,LinUCB_Disjoint_MSE,0.02,58336,1529757814.0,0.002,0.02,0.0014002080339986262,0.001594950718558597
631.0,72614.0,10400000.0,LinUCB_Disjoint_MSE,0.02,58336,1529757940.0,0.002,0.02,0.0027915147715008586,0.001596101260917204
635.0,72733.0,10410000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758072.0,0.002,0.02,0.0019884920606269524,0.0015964781973242406
635.0,72857.0,10420000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758209.0,0.002,0.02,0.001597724943521055,0.0015964793938177324
637.0,72992.0,10430000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758333.0,0.002,0.02,0.002099722477639465,0.001596961889583615
638.0,73100.0,10440000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758455.0,0.002,0.02,0.0019935020003422166,0.0015973417172759317
638.0,73218.0,10450000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758578.0,0.002,0.02,0.0017957154841883934,0.0015975315486318343
638.0,73340.0,10460000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758694.0,0.002,0.02,0.002291388055880842,0.0015981948913730089
639.0,73472.0,10470000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758811.0,0.002,0.02,0.003089010943032677,0.0015996187844500621
642.0,73604.0,10480000.0,LinUCB_Disjoint_MSE,0.02,58336,1529758930.0,0.002,0.02,0.0027830291075103025,0.0016007479927735812
642.0,73736.0,10490000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759054.0,0.002,0.02,0.0022921815047541733,0.0016014071286286602
645.0,73868.0,10500000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759180.0,0.002,0.02,0.002586775548501953,0.0016023455747428224
646.0,73996.0,10510000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759310.0,0.002,0.02,0.0017956372218239718,0.0016025294868713272
648.0,74127.0,10520000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759440.0,0.002,0.02,0.0021915095794229726,0.0016030893538794312
651.0,74252.0,10530000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759570.0,0.002,0.02,0.002088861037142007,0.0016035506755159572
654.0,74399.0,10540000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759706.0,0.002,0.02,0.0020912845668813462,0.001604013421143405
654.0,74530.0,10550000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759842.0,0.002,0.02,0.0017951917809192767,0.0016041946328588285
656.0,74647.0,10560000.0,LinUCB_Disjoint_MSE,0.02,58336,1529759976.0,0.002,0.02,0.0029888407892757277,0.0016055058508099682
658.0,74784.0,10570000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760108.0,0.002,0.02,0.0020911944527156655,0.0016059653480681591
662.0,74922.0,10580000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760245.0,0.002,0.02,0.0026875681667223885,0.0016069876569705167
665.0,75045.0,10590000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760377.0,0.002,0.02,0.0023831610623103014,0.001607720587476048
667.0,75173.0,10600000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760512.0,0.002,0.02,0.002092329665391987,0.0016081777658514553
670.0,75314.0,10610000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760645.0,0.002,0.02,0.0019900061553901295,0.001608537641807652
670.0,75463.0,10620000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760775.0,0.002,0.02,0.0018998480721664477,0.0016088119454143966
670.0,75609.0,10630000.0,LinUCB_Disjoint_MSE,0.02,58336,1529760907.0,0.002,0.02,0.0019957908939220465,0.0016091759895804554
673.0,75760.0,10640000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761042.0,0.002,0.02,0.0018905851376849138,0.0016094404718625017
674.0,75898.0,10650000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761177.0,0.002,0.02,0.001795699956417335,0.001609615363397284
678.0,76066.0,10660000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761314.0,0.002,0.02,0.0026889669610499485,0.0016106278883481855
684.0,76224.0,10670000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761450.0,0.002,0.02,0.001691461766044579,0.0016107036464341137
686.0,76361.0,10680000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761579.0,0.002,0.02,0.0021921109049912063,0.001611248035252985
689.0,76501.0,10690000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761709.0,0.002,0.02,0.002788711356529204,0.0016123494976676357
691.0,76638.0,10700000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761841.0,0.002,0.02,0.002589907465390863,0.0016132631032449594
693.0,76761.0,10710000.0,LinUCB_Disjoint_MSE,0.02,58336,1529761981.0,0.002,0.02,0.0022932857095845157,0.001613898044987553
695.0,76888.0,10720000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762124.0,0.002,0.02,0.0025866851316661043,0.001614805495628102
695.0,77019.0,10730000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762251.0,0.002,0.02,0.002195640172356469,0.001615346814059372
698.0,77151.0,10740000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762377.0,0.002,0.02,0.0024903322415724075,0.0016161615118503504
699.0,77273.0,10750000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762501.0,0.002,0.02,0.0021977952712101435,0.0016167025665102268
700.0,77404.0,10760000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762627.0,0.002,0.02,0.0015995683828445258,0.0016166866425477216
701.0,77552.0,10770000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762756.0,0.002,0.02,0.001996349616477933,0.0016170391615578882
702.0,77700.0,10780000.0,LinUCB_Disjoint_MSE,0.02,58336,1529762884.0,0.002,0.02,0.002687125223544579,0.001618031820242498
704.0,77832.0,10790000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763014.0,0.002,0.02,0.001591427744643131,0.0016180071640093299
705.0,77968.0,10800000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763150.0,0.002,0.02,0.0013997619110001972,0.0016178050850713507
708.0,78142.0,10810000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763280.0,0.002,0.02,0.0022891012065413175,0.0016184260805583797
711.0,78282.0,10820000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763409.0,0.002,0.02,0.00219107836598761,0.001618955334056926
712.0,78416.0,10830000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763534.0,0.002,0.02,0.0029895428753735818,0.0016202208811864959
714.0,78571.0,10840000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763662.0,0.002,0.02,0.0028868899937265,0.001621389395127945
714.0,78702.0,10850000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763785.0,0.002,0.02,0.0019007670741072896,0.001621646886076324
715.0,78884.0,10860000.0,LinUCB_Disjoint_MSE,0.02,58336,1529763912.0,0.002,0.02,0.0018977832934115736,0.001621901155328008
716.0,79011.0,10870000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764037.0,0.002,0.02,0.0021966124560754727,0.0016224298685761644
717.0,79166.0,10880000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764168.0,0.002,0.02,0.0020950442720901116,0.0016228642568146994
718.0,79304.0,10890000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764301.0,0.002,0.02,0.0017923383797780596,0.0016230198804354033
720.0,79461.0,10900000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764435.0,0.002,0.02,0.0015973772089196763,0.0016229963550487073
721.0,79590.0,10910000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764571.0,0.002,0.02,0.0025895940860572396,0.0016238823291376244
723.0,79746.0,10920000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764705.0,0.002,0.02,0.0023885786750895933,0.0016245826005166935
724.0,79877.0,10930000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764836.0,0.002,0.02,0.0026876478375256296,0.001625555212810388
725.0,80063.0,10940000.0,LinUCB_Disjoint_MSE,0.02,58336,1529764965.0,0.002,0.02,0.002093004276959982,0.0016259824971469245
726.0,80211.0,10950000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765090.0,0.002,0.02,0.0021919953963436658,0.0016264994039041872
728.0,80399.0,10960000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765213.0,0.002,0.02,0.0023881869983448825,0.0016271943743370763
729.0,80554.0,10970000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765338.0,0.002,0.02,0.0021973030058048356,0.0016277140722691604
729.0,80726.0,10980000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765466.0,0.002,0.02,0.0018988753352152667,0.0016279610315250324
731.0,80879.0,10990000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765595.0,0.002,0.02,0.0017979159795129128,0.0016281156766096445
734.0,81056.0,11000000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765731.0,0.002,0.02,0.002389483016000794,0.0016288078287363685
734.0,81224.0,11010000.0,LinUCB_Disjoint_MSE,0.02,58336,1529765867.0,0.002,0.02,0.001995965927760779,0.001629141305665562
738.0,81380.0,11020000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766004.0,0.002,0.02,0.0022915312904887622,0.001629742385506601
739.0,81534.0,11030000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766146.0,0.002,0.02,0.0017991415645190621,0.001629895965904635
739.0,81708.0,11040000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766289.0,0.002,0.02,0.0010057761126044539,0.0016293306399505732
742.0,81854.0,11050000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766434.0,0.002,0.02,0.0018926174329653319,0.0016295689085415316
745.0,82014.0,11060000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766578.0,0.002,0.02,0.002391245765131734,0.0016302575856270683
747.0,82164.0,11070000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766701.0,0.002,0.02,0.002192139018646013,0.0016307651569306407
749.0,82294.0,11080000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766833.0,0.002,0.02,0.002689363258466587,0.0016317205703796909
755.0,82450.0,11090000.0,LinUCB_Disjoint_MSE,0.02,58336,1529766965.0,0.002,0.02,0.0030776452318121354,0.001633024379812915
756.0,82585.0,11100000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767097.0,0.002,0.02,0.0014972398011522338,0.001632902051363674
758.0,82729.0,11110000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767230.0,0.002,0.02,0.0025911698491513555,0.00163376457863442
759.0,82855.0,11120000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767363.0,0.002,0.02,0.0023968381697804264,0.0016344507958926612
764.0,83016.0,11130000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767509.0,0.002,0.02,0.001787264824508034,0.001634588095109746
768.0,83171.0,11140000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767652.0,0.002,0.02,0.002682151628918013,0.001635528457348368
769.0,83306.0,11150000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767786.0,0.002,0.02,0.002096710472506551,0.0016359420735054515
771.0,83443.0,11160000.0,LinUCB_Disjoint_MSE,0.02,58336,1529767914.0,0.002,0.02,0.002294092909960492,0.0016365318143983178
774.0,83588.0,11170000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768040.0,0.002,0.02,0.002885375828629566,0.001637649848430762
774.0,83715.0,11180000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768156.0,0.002,0.02,0.0018943997166135644,0.0016378794994756742
777.0,83852.0,11190000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768268.0,0.002,0.02,0.0021903478868450415,0.0016383732156395679
780.0,83979.0,11200000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768384.0,0.002,0.02,0.0020928233058344005,0.0016387789746486775
782.0,84112.0,11210000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768498.0,0.002,0.02,0.0027910047888916743,0.0016398068299691574
783.0,84240.0,11220000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768610.0,0.002,0.02,0.00219122745491068,0.0016402982922017163
784.0,84391.0,11230000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768716.0,0.002,0.02,0.0013001129043980102,0.001639995366656027
786.0,84555.0,11240000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768827.0,0.002,0.02,0.0015930018139010708,0.0016399535574453752
789.0,84703.0,11250000.0,LinUCB_Disjoint_MSE,0.02,58336,1529768933.0,0.002,0.02,0.0013970589041400368,0.0016397376510868783
792.0,84861.0,11260000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769035.0,0.002,0.02,0.0015983301226934936,0.0016397008770829748
792.0,84997.0,11270000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769140.0,0.002,0.02,0.001302088250966935,0.001639401309535406
793.0,85143.0,11280000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769248.0,0.002,0.02,0.001990410124802489,0.0016397124875631287
794.0,85265.0,11290000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769358.0,0.002,0.02,0.002191729739274993,0.001640201431098762
798.0,85403.0,11300000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769468.0,0.002,0.02,0.001891672106408582,0.0016404239715193804
799.0,85528.0,11310000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769576.0,0.002,0.02,0.002693247347171484,0.0016413548498355962
800.0,85678.0,11320000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769685.0,0.002,0.02,0.0018929119937874173,0.001641577073461001
804.0,85809.0,11330000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769794.0,0.002,0.02,0.0019921554141553565,0.001641886498298352
804.0,85948.0,11340000.0,LinUCB_Disjoint_MSE,0.02,58336,1529769906.0,0.002,0.02,0.0015993496131500614,0.0016418489878176098
809.0,86118.0,11350000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770019.0,0.002,0.02,0.0024834665723412895,0.0016425905011079305
809.0,86257.0,11360000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770130.0,0.002,0.02,0.002491692982856891,0.001643337950475634
811.0,86400.0,11370000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770243.0,0.002,0.02,0.002191014440912094,0.0016438196360432757
814.0,86549.0,11380000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770356.0,0.002,0.02,0.0022865646693344937,0.0016443844383572236
817.0,86696.0,11390000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770472.0,0.002,0.02,0.0015985011889927709,0.001644344154556218
819.0,86852.0,11400000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770589.0,0.002,0.02,0.0022924062866368834,0.001644912630110681
820.0,86979.0,11410000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770710.0,0.002,0.02,0.0015003884100192914,0.0016447859655882406
822.0,87137.0,11420000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770828.0,0.002,0.02,0.0020926273281787664,0.001645178120896991
822.0,87259.0,11430000.0,LinUCB_Disjoint_MSE,0.02,58336,1529770939.0,0.002,0.02,0.0016988507484788948,0.0016452250785764268
822.0,87417.0,11440000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771059.0,0.002,0.02,0.0016976995165801816,0.0016452709478404046
823.0,87539.0,11450000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771176.0,0.002,0.02,0.001896065937535374,0.0016454899827658969
826.0,87704.0,11460000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771290.0,0.002,0.02,0.0025889696895907144,0.001646313263487403
827.0,87843.0,11470000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771401.0,0.002,0.02,0.0018929443126771105,0.0016465282861980977
830.0,87984.0,11480000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771509.0,0.002,0.02,0.002294153744784114,0.001647092419872834
832.0,88133.0,11490000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771624.0,0.002,0.02,0.001989737474854109,0.0016473906314089385
834.0,88263.0,11500000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771736.0,0.002,0.02,0.0017952784198901253,0.0016475192294858653
836.0,88426.0,11510000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771849.0,0.002,0.02,0.001996657041108316,0.0016478225638139675
838.0,88602.0,11520000.0,LinUCB_Disjoint_MSE,0.02,58336,1529771961.0,0.002,0.02,0.0014938950025593645,0.0016476889461392622
840.0,88740.0,11530000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772076.0,0.002,0.02,0.001994154103854965,0.0016479894363020668
843.0,88882.0,11540000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772191.0,0.002,0.02,0.0017924918372021746,0.0016481146550203557
845.0,89029.0,11550000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772307.0,0.002,0.02,0.001396364387293117,0.0016478966894205762
845.0,89167.0,11560000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772417.0,0.002,0.02,0.0017988298315962897,0.0016480272544224359
847.0,89286.0,11570000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772533.0,0.002,0.02,0.0016962281835717619,0.00164806891468964
847.0,89405.0,11580000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772661.0,0.002,0.02,0.0021983278022743276,0.001648544095076136
847.0,89553.0,11590000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772796.0,0.002,0.02,0.001699756440045343,0.0016485882817413235
850.0,89691.0,11600000.0,LinUCB_Disjoint_MSE,0.02,58336,1529772921.0,0.002,0.02,0.0019978224569465407,0.0016488893456854668
852.0,89838.0,11610000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773048.0,0.002,0.02,0.0016970219423807,0.0016489308035637599
854.0,89980.0,11620000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773172.0,0.002,0.02,0.0014982582177531499,0.00164880113696669
856.0,90131.0,11630000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773292.0,0.002,0.02,0.0018958934931127753,0.0016490135981499661
858.0,90292.0,11640000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773414.0,0.002,0.02,0.0021922742421675947,0.0016494803169162982
860.0,90425.0,11650000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773536.0,0.002,0.02,0.001304187086770857,0.0016491839278775467
862.0,90567.0,11660000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773664.0,0.002,0.02,0.0026852698474012365,0.0016500725092836596
865.0,90714.0,11670000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773789.0,0.002,0.02,0.002291499825231409,0.0016506221470865292
868.0,90882.0,11680000.0,LinUCB_Disjoint_MSE,0.02,58336,1529773915.0,0.002,0.02,0.002290463654104723,0.001651169956595999
871.0,91030.0,11690000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774045.0,0.002,0.02,0.0026917902183779684,0.001652060136460664
872.0,91163.0,11700000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774169.0,0.002,0.02,0.0020973638484016997,0.0016524407379238722
874.0,91298.0,11710000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774299.0,0.002,0.02,0.0014963620052326134,0.0016523074512178953
874.0,91432.0,11720000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774424.0,0.002,0.02,0.0016964209917466405,0.0016523450907575874
874.0,91573.0,11730000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774549.0,0.002,0.02,0.0021950578383702363,0.0016528077614716534
877.0,91712.0,11740000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774671.0,0.002,0.02,0.002086403252900726,0.001653177093236092
877.0,91862.0,11750000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774794.0,0.002,0.02,0.0018923814872678268,0.001653380671443775
878.0,92023.0,11760000.0,LinUCB_Disjoint_MSE,0.02,58336,1529774911.0,0.002,0.02,0.0017971740153108768,0.0016535029446953938
882.0,92166.0,11770000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775029.0,0.002,0.02,0.002192489836142303,0.0016539608774833775
885.0,92337.0,11780000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775151.0,0.002,0.02,0.0021938188221060865,0.0016544191609677696
887.0,92523.0,11790000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775276.0,0.002,0.02,0.0017943262623738197,0.001654537826872281
887.0,92686.0,11800000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775401.0,0.002,0.02,0.0015971042378483972,0.0016544891543392353
892.0,92829.0,11810000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775524.0,0.002,0.02,0.002383437969487581,0.0016551063844960107
895.0,93013.0,11820000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775650.0,0.002,0.02,0.0024929432484452787,0.001655815214330158
896.0,93202.0,11830000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775766.0,0.002,0.02,0.0020913363965803958,0.0016561833641038403
897.0,93407.0,11840000.0,LinUCB_Disjoint_MSE,0.02,58336,1529775882.0,0.002,0.02,0.0016975375744996935,0.0016562182916464265
897.0,93600.0,11850000.0,LinUCB_Disjoint_MSE,0.02,58336,1529776001.0,0.002,0.02,0.001995827215959073,0.0016565048814559788
897.0,93779.0,11860000.0,LinUCB_Disjoint_MSE,0.02,58336,1529776121.0,0.002,0.02,0.001998768519153069,0.001656793467997043
900.0,93967.0,11870000.0,LinUCB_Disjoint_MSE,0.02,58336,1529776255.0,0.002,0.02,0.002585233025988653,0.0016575756411714479
904.0,94139.0,11880000.0,LinUCB_Disjoint_MSE,0.02,58336,1529776405.0,0.002,0.02,0.0017919250685577094,0.0016576887299150822
908.0,94332.0,11890000.0,LinUCB_Disjoint_MSE,0.02,58336,1529776586.0,0.002,0.02,0.002294422121627391,0.0016582242500090454
910.0,94535.0,11900000.0,LinUCB_Disjoint_MSE,0.02,58336,1529776775.0,0.002,0.02,0.003484008673039623,0.0016597585226334614
915.0,94740.0,11910000.0,LinUCB_Disjoint_MSE,0.02,58336,1529777007.0,0.002,0.02,0.002585397945266102,0.0016605357177826188
918.0,94918.0,11920000.0,LinUCB_Disjoint_MSE,0.02,58336,1529777240.0,0.002,0.02,0.0015920287930608226,0.0016604782455303417
920.0,95110.0,11930000.0,LinUCB_Disjoint_MSE,0.02,58336,1529777455.0,0.002,0.02,0.001894858392325395,0.001660674708352472
924.0,95292.0,11940000.0,LinUCB_Disjoint_MSE,0.02,58336,1529777685.0,0.002,0.02,0.0015970532319652707,0.0016606214240338611
926.0,95474.0,11950000.0,LinUCB_Disjoint_MSE,0.02,58336,1529777890.0,0.002,0.02,0.0022904586040606197,0.0016611484844355486
926.0,95637.0,11960000.0,LinUCB_Disjoint_MSE,0.02,58336,1529778069.0,0.002,0.02,0.0017018258372395291,0.0016611824956000827
927.0,95798.0,11970000.0,LinUCB_Disjoint_MSE,0.02,58336,1529778243.0,0.002,0.02,0.00169723617372936,0.001661212615631933
928.0,95979.0,11980000.0,LinUCB_Disjoint_MSE,0.02,58336,1529778445.0,0.002,0.02,0.0025930279457403397,0.001661990424755566
930.0,96117.0,11990000.0,LinUCB_Disjoint_MSE,0.02,58336,1529778639.0,0.002,0.02,0.001398341061377908,0.0016617705337102343
932.0,96270.0,12000000.0,LinUCB_Disjoint_MSE,0.02,58336,1529778858.0,0.002,0.02,0.001693245601063786,0.0016617967629330387
935.0,96431.0,12010000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779007.0,0.002,0.02,0.002391200310655033,0.0016624040931143408
935.0,96565.0,12020000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779137.0,0.002,0.02,0.0017967581243192147,0.0016625158685146702
939.0,96705.0,12030000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779290.0,0.002,0.02,0.0024878035158574633,0.0016632018931591853
939.0,96848.0,12040000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779433.0,0.002,0.02,0.0011054769528521093,0.0016627386664646053
942.0,96997.0,12050000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779591.0,0.002,0.02,0.00238992132450752,0.0016633421375501158
942.0,97137.0,12060000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779724.0,0.002,0.02,0.001897490724123838,0.001663536290606975
942.0,97260.0,12070000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779801.0,0.002,0.02,0.001399856843118618,0.0016633178320755043
944.0,97382.0,12080000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779868.0,0.002,0.02,0.00119919069626463,0.0016629336208703607
947.0,97498.0,12090000.0,LinUCB_Disjoint_MSE,0.02,58336,1529779939.0,0.002,0.02,0.001891107485557622,0.0016631223502869875
949.0,97599.0,12100000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780009.0,0.002,0.02,0.0021966412462168274,0.00166356327499437
949.0,97713.0,12110000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780088.0,0.002,0.02,0.0012985701571115028,0.0016632618768788658
949.0,97825.0,12120000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780161.0,0.002,0.02,0.0018961183932037732,0.0016634540027174397
949.0,97950.0,12130000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780239.0,0.002,0.02,0.0017923547434184027,0.0016635602687856317
950.0,98098.0,12140000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780315.0,0.002,0.02,0.0017998186283801588,0.001663672507961574
952.0,98246.0,12150000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780404.0,0.002,0.02,0.0020955003670889436,0.001664027921837425
953.0,98400.0,12160000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780498.0,0.002,0.02,0.002488816568635497,0.0016647062019745646
956.0,98523.0,12170000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780609.0,0.002,0.02,0.0029847981624367068,0.0016657909118845146
959.0,98668.0,12180000.0,LinUCB_Disjoint_MSE,0.02,58336,1529780788.0,0.002,0.02,0.0033812768487867743,0.001667199356824475
963.0,98809.0,12190000.0,LinUCB_Disjoint_MSE,0.02,58336,1529781008.0,0.002,0.02,0.0025898093322860942,0.0016679562148846972
966.0,98957.0,12200000.0,LinUCB_Disjoint_MSE,0.02,58336,1529781190.0,0.002,0.02,0.002097458693414402,0.0016683082660966058
967.0,99101.0,12210000.0,LinUCB_Disjoint_MSE,0.02,58336,1529781365.0,0.002,0.02,0.003095385035661209,0.0016694770431396563
968.0,99252.0,12220000.0,LinUCB_Disjoint_MSE,0.02,58336,1529781542.0,0.002,0.02,0.0018991763069286642,0.0016696650130772828
969.0,99379.0,12230000.0,LinUCB_Disjoint_MSE,0.02,58336,1529781716.0,0.002,0.02,0.0015021563417966495,0.0016695280476878664
971.0,99504.0,12240000.0,LinUCB_Disjoint_MSE,0.02,58336,1529781908.0,0.002,0.02,0.0018985315082908339,0.0016697151420184276
972.0,99630.0,12250000.0,LinUCB_Disjoint_MSE,0.02,58336,1529782095.0,0.002,0.02,0.00209491049231136,0.001670062240263557
974.0,99785.0,12260000.0,LinUCB_Disjoint_MSE,0.02,58336,1529782288.0,0.002,0.02,0.002786602704766547,0.0016709729584238314
975.0,99931.0,12270000.0,LinUCB_Disjoint_MSE,0.02,58336,1529782461.0,0.002,0.02,0.0017974019076477316,0.001671075997502263
977.0,100053.0,12280000.0,LinUCB_Disjoint_MSE,0.02,58336,1529782621.0,0.002,0.02,0.0012961193432517383,0.0016707706582072663
