Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize
1713.0,304143.0,5730000.0,Regression,0.1,291680
1715.0,304788.0,5740000.0,Regression,0.1,291680
1717.0,305393.0,5750000.0,Regression,0.1,291680
1727.0,306042.0,5760000.0,Regression,0.1,291680
1730.0,306676.0,5770000.0,Regression,0.1,291680
1734.0,307284.0,5780000.0,Regression,0.1,291680
1735.0,307906.0,5790000.0,Regression,0.1,291680
1742.0,308523.0,5800000.0,Regression,0.1,291680
1746.0,309088.0,5810000.0,Regression,0.1,291680
1747.0,309717.0,5820000.0,Regression,0.1,291680
1749.0,310292.0,5830000.0,Regression,0.1,291680
1755.0,310874.0,5840000.0,Regression,0.1,291680
1760.0,311403.0,5850000.0,Regression,0.1,291680
1766.0,311948.0,5860000.0,Regression,0.1,291680
1770.0,312461.0,5870000.0,Regression,0.1,291680
1772.0,312994.0,5880000.0,Regression,0.1,291680
1774.0,313463.0,5890000.0,Regression,0.1,291680
1777.0,313974.0,5900000.0,Regression,0.1,291680
1783.0,314487.0,5910000.0,Regression,0.1,291680
1787.0,314998.0,5920000.0,Regression,0.1,291680
1792.0,315495.0,5930000.0,Regression,0.1,291680
1795.0,316004.0,5940000.0,Regression,0.1,291680
1797.0,316542.0,5950000.0,Regression,0.1,291680
1800.0,317031.0,5960000.0,Regression,0.1,291680
1803.0,317545.0,5970000.0,Regression,0.1,291680
1807.0,318063.0,5980000.0,Regression,0.1,291680
1814.0,318590.0,5990000.0,Regression,0.1,291680
1820.0,319097.0,6000000.0,Regression,0.1,291680
1823.0,319607.0,6010000.0,Regression,0.1,291680
1824.0,320081.0,6020000.0,Regression,0.1,291680
1826.0,320587.0,6030000.0,Regression,0.1,291680
1829.0,321095.0,6040000.0,Regression,0.1,291680
1831.0,321533.0,6050000.0,Regression,0.1,291680
1836.0,321992.0,6060000.0,Regression,0.1,291680
1840.0,322476.0,6070000.0,Regression,0.1,291680
1841.0,322961.0,6080000.0,Regression,0.1,291680
1844.0,323457.0,6090000.0,Regression,0.1,291680
1848.0,323944.0,6100000.0,Regression,0.1,291680
1849.0,324423.0,6110000.0,Regression,0.1,291680
1852.0,324896.0,6120000.0,Regression,0.1,291680
1854.0,325416.0,6130000.0,Regression,0.1,291680
1856.0,325890.0,6140000.0,Regression,0.1,291680
1857.0,326385.0,6150000.0,Regression,0.1,291680
1861.0,326868.0,6160000.0,Regression,0.1,291680
1865.0,327336.0,6170000.0,Regression,0.1,291680
1867.0,327789.0,6180000.0,Regression,0.1,291680
1872.0,328233.0,6190000.0,Regression,0.1,291680
1875.0,328666.0,6200000.0,Regression,0.1,291680
1877.0,329159.0,6210000.0,Regression,0.1,291680
1878.0,329669.0,6220000.0,Regression,0.1,291680
1883.0,330114.0,6230000.0,Regression,0.1,291680
1888.0,330566.0,6240000.0,Regression,0.1,291680
1892.0,331023.0,6250000.0,Regression,0.1,291680
1893.0,331470.0,6260000.0,Regression,0.1,291680
1898.0,331955.0,6270000.0,Regression,0.1,291680
1902.0,332441.0,6280000.0,Regression,0.1,291680
1905.0,332915.0,6290000.0,Regression,0.1,291680
1906.0,333357.0,6300000.0,Regression,0.1,291680
1915.0,333868.0,6310000.0,Regression,0.1,291680
1919.0,334329.0,6320000.0,Regression,0.1,291680
1922.0,334826.0,6330000.0,Regression,0.1,291680
1926.0,335296.0,6340000.0,Regression,0.1,291680
1927.0,335785.0,6350000.0,Regression,0.1,291680
1930.0,336305.0,6360000.0,Regression,0.1,291680
1932.0,336767.0,6370000.0,Regression,0.1,291680
1932.0,337237.0,6380000.0,Regression,0.1,291680
1933.0,337716.0,6390000.0,Regression,0.1,291680
1937.0,338219.0,6400000.0,Regression,0.1,291680
1940.0,338693.0,6410000.0,Regression,0.1,291680
1940.0,339136.0,6420000.0,Regression,0.1,291680
1942.0,339612.0,6430000.0,Regression,0.1,291680
1944.0,340098.0,6440000.0,Regression,0.1,291680
1946.0,340612.0,6450000.0,Regression,0.1,291680
1949.0,341118.0,6460000.0,Regression,0.1,291680
1955.0,341629.0,6470000.0,Regression,0.1,291680
1957.0,342074.0,6480000.0,Regression,0.1,291680
1962.0,342553.0,6490000.0,Regression,0.1,291680
1964.0,343020.0,6500000.0,Regression,0.1,291680
1966.0,343535.0,6510000.0,Regression,0.1,291680
1975.0,344026.0,6520000.0,Regression,0.1,291680
1978.0,344545.0,6530000.0,Regression,0.1,291680
1980.0,345073.0,6540000.0,Regression,0.1,291680
1987.0,345575.0,6550000.0,Regression,0.1,291680
1991.0,346082.0,6560000.0,Regression,0.1,291680
1993.0,346600.0,6570000.0,Regression,0.1,291680
1993.0,347086.0,6580000.0,Regression,0.1,291680
1997.0,347583.0,6590000.0,Regression,0.1,291680
2003.0,348089.0,6600000.0,Regression,0.1,291680
2004.0,348586.0,6610000.0,Regression,0.1,291680
2006.0,349142.0,6620000.0,Regression,0.1,291680
2009.0,349644.0,6630000.0,Regression,0.1,291680
2012.0,350160.0,6640000.0,Regression,0.1,291680
2014.0,350673.0,6650000.0,Regression,0.1,291680
2016.0,351194.0,6660000.0,Regression,0.1,291680
2020.0,351710.0,6670000.0,Regression,0.1,291680
2024.0,352233.0,6680000.0,Regression,0.1,291680
2025.0,352742.0,6690000.0,Regression,0.1,291680
2029.0,353274.0,6700000.0,Regression,0.1,291680
2032.0,353798.0,6710000.0,Regression,0.1,291680
2032.0,354318.0,6720000.0,Regression,0.1,291680
2034.0,354829.0,6730000.0,Regression,0.1,291680
2040.0,355342.0,6740000.0,Regression,0.1,291680
2043.0,355883.0,6750000.0,Regression,0.1,291680
2046.0,356418.0,6760000.0,Regression,0.1,291680
2052.0,356966.0,6770000.0,Regression,0.1,291680
2057.0,357515.0,6780000.0,Regression,0.1,291680
2061.0,358077.0,6790000.0,Regression,0.1,291680
2065.0,358631.0,6800000.0,Regression,0.1,291680
2067.0,359168.0,6810000.0,Regression,0.1,291680
2072.0,359716.0,6820000.0,Regression,0.1,291680
2074.0,360256.0,6830000.0,Regression,0.1,291680
2075.0,360816.0,6840000.0,Regression,0.1,291680
2080.0,361334.0,6850000.0,Regression,0.1,291680
2083.0,361871.0,6860000.0,Regression,0.1,291680
2083.0,362393.0,6870000.0,Regression,0.1,291680
2086.0,362906.0,6880000.0,Regression,0.1,291680
2088.0,363489.0,6890000.0,Regression,0.1,291680
2092.0,364014.0,6900000.0,Regression,0.1,291680
2097.0,364564.0,6910000.0,Regression,0.1,291680
2102.0,365120.0,6920000.0,Regression,0.1,291680
2104.0,365679.0,6930000.0,Regression,0.1,291680
2105.0,366229.0,6940000.0,Regression,0.1,291680
2108.0,366790.0,6950000.0,Regression,0.1,291680
2109.0,367354.0,6960000.0,Regression,0.1,291680
2111.0,367857.0,6970000.0,Regression,0.1,291680
2113.0,368421.0,6980000.0,Regression,0.1,291680
2117.0,369000.0,6990000.0,Regression,0.1,291680
2120.0,369567.0,7000000.0,Regression,0.1,291680
2125.0,370122.0,7010000.0,Regression,0.1,291680
2125.0,370642.0,7020000.0,Regression,0.1,291680
2127.0,371173.0,7030000.0,Regression,0.1,291680
2133.0,371739.0,7040000.0,Regression,0.1,291680
2134.0,372279.0,7050000.0,Regression,0.1,291680
2135.0,372894.0,7060000.0,Regression,0.1,291680
2136.0,373517.0,7070000.0,Regression,0.1,291680
2138.0,374132.0,7080000.0,Regression,0.1,291680
2140.0,374719.0,7090000.0,Regression,0.1,291680
2143.0,375299.0,7100000.0,Regression,0.1,291680
2149.0,375866.0,7110000.0,Regression,0.1,291680
2156.0,376416.0,7120000.0,Regression,0.1,291680
2160.0,376981.0,7130000.0,Regression,0.1,291680
2162.0,377522.0,7140000.0,Regression,0.1,291680
2165.0,378053.0,7150000.0,Regression,0.1,291680
2171.0,378634.0,7160000.0,Regression,0.1,291680
2173.0,379221.0,7170000.0,Regression,0.1,291680
2179.0,379785.0,7180000.0,Regression,0.1,291680
2181.0,380373.0,7190000.0,Regression,0.1,291680
2183.0,380936.0,7200000.0,Regression,0.1,291680
2185.0,381517.0,7210000.0,Regression,0.1,291680
2188.0,382098.0,7220000.0,Regression,0.1,291680
2192.0,382680.0,7230000.0,Regression,0.1,291680
2195.0,383214.0,7240000.0,Regression,0.1,291680
2199.0,383810.0,7250000.0,Regression,0.1,291680
2200.0,384342.0,7260000.0,Regression,0.1,291680
2202.0,384881.0,7270000.0,Regression,0.1,291680
2206.0,385422.0,7280000.0,Regression,0.1,291680
2207.0,386037.0,7290000.0,Regression,0.1,291680
2210.0,386624.0,7300000.0,Regression,0.1,291680
2215.0,387211.0,7310000.0,Regression,0.1,291680
2217.0,387757.0,7320000.0,Regression,0.1,291680
2221.0,388304.0,7330000.0,Regression,0.1,291680
2223.0,388849.0,7340000.0,Regression,0.1,291680
2228.0,389473.0,7350000.0,Regression,0.1,291680
2231.0,390050.0,7360000.0,Regression,0.1,291680
2234.0,390567.0,7370000.0,Regression,0.1,291680
2237.0,391089.0,7380000.0,Regression,0.1,291680
2239.0,391624.0,7390000.0,Regression,0.1,291680
2241.0,392164.0,7400000.0,Regression,0.1,291680
2241.0,392707.0,7410000.0,Regression,0.1,291680
2243.0,393258.0,7420000.0,Regression,0.1,291680
2245.0,393842.0,7430000.0,Regression,0.1,291680
2247.0,394337.0,7440000.0,Regression,0.1,291680
2250.0,394819.0,7450000.0,Regression,0.1,291680
2254.0,395308.0,7460000.0,Regression,0.1,291680
2255.0,395830.0,7470000.0,Regression,0.1,291680
2257.0,396346.0,7480000.0,Regression,0.1,291680
2262.0,396846.0,7490000.0,Regression,0.1,291680
2268.0,397344.0,7500000.0,Regression,0.1,291680
2273.0,397789.0,7510000.0,Regression,0.1,291680
2279.0,398291.0,7520000.0,Regression,0.1,291680
2281.0,398794.0,7530000.0,Regression,0.1,291680
2282.0,399288.0,7540000.0,Regression,0.1,291680
2282.0,399781.0,7550000.0,Regression,0.1,291680
2283.0,400257.0,7560000.0,Regression,0.1,291680
2283.0,400725.0,7570000.0,Regression,0.1,291680
2286.0,401216.0,7580000.0,Regression,0.1,291680
2288.0,401712.0,7590000.0,Regression,0.1,291680
2289.0,402236.0,7600000.0,Regression,0.1,291680
2291.0,402730.0,7610000.0,Regression,0.1,291680
2294.0,403283.0,7620000.0,Regression,0.1,291680
2297.0,403816.0,7630000.0,Regression,0.1,291680
2299.0,404331.0,7640000.0,Regression,0.1,291680
2300.0,404836.0,7650000.0,Regression,0.1,291680
2303.0,405327.0,7660000.0,Regression,0.1,291680
2310.0,405793.0,7670000.0,Regression,0.1,291680
2312.0,406310.0,7680000.0,Regression,0.1,291680
2318.0,406816.0,7690000.0,Regression,0.1,291680
2321.0,407323.0,7700000.0,Regression,0.1,291680
2322.0,407882.0,7710000.0,Regression,0.1,291680
2326.0,408402.0,7720000.0,Regression,0.1,291680
2328.0,408898.0,7730000.0,Regression,0.1,291680
2330.0,409412.0,7740000.0,Regression,0.1,291680
2332.0,409922.0,7750000.0,Regression,0.1,291680
2335.0,410413.0,7760000.0,Regression,0.1,291680
2337.0,410946.0,7770000.0,Regression,0.1,291680
2340.0,411472.0,7780000.0,Regression,0.1,291680
2343.0,412019.0,7790000.0,Regression,0.1,291680
2343.0,412571.0,7800000.0,Regression,0.1,291680
2347.0,413121.0,7810000.0,Regression,0.1,291680
2349.0,413651.0,7820000.0,Regression,0.1,291680
2355.0,414219.0,7830000.0,Regression,0.1,291680
2357.0,414794.0,7840000.0,Regression,0.1,291680
2362.0,415373.0,7850000.0,Regression,0.1,291680
2368.0,415959.0,7860000.0,Regression,0.1,291680
2368.0,416538.0,7870000.0,Regression,0.1,291680
2371.0,417128.0,7880000.0,Regression,0.1,291680
2373.0,417677.0,7890000.0,Regression,0.1,291680
2375.0,418220.0,7900000.0,Regression,0.1,291680
2376.0,418761.0,7910000.0,Regression,0.1,291680
2381.0,419322.0,7920000.0,Regression,0.1,291680
2383.0,419896.0,7930000.0,Regression,0.1,291680
2391.0,420358.0,7940000.0,Regression,0.1,291680
2393.0,420466.0,7950000.0,Regression,0.1,291680
2395.0,420566.0,7960000.0,Regression,0.1,291680
2395.0,420670.0,7970000.0,Regression,0.1,291680
2395.0,420773.0,7980000.0,Regression,0.1,291680
2395.0,420881.0,7990000.0,Regression,0.1,291680
2395.0,420971.0,8000000.0,Regression,0.1,291680
2395.0,421055.0,8010000.0,Regression,0.1,291680
2395.0,421142.0,8020000.0,Regression,0.1,291680
2395.0,421227.0,8030000.0,Regression,0.1,291680
2395.0,421297.0,8040000.0,Regression,0.1,291680
2395.0,421356.0,8050000.0,Regression,0.1,291680
2395.0,421416.0,8060000.0,Regression,0.1,291680
2396.0,421492.0,8070000.0,Regression,0.1,291680
2396.0,421573.0,8080000.0,Regression,0.1,291680
2396.0,421677.0,8090000.0,Regression,0.1,291680
2396.0,421738.0,8100000.0,Regression,0.1,291680
2396.0,421801.0,8110000.0,Regression,0.1,291680
2396.0,421865.0,8120000.0,Regression,0.1,291680
2396.0,421913.0,8130000.0,Regression,0.1,291680
2396.0,421983.0,8140000.0,Regression,0.1,291680
2396.0,422053.0,8150000.0,Regression,0.1,291680
2396.0,422104.0,8160000.0,Regression,0.1,291680
2397.0,422171.0,8170000.0,Regression,0.1,291680
2397.0,422218.0,8180000.0,Regression,0.1,291680
2397.0,422254.0,8190000.0,Regression,0.1,291680
2397.0,422304.0,8200000.0,Regression,0.1,291680
2397.0,422344.0,8210000.0,Regression,0.1,291680
2397.0,422409.0,8220000.0,Regression,0.1,291680
2397.0,422452.0,8230000.0,Regression,0.1,291680
2398.0,422530.0,8240000.0,Regression,0.1,291680
2398.0,422575.0,8250000.0,Regression,0.1,291680
2399.0,422626.0,8260000.0,Regression,0.1,291680
2399.0,422665.0,8270000.0,Regression,0.1,291680
2399.0,422705.0,8280000.0,Regression,0.1,291680
2400.0,422776.0,8290000.0,Regression,0.1,291680
2400.0,422843.0,8300000.0,Regression,0.1,291680
2400.0,422899.0,8310000.0,Regression,0.1,291680
2400.0,422953.0,8320000.0,Regression,0.1,291680
2401.0,423022.0,8330000.0,Regression,0.1,291680
2402.0,423112.0,8340000.0,Regression,0.1,291680
2402.0,423173.0,8350000.0,Regression,0.1,291680
2402.0,423226.0,8360000.0,Regression,0.1,291680
2402.0,423292.0,8370000.0,Regression,0.1,291680
2402.0,423375.0,8380000.0,Regression,0.1,291680
2402.0,423463.0,8390000.0,Regression,0.1,291680
2402.0,423548.0,8400000.0,Regression,0.1,291680
2403.0,423617.0,8410000.0,Regression,0.1,291680
2403.0,423680.0,8420000.0,Regression,0.1,291680
2403.0,423771.0,8430000.0,Regression,0.1,291680
2403.0,423857.0,8440000.0,Regression,0.1,291680
2403.0,423961.0,8450000.0,Regression,0.1,291680
2404.0,424065.0,8460000.0,Regression,0.1,291680
2404.0,424174.0,8470000.0,Regression,0.1,291680
2406.0,424268.0,8480000.0,Regression,0.1,291680
2406.0,424356.0,8490000.0,Regression,0.1,291680
2406.0,424452.0,8500000.0,Regression,0.1,291680
2407.0,424570.0,8510000.0,Regression,0.1,291680
2407.0,424678.0,8520000.0,Regression,0.1,291680
2407.0,424789.0,8530000.0,Regression,0.1,291680
2407.0,424929.0,8540000.0,Regression,0.1,291680
2408.0,425052.0,8550000.0,Regression,0.1,291680
2408.0,425156.0,8560000.0,Regression,0.1,291680
2409.0,425265.0,8570000.0,Regression,0.1,291680
2409.0,425366.0,8580000.0,Regression,0.1,291680
2409.0,425466.0,8590000.0,Regression,0.1,291680
2409.0,425571.0,8600000.0,Regression,0.1,291680
2409.0,425678.0,8610000.0,Regression,0.1,291680
2409.0,425769.0,8620000.0,Regression,0.1,291680
2409.0,425898.0,8630000.0,Regression,0.1,291680
2410.0,425971.0,8640000.0,Regression,0.1,291680
2411.0,426063.0,8650000.0,Regression,0.1,291680
2411.0,426142.0,8660000.0,Regression,0.1,291680
2411.0,426190.0,8670000.0,Regression,0.1,291680
2412.0,426256.0,8680000.0,Regression,0.1,291680
2412.0,426323.0,8690000.0,Regression,0.1,291680
2412.0,426387.0,8700000.0,Regression,0.1,291680
2412.0,426468.0,8710000.0,Regression,0.1,291680
2413.0,426558.0,8720000.0,Regression,0.1,291680
2413.0,426633.0,8730000.0,Regression,0.1,291680
2414.0,426707.0,8740000.0,Regression,0.1,291680
2414.0,426782.0,8750000.0,Regression,0.1,291680
2414.0,426851.0,8760000.0,Regression,0.1,291680
2414.0,426974.0,8770000.0,Regression,0.1,291680
2415.0,427065.0,8780000.0,Regression,0.1,291680
2417.0,427151.0,8790000.0,Regression,0.1,291680
2417.0,427215.0,8800000.0,Regression,0.1,291680
2417.0,427292.0,8810000.0,Regression,0.1,291680
2417.0,427356.0,8820000.0,Regression,0.1,291680
2417.0,427446.0,8830000.0,Regression,0.1,291680
2417.0,427541.0,8840000.0,Regression,0.1,291680
2417.0,427592.0,8850000.0,Regression,0.1,291680
2419.0,427674.0,8860000.0,Regression,0.1,291680
2420.0,427721.0,8870000.0,Regression,0.1,291680
2420.0,427774.0,8880000.0,Regression,0.1,291680
2420.0,427825.0,8890000.0,Regression,0.1,291680
2420.0,427875.0,8900000.0,Regression,0.1,291680
2420.0,427911.0,8910000.0,Regression,0.1,291680
2420.0,427967.0,8920000.0,Regression,0.1,291680
2420.0,428003.0,8930000.0,Regression,0.1,291680
2420.0,428067.0,8940000.0,Regression,0.1,291680
2420.0,428096.0,8950000.0,Regression,0.1,291680
2420.0,428156.0,8960000.0,Regression,0.1,291680
2420.0,428202.0,8970000.0,Regression,0.1,291680
2421.0,428253.0,8980000.0,Regression,0.1,291680
2422.0,428287.0,8990000.0,Regression,0.1,291680
2422.0,428311.0,9000000.0,Regression,0.1,291680
2422.0,428350.0,9010000.0,Regression,0.1,291680
2422.0,428391.0,9020000.0,Regression,0.1,291680
2423.0,428476.0,9030000.0,Regression,0.1,291680
2427.0,429522.0,9040000.0,Regression,0.1,291680
2430.0,430536.0,9050000.0,Regression,0.1,291680
2437.0,431677.0,9060000.0,Regression,0.1,291680
2441.0,432745.0,9070000.0,Regression,0.1,291680
2449.0,433812.0,9080000.0,Regression,0.1,291680
2454.0,434787.0,9090000.0,Regression,0.1,291680
2471.0,435854.0,9100000.0,Regression,0.1,291680
2479.0,436913.0,9110000.0,Regression,0.1,291680
2483.0,437971.0,9120000.0,Regression,0.1,291680
2489.0,439062.0,9130000.0,Regression,0.1,291680
2502.0,440119.0,9140000.0,Regression,0.1,291680
2507.0,441199.0,9150000.0,Regression,0.1,291680
2514.0,442245.0,9160000.0,Regression,0.1,291680
2519.0,443266.0,9170000.0,Regression,0.1,291680
2525.0,444288.0,9180000.0,Regression,0.1,291680
2532.0,445332.0,9190000.0,Regression,0.1,291680
2537.0,446353.0,9200000.0,Regression,0.1,291680
2545.0,447400.0,9210000.0,Regression,0.1,291680
2550.0,448425.0,9220000.0,Regression,0.1,291680
2555.0,449445.0,9230000.0,Regression,0.1,291680
2562.0,450467.0,9240000.0,Regression,0.1,291680
2566.0,451521.0,9250000.0,Regression,0.1,291680
2576.0,452577.0,9260000.0,Regression,0.1,291680
2583.0,453634.0,9270000.0,Regression,0.1,291680
2591.0,454650.0,9280000.0,Regression,0.1,291680
2597.0,455708.0,9290000.0,Regression,0.1,291680
2603.0,456777.0,9300000.0,Regression,0.1,291680
2610.0,457867.0,9310000.0,Regression,0.1,291680
2616.0,459069.0,9320000.0,Regression,0.1,291680
2625.0,460169.0,9330000.0,Regression,0.1,291680
2636.0,461266.0,9340000.0,Regression,0.1,291680
2644.0,462237.0,9350000.0,Regression,0.1,291680
2658.0,463207.0,9360000.0,Regression,0.1,291680
2662.0,464159.0,9370000.0,Regression,0.1,291680
2667.0,465073.0,9380000.0,Regression,0.1,291680
2674.0,465952.0,9390000.0,Regression,0.1,291680
2684.0,466901.0,9400000.0,Regression,0.1,291680
2689.0,467825.0,9410000.0,Regression,0.1,291680
2693.0,468801.0,9420000.0,Regression,0.1,291680
2695.0,469756.0,9430000.0,Regression,0.1,291680
2707.0,470737.0,9440000.0,Regression,0.1,291680
2712.0,471737.0,9450000.0,Regression,0.1,291680
2717.0,472681.0,9460000.0,Regression,0.1,291680
2729.0,473649.0,9470000.0,Regression,0.1,291680
2733.0,474568.0,9480000.0,Regression,0.1,291680
2742.0,475510.0,9490000.0,Regression,0.1,291680
2748.0,476478.0,9500000.0,Regression,0.1,291680
2759.0,477433.0,9510000.0,Regression,0.1,291680
2769.0,478404.0,9520000.0,Regression,0.1,291680
2777.0,479284.0,9530000.0,Regression,0.1,291680
2783.0,480217.0,9540000.0,Regression,0.1,291680
2786.0,481192.0,9550000.0,Regression,0.1,291680
2789.0,482205.0,9560000.0,Regression,0.1,291680
2796.0,483170.0,9570000.0,Regression,0.1,291680
2802.0,484099.0,9580000.0,Regression,0.1,291680
2810.0,485018.0,9590000.0,Regression,0.1,291680
2817.0,485937.0,9600000.0,Regression,0.1,291680
2829.0,486892.0,9610000.0,Regression,0.1,291680
2836.0,487837.0,9620000.0,Regression,0.1,291680
2842.0,488750.0,9630000.0,Regression,0.1,291680
2845.0,489648.0,9640000.0,Regression,0.1,291680
2852.0,490580.0,9650000.0,Regression,0.1,291680
2860.0,491581.0,9660000.0,Regression,0.1,291680
2864.0,492539.0,9670000.0,Regression,0.1,291680
2867.0,493475.0,9680000.0,Regression,0.1,291680
2871.0,494500.0,9690000.0,Regression,0.1,291680
2878.0,495457.0,9700000.0,Regression,0.1,291680
2884.0,496411.0,9710000.0,Regression,0.1,291680
2889.0,497392.0,9720000.0,Regression,0.1,291680
2899.0,498411.0,9730000.0,Regression,0.1,291680
2902.0,499369.0,9740000.0,Regression,0.1,291680
2911.0,500356.0,9750000.0,Regression,0.1,291680
2921.0,501308.0,9760000.0,Regression,0.1,291680
2926.0,502232.0,9770000.0,Regression,0.1,291680
2935.0,503164.0,9780000.0,Regression,0.1,291680
2940.0,504080.0,9790000.0,Regression,0.1,291680
2941.0,505046.0,9800000.0,Regression,0.1,291680
2943.0,505959.0,9810000.0,Regression,0.1,291680
2956.0,506907.0,9820000.0,Regression,0.1,291680
2962.0,507867.0,9830000.0,Regression,0.1,291680
2964.0,508764.0,9840000.0,Regression,0.1,291680
2969.0,509689.0,9850000.0,Regression,0.1,291680
2972.0,510580.0,9860000.0,Regression,0.1,291680
2973.0,511478.0,9870000.0,Regression,0.1,291680
2986.0,512382.0,9880000.0,Regression,0.1,291680
2992.0,513338.0,9890000.0,Regression,0.1,291680
2995.0,514268.0,9900000.0,Regression,0.1,291680
3002.0,515214.0,9910000.0,Regression,0.1,291680
3005.0,516102.0,9920000.0,Regression,0.1,291680
3011.0,517026.0,9930000.0,Regression,0.1,291680
3019.0,517936.0,9940000.0,Regression,0.1,291680
3028.0,518821.0,9950000.0,Regression,0.1,291680
3037.0,519789.0,9960000.0,Regression,0.1,291680
3046.0,520676.0,9970000.0,Regression,0.1,291680
3054.0,521552.0,9980000.0,Regression,0.1,291680
3062.0,522479.0,9990000.0,Regression,0.1,291680
3069.0,523344.0,10000000.0,Regression,0.1,291680
3076.0,524212.0,10010000.0,Regression,0.1,291680
3083.0,525063.0,10020000.0,Regression,0.1,291680
3089.0,525926.0,10030000.0,Regression,0.1,291680
3092.0,526820.0,10040000.0,Regression,0.1,291680
3103.0,527727.0,10050000.0,Regression,0.1,291680
3111.0,528582.0,10060000.0,Regression,0.1,291680
3115.0,529524.0,10070000.0,Regression,0.1,291680
3121.0,530381.0,10080000.0,Regression,0.1,291680
3128.0,531271.0,10090000.0,Regression,0.1,291680
3131.0,532128.0,10100000.0,Regression,0.1,291680
3137.0,533007.0,10110000.0,Regression,0.1,291680
3143.0,533867.0,10120000.0,Regression,0.1,291680
3151.0,534751.0,10130000.0,Regression,0.1,291680
3155.0,535641.0,10140000.0,Regression,0.1,291680
3162.0,536525.0,10150000.0,Regression,0.1,291680
3167.0,537402.0,10160000.0,Regression,0.1,291680
3171.0,538296.0,10170000.0,Regression,0.1,291680
3176.0,539171.0,10180000.0,Regression,0.1,291680
3186.0,540039.0,10190000.0,Regression,0.1,291680
3192.0,540908.0,10200000.0,Regression,0.1,291680
3197.0,541743.0,10210000.0,Regression,0.1,291680
3204.0,542606.0,10220000.0,Regression,0.1,291680
3213.0,543456.0,10230000.0,Regression,0.1,291680
3219.0,544288.0,10240000.0,Regression,0.1,291680
3222.0,545151.0,10250000.0,Regression,0.1,291680
3231.0,545956.0,10260000.0,Regression,0.1,291680
3239.0,546752.0,10270000.0,Regression,0.1,291680
3248.0,547645.0,10280000.0,Regression,0.1,291680
3254.0,548445.0,10290000.0,Regression,0.1,291680
3260.0,549240.0,10300000.0,Regression,0.1,291680
3270.0,550129.0,10310000.0,Regression,0.1,291680
3276.0,550956.0,10320000.0,Regression,0.1,291680
3279.0,551833.0,10330000.0,Regression,0.1,291680
3284.0,552716.0,10340000.0,Regression,0.1,291680
3294.0,553586.0,10350000.0,Regression,0.1,291680
3303.0,554464.0,10360000.0,Regression,0.1,291680
3309.0,555304.0,10370000.0,Regression,0.1,291680
3316.0,556124.0,10380000.0,Regression,0.1,291680
3320.0,557039.0,10390000.0,Regression,0.1,291680
3327.0,557877.0,10400000.0,Regression,0.1,291680
3336.0,558812.0,10410000.0,Regression,0.1,291680
3343.0,559710.0,10420000.0,Regression,0.1,291680
3346.0,560631.0,10430000.0,Regression,0.1,291680
3352.0,561540.0,10440000.0,Regression,0.1,291680
3359.0,562456.0,10450000.0,Regression,0.1,291680
3367.0,563485.0,10460000.0,Regression,0.1,291680
3374.0,564482.0,10470000.0,Regression,0.1,291680
3389.0,565439.0,10480000.0,Regression,0.1,291680
3395.0,566343.0,10490000.0,Regression,0.1,291680
3404.0,567273.0,10500000.0,Regression,0.1,291680
3412.0,568163.0,10510000.0,Regression,0.1,291680
3421.0,569046.0,10520000.0,Regression,0.1,291680
3430.0,569927.0,10530000.0,Regression,0.1,291680
3438.0,570886.0,10540000.0,Regression,0.1,291680
3444.0,571838.0,10550000.0,Regression,0.1,291680
3450.0,572764.0,10560000.0,Regression,0.1,291680
3461.0,573693.0,10570000.0,Regression,0.1,291680
3470.0,574660.0,10580000.0,Regression,0.1,291680
3484.0,575619.0,10590000.0,Regression,0.1,291680
3492.0,576548.0,10600000.0,Regression,0.1,291680
3502.0,577467.0,10610000.0,Regression,0.1,291680
3504.0,578413.0,10620000.0,Regression,0.1,291680
3510.0,579467.0,10630000.0,Regression,0.1,291680
3521.0,580457.0,10640000.0,Regression,0.1,291680
3525.0,581423.0,10650000.0,Regression,0.1,291680
3532.0,582401.0,10660000.0,Regression,0.1,291680
3541.0,583373.0,10670000.0,Regression,0.1,291680
3547.0,584340.0,10680000.0,Regression,0.1,291680
3555.0,585311.0,10690000.0,Regression,0.1,291680
3562.0,586209.0,10700000.0,Regression,0.1,291680
3570.0,587207.0,10710000.0,Regression,0.1,291680
3582.0,588212.0,10720000.0,Regression,0.1,291680
3589.0,589172.0,10730000.0,Regression,0.1,291680
3597.0,590154.0,10740000.0,Regression,0.1,291680
3602.0,591106.0,10750000.0,Regression,0.1,291680
3605.0,592015.0,10760000.0,Regression,0.1,291680
3611.0,592953.0,10770000.0,Regression,0.1,291680
3624.0,593897.0,10780000.0,Regression,0.1,291680
3633.0,594888.0,10790000.0,Regression,0.1,291680
3639.0,595899.0,10800000.0,Regression,0.1,291680
3648.0,596906.0,10810000.0,Regression,0.1,291680
3658.0,597910.0,10820000.0,Regression,0.1,291680
3670.0,598924.0,10830000.0,Regression,0.1,291680
3679.0,599897.0,10840000.0,Regression,0.1,291680
3681.0,600935.0,10850000.0,Regression,0.1,291680
3688.0,601945.0,10860000.0,Regression,0.1,291680
3693.0,602904.0,10870000.0,Regression,0.1,291680
3699.0,603934.0,10880000.0,Regression,0.1,291680
3707.0,604909.0,10890000.0,Regression,0.1,291680
