1.0,165.0,230000.0,NN,0.02,58336,1529483437.0,0.02
3.0,521.0,240000.0,NN,0.02,58336,1529483519.0,0.02
3.0,896.0,250000.0,NN,0.02,58336,1529483601.0,0.02
5.0,1251.0,260000.0,NN,0.02,58336,1529483683.0,0.02
5.0,1635.0,270000.0,NN,0.02,58336,1529483768.0,0.02
6.0,1981.0,280000.0,NN,0.02,58336,1529483851.0,0.02
7.0,2349.0,290000.0,NN,0.02,58336,1529483932.0,0.02
8.0,2704.0,300000.0,NN,0.02,58336,1529484014.0,0.02
8.0,3073.0,310000.0,NN,0.02,58336,1529484095.0,0.02
9.0,3500.0,320000.0,NN,0.02,58336,1529484179.0,0.02
10.0,3920.0,330000.0,NN,0.02,58336,1529484259.0,0.02
11.0,4313.0,340000.0,NN,0.02,58336,1529484342.0,0.02
11.0,4680.0,350000.0,NN,0.02,58336,1529484419.0,0.02
12.0,5036.0,360000.0,NN,0.02,58336,1529484493.0,0.02
12.0,5382.0,370000.0,NN,0.02,58336,1529484565.0,0.02
12.0,5759.0,380000.0,NN,0.02,58336,1529484635.0,0.02
12.0,6113.0,390000.0,NN,0.02,58336,1529484707.0,0.02
12.0,6440.0,400000.0,NN,0.02,58336,1529484778.0,0.02
13.0,6821.0,410000.0,NN,0.02,58336,1529484850.0,0.02
13.0,7201.0,420000.0,NN,0.02,58336,1529484922.0,0.02
13.0,7567.0,430000.0,NN,0.02,58336,1529484994.0,0.02
13.0,7940.0,440000.0,NN,0.02,58336,1529485065.0,0.02
13.0,8339.0,450000.0,NN,0.02,58336,1529485136.0,0.02
14.0,8731.0,460000.0,NN,0.02,58336,1529485209.0,0.02
15.0,9119.0,470000.0,NN,0.02,58336,1529485282.0,0.02
17.0,9494.0,480000.0,NN,0.02,58336,1529485354.0,0.02
17.0,9840.0,490000.0,NN,0.02,58336,1529485426.0,0.02
17.0,10168.0,500000.0,NN,0.02,58336,1529485500.0,0.02
18.0,10520.0,510000.0,NN,0.02,58336,1529485578.0,0.02
19.0,10863.0,520000.0,NN,0.02,58336,1529485659.0,0.02
19.0,11203.0,530000.0,NN,0.02,58336,1529485742.0,0.02
21.0,11566.0,540000.0,NN,0.02,58336,1529485823.0,0.02
21.0,11928.0,550000.0,NN,0.02,58336,1529485906.0,0.02
22.0,12264.0,560000.0,NN,0.02,58336,1529485990.0,0.02
22.0,12615.0,570000.0,NN,0.02,58336,1529486075.0,0.02
22.0,12972.0,580000.0,NN,0.02,58336,1529486160.0,0.02
22.0,13276.0,590000.0,NN,0.02,58336,1529486245.0,0.02
23.0,13625.0,600000.0,NN,0.02,58336,1529486326.0,0.02
23.0,13963.0,610000.0,NN,0.02,58336,1529486407.0,0.02
23.0,14299.0,620000.0,NN,0.02,58336,1529486488.0,0.02
24.0,14645.0,630000.0,NN,0.02,58336,1529486569.0,0.02
24.0,14970.0,640000.0,NN,0.02,58336,1529486652.0,0.02
25.0,15267.0,650000.0,NN,0.02,58336,1529486734.0,0.02
27.0,15607.0,660000.0,NN,0.02,58336,1529486817.0,0.02
27.0,15938.0,670000.0,NN,0.02,58336,1529486899.0,0.02
27.0,16288.0,680000.0,NN,0.02,58336,1529486983.0,0.02
29.0,16675.0,690000.0,NN,0.02,58336,1529487066.0,0.02
30.0,16972.0,700000.0,NN,0.02,58336,1529487149.0,0.02
31.0,17276.0,710000.0,NN,0.02,58336,1529487230.0,0.02
33.0,17592.0,720000.0,NN,0.02,58336,1529487314.0,0.02
33.0,17946.0,730000.0,NN,0.02,58336,1529487394.0,0.02
33.0,18284.0,740000.0,NN,0.02,58336,1529487472.0,0.02
33.0,18622.0,750000.0,NN,0.02,58336,1529487552.0,0.02
33.0,18937.0,760000.0,NN,0.02,58336,1529487630.0,0.02
34.0,19308.0,770000.0,NN,0.02,58336,1529487708.0,0.02
34.0,19673.0,780000.0,NN,0.02,58336,1529487789.0,0.02
34.0,20048.0,790000.0,NN,0.02,58336,1529487870.0,0.02
34.0,20367.0,800000.0,NN,0.02,58336,1529487950.0,0.02
35.0,20686.0,810000.0,NN,0.02,58336,1529488030.0,0.02
35.0,21054.0,820000.0,NN,0.02,58336,1529488109.0,0.02
36.0,21383.0,830000.0,NN,0.02,58336,1529488188.0,0.02
37.0,21739.0,840000.0,NN,0.02,58336,1529488267.0,0.02
38.0,22138.0,850000.0,NN,0.02,58336,1529488344.0,0.02
39.0,22490.0,860000.0,NN,0.02,58336,1529488423.0,0.02
39.0,22844.0,870000.0,NN,0.02,58336,1529488503.0,0.02
41.0,23158.0,880000.0,NN,0.02,58336,1529488582.0,0.02
42.0,23494.0,890000.0,NN,0.02,58336,1529488662.0,0.02
42.0,23846.0,900000.0,NN,0.02,58336,1529488741.0,0.02
43.0,24203.0,910000.0,NN,0.02,58336,1529488819.0,0.02
43.0,24527.0,920000.0,NN,0.02,58336,1529488893.0,0.02
43.0,24879.0,930000.0,NN,0.02,58336,1529488965.0,0.02
43.0,25235.0,940000.0,NN,0.02,58336,1529489033.0,0.02
43.0,25529.0,950000.0,NN,0.02,58336,1529489099.0,0.02
43.0,25868.0,960000.0,NN,0.02,58336,1529489162.0,0.02
43.0,26196.0,970000.0,NN,0.02,58336,1529489226.0,0.02
43.0,26491.0,980000.0,NN,0.02,58336,1529489288.0,0.02
43.0,26844.0,990000.0,NN,0.02,58336,1529489350.0,0.02
45.0,27203.0,1000000.0,NN,0.02,58336,1529489410.0,0.02
46.0,27510.0,1010000.0,NN,0.02,58336,1529489472.0,0.02
46.0,27904.0,1020000.0,NN,0.02,58336,1529489534.0,0.02
46.0,28258.0,1030000.0,NN,0.02,58336,1529489596.0,0.02
48.0,28609.0,1040000.0,NN,0.02,58336,1529489659.0,0.02
48.0,28922.0,1050000.0,NN,0.02,58336,1529489721.0,0.02
49.0,29250.0,1060000.0,NN,0.02,58336,1529489782.0,0.02
49.0,29592.0,1070000.0,NN,0.02,58336,1529489846.0,0.02
50.0,29921.0,1080000.0,NN,0.02,58336,1529489910.0,0.02
50.0,30287.0,1090000.0,NN,0.02,58336,1529489972.0,0.02
50.0,30657.0,1100000.0,NN,0.02,58336,1529490034.0,0.02
50.0,31007.0,1110000.0,NN,0.02,58336,1529490096.0,0.02
50.0,31346.0,1120000.0,NN,0.02,58336,1529490158.0,0.02
50.0,31702.0,1130000.0,NN,0.02,58336,1529490220.0,0.02
