Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp
234.0,91039.0,4740000.0,LinUCB_Disjoint,0.02,58336,1529524649.0
235.0,91194.0,4750000.0,LinUCB_Disjoint,0.02,58336,1529524717.0
235.0,91348.0,4760000.0,LinUCB_Disjoint,0.02,58336,1529524785.0
236.0,91505.0,4770000.0,LinUCB_Disjoint,0.02,58336,1529524853.0
236.0,91650.0,4780000.0,LinUCB_Disjoint,0.02,58336,1529524921.0
238.0,91817.0,4790000.0,LinUCB_Disjoint,0.02,58336,1529524987.0
238.0,91979.0,4800000.0,LinUCB_Disjoint,0.02,58336,1529525054.0
240.0,92128.0,4810000.0,LinUCB_Disjoint,0.02,58336,1529525123.0
241.0,92289.0,4820000.0,LinUCB_Disjoint,0.02,58336,1529525191.0
241.0,92438.0,4830000.0,LinUCB_Disjoint,0.02,58336,1529525260.0
242.0,92598.0,4840000.0,LinUCB_Disjoint,0.02,58336,1529525332.0
242.0,92774.0,4850000.0,LinUCB_Disjoint,0.02,58336,1529525406.0
242.0,92930.0,4860000.0,LinUCB_Disjoint,0.02,58336,1529525482.0
242.0,93083.0,4870000.0,LinUCB_Disjoint,0.02,58336,1529525555.0
242.0,93254.0,4880000.0,LinUCB_Disjoint,0.02,58336,1529525628.0
242.0,93420.0,4890000.0,LinUCB_Disjoint,0.02,58336,1529525704.0
243.0,93574.0,4900000.0,LinUCB_Disjoint,0.02,58336,1529525781.0
244.0,93718.0,4910000.0,LinUCB_Disjoint,0.02,58336,1529525857.0
245.0,93865.0,4920000.0,LinUCB_Disjoint,0.02,58336,1529525934.0
245.0,94027.0,4930000.0,LinUCB_Disjoint,0.02,58336,1529526013.0
245.0,94177.0,4940000.0,LinUCB_Disjoint,0.02,58336,1529526092.0
245.0,94325.0,4950000.0,LinUCB_Disjoint,0.02,58336,1529526172.0
246.0,94470.0,4960000.0,LinUCB_Disjoint,0.02,58336,1529526252.0
247.0,94624.0,4970000.0,LinUCB_Disjoint,0.02,58336,1529526333.0
247.0,94764.0,4980000.0,LinUCB_Disjoint,0.02,58336,1529526414.0
247.0,94899.0,4990000.0,LinUCB_Disjoint,0.02,58336,1529526501.0
247.0,95063.0,5000000.0,LinUCB_Disjoint,0.02,58336,1529526584.0
248.0,95216.0,5010000.0,LinUCB_Disjoint,0.02,58336,1529526670.0
249.0,95369.0,5020000.0,LinUCB_Disjoint,0.02,58336,1529526754.0
249.0,95535.0,5030000.0,LinUCB_Disjoint,0.02,58336,1529526840.0
251.0,95668.0,5040000.0,LinUCB_Disjoint,0.02,58336,1529526928.0
251.0,95843.0,5050000.0,LinUCB_Disjoint,0.02,58336,1529527018.0
251.0,96018.0,5060000.0,LinUCB_Disjoint,0.02,58336,1529527109.0
251.0,96159.0,5070000.0,LinUCB_Disjoint,0.02,58336,1529527202.0
252.0,96326.0,5080000.0,LinUCB_Disjoint,0.02,58336,1529527297.0
252.0,96493.0,5090000.0,LinUCB_Disjoint,0.02,58336,1529527393.0
252.0,96658.0,5100000.0,LinUCB_Disjoint,0.02,58336,1529527487.0
252.0,96828.0,5110000.0,LinUCB_Disjoint,0.02,58336,1529527585.0
254.0,96987.0,5120000.0,LinUCB_Disjoint,0.02,58336,1529527684.0
256.0,97144.0,5130000.0,LinUCB_Disjoint,0.02,58336,1529527784.0
257.0,97328.0,5140000.0,LinUCB_Disjoint,0.02,58336,1529527883.0
258.0,97491.0,5150000.0,LinUCB_Disjoint,0.02,58336,1529527983.0
260.0,97639.0,5160000.0,LinUCB_Disjoint,0.02,58336,1529528084.0
262.0,97794.0,5170000.0,LinUCB_Disjoint,0.02,58336,1529528185.0
263.0,97948.0,5180000.0,LinUCB_Disjoint,0.02,58336,1529528289.0
263.0,98103.0,5190000.0,LinUCB_Disjoint,0.02,58336,1529528395.0
263.0,98261.0,5200000.0,LinUCB_Disjoint,0.02,58336,1529528502.0
263.0,98426.0,5210000.0,LinUCB_Disjoint,0.02,58336,1529528614.0
263.0,98607.0,5220000.0,LinUCB_Disjoint,0.02,58336,1529528729.0
264.0,98784.0,5230000.0,LinUCB_Disjoint,0.02,58336,1529528844.0
266.0,98953.0,5240000.0,LinUCB_Disjoint,0.02,58336,1529528963.0
266.0,99102.0,5250000.0,LinUCB_Disjoint,0.02,58336,1529529085.0
266.0,99270.0,5260000.0,LinUCB_Disjoint,0.02,58336,1529529206.0
266.0,99407.0,5270000.0,LinUCB_Disjoint,0.02,58336,1529529321.0
267.0,99557.0,5280000.0,LinUCB_Disjoint,0.02,58336,1529529439.0
269.0,99732.0,5290000.0,LinUCB_Disjoint,0.02,58336,1529529556.0
269.0,99874.0,5300000.0,LinUCB_Disjoint,0.02,58336,1529529673.0
269.0,100012.0,5310000.0,LinUCB_Disjoint,0.02,58336,1529529788.0
270.0,100179.0,5320000.0,LinUCB_Disjoint,0.02,58336,1529529902.0
270.0,100333.0,5330000.0,LinUCB_Disjoint,0.02,58336,1529530020.0
270.0,100486.0,5340000.0,LinUCB_Disjoint,0.02,58336,1529530138.0
270.0,100651.0,5350000.0,LinUCB_Disjoint,0.02,58336,1529530259.0
270.0,100837.0,5360000.0,LinUCB_Disjoint,0.02,58336,1529530387.0
270.0,101005.0,5370000.0,LinUCB_Disjoint,0.02,58336,1529530523.0
271.0,101180.0,5380000.0,LinUCB_Disjoint,0.02,58336,1529530658.0
272.0,101363.0,5390000.0,LinUCB_Disjoint,0.02,58336,1529530798.0
272.0,101554.0,5400000.0,LinUCB_Disjoint,0.02,58336,1529530944.0
273.0,101726.0,5410000.0,LinUCB_Disjoint,0.02,58336,1529531092.0
274.0,101877.0,5420000.0,LinUCB_Disjoint,0.02,58336,1529531245.0
274.0,102043.0,5430000.0,LinUCB_Disjoint,0.02,58336,1529531399.0
274.0,102176.0,5440000.0,LinUCB_Disjoint,0.02,58336,1529531561.0
274.0,102324.0,5450000.0,LinUCB_Disjoint,0.02,58336,1529531728.0
274.0,102467.0,5460000.0,LinUCB_Disjoint,0.02,58336,1529531906.0
275.0,102639.0,5470000.0,LinUCB_Disjoint,0.02,58336,1529532085.0
275.0,102795.0,5480000.0,LinUCB_Disjoint,0.02,58336,1529532271.0
275.0,102948.0,5490000.0,LinUCB_Disjoint,0.02,58336,1529532472.0
276.0,103144.0,5500000.0,LinUCB_Disjoint,0.02,58336,1529532690.0
277.0,103311.0,5510000.0,LinUCB_Disjoint,0.02,58336,1529532912.0
277.0,103470.0,5520000.0,LinUCB_Disjoint,0.02,58336,1529533138.0
277.0,103648.0,5530000.0,LinUCB_Disjoint,0.02,58336,1529533386.0
277.0,103804.0,5540000.0,LinUCB_Disjoint,0.02,58336,1529533640.0
277.0,103949.0,5550000.0,LinUCB_Disjoint,0.02,58336,1529533916.0
277.0,104094.0,5560000.0,LinUCB_Disjoint,0.02,58336,1529534209.0
277.0,104262.0,5570000.0,LinUCB_Disjoint,0.02,58336,1529534525.0
277.0,104437.0,5580000.0,LinUCB_Disjoint,0.02,58336,1529534873.0
277.0,104608.0,5590000.0,LinUCB_Disjoint,0.02,58336,1529535224.0
277.0,104789.0,5600000.0,LinUCB_Disjoint,0.02,58336,1529535633.0
277.0,104964.0,5610000.0,LinUCB_Disjoint,0.02,58336,1529536066.0
277.0,105129.0,5620000.0,LinUCB_Disjoint,0.02,58336,1529536553.0
277.0,105314.0,5630000.0,LinUCB_Disjoint,0.02,58336,1529537084.0
277.0,105494.0,5640000.0,LinUCB_Disjoint,0.02,58336,1529537641.0
280.0,105672.0,5650000.0,LinUCB_Disjoint,0.02,58336,1529538272.0
283.0,105847.0,5660000.0,LinUCB_Disjoint,0.02,58336,1529538967.0
283.0,106028.0,5670000.0,LinUCB_Disjoint,0.02,58336,1529539719.0
283.0,106207.0,5680000.0,LinUCB_Disjoint,0.02,58336,1529540458.0
283.0,106375.0,5690000.0,LinUCB_Disjoint,0.02,58336,1529541314.0
283.0,106580.0,5700000.0,LinUCB_Disjoint,0.02,58336,1529542254.0
283.0,106768.0,5710000.0,LinUCB_Disjoint,0.02,58336,1529543236.0
283.0,106923.0,5720000.0,LinUCB_Disjoint,0.02,58336,1529544172.0
284.0,107134.0,5730000.0,LinUCB_Disjoint,0.02,58336,1529545077.0
284.0,107300.0,5740000.0,LinUCB_Disjoint,0.02,58336,1529545964.0
284.0,107477.0,5750000.0,LinUCB_Disjoint,0.02,58336,1529546751.0
285.0,107670.0,5760000.0,LinUCB_Disjoint,0.02,58336,1529547420.0
285.0,107835.0,5770000.0,LinUCB_Disjoint,0.02,58336,1529548014.0
286.0,108041.0,5780000.0,LinUCB_Disjoint,0.02,58336,1529548508.0
286.0,108216.0,5790000.0,LinUCB_Disjoint,0.02,58336,1529548933.0
287.0,108390.0,5800000.0,LinUCB_Disjoint,0.02,58336,1529549322.0
288.0,108530.0,5810000.0,LinUCB_Disjoint,0.02,58336,1529549666.0
288.0,108703.0,5820000.0,LinUCB_Disjoint,0.02,58336,1529549987.0
291.0,108847.0,5830000.0,LinUCB_Disjoint,0.02,58336,1529550282.0
292.0,109005.0,5840000.0,LinUCB_Disjoint,0.02,58336,1529550546.0
292.0,109147.0,5850000.0,LinUCB_Disjoint,0.02,58336,1529550792.0
294.0,109296.0,5860000.0,LinUCB_Disjoint,0.02,58336,1529551023.0
295.0,109437.0,5870000.0,LinUCB_Disjoint,0.02,58336,1529551237.0
296.0,109563.0,5880000.0,LinUCB_Disjoint,0.02,58336,1529551440.0
296.0,109717.0,5890000.0,LinUCB_Disjoint,0.02,58336,1529551634.0
296.0,109867.0,5900000.0,LinUCB_Disjoint,0.02,58336,1529551823.0
298.0,110011.0,5910000.0,LinUCB_Disjoint,0.02,58336,1529552007.0
298.0,110163.0,5920000.0,LinUCB_Disjoint,0.02,58336,1529552181.0
298.0,110300.0,5930000.0,LinUCB_Disjoint,0.02,58336,1529552345.0
298.0,110460.0,5940000.0,LinUCB_Disjoint,0.02,58336,1529552499.0
298.0,110641.0,5950000.0,LinUCB_Disjoint,0.02,58336,1529552652.0
298.0,110816.0,5960000.0,LinUCB_Disjoint,0.02,58336,1529552796.0
298.0,110956.0,5970000.0,LinUCB_Disjoint,0.02,58336,1529552938.0
298.0,111120.0,5980000.0,LinUCB_Disjoint,0.02,58336,1529553074.0
298.0,111270.0,5990000.0,LinUCB_Disjoint,0.02,58336,1529553201.0
298.0,111423.0,6000000.0,LinUCB_Disjoint,0.02,58336,1529553326.0
299.0,111578.0,6010000.0,LinUCB_Disjoint,0.02,58336,1529553449.0
299.0,111739.0,6020000.0,LinUCB_Disjoint,0.02,58336,1529553571.0
299.0,111885.0,6030000.0,LinUCB_Disjoint,0.02,58336,1529553690.0
299.0,112026.0,6040000.0,LinUCB_Disjoint,0.02,58336,1529553807.0
299.0,112168.0,6050000.0,LinUCB_Disjoint,0.02,58336,1529553921.0
300.0,112324.0,6060000.0,LinUCB_Disjoint,0.02,58336,1529554026.0
300.0,112483.0,6070000.0,LinUCB_Disjoint,0.02,58336,1529554130.0
300.0,112653.0,6080000.0,LinUCB_Disjoint,0.02,58336,1529554233.0
300.0,112798.0,6090000.0,LinUCB_Disjoint,0.02,58336,1529554333.0
300.0,112968.0,6100000.0,LinUCB_Disjoint,0.02,58336,1529554430.0
300.0,113135.0,6110000.0,LinUCB_Disjoint,0.02,58336,1529554528.0
301.0,113302.0,6120000.0,LinUCB_Disjoint,0.02,58336,1529554622.0
301.0,113462.0,6130000.0,LinUCB_Disjoint,0.02,58336,1529554714.0
301.0,113642.0,6140000.0,LinUCB_Disjoint,0.02,58336,1529554806.0
301.0,113818.0,6150000.0,LinUCB_Disjoint,0.02,58336,1529554898.0
301.0,113985.0,6160000.0,LinUCB_Disjoint,0.02,58336,1529554987.0
303.0,114161.0,6170000.0,LinUCB_Disjoint,0.02,58336,1529555077.0
303.0,114350.0,6180000.0,LinUCB_Disjoint,0.02,58336,1529555164.0
303.0,114504.0,6190000.0,LinUCB_Disjoint,0.02,58336,1529555250.0
304.0,114675.0,6200000.0,LinUCB_Disjoint,0.02,58336,1529555338.0
305.0,114807.0,6210000.0,LinUCB_Disjoint,0.02,58336,1529555425.0
306.0,114980.0,6220000.0,LinUCB_Disjoint,0.02,58336,1529555511.0
308.0,115178.0,6230000.0,LinUCB_Disjoint,0.02,58336,1529555597.0
310.0,115381.0,6240000.0,LinUCB_Disjoint,0.02,58336,1529555679.0
311.0,115539.0,6250000.0,LinUCB_Disjoint,0.02,58336,1529555763.0
311.0,115732.0,6260000.0,LinUCB_Disjoint,0.02,58336,1529555846.0
313.0,115933.0,6270000.0,LinUCB_Disjoint,0.02,58336,1529555928.0
315.0,116143.0,6280000.0,LinUCB_Disjoint,0.02,58336,1529556009.0
316.0,116320.0,6290000.0,LinUCB_Disjoint,0.02,58336,1529556088.0
317.0,116519.0,6300000.0,LinUCB_Disjoint,0.02,58336,1529556167.0
318.0,116692.0,6310000.0,LinUCB_Disjoint,0.02,58336,1529556246.0
318.0,116860.0,6320000.0,LinUCB_Disjoint,0.02,58336,1529556325.0
318.0,117051.0,6330000.0,LinUCB_Disjoint,0.02,58336,1529556403.0
319.0,117253.0,6340000.0,LinUCB_Disjoint,0.02,58336,1529556480.0
321.0,117451.0,6350000.0,LinUCB_Disjoint,0.02,58336,1529556557.0
322.0,117632.0,6360000.0,LinUCB_Disjoint,0.02,58336,1529556634.0
325.0,117798.0,6370000.0,LinUCB_Disjoint,0.02,58336,1529556710.0
326.0,117996.0,6380000.0,LinUCB_Disjoint,0.02,58336,1529556787.0
327.0,118209.0,6390000.0,LinUCB_Disjoint,0.02,58336,1529556863.0
328.0,118416.0,6400000.0,LinUCB_Disjoint,0.02,58336,1529556940.0
328.0,118597.0,6410000.0,LinUCB_Disjoint,0.02,58336,1529557017.0
329.0,118764.0,6420000.0,LinUCB_Disjoint,0.02,58336,1529557092.0
329.0,118945.0,6430000.0,LinUCB_Disjoint,0.02,58336,1529557167.0
329.0,119149.0,6440000.0,LinUCB_Disjoint,0.02,58336,1529557243.0
330.0,119350.0,6450000.0,LinUCB_Disjoint,0.02,58336,1529557319.0
330.0,119561.0,6460000.0,LinUCB_Disjoint,0.02,58336,1529557394.0
331.0,119778.0,6470000.0,LinUCB_Disjoint,0.02,58336,1529557469.0
332.0,119987.0,6480000.0,LinUCB_Disjoint,0.02,58336,1529557545.0
333.0,120180.0,6490000.0,LinUCB_Disjoint,0.02,58336,1529557619.0
333.0,120408.0,6500000.0,LinUCB_Disjoint,0.02,58336,1529557693.0
333.0,120643.0,6510000.0,LinUCB_Disjoint,0.02,58336,1529557766.0
333.0,120864.0,6520000.0,LinUCB_Disjoint,0.02,58336,1529557840.0
334.0,121065.0,6530000.0,LinUCB_Disjoint,0.02,58336,1529557916.0
334.0,121282.0,6540000.0,LinUCB_Disjoint,0.02,58336,1529557988.0
334.0,121489.0,6550000.0,LinUCB_Disjoint,0.02,58336,1529558062.0
334.0,121697.0,6560000.0,LinUCB_Disjoint,0.02,58336,1529558136.0
334.0,121915.0,6570000.0,LinUCB_Disjoint,0.02,58336,1529558210.0
334.0,122133.0,6580000.0,LinUCB_Disjoint,0.02,58336,1529558283.0
334.0,122341.0,6590000.0,LinUCB_Disjoint,0.02,58336,1529558357.0
335.0,122535.0,6600000.0,LinUCB_Disjoint,0.02,58336,1529558431.0
336.0,122746.0,6610000.0,LinUCB_Disjoint,0.02,58336,1529558504.0
337.0,122943.0,6620000.0,LinUCB_Disjoint,0.02,58336,1529558578.0
337.0,123155.0,6630000.0,LinUCB_Disjoint,0.02,58336,1529558650.0
337.0,123341.0,6640000.0,LinUCB_Disjoint,0.02,58336,1529558723.0
337.0,123567.0,6650000.0,LinUCB_Disjoint,0.02,58336,1529558795.0
338.0,123779.0,6660000.0,LinUCB_Disjoint,0.02,58336,1529558868.0
339.0,124002.0,6670000.0,LinUCB_Disjoint,0.02,58336,1529558942.0
339.0,124259.0,6680000.0,LinUCB_Disjoint,0.02,58336,1529559018.0
340.0,124485.0,6690000.0,LinUCB_Disjoint,0.02,58336,1529559093.0
340.0,124722.0,6700000.0,LinUCB_Disjoint,0.02,58336,1529559167.0
341.0,124969.0,6710000.0,LinUCB_Disjoint,0.02,58336,1529559242.0
341.0,125192.0,6720000.0,LinUCB_Disjoint,0.02,58336,1529559315.0
342.0,125404.0,6730000.0,LinUCB_Disjoint,0.02,58336,1529559392.0
342.0,125637.0,6740000.0,LinUCB_Disjoint,0.02,58336,1529559466.0
343.0,125864.0,6750000.0,LinUCB_Disjoint,0.02,58336,1529559539.0
343.0,126126.0,6760000.0,LinUCB_Disjoint,0.02,58336,1529559613.0
343.0,126391.0,6770000.0,LinUCB_Disjoint,0.02,58336,1529559687.0
343.0,126665.0,6780000.0,LinUCB_Disjoint,0.02,58336,1529559760.0
343.0,126899.0,6790000.0,LinUCB_Disjoint,0.02,58336,1529559832.0
343.0,127152.0,6800000.0,LinUCB_Disjoint,0.02,58336,1529559903.0
344.0,127394.0,6810000.0,LinUCB_Disjoint,0.02,58336,1529559976.0
345.0,127645.0,6820000.0,LinUCB_Disjoint,0.02,58336,1529560049.0
345.0,127903.0,6830000.0,LinUCB_Disjoint,0.02,58336,1529560122.0
346.0,128158.0,6840000.0,LinUCB_Disjoint,0.02,58336,1529560194.0
347.0,128413.0,6850000.0,LinUCB_Disjoint,0.02,58336,1529560267.0
348.0,128671.0,6860000.0,LinUCB_Disjoint,0.02,58336,1529560340.0
348.0,128916.0,6870000.0,LinUCB_Disjoint,0.02,58336,1529560413.0
349.0,129166.0,6880000.0,LinUCB_Disjoint,0.02,58336,1529560484.0
350.0,129450.0,6890000.0,LinUCB_Disjoint,0.02,58336,1529560555.0
350.0,129678.0,6900000.0,LinUCB_Disjoint,0.02,58336,1529560627.0
352.0,129944.0,6910000.0,LinUCB_Disjoint,0.02,58336,1529560700.0
353.0,130213.0,6920000.0,LinUCB_Disjoint,0.02,58336,1529560773.0
353.0,130477.0,6930000.0,LinUCB_Disjoint,0.02,58336,1529560848.0
353.0,130733.0,6940000.0,LinUCB_Disjoint,0.02,58336,1529560921.0
353.0,130969.0,6950000.0,LinUCB_Disjoint,0.02,58336,1529560994.0
355.0,131213.0,6960000.0,LinUCB_Disjoint,0.02,58336,1529561068.0
356.0,131444.0,6970000.0,LinUCB_Disjoint,0.02,58336,1529561139.0
356.0,131685.0,6980000.0,LinUCB_Disjoint,0.02,58336,1529561211.0
356.0,131929.0,6990000.0,LinUCB_Disjoint,0.02,58336,1529561283.0
357.0,132159.0,7000000.0,LinUCB_Disjoint,0.02,58336,1529561356.0
358.0,132392.0,7010000.0,LinUCB_Disjoint,0.02,58336,1529561428.0
358.0,132651.0,7020000.0,LinUCB_Disjoint,0.02,58336,1529561502.0
358.0,132898.0,7030000.0,LinUCB_Disjoint,0.02,58336,1529561572.0
360.0,133151.0,7040000.0,LinUCB_Disjoint,0.02,58336,1529561643.0
360.0,133396.0,7050000.0,LinUCB_Disjoint,0.02,58336,1529561716.0
360.0,133640.0,7060000.0,LinUCB_Disjoint,0.02,58336,1529561788.0
360.0,133927.0,7070000.0,LinUCB_Disjoint,0.02,58336,1529561858.0
362.0,134221.0,7080000.0,LinUCB_Disjoint,0.02,58336,1529561930.0
362.0,134477.0,7090000.0,LinUCB_Disjoint,0.02,58336,1529562001.0
364.0,134742.0,7100000.0,LinUCB_Disjoint,0.02,58336,1529562072.0
365.0,135032.0,7110000.0,LinUCB_Disjoint,0.02,58336,1529562143.0
365.0,135309.0,7120000.0,LinUCB_Disjoint,0.02,58336,1529562214.0
365.0,135544.0,7130000.0,LinUCB_Disjoint,0.02,58336,1529562286.0
366.0,135824.0,7140000.0,LinUCB_Disjoint,0.02,58336,1529562358.0
368.0,136078.0,7150000.0,LinUCB_Disjoint,0.02,58336,1529562431.0
369.0,136347.0,7160000.0,LinUCB_Disjoint,0.02,58336,1529562503.0
370.0,136584.0,7170000.0,LinUCB_Disjoint,0.02,58336,1529562576.0
372.0,136847.0,7180000.0,LinUCB_Disjoint,0.02,58336,1529562648.0
372.0,137125.0,7190000.0,LinUCB_Disjoint,0.02,58336,1529562719.0
376.0,137406.0,7200000.0,LinUCB_Disjoint,0.02,58336,1529562789.0
376.0,137667.0,7210000.0,LinUCB_Disjoint,0.02,58336,1529562861.0
376.0,137939.0,7220000.0,LinUCB_Disjoint,0.02,58336,1529562932.0
376.0,138204.0,7230000.0,LinUCB_Disjoint,0.02,58336,1529563003.0
376.0,138463.0,7240000.0,LinUCB_Disjoint,0.02,58336,1529563074.0
376.0,138710.0,7250000.0,LinUCB_Disjoint,0.02,58336,1529563146.0
377.0,138991.0,7260000.0,LinUCB_Disjoint,0.02,58336,1529563217.0
377.0,139237.0,7270000.0,LinUCB_Disjoint,0.02,58336,1529563290.0
377.0,139536.0,7280000.0,LinUCB_Disjoint,0.02,58336,1529563362.0
377.0,139819.0,7290000.0,LinUCB_Disjoint,0.02,58336,1529563433.0
377.0,140100.0,7300000.0,LinUCB_Disjoint,0.02,58336,1529563505.0
378.0,140381.0,7310000.0,LinUCB_Disjoint,0.02,58336,1529563576.0
378.0,140648.0,7320000.0,LinUCB_Disjoint,0.02,58336,1529563645.0
379.0,140963.0,7330000.0,LinUCB_Disjoint,0.02,58336,1529563715.0
379.0,141232.0,7340000.0,LinUCB_Disjoint,0.02,58336,1529563785.0
379.0,141528.0,7350000.0,LinUCB_Disjoint,0.02,58336,1529563854.0
379.0,141823.0,7360000.0,LinUCB_Disjoint,0.02,58336,1529563924.0
379.0,142127.0,7370000.0,LinUCB_Disjoint,0.02,58336,1529563994.0
379.0,142422.0,7380000.0,LinUCB_Disjoint,0.02,58336,1529564066.0
379.0,142709.0,7390000.0,LinUCB_Disjoint,0.02,58336,1529564139.0
380.0,142988.0,7400000.0,LinUCB_Disjoint,0.02,58336,1529564211.0
382.0,143262.0,7410000.0,LinUCB_Disjoint,0.02,58336,1529564283.0
383.0,143506.0,7420000.0,LinUCB_Disjoint,0.02,58336,1529564354.0
384.0,143817.0,7430000.0,LinUCB_Disjoint,0.02,58336,1529564421.0
384.0,144116.0,7440000.0,LinUCB_Disjoint,0.02,58336,1529564484.0
385.0,144382.0,7450000.0,LinUCB_Disjoint,0.02,58336,1529564543.0
386.0,144664.0,7460000.0,LinUCB_Disjoint,0.02,58336,1529564602.0
386.0,144963.0,7470000.0,LinUCB_Disjoint,0.02,58336,1529564659.0
386.0,145238.0,7480000.0,LinUCB_Disjoint,0.02,58336,1529564716.0
387.0,145501.0,7490000.0,LinUCB_Disjoint,0.02,58336,1529564770.0
387.0,145783.0,7500000.0,LinUCB_Disjoint,0.02,58336,1529564825.0
388.0,146058.0,7510000.0,LinUCB_Disjoint,0.02,58336,1529564881.0
388.0,146328.0,7520000.0,LinUCB_Disjoint,0.02,58336,1529564937.0
388.0,146624.0,7530000.0,LinUCB_Disjoint,0.02,58336,1529564994.0
388.0,146880.0,7540000.0,LinUCB_Disjoint,0.02,58336,1529565050.0
388.0,147153.0,7550000.0,LinUCB_Disjoint,0.02,58336,1529565107.0
389.0,147435.0,7560000.0,LinUCB_Disjoint,0.02,58336,1529565164.0
390.0,147690.0,7570000.0,LinUCB_Disjoint,0.02,58336,1529565221.0
390.0,147920.0,7580000.0,LinUCB_Disjoint,0.02,58336,1529565280.0
391.0,148186.0,7590000.0,LinUCB_Disjoint,0.02,58336,1529565340.0
391.0,148440.0,7600000.0,LinUCB_Disjoint,0.02,58336,1529565402.0
393.0,148722.0,7610000.0,LinUCB_Disjoint,0.02,58336,1529565464.0
394.0,149010.0,7620000.0,LinUCB_Disjoint,0.02,58336,1529565528.0
396.0,149312.0,7630000.0,LinUCB_Disjoint,0.02,58336,1529565592.0
396.0,149589.0,7640000.0,LinUCB_Disjoint,0.02,58336,1529565656.0
397.0,149872.0,7650000.0,LinUCB_Disjoint,0.02,58336,1529565722.0
397.0,150132.0,7660000.0,LinUCB_Disjoint,0.02,58336,1529565790.0
398.0,150425.0,7670000.0,LinUCB_Disjoint,0.02,58336,1529565858.0
398.0,150707.0,7680000.0,LinUCB_Disjoint,0.02,58336,1529565928.0
398.0,150961.0,7690000.0,LinUCB_Disjoint,0.02,58336,1529565998.0
399.0,151249.0,7700000.0,LinUCB_Disjoint,0.02,58336,1529566067.0
399.0,151499.0,7710000.0,LinUCB_Disjoint,0.02,58336,1529566139.0
399.0,151770.0,7720000.0,LinUCB_Disjoint,0.02,58336,1529566210.0
400.0,152031.0,7730000.0,LinUCB_Disjoint,0.02,58336,1529566283.0
400.0,152318.0,7740000.0,LinUCB_Disjoint,0.02,58336,1529566358.0
400.0,152607.0,7750000.0,LinUCB_Disjoint,0.02,58336,1529566433.0
401.0,152890.0,7760000.0,LinUCB_Disjoint,0.02,58336,1529566507.0
401.0,153187.0,7770000.0,LinUCB_Disjoint,0.02,58336,1529566582.0
402.0,153459.0,7780000.0,LinUCB_Disjoint,0.02,58336,1529566656.0
402.0,153745.0,7790000.0,LinUCB_Disjoint,0.02,58336,1529566731.0
402.0,153997.0,7800000.0,LinUCB_Disjoint,0.02,58336,1529566806.0
403.0,154291.0,7810000.0,LinUCB_Disjoint,0.02,58336,1529566884.0
403.0,154593.0,7820000.0,LinUCB_Disjoint,0.02,58336,1529566963.0
404.0,154880.0,7830000.0,LinUCB_Disjoint,0.02,58336,1529567041.0
404.0,155184.0,7840000.0,LinUCB_Disjoint,0.02,58336,1529567121.0
404.0,155476.0,7850000.0,LinUCB_Disjoint,0.02,58336,1529567203.0
407.0,155765.0,7860000.0,LinUCB_Disjoint,0.02,58336,1529567285.0
408.0,156079.0,7870000.0,LinUCB_Disjoint,0.02,58336,1529567368.0
408.0,156343.0,7880000.0,LinUCB_Disjoint,0.02,58336,1529567452.0
408.0,156626.0,7890000.0,LinUCB_Disjoint,0.02,58336,1529567536.0
408.0,156897.0,7900000.0,LinUCB_Disjoint,0.02,58336,1529567621.0
409.0,157205.0,7910000.0,LinUCB_Disjoint,0.02,58336,1529567707.0
410.0,157501.0,7920000.0,LinUCB_Disjoint,0.02,58336,1529567795.0
410.0,157775.0,7930000.0,LinUCB_Disjoint,0.02,58336,1529567881.0
411.0,157987.0,7940000.0,LinUCB_Disjoint,0.02,58336,1529568283.0
411.0,158074.0,7950000.0,LinUCB_Disjoint,0.02,58336,1529569138.0
411.0,158159.0,7960000.0,LinUCB_Disjoint,0.02,58336,1529569977.0
412.0,158254.0,7970000.0,LinUCB_Disjoint,0.02,58336,1529570794.0
412.0,158325.0,7980000.0,LinUCB_Disjoint,0.02,58336,1529571598.0
414.0,158428.0,7990000.0,LinUCB_Disjoint,0.02,58336,1529572411.0
414.0,158515.0,8000000.0,LinUCB_Disjoint,0.02,58336,1529573228.0
414.0,158596.0,8010000.0,LinUCB_Disjoint,0.02,58336,1529574001.0
414.0,158685.0,8020000.0,LinUCB_Disjoint,0.02,58336,1529574748.0
414.0,158763.0,8030000.0,LinUCB_Disjoint,0.02,58336,1529575405.0
414.0,158837.0,8040000.0,LinUCB_Disjoint,0.02,58336,1529575989.0
414.0,158906.0,8050000.0,LinUCB_Disjoint,0.02,58336,1529576541.0
415.0,158991.0,8060000.0,LinUCB_Disjoint,0.02,58336,1529577095.0
415.0,159070.0,8070000.0,LinUCB_Disjoint,0.02,58336,1529577652.0
416.0,159153.0,8080000.0,LinUCB_Disjoint,0.02,58336,1529578194.0
416.0,159210.0,8090000.0,LinUCB_Disjoint,0.02,58336,1529578757.0
416.0,159283.0,8100000.0,LinUCB_Disjoint,0.02,58336,1529579388.0
416.0,159363.0,8110000.0,LinUCB_Disjoint,0.02,58336,1529580007.0
416.0,159445.0,8120000.0,LinUCB_Disjoint,0.02,58336,1529580659.0
416.0,159526.0,8130000.0,LinUCB_Disjoint,0.02,58336,1529581364.0
