Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
613.0,173180.0,12050000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529779591.0,0.01
613.0,173300.0,12060000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529779724.0,0.01
613.0,173392.0,12070000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529779801.0,0.01
613.0,173480.0,12080000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529779868.0,0.01
615.0,173555.0,12090000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529779939.0,0.01
616.0,173637.0,12100000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780009.0,0.01
616.0,173739.0,12110000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780088.0,0.01
616.0,173844.0,12120000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780161.0,0.01
617.0,173946.0,12130000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780239.0,0.01
617.0,174046.0,12140000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780315.0,0.01
617.0,174172.0,12150000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780404.0,0.01
618.0,174296.0,12160000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780498.0,0.01
621.0,174413.0,12170000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780609.0,0.01
626.0,174577.0,12180000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529780788.0,0.01
626.0,174718.0,12190000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529781008.0,0.01
627.0,174847.0,12200000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529781190.0,0.01
627.0,174980.0,12210000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529781365.0,0.01
629.0,175093.0,12220000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529781542.0,0.01
631.0,175220.0,12230000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529781716.0,0.01
631.0,175338.0,12240000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529781908.0,0.01
631.0,175458.0,12250000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529782095.0,0.01
631.0,175579.0,12260000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529782288.0,0.01
631.0,175698.0,12270000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529782461.0,0.01
631.0,175823.0,12280000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529782621.0,0.01
631.0,175950.0,12290000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529782800.0,0.01
633.0,176050.0,12300000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529782992.0,0.01
633.0,176162.0,12310000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529783185.0,0.01
633.0,176282.0,12320000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529783401.0,0.01
633.0,176402.0,12330000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529783688.0,0.01
633.0,176521.0,12340000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529783917.0,0.01
633.0,176637.0,12350000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784069.0,0.01
633.0,176734.0,12360000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784194.0,0.01
634.0,176842.0,12370000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784317.0,0.01
635.0,176960.0,12380000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784442.0,0.01
635.0,177062.0,12390000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784552.0,0.01
635.0,177167.0,12400000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784655.0,0.01
636.0,177295.0,12410000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784759.0,0.01
637.0,177403.0,12420000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784862.0,0.01
637.0,177520.0,12430000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529784977.0,0.01
638.0,177638.0,12440000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785076.0,0.01
639.0,177764.0,12450000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785172.0,0.01
639.0,177885.0,12460000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785269.0,0.01
639.0,177993.0,12470000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785370.0,0.01
640.0,178089.0,12480000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785468.0,0.01
641.0,178205.0,12490000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785568.0,0.01
642.0,178316.0,12500000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785665.0,0.01
643.0,178413.0,12510000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785756.0,0.01
645.0,178527.0,12520000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785853.0,0.01
645.0,178610.0,12530000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529785950.0,0.01
645.0,178718.0,12540000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786048.0,0.01
646.0,178821.0,12550000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786158.0,0.01
647.0,178951.0,12560000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786267.0,0.01
648.0,179056.0,12570000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786374.0,0.01
648.0,179162.0,12580000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786473.0,0.01
648.0,179272.0,12590000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786567.0,0.01
648.0,179380.0,12600000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786669.0,0.01
649.0,179463.0,12610000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786779.0,0.01
649.0,179554.0,12620000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529786898.0,0.01
650.0,179653.0,12630000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787014.0,0.01
654.0,179758.0,12640000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787129.0,0.01
657.0,179862.0,12650000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787249.0,0.01
658.0,179985.0,12660000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787379.0,0.01
661.0,180117.0,12670000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787492.0,0.01
662.0,180224.0,12680000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787600.0,0.01
664.0,180327.0,12690000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787709.0,0.01
664.0,180439.0,12700000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787822.0,0.01
665.0,180546.0,12710000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529787937.0,0.01
665.0,180665.0,12720000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788056.0,0.01
666.0,180801.0,12730000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788171.0,0.01
667.0,180926.0,12740000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788289.0,0.01
667.0,181061.0,12750000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788414.0,0.01
668.0,181166.0,12760000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788541.0,0.01
671.0,181291.0,12770000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788669.0,0.01
671.0,181410.0,12780000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788798.0,0.01
672.0,181524.0,12790000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529788933.0,0.01
673.0,181628.0,12800000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789065.0,0.01
675.0,181745.0,12810000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789200.0,0.01
675.0,181845.0,12820000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789334.0,0.01
675.0,181951.0,12830000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789471.0,0.01
677.0,182069.0,12840000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789615.0,0.01
677.0,182186.0,12850000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789764.0,0.01
677.0,182323.0,12860000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529789914.0,0.01
678.0,182445.0,12870000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529790063.0,0.01
678.0,182552.0,12880000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529790214.0,0.01
679.0,182669.0,12890000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529790369.0,0.01
679.0,182792.0,12900000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529790521.0,0.01
681.0,182926.0,12910000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529790682.0,0.01
681.0,183066.0,12920000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529790849.0,0.01
683.0,183192.0,12930000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529791017.0,0.01
684.0,183316.0,12940000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529791187.0,0.01
687.0,183443.0,12950000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529791367.0,0.01
687.0,183560.0,12960000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529791561.0,0.01
687.0,183675.0,12970000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529791759.0,0.01
687.0,183831.0,12980000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529791967.0,0.01
687.0,183966.0,12990000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529792189.0,0.01
690.0,184109.0,13000000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529792414.0,0.01
690.0,184235.0,13010000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529792640.0,0.01
691.0,184369.0,13020000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529792884.0,0.01
692.0,184497.0,13030000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529793131.0,0.01
692.0,184641.0,13040000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529793396.0,0.01
693.0,184768.0,13050000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529793670.0,0.01
693.0,184889.0,13060000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529793970.0,0.01
693.0,185037.0,13070000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529794278.0,0.01
693.0,185180.0,13080000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529794600.0,0.01
694.0,185299.0,13090000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529794951.0,0.01
694.0,185466.0,13100000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529795321.0,0.01
694.0,185615.0,13110000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529795725.0,0.01
694.0,185725.0,13120000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529796136.0,0.01
694.0,185893.0,13130000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529796587.0,0.01
696.0,186026.0,13140000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529797087.0,0.01
696.0,186150.0,13150000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529797635.0,0.01
697.0,186270.0,13160000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529798225.0,0.01
698.0,186393.0,13170000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529798893.0,0.01
698.0,186495.0,13180000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529799610.0,0.01
698.0,186602.0,13190000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529800418.0,0.01
698.0,186740.0,13200000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529801306.0,0.01
698.0,186847.0,13210000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529802256.0,0.01
701.0,186991.0,13220000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529803354.0,0.01
702.0,187150.0,13230000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529804473.0,0.01
703.0,187293.0,13240000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529805637.0,0.01
704.0,187437.0,13250000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529806815.0,0.01
706.0,187576.0,13260000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529807947.0,0.01
707.0,187756.0,13270000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529808959.0,0.01
709.0,187972.0,13280000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529809887.0,0.01
710.0,188139.0,13290000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529810723.0,0.01
711.0,188337.0,13300000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529811446.0,0.01
712.0,188551.0,13310000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529812098.0,0.01
712.0,188806.0,13320000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529812668.0,0.01
712.0,189033.0,13330000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529813168.0,0.01
713.0,189212.0,13340000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529813618.0,0.01
716.0,189416.0,13350000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529814022.0,0.01
717.0,189608.0,13360000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529814398.0,0.01
718.0,189798.0,13370000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529814740.0,0.01
719.0,189982.0,13380000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529815063.0,0.01
721.0,190173.0,13390000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529815360.0,0.01
722.0,190344.0,13400000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529815638.0,0.01
722.0,190524.0,13410000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529815902.0,0.01
725.0,190745.0,13420000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529816150.0,0.01
726.0,190943.0,13430000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529816390.0,0.01
727.0,191140.0,13440000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529816622.0,0.01
728.0,191372.0,13450000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529816845.0,0.01
729.0,191554.0,13460000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529817053.0,0.01
729.0,191739.0,13470000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529817260.0,0.01
731.0,191913.0,13480000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529817458.0,0.01
731.0,192071.0,13490000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529817645.0,0.01
732.0,192243.0,13500000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529817826.0,0.01
734.0,192429.0,13510000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818002.0,0.01
737.0,192639.0,13520000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818169.0,0.01
737.0,192795.0,13530000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818336.0,0.01
737.0,192967.0,13540000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818495.0,0.01
740.0,193135.0,13550000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818651.0,0.01
741.0,193299.0,13560000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818803.0,0.01
741.0,193471.0,13570000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529818953.0,0.01
742.0,193653.0,13580000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819099.0,0.01
743.0,193812.0,13590000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819237.0,0.01
743.0,193972.0,13600000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819371.0,0.01
744.0,194140.0,13610000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819500.0,0.01
745.0,194320.0,13620000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819627.0,0.01
745.0,194472.0,13630000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819755.0,0.01
745.0,194658.0,13640000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529819877.0,0.01
745.0,194831.0,13650000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820000.0,0.01
745.0,195029.0,13660000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820119.0,0.01
745.0,195210.0,13670000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820237.0,0.01
747.0,195382.0,13680000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820352.0,0.01
748.0,195542.0,13690000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820464.0,0.01
748.0,195729.0,13700000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820577.0,0.01
748.0,195880.0,13710000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820687.0,0.01
749.0,196024.0,13720000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820795.0,0.01
750.0,196148.0,13730000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529820900.0,0.01
750.0,196313.0,13740000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821008.0,0.01
751.0,196472.0,13750000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821114.0,0.01
752.0,196628.0,13760000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821216.0,0.01
752.0,196809.0,13770000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821322.0,0.01
756.0,196998.0,13780000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821431.0,0.01
756.0,197158.0,13790000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821538.0,0.01
758.0,197351.0,13800000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821644.0,0.01
759.0,197525.0,13810000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821749.0,0.01
760.0,197687.0,13820000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821856.0,0.01
760.0,197848.0,13830000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529821960.0,0.01
761.0,198013.0,13840000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822060.0,0.01
763.0,198207.0,13850000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822162.0,0.01
763.0,198381.0,13860000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822260.0,0.01
766.0,198572.0,13870000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822357.0,0.01
773.0,198769.0,13880000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822452.0,0.01
776.0,198974.0,13890000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822550.0,0.01
777.0,199172.0,13900000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822646.0,0.01
779.0,199359.0,13910000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822745.0,0.01
779.0,199559.0,13920000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822843.0,0.01
779.0,199773.0,13930000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529822942.0,0.01
782.0,199956.0,13940000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823036.0,0.01
783.0,200143.0,13950000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823132.0,0.01
783.0,200317.0,13960000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823227.0,0.01
785.0,200507.0,13970000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823323.0,0.01
785.0,200692.0,13980000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823419.0,0.01
786.0,200875.0,13990000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823515.0,0.01
789.0,201075.0,14000000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823611.0,0.01
790.0,201274.0,14010000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823708.0,0.01
790.0,201481.0,14020000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823804.0,0.01
791.0,201670.0,14030000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823897.0,0.01
792.0,201854.0,14040000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529823992.0,0.01
794.0,202023.0,14050000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824086.0,0.01
796.0,202235.0,14060000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824179.0,0.01
797.0,202445.0,14070000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824270.0,0.01
798.0,202646.0,14080000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824361.0,0.01
798.0,202844.0,14090000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824452.0,0.01
801.0,203042.0,14100000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824540.0,0.01
802.0,203252.0,14110000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824627.0,0.01
802.0,203449.0,14120000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824718.0,0.01
807.0,203677.0,14130000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824806.0,0.01
808.0,203875.0,14140000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824896.0,0.01
809.0,204073.0,14150000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529824985.0,0.01
811.0,204291.0,14160000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825074.0,0.01
811.0,204499.0,14170000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825165.0,0.01
811.0,204686.0,14180000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825254.0,0.01
816.0,204906.0,14190000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825344.0,0.01
816.0,205132.0,14200000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825433.0,0.01
817.0,205363.0,14210000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825524.0,0.01
817.0,205537.0,14220000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825612.0,0.01
817.0,205751.0,14230000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825700.0,0.01
821.0,205991.0,14240000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825789.0,0.01
821.0,206191.0,14250000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825876.0,0.01
822.0,206387.0,14260000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529825964.0,0.01
823.0,206634.0,14270000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826052.0,0.01
825.0,206853.0,14280000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826139.0,0.01
826.0,207052.0,14290000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826228.0,0.01
828.0,207249.0,14300000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826316.0,0.01
828.0,207474.0,14310000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826404.0,0.01
830.0,207663.0,14320000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826491.0,0.01
831.0,207899.0,14330000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826580.0,0.01
831.0,208089.0,14340000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826670.0,0.01
832.0,208298.0,14350000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826761.0,0.01
832.0,208497.0,14360000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826850.0,0.01
833.0,208680.0,14370000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529826942.0,0.01
834.0,208894.0,14380000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529827033.0,0.01
835.0,209081.0,14390000.0,LinUCB_Disjoint_clustered_10,0.02,58336,1529827125.0,0.01
0.0,59.0,460000.0,LinUCB_Disjoint,0.02,58336,1529485209.0,0.001
1.0,447.0,470000.0,LinUCB_Disjoint,0.02,58336,1529485282.0,0.001
3.0,822.0,480000.0,LinUCB_Disjoint,0.02,58336,1529485354.0,0.001
3.0,1168.0,490000.0,LinUCB_Disjoint,0.02,58336,1529485426.0,0.001
3.0,1496.0,500000.0,LinUCB_Disjoint,0.02,58336,1529485500.0,0.001
4.0,1848.0,510000.0,LinUCB_Disjoint,0.02,58336,1529485578.0,0.001
5.0,2191.0,520000.0,LinUCB_Disjoint,0.02,58336,1529485659.0,0.001
5.0,2531.0,530000.0,LinUCB_Disjoint,0.02,58336,1529485742.0,0.001
7.0,2894.0,540000.0,LinUCB_Disjoint,0.02,58336,1529485823.0,0.001
7.0,3256.0,550000.0,LinUCB_Disjoint,0.02,58336,1529485906.0,0.001
8.0,3592.0,560000.0,LinUCB_Disjoint,0.02,58336,1529485990.0,0.001
8.0,3943.0,570000.0,LinUCB_Disjoint,0.02,58336,1529486075.0,0.001
8.0,4300.0,580000.0,LinUCB_Disjoint,0.02,58336,1529486160.0,0.001
8.0,4604.0,590000.0,LinUCB_Disjoint,0.02,58336,1529486245.0,0.001
9.0,4953.0,600000.0,LinUCB_Disjoint,0.02,58336,1529486326.0,0.001
9.0,5291.0,610000.0,LinUCB_Disjoint,0.02,58336,1529486407.0,0.001
9.0,5627.0,620000.0,LinUCB_Disjoint,0.02,58336,1529486488.0,0.001
10.0,5973.0,630000.0,LinUCB_Disjoint,0.02,58336,1529486569.0,0.001
10.0,6298.0,640000.0,LinUCB_Disjoint,0.02,58336,1529486652.0,0.001
11.0,6595.0,650000.0,LinUCB_Disjoint,0.02,58336,1529486734.0,0.001
13.0,6935.0,660000.0,LinUCB_Disjoint,0.02,58336,1529486817.0,0.001
13.0,7266.0,670000.0,LinUCB_Disjoint,0.02,58336,1529486899.0,0.001
13.0,7616.0,680000.0,LinUCB_Disjoint,0.02,58336,1529486983.0,0.001
15.0,8003.0,690000.0,LinUCB_Disjoint,0.02,58336,1529487066.0,0.001
16.0,8300.0,700000.0,LinUCB_Disjoint,0.02,58336,1529487149.0,0.001
17.0,8604.0,710000.0,LinUCB_Disjoint,0.02,58336,1529487230.0,0.001
19.0,8920.0,720000.0,LinUCB_Disjoint,0.02,58336,1529487314.0,0.001
19.0,9274.0,730000.0,LinUCB_Disjoint,0.02,58336,1529487394.0,0.001
19.0,9612.0,740000.0,LinUCB_Disjoint,0.02,58336,1529487472.0,0.001
19.0,9950.0,750000.0,LinUCB_Disjoint,0.02,58336,1529487552.0,0.001
19.0,10265.0,760000.0,LinUCB_Disjoint,0.02,58336,1529487630.0,0.001
20.0,10636.0,770000.0,LinUCB_Disjoint,0.02,58336,1529487708.0,0.001
20.0,11001.0,780000.0,LinUCB_Disjoint,0.02,58336,1529487789.0,0.001
20.0,11376.0,790000.0,LinUCB_Disjoint,0.02,58336,1529487870.0,0.001
20.0,11695.0,800000.0,LinUCB_Disjoint,0.02,58336,1529487950.0,0.001
21.0,12014.0,810000.0,LinUCB_Disjoint,0.02,58336,1529488030.0,0.001
21.0,12382.0,820000.0,LinUCB_Disjoint,0.02,58336,1529488109.0,0.001
22.0,12711.0,830000.0,LinUCB_Disjoint,0.02,58336,1529488188.0,0.001
23.0,13067.0,840000.0,LinUCB_Disjoint,0.02,58336,1529488267.0,0.001
24.0,13466.0,850000.0,LinUCB_Disjoint,0.02,58336,1529488344.0,0.001
25.0,13818.0,860000.0,LinUCB_Disjoint,0.02,58336,1529488423.0,0.001
25.0,14172.0,870000.0,LinUCB_Disjoint,0.02,58336,1529488503.0,0.001
27.0,14486.0,880000.0,LinUCB_Disjoint,0.02,58336,1529488582.0,0.001
28.0,14822.0,890000.0,LinUCB_Disjoint,0.02,58336,1529488662.0,0.001
