Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp
109.0,66275.0,4190000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520462.0
110.0,66400.0,4200000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520546.0
110.0,66559.0,4210000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520623.0
110.0,66707.0,4220000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520701.0
110.0,66864.0,4230000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520776.0
110.0,67012.0,4240000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520851.0
110.0,67148.0,4250000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529520926.0
110.0,67320.0,4260000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521002.0
111.0,67482.0,4270000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521081.0
111.0,67632.0,4280000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521162.0
111.0,67786.0,4290000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521244.0
111.0,67920.0,4300000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521327.0
111.0,68052.0,4310000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521407.0
111.0,68201.0,4320000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521489.0
111.0,68344.0,4330000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521568.0
111.0,68498.0,4340000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521649.0
111.0,68618.0,4350000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521733.0
112.0,68752.0,4360000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521816.0
112.0,68909.0,4370000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521898.0
112.0,69071.0,4380000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529521983.0
112.0,69219.0,4390000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522073.0
112.0,69355.0,4400000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522153.0
113.0,69523.0,4410000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522231.0
113.0,69649.0,4420000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522305.0
113.0,69804.0,4430000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522377.0
113.0,69946.0,4440000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522449.0
114.0,70085.0,4450000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522542.0
114.0,70221.0,4460000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522626.0
114.0,70391.0,4470000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522696.0
115.0,70523.0,4480000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522765.0
116.0,70665.0,4490000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522834.0
116.0,70809.0,4500000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522902.0
116.0,70961.0,4510000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529522980.0
116.0,71141.0,4520000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523050.0
116.0,71344.0,4530000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523120.0
116.0,71509.0,4540000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523190.0
117.0,71649.0,4550000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523259.0
117.0,71811.0,4560000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523331.0
117.0,71951.0,4570000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523404.0
118.0,72111.0,4580000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523478.0
118.0,72238.0,4590000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523547.0
118.0,72364.0,4600000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523617.0
118.0,72537.0,4610000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523692.0
118.0,72688.0,4620000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523767.0
118.0,72824.0,4630000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523839.0
119.0,72970.0,4640000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523912.0
119.0,73150.0,4650000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529523986.0
121.0,73298.0,4660000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524061.0
122.0,73450.0,4670000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524133.0
122.0,73574.0,4680000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524209.0
122.0,73692.0,4690000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524283.0
122.0,73842.0,4700000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524359.0
122.0,74019.0,4710000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524438.0
122.0,74161.0,4720000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524512.0
123.0,74293.0,4730000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524581.0
124.0,74431.0,4740000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524649.0
124.0,74588.0,4750000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524717.0
124.0,74694.0,4760000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524785.0
124.0,74834.0,4770000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524853.0
124.0,75006.0,4780000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524921.0
125.0,75156.0,4790000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529524987.0
125.0,75319.0,4800000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525054.0
125.0,75460.0,4810000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525123.0
126.0,75626.0,4820000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525191.0
126.0,75764.0,4830000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525260.0
126.0,75924.0,4840000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525332.0
126.0,76091.0,4850000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525406.0
127.0,76220.0,4860000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525482.0
127.0,76369.0,4870000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525555.0
127.0,76525.0,4880000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525628.0
127.0,76674.0,4890000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525704.0
127.0,76782.0,4900000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525781.0
128.0,76928.0,4910000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525857.0
129.0,77074.0,4920000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529525934.0
129.0,77241.0,4930000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526013.0
129.0,77404.0,4940000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526092.0
129.0,77575.0,4950000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526172.0
129.0,77708.0,4960000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526252.0
129.0,77874.0,4970000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526333.0
129.0,78020.0,4980000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526414.0
129.0,78161.0,4990000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526501.0
129.0,78282.0,5000000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526584.0
129.0,78434.0,5010000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526670.0
129.0,78560.0,5020000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526754.0
129.0,78710.0,5030000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526840.0
129.0,78842.0,5040000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529526928.0
129.0,79024.0,5050000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527018.0
129.0,79171.0,5060000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527109.0
130.0,79339.0,5070000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527202.0
130.0,79481.0,5080000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527297.0
130.0,79638.0,5090000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527393.0
130.0,79788.0,5100000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527487.0
130.0,79964.0,5110000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527585.0
130.0,80099.0,5120000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527684.0
130.0,80228.0,5130000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527784.0
131.0,80393.0,5140000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527883.0
131.0,80538.0,5150000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529527983.0
131.0,80685.0,5160000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528084.0
131.0,80819.0,5170000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528185.0
133.0,80957.0,5180000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528289.0
133.0,81113.0,5190000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528395.0
133.0,81258.0,5200000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528502.0
133.0,81377.0,5210000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528614.0
133.0,81538.0,5220000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528729.0
133.0,81682.0,5230000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528844.0
133.0,81826.0,5240000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529528963.0
133.0,81994.0,5250000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529085.0
134.0,82201.0,5260000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529206.0
134.0,82356.0,5270000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529321.0
134.0,82538.0,5280000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529439.0
134.0,82698.0,5290000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529556.0
135.0,82850.0,5300000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529673.0
135.0,83009.0,5310000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529788.0
135.0,83200.0,5320000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529529902.0
136.0,83349.0,5330000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530020.0
136.0,83518.0,5340000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530138.0
136.0,83684.0,5350000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530259.0
136.0,83846.0,5360000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530387.0
136.0,84006.0,5370000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530523.0
136.0,84181.0,5380000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530658.0
136.0,84336.0,5390000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530798.0
136.0,84461.0,5400000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529530944.0
136.0,84599.0,5410000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529531092.0
136.0,84742.0,5420000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529531245.0
136.0,84904.0,5430000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529531399.0
136.0,85066.0,5440000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529531561.0
137.0,85205.0,5450000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529531728.0
137.0,85341.0,5460000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529531906.0
137.0,85466.0,5470000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529532085.0
137.0,85610.0,5480000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529532271.0
138.0,85756.0,5490000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529532472.0
138.0,85881.0,5500000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529532690.0
138.0,86030.0,5510000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529532912.0
138.0,86169.0,5520000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529533138.0
138.0,86327.0,5530000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529533386.0
138.0,86492.0,5540000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529533640.0
139.0,86625.0,5550000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529533916.0
139.0,86772.0,5560000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529534209.0
139.0,86884.0,5570000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529534525.0
139.0,87034.0,5580000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529534873.0
139.0,87152.0,5590000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529535224.0
139.0,87293.0,5600000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529535633.0
141.0,87458.0,5610000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529536066.0
142.0,87626.0,5620000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529536553.0
143.0,87754.0,5630000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529537084.0
143.0,87875.0,5640000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529537641.0
143.0,88008.0,5650000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529538272.0
143.0,88156.0,5660000.0,Regression_1h_alpha0.0_softTrue_filterTrue,0.02,58336,1529538967.0
