Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp
603.0,64089.0,13990000.0,Regression,0.01,29168,1529823515.0
605.0,64204.0,14000000.0,Regression,0.01,29168,1529823611.0
606.0,64305.0,14010000.0,Regression,0.01,29168,1529823708.0
606.0,64421.0,14020000.0,Regression,0.01,29168,1529823804.0
606.0,64523.0,14030000.0,Regression,0.01,29168,1529823897.0
606.0,64630.0,14040000.0,Regression,0.01,29168,1529823992.0
608.0,64713.0,14050000.0,Regression,0.01,29168,1529824086.0
608.0,64821.0,14060000.0,Regression,0.01,29168,1529824179.0
610.0,64937.0,14070000.0,Regression,0.01,29168,1529824270.0
611.0,65047.0,14080000.0,Regression,0.01,29168,1529824361.0
612.0,65166.0,14090000.0,Regression,0.01,29168,1529824452.0
615.0,65257.0,14100000.0,Regression,0.01,29168,1529824540.0
616.0,65376.0,14110000.0,Regression,0.01,29168,1529824627.0
618.0,65483.0,14120000.0,Regression,0.01,29168,1529824718.0
620.0,65589.0,14130000.0,Regression,0.01,29168,1529824806.0
622.0,65695.0,14140000.0,Regression,0.01,29168,1529824896.0
623.0,65792.0,14150000.0,Regression,0.01,29168,1529824985.0
625.0,65895.0,14160000.0,Regression,0.01,29168,1529825074.0
625.0,66008.0,14170000.0,Regression,0.01,29168,1529825165.0
627.0,66127.0,14180000.0,Regression,0.01,29168,1529825254.0
628.0,66218.0,14190000.0,Regression,0.01,29168,1529825344.0
628.0,66329.0,14200000.0,Regression,0.01,29168,1529825433.0
628.0,66435.0,14210000.0,Regression,0.01,29168,1529825524.0
629.0,66522.0,14220000.0,Regression,0.01,29168,1529825612.0
629.0,66610.0,14230000.0,Regression,0.01,29168,1529825700.0
632.0,66726.0,14240000.0,Regression,0.01,29168,1529825789.0
634.0,66820.0,14250000.0,Regression,0.01,29168,1529825876.0
634.0,66904.0,14260000.0,Regression,0.01,29168,1529825964.0
636.0,67004.0,14270000.0,Regression,0.01,29168,1529826052.0
636.0,67109.0,14280000.0,Regression,0.01,29168,1529826139.0
638.0,67214.0,14290000.0,Regression,0.01,29168,1529826228.0
638.0,67300.0,14300000.0,Regression,0.01,29168,1529826316.0
638.0,67391.0,14310000.0,Regression,0.01,29168,1529826404.0
641.0,67509.0,14320000.0,Regression,0.01,29168,1529826491.0
644.0,67623.0,14330000.0,Regression,0.01,29168,1529826580.0
646.0,67709.0,14340000.0,Regression,0.01,29168,1529826670.0
647.0,67805.0,14350000.0,Regression,0.01,29168,1529826761.0
647.0,67909.0,14360000.0,Regression,0.01,29168,1529826850.0
647.0,68008.0,14370000.0,Regression,0.01,29168,1529826942.0
648.0,68119.0,14380000.0,Regression,0.01,29168,1529827033.0
649.0,68215.0,14390000.0,Regression,0.01,29168,1529827125.0
0.0,59.0,460000.0,Regression,0.02,58336,1529485209.0
1.0,447.0,470000.0,Regression,0.02,58336,1529485282.0
3.0,822.0,480000.0,Regression,0.02,58336,1529485354.0
3.0,1168.0,490000.0,Regression,0.02,58336,1529485426.0
3.0,1496.0,500000.0,Regression,0.02,58336,1529485500.0
4.0,1848.0,510000.0,Regression,0.02,58336,1529485578.0
5.0,2191.0,520000.0,Regression,0.02,58336,1529485659.0
5.0,2531.0,530000.0,Regression,0.02,58336,1529485742.0
7.0,2894.0,540000.0,Regression,0.02,58336,1529485823.0
7.0,3256.0,550000.0,Regression,0.02,58336,1529485906.0
8.0,3592.0,560000.0,Regression,0.02,58336,1529485990.0
8.0,3943.0,570000.0,Regression,0.02,58336,1529486075.0
8.0,4300.0,580000.0,Regression,0.02,58336,1529486160.0
8.0,4604.0,590000.0,Regression,0.02,58336,1529486245.0
9.0,4953.0,600000.0,Regression,0.02,58336,1529486326.0
9.0,5291.0,610000.0,Regression,0.02,58336,1529486407.0
9.0,5627.0,620000.0,Regression,0.02,58336,1529486488.0
10.0,5973.0,630000.0,Regression,0.02,58336,1529486569.0
10.0,6298.0,640000.0,Regression,0.02,58336,1529486652.0
11.0,6595.0,650000.0,Regression,0.02,58336,1529486734.0
13.0,6935.0,660000.0,Regression,0.02,58336,1529486817.0
13.0,7266.0,670000.0,Regression,0.02,58336,1529486899.0
13.0,7616.0,680000.0,Regression,0.02,58336,1529486983.0
15.0,8003.0,690000.0,Regression,0.02,58336,1529487066.0
16.0,8300.0,700000.0,Regression,0.02,58336,1529487149.0
17.0,8604.0,710000.0,Regression,0.02,58336,1529487230.0
19.0,8920.0,720000.0,Regression,0.02,58336,1529487314.0
19.0,9274.0,730000.0,Regression,0.02,58336,1529487394.0
19.0,9612.0,740000.0,Regression,0.02,58336,1529487472.0
19.0,9950.0,750000.0,Regression,0.02,58336,1529487552.0
19.0,10265.0,760000.0,Regression,0.02,58336,1529487630.0
20.0,10636.0,770000.0,Regression,0.02,58336,1529487708.0
20.0,11001.0,780000.0,Regression,0.02,58336,1529487789.0
20.0,11376.0,790000.0,Regression,0.02,58336,1529487870.0
20.0,11695.0,800000.0,Regression,0.02,58336,1529487950.0
21.0,12014.0,810000.0,Regression,0.02,58336,1529488030.0
21.0,12382.0,820000.0,Regression,0.02,58336,1529488109.0
22.0,12711.0,830000.0,Regression,0.02,58336,1529488188.0
23.0,13067.0,840000.0,Regression,0.02,58336,1529488267.0
24.0,13466.0,850000.0,Regression,0.02,58336,1529488344.0
25.0,13818.0,860000.0,Regression,0.02,58336,1529488423.0
25.0,14172.0,870000.0,Regression,0.02,58336,1529488503.0
27.0,14486.0,880000.0,Regression,0.02,58336,1529488582.0
28.0,14822.0,890000.0,Regression,0.02,58336,1529488662.0
28.0,15174.0,900000.0,Regression,0.02,58336,1529488741.0
29.0,15465.0,910000.0,Regression,0.02,58336,1529488819.0
29.0,15519.0,920000.0,Regression,0.02,58336,1529488893.0
29.0,15570.0,930000.0,Regression,0.02,58336,1529488965.0
29.0,15609.0,940000.0,Regression,0.02,58336,1529489033.0
29.0,15647.0,950000.0,Regression,0.02,58336,1529489099.0
29.0,15700.0,960000.0,Regression,0.02,58336,1529489162.0
29.0,15736.0,970000.0,Regression,0.02,58336,1529489226.0
29.0,15788.0,980000.0,Regression,0.02,58336,1529489288.0
31.0,15833.0,990000.0,Regression,0.02,58336,1529489350.0
31.0,15877.0,1000000.0,Regression,0.02,58336,1529489410.0
31.0,15934.0,1010000.0,Regression,0.02,58336,1529489472.0
31.0,15978.0,1020000.0,Regression,0.02,58336,1529489534.0
31.0,16022.0,1030000.0,Regression,0.02,58336,1529489596.0
34.0,16053.0,1040000.0,Regression,0.02,58336,1529489659.0
34.0,16093.0,1050000.0,Regression,0.02,58336,1529489721.0
35.0,16130.0,1060000.0,Regression,0.02,58336,1529489782.0
35.0,16175.0,1070000.0,Regression,0.02,58336,1529489846.0
35.0,16213.0,1080000.0,Regression,0.02,58336,1529489910.0
35.0,16256.0,1090000.0,Regression,0.02,58336,1529489972.0
36.0,16310.0,1100000.0,Regression,0.02,58336,1529490034.0
36.0,16358.0,1110000.0,Regression,0.02,58336,1529490096.0
36.0,16394.0,1120000.0,Regression,0.02,58336,1529490158.0
36.0,16446.0,1130000.0,Regression,0.02,58336,1529490220.0
36.0,16493.0,1140000.0,Regression,0.02,58336,1529490283.0
37.0,16540.0,1150000.0,Regression,0.02,58336,1529490346.0
37.0,16590.0,1160000.0,Regression,0.02,58336,1529490408.0
37.0,16635.0,1170000.0,Regression,0.02,58336,1529490471.0
37.0,16686.0,1180000.0,Regression,0.02,58336,1529490534.0
37.0,16724.0,1190000.0,Regression,0.02,58336,1529490599.0
39.0,16780.0,1200000.0,Regression,0.02,58336,1529490664.0
39.0,16825.0,1210000.0,Regression,0.02,58336,1529490730.0
39.0,16868.0,1220000.0,Regression,0.02,58336,1529490795.0
40.0,16922.0,1230000.0,Regression,0.02,58336,1529490860.0
40.0,16958.0,1240000.0,Regression,0.02,58336,1529490923.0
40.0,17011.0,1250000.0,Regression,0.02,58336,1529490984.0
40.0,17058.0,1260000.0,Regression,0.02,58336,1529491047.0
41.0,17110.0,1270000.0,Regression,0.02,58336,1529491110.0
42.0,17155.0,1280000.0,Regression,0.02,58336,1529491174.0
42.0,17200.0,1290000.0,Regression,0.02,58336,1529491238.0
42.0,17243.0,1300000.0,Regression,0.02,58336,1529491304.0
43.0,17301.0,1310000.0,Regression,0.02,58336,1529491370.0
43.0,17345.0,1320000.0,Regression,0.02,58336,1529491436.0
43.0,17396.0,1330000.0,Regression,0.02,58336,1529491503.0
43.0,17438.0,1340000.0,Regression,0.02,58336,1529491568.0
43.0,17478.0,1350000.0,Regression,0.02,58336,1529491638.0
43.0,17515.0,1360000.0,Regression,0.02,58336,1529491708.0
43.0,17561.0,1370000.0,Regression,0.02,58336,1529491779.0
43.0,17606.0,1380000.0,Regression,0.02,58336,1529491851.0
43.0,17659.0,1390000.0,Regression,0.02,58336,1529491921.0
44.0,17704.0,1400000.0,Regression,0.02,58336,1529491993.0
44.0,17747.0,1410000.0,Regression,0.02,58336,1529492066.0
45.0,17806.0,1420000.0,Regression,0.02,58336,1529492140.0
45.0,17852.0,1430000.0,Regression,0.02,58336,1529492215.0
45.0,17901.0,1440000.0,Regression,0.02,58336,1529492289.0
45.0,17953.0,1450000.0,Regression,0.02,58336,1529492368.0
48.0,18014.0,1460000.0,Regression,0.02,58336,1529492448.0
48.0,18078.0,1470000.0,Regression,0.02,58336,1529492529.0
50.0,18140.0,1480000.0,Regression,0.02,58336,1529492610.0
51.0,18197.0,1490000.0,Regression,0.02,58336,1529492694.0
51.0,18244.0,1500000.0,Regression,0.02,58336,1529492774.0
52.0,18301.0,1510000.0,Regression,0.02,58336,1529492855.0
52.0,18345.0,1520000.0,Regression,0.02,58336,1529492937.0
54.0,18403.0,1530000.0,Regression,0.02,58336,1529493020.0
54.0,18465.0,1540000.0,Regression,0.02,58336,1529493104.0
54.0,18536.0,1550000.0,Regression,0.02,58336,1529493186.0
54.0,18597.0,1560000.0,Regression,0.02,58336,1529493270.0
55.0,18645.0,1570000.0,Regression,0.02,58336,1529493356.0
55.0,18702.0,1580000.0,Regression,0.02,58336,1529493442.0
56.0,18755.0,1590000.0,Regression,0.02,58336,1529493526.0
56.0,18804.0,1600000.0,Regression,0.02,58336,1529493611.0
56.0,18861.0,1610000.0,Regression,0.02,58336,1529493697.0
56.0,18924.0,1620000.0,Regression,0.02,58336,1529493781.0
56.0,18967.0,1630000.0,Regression,0.02,58336,1529493863.0
57.0,19017.0,1640000.0,Regression,0.02,58336,1529493948.0
58.0,19071.0,1650000.0,Regression,0.02,58336,1529494031.0
58.0,19134.0,1660000.0,Regression,0.02,58336,1529494116.0
58.0,19201.0,1670000.0,Regression,0.02,58336,1529494204.0
59.0,19256.0,1680000.0,Regression,0.02,58336,1529494290.0
60.0,19316.0,1690000.0,Regression,0.02,58336,1529494376.0
61.0,19366.0,1700000.0,Regression,0.02,58336,1529494462.0
62.0,19425.0,1710000.0,Regression,0.02,58336,1529494551.0
64.0,19489.0,1720000.0,Regression,0.02,58336,1529494637.0
64.0,19539.0,1730000.0,Regression,0.02,58336,1529494722.0
64.0,19598.0,1740000.0,Regression,0.02,58336,1529494810.0
65.0,19644.0,1750000.0,Regression,0.02,58336,1529494897.0
65.0,19693.0,1760000.0,Regression,0.02,58336,1529494986.0
65.0,19746.0,1770000.0,Regression,0.02,58336,1529495075.0
65.0,19792.0,1780000.0,Regression,0.02,58336,1529495164.0
65.0,19843.0,1790000.0,Regression,0.02,58336,1529495253.0
65.0,19900.0,1800000.0,Regression,0.02,58336,1529495344.0
65.0,19967.0,1810000.0,Regression,0.02,58336,1529495435.0
65.0,20022.0,1820000.0,Regression,0.02,58336,1529495529.0
65.0,20097.0,1830000.0,Regression,0.02,58336,1529495626.0
65.0,20168.0,1840000.0,Regression,0.02,58336,1529495724.0
65.0,20222.0,1850000.0,Regression,0.02,58336,1529495824.0
66.0,20302.0,1860000.0,Regression,0.02,58336,1529495927.0
66.0,20364.0,1870000.0,Regression,0.02,58336,1529496027.0
69.0,20442.0,1880000.0,Regression,0.02,58336,1529496130.0
69.0,20511.0,1890000.0,Regression,0.02,58336,1529496231.0
69.0,20571.0,1900000.0,Regression,0.02,58336,1529496335.0
71.0,20631.0,1910000.0,Regression,0.02,58336,1529496441.0
71.0,20698.0,1920000.0,Regression,0.02,58336,1529496550.0
72.0,20777.0,1930000.0,Regression,0.02,58336,1529496655.0
74.0,20848.0,1940000.0,Regression,0.02,58336,1529496762.0
76.0,20920.0,1950000.0,Regression,0.02,58336,1529496866.0
77.0,20985.0,1960000.0,Regression,0.02,58336,1529496967.0
78.0,21044.0,1970000.0,Regression,0.02,58336,1529497068.0
79.0,21106.0,1980000.0,Regression,0.02,58336,1529497168.0
79.0,21187.0,1990000.0,Regression,0.02,58336,1529497267.0
80.0,21246.0,2000000.0,Regression,0.02,58336,1529497367.0
81.0,21327.0,2010000.0,Regression,0.02,58336,1529497467.0
82.0,21387.0,2020000.0,Regression,0.02,58336,1529497571.0
83.0,21459.0,2030000.0,Regression,0.02,58336,1529497673.0
83.0,21517.0,2040000.0,Regression,0.02,58336,1529497772.0
84.0,21578.0,2050000.0,Regression,0.02,58336,1529497873.0
84.0,21651.0,2060000.0,Regression,0.02,58336,1529497977.0
84.0,21725.0,2070000.0,Regression,0.02,58336,1529498080.0
85.0,21789.0,2080000.0,Regression,0.02,58336,1529498182.0
85.0,21850.0,2090000.0,Regression,0.02,58336,1529498282.0
85.0,21917.0,2100000.0,Regression,0.02,58336,1529498384.0
86.0,22014.0,2110000.0,Regression,0.02,58336,1529498486.0
86.0,22085.0,2120000.0,Regression,0.02,58336,1529498586.0
87.0,22165.0,2130000.0,Regression,0.02,58336,1529498688.0
88.0,22228.0,2140000.0,Regression,0.02,58336,1529498786.0
88.0,22292.0,2150000.0,Regression,0.02,58336,1529498886.0
88.0,22343.0,2160000.0,Regression,0.02,58336,1529498982.0
90.0,22407.0,2170000.0,Regression,0.02,58336,1529499077.0
90.0,22494.0,2180000.0,Regression,0.02,58336,1529499170.0
91.0,22561.0,2190000.0,Regression,0.02,58336,1529499265.0
91.0,22630.0,2200000.0,Regression,0.02,58336,1529499357.0
91.0,22693.0,2210000.0,Regression,0.02,58336,1529499453.0
92.0,22750.0,2220000.0,Regression,0.02,58336,1529499550.0
92.0,22812.0,2230000.0,Regression,0.02,58336,1529499644.0
93.0,22897.0,2240000.0,Regression,0.02,58336,1529499740.0
93.0,22993.0,2250000.0,Regression,0.02,58336,1529499837.0
94.0,23073.0,2260000.0,Regression,0.02,58336,1529499935.0
95.0,23153.0,2270000.0,Regression,0.02,58336,1529500037.0
95.0,23229.0,2280000.0,Regression,0.02,58336,1529500139.0
95.0,23302.0,2290000.0,Regression,0.02,58336,1529500240.0
96.0,23384.0,2300000.0,Regression,0.02,58336,1529500341.0
96.0,23452.0,2310000.0,Regression,0.02,58336,1529500444.0
96.0,23533.0,2320000.0,Regression,0.02,58336,1529500548.0
96.0,23594.0,2330000.0,Regression,0.02,58336,1529500653.0
96.0,23681.0,2340000.0,Regression,0.02,58336,1529500754.0
96.0,23754.0,2350000.0,Regression,0.02,58336,1529500855.0
98.0,23832.0,2360000.0,Regression,0.02,58336,1529500958.0
100.0,23907.0,2370000.0,Regression,0.02,58336,1529501064.0
101.0,23986.0,2380000.0,Regression,0.02,58336,1529501171.0
101.0,24061.0,2390000.0,Regression,0.02,58336,1529501276.0
101.0,24149.0,2400000.0,Regression,0.02,58336,1529501383.0
101.0,24214.0,2410000.0,Regression,0.02,58336,1529501489.0
101.0,24286.0,2420000.0,Regression,0.02,58336,1529501593.0
103.0,24347.0,2430000.0,Regression,0.02,58336,1529501694.0
103.0,24418.0,2440000.0,Regression,0.02,58336,1529501795.0
103.0,24501.0,2450000.0,Regression,0.02,58336,1529501896.0
103.0,24587.0,2460000.0,Regression,0.02,58336,1529502003.0
103.0,24650.0,2470000.0,Regression,0.02,58336,1529502109.0
105.0,24729.0,2480000.0,Regression,0.02,58336,1529502218.0
105.0,24804.0,2490000.0,Regression,0.02,58336,1529502326.0
105.0,24894.0,2500000.0,Regression,0.02,58336,1529502432.0
106.0,24991.0,2510000.0,Regression,0.02,58336,1529502542.0
106.0,25078.0,2520000.0,Regression,0.02,58336,1529502648.0
107.0,25172.0,2530000.0,Regression,0.02,58336,1529502758.0
108.0,25265.0,2540000.0,Regression,0.02,58336,1529502867.0
109.0,25359.0,2550000.0,Regression,0.02,58336,1529502966.0
109.0,25446.0,2560000.0,Regression,0.02,58336,1529503060.0
109.0,25530.0,2570000.0,Regression,0.02,58336,1529503154.0
110.0,25631.0,2580000.0,Regression,0.02,58336,1529503249.0
112.0,25729.0,2590000.0,Regression,0.02,58336,1529503347.0
113.0,25818.0,2600000.0,Regression,0.02,58336,1529503444.0
113.0,25894.0,2610000.0,Regression,0.02,58336,1529503539.0
113.0,25987.0,2620000.0,Regression,0.02,58336,1529503635.0
113.0,26065.0,2630000.0,Regression,0.02,58336,1529503729.0
113.0,26162.0,2640000.0,Regression,0.02,58336,1529503826.0
114.0,26263.0,2650000.0,Regression,0.02,58336,1529503917.0
115.0,26348.0,2660000.0,Regression,0.02,58336,1529504012.0
115.0,26419.0,2670000.0,Regression,0.02,58336,1529504104.0
115.0,26505.0,2680000.0,Regression,0.02,58336,1529504198.0
115.0,26588.0,2690000.0,Regression,0.02,58336,1529504289.0
115.0,26672.0,2700000.0,Regression,0.02,58336,1529504380.0
116.0,26752.0,2710000.0,Regression,0.02,58336,1529504474.0
116.0,26823.0,2720000.0,Regression,0.02,58336,1529504565.0
117.0,26896.0,2730000.0,Regression,0.02,58336,1529504659.0
117.0,26991.0,2740000.0,Regression,0.02,58336,1529504756.0
118.0,27083.0,2750000.0,Regression,0.02,58336,1529504851.0
118.0,27176.0,2760000.0,Regression,0.02,58336,1529504947.0
119.0,27275.0,2770000.0,Regression,0.02,58336,1529505043.0
120.0,27351.0,2780000.0,Regression,0.02,58336,1529505140.0
120.0,27445.0,2790000.0,Regression,0.02,58336,1529505239.0
120.0,27539.0,2800000.0,Regression,0.02,58336,1529505335.0
120.0,27639.0,2810000.0,Regression,0.02,58336,1529505433.0
120.0,27727.0,2820000.0,Regression,0.02,58336,1529505528.0
121.0,27814.0,2830000.0,Regression,0.02,58336,1529505625.0
122.0,27894.0,2840000.0,Regression,0.02,58336,1529505722.0
122.0,27994.0,2850000.0,Regression,0.02,58336,1529505822.0
122.0,28074.0,2860000.0,Regression,0.02,58336,1529505920.0
122.0,28175.0,2870000.0,Regression,0.02,58336,1529506017.0
124.0,28283.0,2880000.0,Regression,0.02,58336,1529506114.0
124.0,28363.0,2890000.0,Regression,0.02,58336,1529506212.0
124.0,28433.0,2900000.0,Regression,0.02,58336,1529506309.0
126.0,28501.0,2910000.0,Regression,0.02,58336,1529506410.0
127.0,28578.0,2920000.0,Regression,0.02,58336,1529506511.0
130.0,28667.0,2930000.0,Regression,0.02,58336,1529506613.0
131.0,28761.0,2940000.0,Regression,0.02,58336,1529506718.0
131.0,28849.0,2950000.0,Regression,0.02,58336,1529506822.0
131.0,28935.0,2960000.0,Regression,0.02,58336,1529506931.0
131.0,29024.0,2970000.0,Regression,0.02,58336,1529507047.0
131.0,29103.0,2980000.0,Regression,0.02,58336,1529507163.0
134.0,29188.0,2990000.0,Regression,0.02,58336,1529507278.0
134.0,29273.0,3000000.0,Regression,0.02,58336,1529507390.0
135.0,29356.0,3010000.0,Regression,0.02,58336,1529507502.0
135.0,29432.0,3020000.0,Regression,0.02,58336,1529507616.0
136.0,29517.0,3030000.0,Regression,0.02,58336,1529507723.0
137.0,29590.0,3040000.0,Regression,0.02,58336,1529507833.0
137.0,29657.0,3050000.0,Regression,0.02,58336,1529507944.0
137.0,29729.0,3060000.0,Regression,0.02,58336,1529508056.0
138.0,29807.0,3070000.0,Regression,0.02,58336,1529508167.0
139.0,29880.0,3080000.0,Regression,0.02,58336,1529508279.0
140.0,29956.0,3090000.0,Regression,0.02,58336,1529508391.0
141.0,30057.0,3100000.0,Regression,0.02,58336,1529508503.0
141.0,30128.0,3110000.0,Regression,0.02,58336,1529508612.0
141.0,30214.0,3120000.0,Regression,0.02,58336,1529508730.0
142.0,30293.0,3130000.0,Regression,0.02,58336,1529508849.0
142.0,30392.0,3140000.0,Regression,0.02,58336,1529508964.0
144.0,30481.0,3150000.0,Regression,0.02,58336,1529509083.0
144.0,30567.0,3160000.0,Regression,0.02,58336,1529509203.0
145.0,30640.0,3170000.0,Regression,0.02,58336,1529509321.0
145.0,30710.0,3180000.0,Regression,0.02,58336,1529509443.0
145.0,30774.0,3190000.0,Regression,0.02,58336,1529509564.0
146.0,30842.0,3200000.0,Regression,0.02,58336,1529509685.0
146.0,30925.0,3210000.0,Regression,0.02,58336,1529509804.0
146.0,30996.0,3220000.0,Regression,0.02,58336,1529509922.0
146.0,31086.0,3230000.0,Regression,0.02,58336,1529510043.0
146.0,31149.0,3240000.0,Regression,0.02,58336,1529510165.0
146.0,31228.0,3250000.0,Regression,0.02,58336,1529510285.0
146.0,31301.0,3260000.0,Regression,0.02,58336,1529510405.0
148.0,31387.0,3270000.0,Regression,0.02,58336,1529510528.0
149.0,31458.0,3280000.0,Regression,0.02,58336,1529510650.0
150.0,31540.0,3290000.0,Regression,0.02,58336,1529510774.0
151.0,31631.0,3300000.0,Regression,0.02,58336,1529510902.0
153.0,31709.0,3310000.0,Regression,0.02,58336,1529511024.0
153.0,31783.0,3320000.0,Regression,0.02,58336,1529511140.0
153.0,31839.0,3330000.0,Regression,0.02,58336,1529511255.0
153.0,31922.0,3340000.0,Regression,0.02,58336,1529511367.0
156.0,32006.0,3350000.0,Regression,0.02,58336,1529511477.0
157.0,32128.0,3360000.0,Regression,0.02,58336,1529511592.0
157.0,32235.0,3370000.0,Regression,0.02,58336,1529511707.0
157.0,32330.0,3380000.0,Regression,0.02,58336,1529511819.0
159.0,32423.0,3390000.0,Regression,0.02,58336,1529511931.0
159.0,32515.0,3400000.0,Regression,0.02,58336,1529512045.0
162.0,32613.0,3410000.0,Regression,0.02,58336,1529512159.0
163.0,32699.0,3420000.0,Regression,0.02,58336,1529512273.0
164.0,32790.0,3430000.0,Regression,0.02,58336,1529512389.0
165.0,32874.0,3440000.0,Regression,0.02,58336,1529512503.0
168.0,32953.0,3450000.0,Regression,0.02,58336,1529512615.0
168.0,33027.0,3460000.0,Regression,0.02,58336,1529512730.0
171.0,33093.0,3470000.0,Regression,0.02,58336,1529512846.0
171.0,33170.0,3480000.0,Regression,0.02,58336,1529512960.0
171.0,33266.0,3490000.0,Regression,0.02,58336,1529513080.0
171.0,33361.0,3500000.0,Regression,0.02,58336,1529513198.0
171.0,33455.0,3510000.0,Regression,0.02,58336,1529513322.0
171.0,33535.0,3520000.0,Regression,0.02,58336,1529513442.0
171.0,33629.0,3530000.0,Regression,0.02,58336,1529513565.0
172.0,33714.0,3540000.0,Regression,0.02,58336,1529513684.0
173.0,33796.0,3550000.0,Regression,0.02,58336,1529513801.0
176.0,33872.0,3560000.0,Regression,0.02,58336,1529513915.0
176.0,33959.0,3570000.0,Regression,0.02,58336,1529514031.0
179.0,34044.0,3580000.0,Regression,0.02,58336,1529514146.0
180.0,34128.0,3590000.0,Regression,0.02,58336,1529514258.0
182.0,34227.0,3600000.0,Regression,0.02,58336,1529514374.0
182.0,34332.0,3610000.0,Regression,0.02,58336,1529514489.0
182.0,34430.0,3620000.0,Regression,0.02,58336,1529514603.0
184.0,34517.0,3630000.0,Regression,0.02,58336,1529514716.0
187.0,34615.0,3640000.0,Regression,0.02,58336,1529514829.0
188.0,34711.0,3650000.0,Regression,0.02,58336,1529514939.0
188.0,34810.0,3660000.0,Regression,0.02,58336,1529515055.0
190.0,34920.0,3670000.0,Regression,0.02,58336,1529515168.0
190.0,35040.0,3680000.0,Regression,0.02,58336,1529515283.0
190.0,35138.0,3690000.0,Regression,0.02,58336,1529515396.0
191.0,35243.0,3700000.0,Regression,0.02,58336,1529515507.0
195.0,35362.0,3710000.0,Regression,0.02,58336,1529515620.0
196.0,35483.0,3720000.0,Regression,0.02,58336,1529515732.0
197.0,35615.0,3730000.0,Regression,0.02,58336,1529515845.0
197.0,35728.0,3740000.0,Regression,0.02,58336,1529515957.0
198.0,35831.0,3750000.0,Regression,0.02,58336,1529516066.0
201.0,35935.0,3760000.0,Regression,0.02,58336,1529516176.0
201.0,36021.0,3770000.0,Regression,0.02,58336,1529516288.0
202.0,36118.0,3780000.0,Regression,0.02,58336,1529516398.0
205.0,36224.0,3790000.0,Regression,0.02,58336,1529516507.0
206.0,36348.0,3800000.0,Regression,0.02,58336,1529516614.0
206.0,36456.0,3810000.0,Regression,0.02,58336,1529516718.0
209.0,36542.0,3820000.0,Regression,0.02,58336,1529516825.0
212.0,36635.0,3830000.0,Regression,0.02,58336,1529516930.0
212.0,36712.0,3840000.0,Regression,0.02,58336,1529517037.0
212.0,36796.0,3850000.0,Regression,0.02,58336,1529517144.0
213.0,36886.0,3860000.0,Regression,0.02,58336,1529517253.0
215.0,36989.0,3870000.0,Regression,0.02,58336,1529517362.0
216.0,37075.0,3880000.0,Regression,0.02,58336,1529517472.0
217.0,37177.0,3890000.0,Regression,0.02,58336,1529517584.0
217.0,37271.0,3900000.0,Regression,0.02,58336,1529517696.0
218.0,37375.0,3910000.0,Regression,0.02,58336,1529517811.0
219.0,37481.0,3920000.0,Regression,0.02,58336,1529517932.0
221.0,37598.0,3930000.0,Regression,0.02,58336,1529518050.0
222.0,37693.0,3940000.0,Regression,0.02,58336,1529518162.0
223.0,37807.0,3950000.0,Regression,0.02,58336,1529518267.0
223.0,37875.0,3960000.0,Regression,0.02,58336,1529518377.0
223.0,37946.0,3970000.0,Regression,0.02,58336,1529518479.0
223.0,38043.0,3980000.0,Regression,0.02,58336,1529518583.0
224.0,38135.0,3990000.0,Regression,0.02,58336,1529518680.0
225.0,38213.0,4000000.0,Regression,0.02,58336,1529518782.0
226.0,38301.0,4010000.0,Regression,0.02,58336,1529518879.0
226.0,38369.0,4020000.0,Regression,0.02,58336,1529518976.0
228.0,38433.0,4030000.0,Regression,0.02,58336,1529519068.0
228.0,38526.0,4040000.0,Regression,0.02,58336,1529519158.0
228.0,38598.0,4050000.0,Regression,0.02,58336,1529519247.0
228.0,38669.0,4060000.0,Regression,0.02,58336,1529519335.0
229.0,38735.0,4070000.0,Regression,0.02,58336,1529519425.0
230.0,38794.0,4080000.0,Regression,0.02,58336,1529519511.0
232.0,38871.0,4090000.0,Regression,0.02,58336,1529519597.0
233.0,38933.0,4100000.0,Regression,0.02,58336,1529519684.0
233.0,39013.0,4110000.0,Regression,0.02,58336,1529519769.0
233.0,39098.0,4120000.0,Regression,0.02,58336,1529519856.0
235.0,39166.0,4130000.0,Regression,0.02,58336,1529519944.0
235.0,39250.0,4140000.0,Regression,0.02,58336,1529520032.0
236.0,39337.0,4150000.0,Regression,0.02,58336,1529520119.0
237.0,39419.0,4160000.0,Regression,0.02,58336,1529520204.0
237.0,39494.0,4170000.0,Regression,0.02,58336,1529520290.0
237.0,39592.0,4180000.0,Regression,0.02,58336,1529520376.0
237.0,39652.0,4190000.0,Regression,0.02,58336,1529520462.0
238.0,39731.0,4200000.0,Regression,0.02,58336,1529520546.0
238.0,39799.0,4210000.0,Regression,0.02,58336,1529520623.0
240.0,39879.0,4220000.0,Regression,0.02,58336,1529520701.0
241.0,39951.0,4230000.0,Regression,0.02,58336,1529520776.0
242.0,40015.0,4240000.0,Regression,0.02,58336,1529520851.0
242.0,40077.0,4250000.0,Regression,0.02,58336,1529520926.0
242.0,40134.0,4260000.0,Regression,0.02,58336,1529521002.0
242.0,40200.0,4270000.0,Regression,0.02,58336,1529521081.0
244.0,40306.0,4280000.0,Regression,0.02,58336,1529521162.0
