Type,Timestamp,TotalImpressions,847460,856805,866128,865041,858140,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
Global,11018823,1534529409000,57516,288626,113276,93609,106312,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,11054481,1534530715000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,11054481,1534530715000,57516,272818,113276,93609,106312,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,11220337,1534536000000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,11220337,1534536000000,48774,263385,110674,90883,104759,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,11331020,1534539599000,43610,257862,108462,88916,103532,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,11538116,1534561200000,14387,115299,49442,39073,50361,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,11538116,1534561200000,36192,244230,103673,83531,102127,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,12100662,1534582073000,0,72677,32143,34802,32093,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,12100662,1534582073000,21805,201608,86374,79260,83859,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,12131153,1534582800000,0,71032,31524,33821,30179,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,12131153,1534582800000,21805,199963,85755,78279,81945,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,12638174,1534595305000,0,41114,7751,27647,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,12638174,1534595305000,21805,170045,61982,72105,51766,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,12921745,1534604400000,0,18670,418,15961,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,12921745,1534604400000,21775,147601,54649,60419,51766,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,12968111,1534605827000,0,14877,0,13363,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,12968111,1534605827000,21761,143808,54231,57821,51766,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,13115348,1534610500000,0,3423,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,13115348,1534610500000,21753,132354,54231,44458,51766,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,13122131,1534610714000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,13122131,1534610714000,21741,128931,54231,44458,51766,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,13594727,1534626000000,2895,114174,45583,41850,45632,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,13646663,1534629599000,-45,112622,44773,41457,44665,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,13812775,1534651200000,0,108833,30704,34353,42936,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,13812775,1534651200000,-45,108833,30704,34353,42936,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,14433317,1534672800000,0,79920,17853,17238,24885,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,14433317,1534672800000,-45,79920,17853,17238,24885,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,14683376,1534679827000,0,71590,13687,13297,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,14683376,1534679827000,-45,71590,13687,13297,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,14966390,1534687809000,0,54970,5490,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,14966390,1534687809000,-127,54970,5490,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,15123687,1534692979000,0,39045,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,15123687,1534692979000,-147,39045,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,15170226,1534694400000,0,17471,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,15170226,1534694400000,-177,17471,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,15209418,1534695701000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,15209418,1534695701000,-221,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
Global,15782548,1534712399000,-12609,-32229,-6164,-3671,-31131,LinUCB_Disjoint_Multi,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0
