Local,10549106,1534514400000,0,336370,119344,87153,99229,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,10549106,1534514400000,0,336370,119344,87153,99229,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,11220337,1534536000000,0,290059,102883,76306,83154,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,11220337,1534536000000,0,290059,102883,76306,83154,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,11331020,1534539599000,0,283747,98926,73322,80553,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,11331020,1534539599000,0,283747,98926,73322,80553,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,11538116,1534561200000,0,267919,91259,61990,76859,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,11538116,1534561200000,0,267919,91259,61990,76859,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,12131153,1534582800000,0,220193,70521,54259,49272,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,12131153,1534582800000,0,220193,70521,54259,49272,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,12921745,1534604400000,0,171954,41588,43875,10367,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,12921745,1534604400000,0,171954,41588,43875,10367,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,13255701,1534614985000,0,149013,32944,34541,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,13255701,1534614985000,0,149013,32944,34541,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,13594727,1534626000000,0,126665,11579,24139,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,13594727,1534626000000,0,126665,11579,24139,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,13646663,1534629599000,0,123445,9735,21986,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,13646663,1534629599000,0,123445,9735,21986,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,13783576,1534647013000,0,120441,0,11943,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,13783576,1534647013000,0,120441,0,11943,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,13812775,1534651200000,0,119855,0,8122,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,13812775,1534651200000,0,119855,0,8122,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,13898791,1534656261000,0,116433,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,13898791,1534656261000,0,116433,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,14163380,1534664950000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,14163380,1534664950000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,14433317,1534672800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,14433317,1534672800000,-6344,-32650,-3656,-2029,-5366,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,15170226,1534694400000,-33183,-95581,-13279,-10192,-21502,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,15782548,1534712399000,-48622,-143654,-21453,-16767,-37437,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,356003,1534208400000,44083,141733,58039,48360,55836,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,356003,1534208400000,264502,850398,348236,290164,335016,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,919597,1534230000000,32066,109207,41772,41041,46065,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,919597,1534230000000,252485,817872,331969,282845,325245,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,2159970,1534251600000,0,70154,36643,31333,20827,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,2159970,1534251600000,119323,778819,326840,273137,300007,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,2912107,1534273200000,0,17533,25978,8856,1293,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,2912107,1534273200000,119323,726198,316175,250660,280473,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,3176462,1534283997000,0,0,19825,4588,91,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,3176462,1534283997000,119323,706335,310022,246392,279271,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
