Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,LocalCTR,Calibration,NE,RIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks
1178.0,61605.0,510000,Regression,1531131712000,0.00354,3.33e+02,0.00238,2.22e+02,0.0191,5.56,2.58,-1.58,12,0.2,0.2,0.1,0.0
1231.0,63580.0,520000,Regression,1531133341000,0.00555,5.22e+02,0.00245,2.28e+02,0.0194,5.63,2.6,-1.6,12,0.2,0.2,0.1,0.0
1287.0,65406.0,530000,Regression,1531134827000,0.00534,5.13e+02,0.0025,2.33e+02,0.0197,5.72,2.65,-1.65,12,0.2,0.2,0.1,0.0
1328.0,67117.0,540000,Regression,1531136175000,0.00411,3.87e+02,0.00253,2.36e+02,0.0198,5.76,2.66,-1.66,12,0.2,0.2,0.1,0.0
1382.0,68882.0,550000,Regression,1531137754000,0.0053,5.04e+02,0.00258,2.41e+02,0.0201,5.84,2.68,-1.68,12,0.2,0.2,0.1,0.0
1430.0,70640.0,560000,Regression,1531139459000,0.00501,4.77e+02,0.00262,2.45e+02,0.0202,5.89,2.71,-1.71,12,0.2,0.2,0.1,0.0
1474.0,72484.0,570000,Regression,1531141094000,0.00442,4.14e+02,0.00266,2.48e+02,0.0203,5.92,2.71,-1.71,12,0.2,0.2,0.1,0.0
1520.0,74266.0,580000,Regression,1531142751000,0.00503,4.68e+02,0.0027,2.52e+02,0.0205,5.95,2.73,-1.73,12,0.2,0.2,0.1,0.0
1556.0,75996.0,590000,Regression,1531144525000,0.00381,3.51e+02,0.00271,2.53e+02,0.0205,5.96,2.73,-1.73,12,0.2,0.2,0.1,0.0
1607.0,77647.0,600000,Regression,1531146406000,0.00512,4.86e+02,0.00276,2.57e+02,0.0207,6.02,2.75,-1.75,12,0.2,0.2,0.1,0.0
1645.0,79230.0,610000,Regression,1531148524000,0.0037,3.51e+02,0.00277,2.59e+02,0.0208,6.04,2.77,-1.77,12,0.2,0.2,0.1,0.0
1679.0,80676.0,620000,Regression,1531150653000,0.00336,3.15e+02,0.00278,2.6e+02,0.0208,6.05,2.78,-1.78,12,0.2,0.2,0.1,0.0
1708.0,82082.0,630000,Regression,1531152831000,0.00289,2.61e+02,0.00278,2.6e+02,0.0208,6.05,2.77,-1.77,12,0.2,0.2,0.1,0.0
1730.0,83479.0,640000,Regression,1531154931000,0.00228,2.07e+02,0.00277,2.59e+02,0.0207,6.03,2.76,-1.76,12,0.2,0.2,0.1,0.0
1755.0,84937.0,650000,Regression,1531156919000,0.0025,2.25e+02,0.00277,2.58e+02,0.0207,6.01,2.76,-1.76,12,0.2,0.2,0.1,0.0
1772.0,86330.0,660000,Regression,1531158796000,0.00183,1.53e+02,0.00276,2.57e+02,0.0205,5.97,2.75,-1.75,12,0.2,0.2,0.1,0.0
1795.0,87825.0,670000,Regression,1531160992000,0.00238,2.07e+02,0.00275,2.56e+02,0.0204,5.95,2.73,-1.73,12,0.2,0.2,0.1,0.0
1819.0,89182.0,680000,Regression,1531162911000,0.00254,2.25e+02,0.00275,2.55e+02,0.0204,5.93,2.73,-1.73,12,0.2,0.2,0.1,0.0
1843.0,90640.0,690000,Regression,1531164809000,0.00254,2.25e+02,0.00274,2.55e+02,0.0203,5.91,2.72,-1.72,12,0.2,0.2,0.1,0.0
1859.0,92057.0,700000,Regression,1531166846000,0.00173,1.44e+02,0.00273,2.53e+02,0.0202,5.87,2.7,-1.7,12,0.2,0.2,0.1,0.0
1889.0,93494.0,710000,Regression,1531168918000,0.00297,2.7e+02,0.00273,2.54e+02,0.0202,5.88,2.71,-1.71,12,0.2,0.2,0.1,0.0
1918.0,94909.0,720000,Regression,1531171813000,0.00315,2.88e+02,0.00274,2.54e+02,0.0202,5.88,2.72,-1.72,12,0.2,0.2,0.1,0.0
1949.0,96524.0,730000,Regression,1531185503000,0.00308,2.79e+02,0.00274,2.55e+02,0.0202,5.87,2.54,-1.54,12,0.2,0.2,0.1,0.0
1967.0,97857.0,740000,Regression,1531196969000,0.00192,1.71e+02,0.00273,2.53e+02,0.0201,5.85,2.53,-1.53,12,0.2,0.2,0.1,0.0
1994.0,99492.0,750000,Regression,1531200364000,0.0028,2.52e+02,0.00273,2.53e+02,0.02,5.83,2.52,-1.52,12,0.2,0.2,0.1,0.0
2021.0,101225.0,760000,Regression,1531202607000,0.00273,2.43e+02,0.00273,2.53e+02,0.02,5.81,2.51,-1.51,12,0.2,0.2,0.1,0.0
2069.0,103085.0,770000,Regression,1531204516000,0.00469,4.5e+02,0.00276,2.56e+02,0.0201,5.84,2.53,-1.53,12,0.2,0.2,0.1,0.0
2125.0,104796.0,780000,Regression,1531206234000,0.00546,5.31e+02,0.00279,2.59e+02,0.0203,5.9,2.55,-1.55,12,0.2,0.2,0.1,0.0
2171.0,106468.0,790000,Regression,1531207753000,0.00451,4.32e+02,0.00281,2.61e+02,0.0204,5.93,2.57,-1.57,12,0.2,0.2,0.1,0.0
2221.0,108230.0,800000,Regression,1531209349000,0.00495,4.68e+02,0.00284,2.64e+02,0.0205,5.97,2.59,-1.59,12,0.2,0.2,0.1,0.0
2281.0,109978.0,810000,Regression,1531211009000,0.00574,5.58e+02,0.00288,2.68e+02,0.0207,6.03,2.6,-1.6,12,0.2,0.2,0.1,0.0
2322.0,111688.0,820000,Regression,1531212747000,0.00399,3.78e+02,0.00289,2.69e+02,0.0208,6.05,2.6,-1.6,12,0.2,0.2,0.1,0.0
2368.0,113539.0,830000,Regression,1531214477000,0.00435,4.14e+02,0.00291,2.71e+02,0.0209,6.07,2.61,-1.61,12,0.2,0.2,0.1,0.0
2403.0,115229.0,840000,Regression,1531216000000,0.00359,3.33e+02,0.00292,2.72e+02,0.0209,6.07,2.61,-1.61,12,0.2,0.2,0.1,0.0
2431.0,116915.0,850000,Regression,1531217491000,0.00339,3.06e+02,0.00292,2.72e+02,0.0208,6.05,2.5,-1.5,12,0.2,0.2,0.1,0.0
2467.0,118646.0,860000,Regression,1531218803000,0.00388,3.6e+02,0.00293,2.73e+02,0.0208,6.05,2.51,-1.51,12,0.2,0.2,0.1,0.0
2507.0,120372.0,870000,Regression,1531220183000,0.00411,3.78e+02,0.00295,2.74e+02,0.0208,6.06,2.51,-1.51,12,0.2,0.2,0.1,0.0
2545.0,122147.0,880000,Regression,1531221660000,0.00363,3.42e+02,0.00295,2.75e+02,0.0208,6.06,2.52,-1.52,12,0.2,0.2,0.1,0.0
2586.0,123865.0,890000,Regression,1531223228000,0.00404,3.69e+02,0.00297,2.76e+02,0.0209,6.07,2.52,-1.52,12,0.2,0.2,0.1,0.0
2621.0,125628.0,900000,Regression,1531224925000,0.00366,3.24e+02,0.00297,2.76e+02,0.0209,6.07,2.52,-1.52,12,0.2,0.2,0.1,0.0
2670.0,127359.0,910000,Regression,1531226586000,0.00486,4.59e+02,0.00299,2.79e+02,0.021,6.1,2.53,-1.53,12,0.2,0.2,0.1,0.0
2707.0,129062.0,920000,Regression,1531228193000,0.00395,3.6e+02,0.00301,2.79e+02,0.021,6.1,2.53,-1.53,12,0.2,0.2,0.1,0.0
2746.0,130843.0,930000,Regression,1531229863000,0.00382,3.51e+02,0.00301,2.8e+02,0.021,6.1,2.53,-1.53,12,0.2,0.2,0.1,0.0
2792.0,132491.0,940000,Regression,1531231690000,0.0045,4.23e+02,0.00303,2.82e+02,0.0211,6.13,2.54,-1.54,12,0.2,0.2,0.1,0.0
2828.0,134135.0,950000,Regression,1531233614000,0.00377,3.42e+02,0.00304,2.82e+02,0.0211,6.13,2.54,-1.54,12,0.2,0.2,0.1,0.0
2862.0,135780.0,960000,Regression,1531235598000,0.00343,3.06e+02,0.00304,2.83e+02,0.0211,6.13,2.54,-1.54,12,0.2,0.2,0.1,0.0
2895.0,137241.0,970000,Regression,1531237572000,0.00333,2.97e+02,0.00304,2.83e+02,0.0211,6.14,2.54,-1.54,12,0.2,0.2,0.1,0.0
2910.0,138659.0,980000,Regression,1531239731000,0.00203,1.53e+02,0.00303,2.81e+02,0.021,6.1,2.53,-1.53,12,0.2,0.2,0.1,0.0
2942.0,139973.0,990000,Regression,1531241737000,0.00328,2.88e+02,0.00304,2.81e+02,0.021,6.11,2.53,-1.53,12,0.2,0.2,0.1,0.0
2961.0,141334.0,1000000,Regression,1531243738000,0.00209,1.71e+02,0.00303,2.8e+02,0.021,6.09,2.52,-1.52,12,0.2,0.2,0.1,0.0
2987.0,142709.0,1010000,Regression,1531245667000,0.00289,2.43e+02,0.00303,2.8e+02,0.0209,6.09,2.51,-1.51,12,0.2,0.2,0.1,0.0
3010.0,144156.0,1020000,Regression,1531247731000,0.00256,2.16e+02,0.00302,2.79e+02,0.0209,6.07,2.51,-1.51,12,0.2,0.2,0.1,0.0
3035.0,145596.0,1030000,Regression,1531249459000,0.0027,2.25e+02,0.00302,2.79e+02,0.0208,6.06,2.5,-1.5,12,0.2,0.2,0.1,0.0
3064.0,147162.0,1040000,Regression,1531251643000,0.0031,2.7e+02,0.00302,2.79e+02,0.0208,6.06,2.5,-1.5,12,0.2,0.2,0.1,0.0
3082.0,148639.0,1050000,Regression,1531253665000,0.0021,1.62e+02,0.00301,2.78e+02,0.0207,6.03,2.49,-1.49,12,0.2,0.2,0.1,0.0
3115.0,150083.0,1060000,Regression,1531256223000,0.0033,2.97e+02,0.00301,2.78e+02,0.0208,6.04,2.49,-1.49,12,0.2,0.2,0.1,0.0
3151.0,151564.0,1070000,Regression,1531263018000,0.00368,3.33e+02,0.00302,2.78e+02,0.0208,6.05,2.4,-1.4,12,0.2,0.2,0.1,0.0
3166.0,153019.0,1080000,Regression,1531280274000,0.00194,1.44e+02,0.00301,2.77e+02,0.0207,6.02,2.39,-1.39,12,0.2,0.2,0.1,0.0
3195.0,154729.0,1090000,Regression,1531284669000,0.00322,2.7e+02,0.00301,2.77e+02,0.0206,6.01,2.39,-1.39,12,0.2,0.2,0.1,0.0
3225.0,156590.0,1100000,Regression,1531287508000,0.00321,2.79e+02,0.00301,2.77e+02,0.0206,5.99,2.39,-1.39,12,0.2,0.2,0.1,0.0
3261.0,158329.0,1110000,Regression,1531289836000,0.00372,3.33e+02,0.00302,2.78e+02,0.0206,5.99,2.39,-1.39,12,0.2,0.2,0.1,0.0
3309.0,160115.0,1120000,Regression,1531291626000,0.0047,4.41e+02,0.00303,2.79e+02,0.0207,6.01,2.39,-1.39,12,0.2,0.2,0.1,0.0
3350.0,161892.0,1130000,Regression,1531293077000,0.00419,3.96e+02,0.00304,2.8e+02,0.0207,6.02,2.4,-1.4,12,0.2,0.2,0.1,0.0
3392.0,163660.0,1140000,Regression,1531294497000,0.0043,4.14e+02,0.00306,2.81e+02,0.0207,6.03,2.4,-1.4,12,0.2,0.2,0.1,0.0
3433.0,165398.0,1150000,Regression,1531295902000,0.00392,3.69e+02,0.00306,2.82e+02,0.0208,6.04,2.4,-1.4,12,0.2,0.2,0.1,0.0
3467.0,166985.0,1160000,Regression,1531297173000,0.00344,3.24e+02,0.00307,2.82e+02,0.0208,6.04,2.4,-1.4,12,0.2,0.2,0.1,0.0
3496.0,168681.0,1170000,Regression,1531298617000,0.00302,2.7e+02,0.00307,2.82e+02,0.0207,6.03,2.39,-1.39,12,0.2,0.2,0.1,0.0
3526.0,170376.0,1180000,Regression,1531300121000,0.0032,2.88e+02,0.00307,2.82e+02,0.0207,6.02,2.39,-1.39,12,0.2,0.2,0.1,0.0
3564.0,172077.0,1190000,Regression,1531301576000,0.00385,3.6e+02,0.00307,2.83e+02,0.0207,6.02,2.39,-1.39,12,0.2,0.2,0.1,0.0
3606.0,173842.0,1200000,Regression,1531303080000,0.0042,3.87e+02,0.00308,2.84e+02,0.0207,6.03,2.39,-1.39,12,0.2,0.2,0.1,0.0
3637.0,175581.0,1210000,Regression,1531304333000,0.00349,3.15e+02,0.00309,2.84e+02,0.0207,6.03,2.29,-1.29,12,0.2,0.2,0.1,0.0
3674.0,177380.0,1220000,Regression,1531305532000,0.00382,3.51e+02,0.00309,2.85e+02,0.0207,6.02,2.3,-1.3,12,0.2,0.2,0.1,0.0
3724.0,179281.0,1230000,Regression,1531307017000,0.00481,4.5e+02,0.00311,2.86e+02,0.0208,6.04,2.3,-1.3,12,0.2,0.2,0.1,0.0
3770.0,181041.0,1240000,Regression,1531308567000,0.00475,4.41e+02,0.00312,2.87e+02,0.0208,6.06,2.3,-1.3,12,0.2,0.2,0.1,0.0
3816.0,182832.0,1250000,Regression,1531310326000,0.00463,4.23e+02,0.00313,2.88e+02,0.0209,6.07,2.3,-1.3,12,0.2,0.2,0.1,0.0
3874.0,184815.0,1260000,Regression,1531312103000,0.00578,5.4e+02,0.00315,2.9e+02,0.021,6.1,2.31,-1.31,12,0.2,0.2,0.1,0.0
3926.0,186755.0,1270000,Regression,1531313779000,0.00492,4.68e+02,0.00317,2.92e+02,0.021,6.11,2.31,-1.31,12,0.2,0.2,0.1,0.0
3975.0,188588.0,1280000,Regression,1531315640000,0.00472,4.41e+02,0.00318,2.93e+02,0.0211,6.13,2.32,-1.32,12,0.2,0.2,0.1,0.0
4024.0,190418.0,1290000,Regression,1531317423000,0.0049,4.59e+02,0.00319,2.94e+02,0.0211,6.15,2.32,-1.32,12,0.2,0.2,0.1,0.0
4062.0,192093.0,1300000,Regression,1531319405000,0.00388,3.51e+02,0.0032,2.95e+02,0.0211,6.15,2.32,-1.32,12,0.2,0.2,0.1,0.0
4096.0,193773.0,1310000,Regression,1531321200000,0.00359,3.24e+02,0.0032,2.95e+02,0.0211,6.15,2.32,-1.32,12,0.2,0.2,0.1,0.0
4124.0,195366.0,1320000,Regression,1531323186000,0.0029,2.52e+02,0.0032,2.94e+02,0.0211,6.14,2.32,-1.32,12,0.2,0.2,0.1,0.0
4148.0,196812.0,1330000,Regression,1531325396000,0.0029,2.43e+02,0.0032,2.94e+02,0.0211,6.13,2.31,-1.31,12,0.2,0.2,0.1,0.0
4176.0,198193.0,1340000,Regression,1531327624000,0.00296,2.52e+02,0.00319,2.94e+02,0.0211,6.13,2.31,-1.31,12,0.2,0.2,0.1,0.0
4211.0,199607.0,1350000,Regression,1531329744000,0.00374,3.15e+02,0.0032,2.94e+02,0.0211,6.14,2.31,-1.31,12,0.2,0.2,0.1,0.0
4238.0,201044.0,1360000,Regression,1531331783000,0.003,2.52e+02,0.0032,2.94e+02,0.0211,6.13,2.31,-1.31,12,0.2,0.2,0.1,0.0
4268.0,202635.0,1370000,Regression,1531334066000,0.00331,2.79e+02,0.0032,2.93e+02,0.0211,6.13,2.31,-1.31,12,0.2,0.2,0.1,0.0
4288.0,204178.0,1380000,Regression,1531335903000,0.00232,1.8e+02,0.00319,2.93e+02,0.021,6.11,2.3,-1.3,12,0.2,0.2,0.1,0.0
4312.0,205756.0,1390000,Regression,1531338119000,0.0028,2.16e+02,0.00319,2.92e+02,0.021,6.1,2.29,-1.29,12,0.2,0.2,0.1,0.0
4340.0,207293.0,1400000,Regression,1531340225000,0.00306,2.61e+02,0.00319,2.92e+02,0.0209,6.09,2.29,-1.29,12,0.2,0.2,0.1,0.0
4370.0,208876.0,1410000,Regression,1531342924000,0.0033,2.88e+02,0.00319,2.92e+02,0.0209,6.09,2.29,-1.29,12,0.2,0.2,0.1,0.0
4405.0,210454.0,1420000,Regression,1531351318000,0.00374,3.15e+02,0.00319,2.92e+02,0.0209,6.09,2.24,-1.24,12,0.2,0.2,0.1,0.0
4438.0,212002.0,1430000,Regression,1531369501000,0.00384,3.33e+02,0.0032,2.92e+02,0.0209,6.09,2.24,-1.24,12,0.2,0.2,0.1,0.0
4490.0,213748.0,1440000,Regression,1531373800000,0.00516,4.86e+02,0.00321,2.94e+02,0.021,6.11,2.24,-1.24,12,0.2,0.2,0.1,0.0
4547.0,215602.0,1450000,Regression,1531376336000,0.00576,5.49e+02,0.00323,2.95e+02,0.0211,6.13,2.25,-1.25,12,0.2,0.2,0.1,0.0
4599.0,217495.0,1460000,Regression,1531378380000,0.0054,5.04e+02,0.00324,2.97e+02,0.0211,6.15,2.26,-1.26,12,0.2,0.2,0.1,0.0
4651.0,219342.0,1470000,Regression,1531380197000,0.00516,4.86e+02,0.00326,2.98e+02,0.0212,6.17,2.27,-1.27,12,0.2,0.2,0.1,0.0
4721.0,221267.0,1480000,Regression,1531381734000,0.00648,6.3e+02,0.00328,3e+02,0.0213,6.21,2.28,-1.28,12,0.2,0.2,0.1,0.0
4777.0,223090.0,1490000,Regression,1531383373000,0.00556,5.22e+02,0.00329,3.02e+02,0.0214,6.23,2.29,-1.29,12,0.2,0.2,0.1,0.0
4831.0,225041.0,1500000,Regression,1531385107000,0.00525,4.95e+02,0.00331,3.03e+02,0.0215,6.24,2.3,-1.3,12,0.2,0.2,0.1,0.0
4884.0,227031.0,1510000,Regression,1531386959000,0.00547,5.13e+02,0.00332,3.05e+02,0.0215,6.26,2.31,-1.31,12,0.2,0.2,0.1,0.0
4936.0,228836.0,1520000,Regression,1531388666000,0.00499,4.77e+02,0.00333,3.06e+02,0.0216,6.27,2.31,-1.31,12,0.2,0.2,0.1,0.0
4996.0,230904.0,1530000,Regression,1531390366000,0.00573,5.4e+02,0.00335,3.07e+02,0.0216,6.29,2.27,-1.27,12,0.2,0.2,0.1,0.0
5033.0,232882.0,1540000,Regression,1531391762000,0.00369,3.33e+02,0.00335,3.07e+02,0.0216,6.29,2.27,-1.27,12,0.2,0.2,0.1,0.0
5097.0,234877.0,1550000,Regression,1531393262000,0.00609,5.76e+02,0.00337,3.09e+02,0.0217,6.31,2.28,-1.28,12,0.2,0.2,0.1,0.0
5166.0,236899.0,1560000,Regression,1531395080000,0.00666,6.3e+02,0.00339,3.11e+02,0.0218,6.34,2.29,-1.29,12,0.2,0.2,0.1,0.0
5224.0,238921.0,1570000,Regression,1531396997000,0.00577,5.4e+02,0.0034,3.13e+02,0.0219,6.36,2.29,-1.29,12,0.2,0.2,0.1,0.0
5286.0,241030.0,1580000,Regression,1531398777000,0.00605,5.67e+02,0.00342,3.14e+02,0.0219,6.38,2.29,-1.29,12,0.2,0.2,0.1,0.0
5343.0,243068.0,1590000,Regression,1531400537000,0.00572,5.31e+02,0.00343,3.16e+02,0.022,6.39,2.3,-1.3,12,0.2,0.2,0.1,0.0
5398.0,245081.0,1600000,Regression,1531402278000,0.0053,4.95e+02,0.00345,3.17e+02,0.022,6.41,2.31,-1.31,12,0.2,0.2,0.1,0.0
5444.0,246941.0,1610000,Regression,1531404354000,0.00459,4.23e+02,0.00345,3.17e+02,0.022,6.41,2.3,-1.3,12,0.2,0.2,0.1,0.0
5483.0,248639.0,1620000,Regression,1531406176000,0.00402,3.6e+02,0.00346,3.18e+02,0.0221,6.41,2.3,-1.3,12,0.2,0.2,0.1,0.0
5521.0,250265.0,1630000,Regression,1531407973000,0.00386,3.42e+02,0.00346,3.18e+02,0.0221,6.42,2.3,-1.3,12,0.2,0.2,0.1,0.0
5559.0,251850.0,1640000,Regression,1531409990000,0.00399,3.51e+02,0.00346,3.18e+02,0.0221,6.42,2.3,-1.3,12,0.2,0.2,0.1,0.0
5604.0,253367.0,1650000,Regression,1531412247000,0.00472,4.32e+02,0.00347,3.19e+02,0.0221,6.43,2.3,-1.3,12,0.2,0.2,0.1,0.0
5629.0,254801.0,1660000,Regression,1531414664000,0.00288,2.34e+02,0.00347,3.18e+02,0.0221,6.43,2.3,-1.3,12,0.2,0.2,0.1,0.0
5655.0,256255.0,1670000,Regression,1531416880000,0.00301,2.43e+02,0.00346,3.18e+02,0.0221,6.42,2.3,-1.3,12,0.2,0.2,0.1,0.0
5677.0,257700.0,1680000,Regression,1531419218000,0.00268,1.98e+02,0.00346,3.17e+02,0.022,6.41,2.29,-1.29,12,0.2,0.2,0.1,0.0
5704.0,259188.0,1690000,Regression,1531421594000,0.00313,2.52e+02,0.00346,3.17e+02,0.022,6.4,2.29,-1.29,12,0.2,0.2,0.1,0.0
5734.0,260639.0,1700000,Regression,1531423831000,0.00337,2.79e+02,0.00346,3.16e+02,0.022,6.4,2.29,-1.29,12,0.2,0.2,0.1,0.0
5769.0,262242.0,1710000,Regression,1531426097000,0.00387,3.24e+02,0.00346,3.16e+02,0.022,6.4,2.29,-1.29,12,0.2,0.2,0.1,0.0
5808.0,263719.0,1720000,Regression,1531428700000,0.00418,3.6e+02,0.00346,3.17e+02,0.022,6.41,2.29,-1.29,12,0.2,0.2,0.1,0.0
5829.0,265176.0,1730000,Regression,1531433991000,0.00264,1.89e+02,0.00346,3.16e+02,0.022,6.39,2.23,-1.23,12,0.2,0.2,0.1,0.0
5856.0,266746.0,1740000,Regression,1531452298000,0.0031,2.43e+02,0.00346,3.15e+02,0.022,6.39,2.23,-1.23,12,0.2,0.2,0.1,0.0
5896.0,268244.0,1750000,Regression,1531457863000,0.00421,3.6e+02,0.00346,3.16e+02,0.022,6.39,2.24,-1.24,12,0.2,0.2,0.1,0.0
5927.0,269923.0,1760000,Regression,1531460622000,0.00336,2.79e+02,0.00346,3.16e+02,0.022,6.39,2.23,-1.23,12,0.2,0.2,0.1,0.0
